trial,hole,model_y
34,0,0.9139624934012386
34,1,0.04301875329937947
34,2,0.04301875329938199
35,0,0.31887631403411393
35,1,0.5416834122267379
35,2,0.1394402737391483
36,0,0.02908614449394788
36,1,0.021649684681388184
36,2,0.949264170824664
37,0,0.6204098554916204
37,1,0.3628871707555131
37,2,0.016702973752866616
38,0,0.025849093769359163
38,1,0.02584909376934658
38,2,0.9483018124612942
39,0,0.21792337634558853
39,1,0.6947703834571428
39,2,0.08730624019726872
40,0,0.954131802374332
40,1,0.022934098812813032
40,2,0.022934098812854818
41,0,0.022385730028228877
41,1,0.022385730028198114
41,2,0.955228539943573
42,0,0.023006630199023853
42,1,0.18997823468880218
42,2,0.787015135112174
43,0,0.405963462160054
43,1,0.052082647177651965
43,2,0.5419538906622939
44,0,0.0638840788787732
44,1,0.06388407887863169
44,2,0.8722318422425952
45,0,0.9227470152608315
45,1,0.05045226739238428
45,2,0.02680071734678423
46,0,0.02060739788039879
46,1,0.2650792619155173
46,2,0.714313340204084
47,0,0.05288087209278244
47,1,0.18228006432807867
47,2,0.7648390635791389
48,0,0.4461825658518358
48,1,0.06208240053066648
48,2,0.49173503361749765
49,0,0.04942404592772755
49,1,0.04942404592729591
49,2,0.9011519081449766
50,0,0.24612480509674883
50,1,0.7074709153830206
50,2,0.04640427952023033
51,0,0.7222243731708717
51,1,0.1594785962524613
51,2,0.11829703057666692
52,0,0.012047022233540402
52,1,0.012047022233531948
52,2,0.9759059555329276
53,0,0.2620251309032828
53,1,0.2841881870058444
53,2,0.4537866820908728
54,0,0.02304958916778508
54,1,0.24806251483014957
54,2,0.7288878960020654
55,0,0.034075634775199565
55,1,0.21563356975426584
55,2,0.7502907954705346
56,0,0.07354327942408757
56,1,0.8528969849299591
56,2,0.07355973564595336
57,0,0.015949794796374994
57,1,0.18853069769812353
57,2,0.7955195075055015
58,0,0.219782214876452
58,1,0.6365932966248804
58,2,0.14362448849866757
59,0,0.40988834564554705
59,1,0.08200463006522166
59,2,0.5081070242892314
60,0,0.028823311724210404
60,1,0.02882331172421922
60,2,0.9423533765515704
61,0,0.0564735595416298
61,1,0.056473559541421414
61,2,0.8870528809169488
62,0,0.5537814657380061
62,1,0.06085210212827194
62,2,0.38536643213372185
63,0,0.27238041097154114
63,1,0.6716843763939672
63,2,0.05593521263449176
64,0,0.0618293662611579
64,1,0.7047445913739262
64,2,0.2334260423649161
65,0,0.8776194849948419
65,1,0.061190257502579136
65,2,0.061190257502579136
66,0,0.09883984616993866
66,1,0.8027547217090502
66,2,0.09840543212101108
67,0,0.7955098390982419
67,1,0.18643562853685658
67,2,0.018054532364901562
68,0,0.021047495096687584
68,1,0.3958496966252189
68,2,0.5831028082780935
69,0,0.15323845435433572
69,1,0.8294823874347336
69,2,0.0172791582109307
70,0,0.9334938835059517
70,1,0.033253058246073136
70,2,0.03325305824797507
71,0,0.15556807603866984
71,1,0.7554541621804418
71,2,0.08897776178088838
72,0,0.9730158983312182
72,1,0.013492050834349305
72,2,0.013492050834432596
73,0,0.016795801437762277
73,1,0.3134775647363505
73,2,0.6697266338258872
74,0,0.032964037755349514
74,1,0.06943097365775487
74,2,0.8976049885868955
75,0,0.4174209287530751
75,1,0.5583332735721076
75,2,0.024245797674817285
76,0,0.943047556122721
76,1,0.028476221938614155
76,2,0.028476221938664874
77,0,0.01681002857587319
77,1,0.19632347347818835
77,2,0.7868664979459384
78,0,0.6713824436630376
78,1,0.3140881895906789
78,2,0.014529366746283568
79,0,0.01931592968584316
79,1,0.09267048751285883
79,2,0.8880135828012979
80,0,0.08723215795803983
80,1,0.8520117498012311
80,2,0.06075609224072912
81,0,0.022793875880174442
81,1,0.022793875880162327
81,2,0.9544122482396632
82,0,0.03292438407683274
82,1,0.9248342989507501
82,2,0.04224131697241716
84,0,0.8052020132497556
84,1,0.09836040315714588
84,2,0.0964375835930985
85,0,0.5072455394592278
85,1,0.4799490258883951
85,2,0.012805434652377198
86,0,0.04644551386989207
86,1,0.046447658782831865
86,2,0.9071068273472761
90,0,0.020491257299530302
90,1,0.020491257299494036
90,2,0.9590174854009756
91,0,0.038936640787231906
91,1,0.42758391569243726
91,2,0.5334794435203309
93,0,0.02088574074700776
93,1,0.9397294652788976
93,2,0.039384793974094674
94,0,0.3584590947470881
94,1,0.630480809137503
94,2,0.01106009611540891
97,0,0.6147246613359892
97,1,0.09674243938115838
97,2,0.28853289928285236
98,0,0.033307498724562346
98,1,0.3543599479418338
98,2,0.6123325533336039
99,0,0.02076087103525317
99,1,0.020760871035175196
99,2,0.9584782579295716
100,0,0.03474618235304518
100,1,0.03474618235293871
100,2,0.9305076352940161
102,0,0.9018262601914746
102,1,0.04908687002707201
102,2,0.049086869781453414
103,0,0.9143080507708783
103,1,0.04284597461456057
103,2,0.04284597461456118
106,0,0.03397262302656107
106,1,0.27291559427350076
106,2,0.6931117826999382
107,0,0.5692383064199371
107,1,0.060317377745923814
107,2,0.37044431583413895
109,0,0.052623879630513674
109,1,0.05262399798873833
109,2,0.8947521223807481
111,0,0.9629857712075802
111,1,0.018507114396140036
111,2,0.018507114396279768
112,0,0.014717836310365143
112,1,0.08036657146263576
112,2,0.9049155922269991
113,0,0.11360167104132492
113,1,0.8663088418571309
113,2,0.020089487101544193
114,0,0.9564875662461013
114,1,0.02175621687692978
114,2,0.021756216876968867
115,0,0.2022830818419473
115,1,0.20228308184248947
115,2,0.5954338363155631
118,0,0.04172914719336684
118,1,0.04172914719327806
118,2,0.9165417056133551
121,0,0.9632851459813653
121,1,0.01835742700932935
121,2,0.018357427009305472
122,0,0.04105849721015954
122,1,0.041058497209994854
122,2,0.9178830055798455
123,0,0.5412405959396726
123,1,0.08093397873743129
123,2,0.37782542532289604
126,0,0.018945879091084476
126,1,0.018945879090966632
126,2,0.9621082418179489
127,0,0.14952957245860643
127,1,0.03499278188373526
127,2,0.8154776456576582
129,0,0.6562556032657307
129,1,0.10639893680311702
129,2,0.2373454599311522
132,0,0.9703443226534044
132,1,0.014827838673252778
132,2,0.014827838673342824
133,0,0.9647164879288626
133,1,0.017645058240762342
133,2,0.017638453830375204
139,0,0.8164654443971763
139,1,0.16208136319326796
139,2,0.021453192409555802
140,0,0.013886011219038541
140,1,0.6785120536581752
140,2,0.3076019351227864
142,0,0.05555566096839966
142,1,0.8311151871930152
142,2,0.11332915183858518
143,0,0.3393351984360055
143,1,0.49624108726498806
143,2,0.16442371429900632
144,0,0.9458546046693663
144,1,0.027072697665302143
144,2,0.02707269766533152
145,0,0.03330824572047138
145,1,0.3188389855279522
145,2,0.6478527687515764
148,0,0.9666488809939106
148,1,0.01667555950304479
148,2,0.01667555950304479
149,0,0.027204970895819566
149,1,0.86586503076511
149,2,0.1069299983390704
154,0,0.021483675618402805
154,1,0.02148367561827895
154,2,0.9570326487633183
156,0,0.5822539252893745
156,1,0.06725033176821991
156,2,0.35049574294240576
158,0,0.012666511938030967
158,1,0.01266651193801577
158,2,0.9746669761239533
163,0,0.9602689480568581
163,1,0.019865525971602006
163,2,0.019865525971540024
166,0,0.0255422530876775
166,1,0.06192897641570771
166,2,0.9125287704966148
170,0,0.012787710196008642
170,1,0.01278771019599196
170,2,0.9744245796079994
173,0,0.051103340889477454
173,1,0.05110334088945698
173,2,0.8977933182210657
179,0,0.8679975462112753
179,1,0.0868444209582037
179,2,0.04515803283052093
183,0,0.044285230523768995
183,1,0.029937912268701433
183,2,0.9257768572075296
186,0,0.9722997498805299
186,1,0.013850125059735104
186,2,0.013850125059735105
190,0,0.04236096320121484
190,1,0.04691910180137987
190,2,0.9107199349974052
192,0,0.9252095624399792
192,1,0.039765288045020164
192,2,0.035025149515000534
196,0,0.04857480053758675
196,1,0.04857480053778255
196,2,0.9028503989246307
207,0,0.963221482421776
207,1,0.018389258789120212
207,2,0.018389258789103947
210,0,0.9636820365787374
210,1,0.018158981710633463
210,2,0.01815898171062919
214,0,0.9443675221495702
214,1,0.027816238925186164
214,2,0.027816238925243673
215,0,0.972157805601847
215,1,0.013921097199076566
215,2,0.01392109719907657
223,0,0.7674927446822912
223,1,0.15822185244567158
223,2,0.07428540287203722
254,0,0.9453576722811519
254,1,0.027321163859325797
254,2,0.02732116385952227
283,0,0.9354738119934207
283,1,0.032263094003294225
283,2,0.032263094003285184
289,0,0.9640003116894945
289,1,0.02138708156394857
289,2,0.014612606746556981
297,0,0.9699737421088968
297,1,0.015013128945534764
297,2,0.015013128945568516
302,0,0.8773267180262045
302,1,0.061336640986761636
302,2,0.061336640987034
306,0,0.023249901934320315
306,1,0.023249901934304644
306,2,0.9535001961313749
307,0,0.9738009925405264
307,1,0.013099503729726647
307,2,0.013099503729746902
316,0,0.05234982217972026
316,1,0.052349822179469555
316,2,0.8953003556408102
319,0,0.8613319160641424
319,1,0.06933404196792885
319,2,0.06933404196792886
326,0,0.9737084681417347
326,1,0.013145765929113179
326,2,0.013145765929152085
332,0,0.9257692969423134
332,1,0.037115351528767965
332,2,0.03711535152891866
380,0,0.014597720942682359
380,1,0.014597720942631325
380,2,0.9708045581146864
