trial,distance
1,57.20703506469727
2,67.50692749023438
3,67.37589263916016
4,57.60538482666016
5,61.74896240234375
6,74.33879852294922
7,61.869590759277344
8,41.34242248535156
9,92.6246337890625
10,58.44937133789063
11,94.4020767211914
12,112.0198745727539
13,50.97671890258789
14,103.27049255371094
15,74.4919204711914
16,66.13929748535156
17,43.01657104492188
18,77.43925476074219
19,90.92989349365234
20,76.22758483886719
21,46.67219161987305
22,54.90167617797852
23,81.21784210205078
24,53.4128303527832
25,58.81456756591797
26,72.32861328125
27,79.51821899414062
28,98.94691467285156
29,69.7837905883789
30,60.53831481933594
31,60.12895584106445
32,55.70546340942383
33,50.47838973999024
34,95.76277160644533
35,71.5948257446289
36,55.30762481689453
37,55.07999801635742
38,68.91030883789062
39,63.41442108154297
40,92.8641357421875
41,76.88628387451172
42,96.8337173461914
43,45.70772552490234
44,99.3187255859375
45,67.48565673828125
46,99.02482604980467
47,37.254539489746094
48,35.93194580078125
49,65.68559265136719
50,72.0210189819336
51,39.299903869628906
52,75.1178207397461
53,49.29936599731445
54,69.46631622314453
55,68.5049819946289
56,53.37281799316406
57,79.2359848022461
58,62.77180862426758
59,49.34002685546875
60,78.0623550415039
61,79.1055679321289
62,61.96162033081055
63,82.61773681640625
64,73.51628112792969
65,102.13200378417967
66,71.67855834960938
67,125.05216217041016
68,77.6156005859375
69,66.03933715820312
70,115.69866180419922
71,35.96162414550781
72,95.28266143798828
73,80.08003234863281
74,50.318397521972656
75,53.83235168457031
76,62.32262420654297
77,70.30757904052734
78,109.26811981201172
79,67.09984588623047
80,55.936012268066406
81,97.09043884277344
82,61.63146209716797
84,57.24479675292969
85,53.77289581298828
86,67.46341705322266
90,92.22821807861328
91,62.80804443359375
93,51.80232620239258
94,63.052764892578125
97,62.32144546508789
98,69.44567108154297
99,77.45823669433594
100,78.6214828491211
102,49.83867263793945
103,97.09873962402344
106,89.31050109863281
107,33.20463180541992
109,89.77536010742188
111,63.45880508422852
112,73.76746368408203
113,64.73834991455078
114,118.22789764404295
115,72.63778686523438
118,64.89042663574219
121,72.94840240478516
122,85.77711486816406
123,38.99018096923828
126,89.31229400634766
127,89.71701049804688
129,37.98340225219727
132,96.57186126708984
133,60.20558547973633
139,102.59105682373048
140,52.891578674316406
142,61.35515594482422
143,45.59078598022461
144,95.67437744140624
145,81.3143310546875
148,79.77912139892578
149,79.78303527832031
154,69.17810821533203
156,47.17154693603516
158,99.25489044189452
163,79.3622055053711
166,70.20838165283203
170,81.0555648803711
173,90.0568618774414
179,81.3128890991211
183,55.98958969116211
186,75.57334899902344
190,97.467529296875
192,68.11614227294922
196,62.20977783203125
207,52.4351692199707
210,68.36200714111328
214,81.29261779785156
215,77.14550018310547
223,85.3079833984375
254,97.54850769042967
283,59.45462417602539
289,59.20773315429688
297,75.12976837158203
302,84.8548812866211
306,90.47559356689452
307,72.56159973144531
316,87.09371948242188
319,80.49898529052734
326,106.0325164794922
332,106.52027893066406
380,94.81963348388672
