trial,distance
1,30.94923973083496
2,53.61766815185547
3,93.3000946044922
4,92.11067199707033
5,42.29397201538086
6,30.857833862304688
7,33.28582763671875
8,28.0489501953125
9,19.15752410888672
10,27.68592834472656
11,83.23017120361328
12,23.95530128479004
13,53.65214538574219
14,57.26328659057617
15,27.075115203857425
16,39.768157958984375
17,56.06933975219727
18,34.6831169128418
19,77.0516586303711
20,17.386594772338867
21,67.23589324951172
22,46.7559700012207
23,36.3319206237793
24,107.35537719726562
25,51.834571838378906
26,48.775516510009766
27,90.77791595458984
28,40.48470687866211
29,43.49211883544922
30,82.47471618652344
31,70.91629791259766
32,22.536521911621094
33,82.33829498291016
34,26.75528907775879
35,32.14626693725586
36,36.72158432006836
37,45.67271423339844
38,65.93677520751953
39,38.252220153808594
40,64.32858276367188
41,41.7155876159668
42,25.76182556152344
43,34.560081481933594
44,58.45747756958008
45,43.88618087768555
46,26.956207275390625
47,37.95429992675781
48,22.13507461547852
49,64.21278381347656
50,23.48523330688477
51,22.13383674621582
52,75.58892822265625
53,50.92463302612305
54,47.65436553955078
55,41.31432342529297
56,33.71916961669922
57,83.38751983642578
58,32.06211853027344
59,38.96723937988281
60,21.32960700988769
61,38.78459548950195
62,28.72561454772949
63,18.753267288208008
64,32.765045166015625
65,26.52457046508789
66,27.385055541992188
67,119.3892822265625
68,30.38728904724121
69,67.9481430053711
70,22.77714729309082
71,23.11036872863769
72,32.007938385009766
73,92.45549011230467
74,27.882474899291992
75,45.99597930908203
76,30.464195251464844
77,33.49704360961914
78,32.69702911376953
79,99.73326873779295
80,24.66974830627441
81,47.58057403564453
82,44.79779052734375
84,41.41209030151367
85,34.49898147583008
86,48.82532501220703
90,45.684844970703125
91,28.087900161743164
93,98.08163452148438
94,42.6932487487793
97,22.018861770629883
98,24.50780868530273
99,16.351573944091797
100,41.32394027709961
102,43.09015274047852
103,47.084693908691406
106,46.18840789794922
107,47.97442626953125
109,46.38954544067383
111,96.59134674072266
112,56.59889602661133
113,20.234588623046875
114,90.10891723632812
115,72.78919982910156
118,33.29226303100586
121,33.553001403808594
122,29.194978713989254
123,21.243968963623047
126,51.00352096557617
127,31.4802303314209
129,57.50751495361328
132,28.155473709106445
133,34.48583221435547
139,28.37110710144043
140,102.60704040527344
142,33.64823532104492
143,29.75275039672852
144,42.77772903442383
145,48.360633850097656
148,62.40366744995117
149,25.23605728149414
154,60.74348449707031
156,36.44193649291992
158,31.728538513183597
163,42.147239685058594
166,34.529090881347656
170,30.568819046020508
173,37.190040588378906
179,25.303546905517575
183,107.48297119140624
186,50.241172790527344
190,24.21155548095703
192,25.9736328125
196,41.21873092651367
207,52.66558456420898
210,55.36505889892578
214,23.616703033447266
215,53.87468719482422
223,62.98115921020508
254,31.07076072692871
283,19.879505157470703
289,31.68644523620605
297,38.14815521240234
302,27.92594718933105
306,30.555753707885746
307,33.595760345458984
316,44.547271728515625
319,63.70770263671875
326,22.09732818603516
332,44.26513671875
380,50.49379348754883
