trial,distance
1,37.536651611328125
2,61.58590698242188
3,93.6607666015625
4,85.53072357177734
5,34.74736404418945
6,39.6795654296875
7,43.46890258789063
8,33.21088790893555
9,61.56775665283203
10,34.54118347167969
11,42.985931396484375
12,30.382036209106445
13,46.339500427246094
14,23.870004653930664
15,30.7915153503418
16,47.32637786865234
17,42.2664909362793
18,37.69347381591797
19,77.20625305175781
20,35.99547576904297
21,68.03382110595703
22,45.02463150024414
23,36.65214538574219
24,105.21681213378906
25,37.110107421875
26,39.63380432128906
27,81.96215057373047
28,46.35494995117188
29,47.22470474243164
30,86.8315658569336
31,45.569583892822266
32,34.65665435791016
33,79.36469268798828
34,54.3631477355957
35,30.786226272583008
36,45.19886016845703
37,48.28609848022461
38,44.239871978759766
39,32.74890899658203
40,38.45054626464844
41,38.09596633911133
42,30.0107536315918
43,28.085147857666016
44,52.17070388793945
45,68.59906005859375
46,28.817781448364254
47,39.77630233764648
48,28.782094955444336
49,53.01171875
50,29.64195442199707
51,37.39606857299805
52,59.64466094970703
53,38.24434661865234
54,51.588809967041016
55,42.03239440917969
56,33.6622200012207
57,80.25944519042969
58,32.1441535949707
59,40.44466018676758
60,26.50313949584961
61,46.4371452331543
62,27.005754470825195
63,29.671707153320312
64,35.23908233642578
65,25.085811614990234
66,24.690223693847656
67,112.18726348876952
68,31.44210624694824
69,70.65550231933594
70,27.19422149658203
71,38.26055145263672
72,24.49049186706543
73,92.09387969970705
74,33.87701797485352
75,42.54417419433594
76,24.172325134277344
77,47.19662857055664
78,35.186317443847656
79,88.0604248046875
80,63.05572128295898
81,27.175857543945312
82,43.14196395874024
84,50.62285232543945
85,36.61555099487305
86,57.68736267089844
90,35.99913787841797
91,37.37921142578125
93,101.43771362304688
94,52.03816223144531
97,32.60682678222656
98,27.84986686706543
99,30.69264030456543
100,44.98326110839844
102,44.535404205322266
103,33.14955520629883
106,37.88350296020508
107,47.413028717041016
109,33.08333206176758
111,93.8497543334961
112,56.23244094848633
113,23.655426025390625
114,84.98733520507812
115,51.41180419921875
118,45.02738571166992
121,35.35569381713867
122,30.70478630065918
123,24.61560440063477
126,30.35046768188477
127,34.861541748046875
129,36.42158126831055
132,26.28434562683105
133,35.31333541870117
139,30.76476287841797
140,100.16649627685548
142,36.81688690185547
143,45.3049201965332
144,30.716516494750977
145,48.64730072021485
148,62.87347412109375
149,29.159353256225582
154,56.445068359375
156,26.17449378967285
158,31.482666015625
163,34.21597671508789
166,36.29817581176758
170,27.7662296295166
173,42.22993850708008
179,30.725059509277344
183,102.88054656982422
186,36.03507995605469
190,17.404935836791992
192,35.3237419128418
196,37.78776931762695
207,42.71875
210,39.79687881469727
214,27.067428588867188
215,38.429229736328125
223,43.22932815551758
254,38.75763320922852
283,26.186664581298828
289,32.45259094238281
297,25.662960052490234
302,30.731033325195312
306,26.41375541687012
307,44.54595565795898
316,30.741186141967773
319,58.611141204833984
326,23.26948547363281
332,51.8623275756836
380,54.62780380249024
