trial,judgment,num_cols
1,"[0.03332740215562449, 0.05598951060522707, 0.9106830872391485]",584
2,"[0.04789082166261294, 0.03406826325375758, 0.9180409150836295]",646
3,"[0.021184268830681984, 0.9687431236477194, 0.010072607521598737]",317
4,"[0.008508611362946693, 0.005572260241388945, 0.9859191283956643]",319
5,"[0.05777759749321678, 0.9132213650123091, 0.02900103749447417]",658
6,"[0.9269717317243598, 0.05807673789080897, 0.01495153038483128]",719
7,"[0.011556609693886928, 0.019980160308908954, 0.9684632299972041]",747
8,"[0.881322958327563, 0.07199960753167726, 0.04667743414075969]",604
9,"[0.9712297302422328, 0.018227381001074155, 0.010542888756693012]",713
10,"[0.7084690101978863, 0.02959843753234418, 0.2619325522697695]",608
11,"[0.013740079831176847, 0.009540726735912317, 0.9767191934329108]",1110
12,"[0.9306970399224637, 0.01646686815280291, 0.05283609192473334]",729
13,"[0.45045547918813833, 0.5412410447014507, 0.008303476110410981]",753
14,"[0.017226802645555313, 0.012459100411649947, 0.9703140969427947]",841
15,"[0.9434265300495966, 0.01414978108131286, 0.04242368886909046]",306
16,"[0.040018418917201586, 0.9321870007152185, 0.0277945803675799]",617
17,"[0.9435480711926635, 0.029148287997563912, 0.02730364080977256]",599
18,"[0.021191942282811297, 0.93364315081624, 0.04516490690094865]",648
19,"[0.9685122323171969, 0.019283858379389545, 0.012203909303413744]",311
20,"[0.964915598901618, 0.00818295022723593, 0.026901450871145996]",732
21,"[0.009789568235860215, 0.9799127258026359, 0.010297705961503884]",319
22,"[0.005233696505727469, 0.5611850037064612, 0.43358129978781135]",791
23,"[0.06373167551542978, 0.0634317137115154, 0.8728366107730547]",763
24,"[0.008646148529851797, 0.01085692169603913, 0.9804969297741091]",315
25,"[0.06092444709949243, 0.9037856557340828, 0.035289897166424895]",763
26,"[0.007393009478548097, 0.02670630916067501, 0.9659006813607769]",316
27,"[0.0102660042462925, 0.009006214713305446, 0.980727781040402]",316
28,"[0.07006989608279954, 0.9114334231074399, 0.018496680809760645]",657
29,"[0.9305157842279239, 0.02496528734337306, 0.04451892842870284]",598
30,"[0.01970710426176382, 0.971822355454713, 0.008470540283523322]",326
31,"[0.9400901253782451, 0.041666165744832506, 0.01824370887692247]",616
32,"[0.14080770259054595, 0.06300040667150873, 0.7961918907379453]",670
33,"[0.008529700632340969, 0.9812360462781725, 0.010234253089486535]",319
34,"[0.9691000087054906, 0.0128182877726364, 0.018081703521872917]",768
35,"[0.6532492886698834, 0.1032191186367932, 0.24353159269332342]",772
36,"[0.012106880543892471, 0.011643031635417321, 0.9762500878206902]",606
37,"[0.38797311314640537, 0.6063493347889621, 0.005677552064632595]",760
38,"[0.01761838029431846, 0.026987488606575606, 0.955394131099106]",815
39,"[0.8068774357517573, 0.059647806032047564, 0.13347475821619514]",631
40,"[0.9709839307776327, 0.014202948428117116, 0.014813120794250236]",878
41,"[0.026163598813482646, 0.0077404192522152, 0.9660959819343022]",840
42,"[0.06300982858801728, 0.04398617847760696, 0.8930039929343757]",781
43,"[0.7908031463168445, 0.04698056990027272, 0.1622162837828829]",652
44,"[0.017430715325534134, 0.05645377463121886, 0.926115510043247]",778
45,"[0.9762952970184944, 0.015489298757915347, 0.008215404223590331]",778
46,"[0.03392178536593599, 0.9070883219764586, 0.0589898926576053]",582
47,"[0.007619584458565349, 0.5640802445979509, 0.4283001709434837]",608
48,"[0.3884564967443988, 0.05335863265127757, 0.5581848706043236]",614
49,"[0.027957462371178344, 0.017211677021556397, 0.9548308606072652]",826
50,"[0.038128552984908824, 0.9037151279423424, 0.058156319072748715]",618
51,"[0.8877208304495467, 0.036588304683705206, 0.07569086486674796]",666
52,"[0.03240887702629201, 0.03231571607896471, 0.9352754068947432]",950
53,"[0.16159662552026202, 0.7496748456004811, 0.08872852887925683]",775
54,"[0.02509175499653618, 0.38346335437351503, 0.5914448906299489]",765
55,"[0.010363947880046137, 0.3347289476670851, 0.6549071044528687]",849
56,"[0.04356317160935226, 0.9138094127435805, 0.0426274156470673]",616
57,"[0.008450477985871317, 0.019026568067369312, 0.9725229539467592]",320
58,"[0.46288169715904376, 0.036334068734697245, 0.5007842341062589]",616
59,"[0.5666415788077112, 0.031200873437273055, 0.40215754775501583]",665
60,"[0.04035777092596189, 0.009751268383580912, 0.9498909606904571]",809
61,"[0.032204244721291034, 0.018594928799192823, 0.9492008264795162]",821
62,"[0.2041447959034176, 0.043874211423799096, 0.7519809926727834]",812
63,"[0.14661344621321593, 0.7718121409331328, 0.08157441285365129]",676
64,"[0.041425602249994725, 0.7854308046153845, 0.17314359313462063]",696
65,"[0.9617425841241847, 0.01051732430484319, 0.02774009157097218]",770
66,"[0.052564298564336316, 0.8700391874207621, 0.07739651401490155]",686
67,"[0.9737333667879375, 0.017603330843658237, 0.00866330236840423]",319
68,"[0.03820397177744479, 0.9097838037171809, 0.05201222450537418]",590
69,"[0.018152434405330528, 0.9697603105795559, 0.012087255015113466]",313
70,"[0.9119347536401751, 0.01641260026399865, 0.07165264609582622]",746
71,"[0.035799636541407234, 0.9106232331027597, 0.05357713035583306]",612
72,"[0.9663683747152199, 0.012220133954562494, 0.021411491330217598]",614
73,"[0.008322232364483664, 0.0256573173141673, 0.9660204503213491]",324
74,"[0.006923684979707371, 0.10501418472950991, 0.8880621302907827]",598
75,"[0.9099388511010366, 0.06191044590754069, 0.0281507029914227]",723
76,"[0.9477933556821039, 0.0172219151502267, 0.03498472916766947]",636
77,"[0.02351264596035776, 0.9094987245840863, 0.06698862945555593]",583
78,"[0.05242135009715084, 0.8866686085264339, 0.060910041376415314]",592
79,"[0.01018018762317879, 0.013360639164903444, 0.9764591732119178]",313
80,"[0.8781470819805075, 0.06406777688861665, 0.057785141130875864]",586
81,"[0.015451092653412896, 0.028380268362759368, 0.9561686389838278]",836
82,"[0.018776558115691656, 0.5102006227841318, 0.47102281910017657]",779
84,"[0.9734011300439112, 0.012101471351255517, 0.01449739860483328]",826
85,"[0.3991166481790659, 0.5942850055082662, 0.006598346312667753]",765
86,"[0.007572296644549727, 0.008800921126260682, 0.9836267822291895]",813
90,"[0.040753599273524385, 0.030630852564516708, 0.9286155481619589]",894
91,"[0.041669560379612225, 0.7823232992764748, 0.176007140343913]",719
93,"[0.01242171930339732, 0.9811211030297117, 0.0064571776668909415]",314
94,"[0.31765086105899676, 0.6441443028209299, 0.0382048361200734]",696
97,"[0.5679493251833037, 0.03442444240337609, 0.3976262324133203]",657
98,"[0.04310766219932955, 0.015394211145025288, 0.9414981266556451]",815
99,"[0.08211858984610144, 0.018104474761620446, 0.899776935392278]",677
100,"[0.057401310374088334, 0.02443343145498373, 0.9181652581709279]",740
102,"[0.8905151245778027, 0.09564176339474043, 0.01384311202745688]",696
103,"[0.9570531147875059, 0.015970829225359546, 0.026976055987134585]",755
106,"[0.01028055776817825, 0.2887879817771406, 0.7009314604546811]",796
107,"[0.745283710451574, 0.06780004339067189, 0.1869162461577541]",642
109,"[0.008151241863058723, 0.031857195824649166, 0.9599915623122921]",797
111,"[0.9827289364681465, 0.01003718275661232, 0.007233880775241277]",317
112,"[0.011312875919782884, 0.07191433049010053, 0.9167727935901167]",956
113,"[0.4803366379552328, 0.46540448055015726, 0.054258881494609765]",734
114,"[0.9454893554296566, 0.04470251746522179, 0.009808127105121493]",312
115,"[0.03260392807294227, 0.019375962987345476, 0.9480201089397123]",764
118,"[0.04383589928773671, 0.022052045031646626, 0.9341120556806167]",779
121,"[0.9276995755043422, 0.05401305687032801, 0.01828736762532972]",655
122,"[0.05270796838390699, 0.017823879035949678, 0.9294681525801434]",774
123,"[0.7201841693949574, 0.04770865560633821, 0.2321071749987043]",629
126,"[0.01772201259534275, 0.019625500667369396, 0.9626524867372879]",905
127,"[0.0971484947788724, 0.00990899660636082, 0.8929425086147668]",787
129,"[0.937319861383272, 0.036068659137932224, 0.02661147947879579]",625
132,"[0.9434529295054168, 0.03701879585070116, 0.01952827464388199]",715
133,"[0.9322256603743824, 0.05513858360137731, 0.012635756024240406]",655
139,"[0.05663714695411416, 0.9022482088252803, 0.041114644220605547]",581
140,"[0.04053864607267834, 0.9368264882770984, 0.022634865650223195]",309
142,"[0.012715825038616322, 0.8289498021811409, 0.15833437278024273]",625
143,"[0.5580807088585734, 0.16271675253687742, 0.2792025386045492]",680
144,"[0.9807832874126683, 0.007532756740019256, 0.011683955847312456]",793
145,"[0.014668590322311707, 0.3017257965429966, 0.6836056131346917]",863
148,"[0.9622101601179746, 0.02422029924793717, 0.013569540634088323]",941
149,"[0.026231143921717107, 0.9577328636104435, 0.016035992467839353]",629
154,"[0.008699812447218904, 0.006483368386481217, 0.9848168191662999]",318
156,"[0.43853542024867453, 0.031020238716696232, 0.5304443410346293]",658
158,"[0.03312353957769305, 0.00979179686674781, 0.9570846635555591]",739
163,"[0.9494792305067995, 0.02710679766097698, 0.023413971832223494]",872
166,"[0.009625899432263278, 0.13495285465345516, 0.8554212459142815]",770
170,"[0.008337342545879539, 0.03509885756645106, 0.9565637998876694]",704
173,"[0.0520560809240111, 0.061074696504781575, 0.8868692225712073]",750
179,"[0.933157129700221, 0.019981985874799203, 0.046860884424979765]",818
183,"[0.007794137825415836, 0.004876920582900806, 0.9873289415916834]",320
186,"[0.9732974718121419, 0.014440205450293543, 0.012262322737564713]",707
190,"[0.0321687472608136, 0.07097068823137095, 0.8968605645078154]",821
192,"[0.9715869366321594, 0.01956154110256322, 0.00885152226527723]",795
196,"[0.01977803832192902, 0.012978192047609456, 0.9672437696304615]",774
207,"[0.967102705453055, 0.013785030123667951, 0.019112264423277098]",709
210,"[0.965984118309317, 0.01888488729713149, 0.01513099439355154]",867
214,"[0.9228821837315652, 0.02664676123362047, 0.05047105503481454]",765
215,"[0.9764143906789248, 0.015510459905526817, 0.008075149415548355]",951
223,"[0.9356356159351265, 0.01665566313110712, 0.047708720933766394]",809
254,"[0.9419223338202973, 0.0122501043318937, 0.045827561847808986]",803
283,"[0.9585904116664969, 0.008351183129316219, 0.033058405204186916]",811
289,"[0.9551552805876994, 0.035192911008010926, 0.009651808404289515]",631
297,"[0.933990505416655, 0.010931457102615751, 0.05507803748072928]",705
302,"[0.9120601496459221, 0.03726563396792715, 0.0506742163861508]",813
306,"[0.05219386838534255, 0.009559759116040132, 0.9382463724986173]",761
307,"[0.9460266518539869, 0.011410778442015579, 0.042562569703997445]",756
316,"[0.03562857629657186, 0.012416936231808633, 0.9519544874716195]",954
319,"[0.9501134138909215, 0.03726077184493078, 0.01262581426414782]",789
326,"[0.9143043957462821, 0.026771058623955617, 0.05892454562976236]",703
332,"[0.8950622196833962, 0.05309707145690187, 0.051840708859702]",767
380,"[0.04291496368772163, 0.008345156680077211, 0.9487398796322012]",747
