trial,judgment,num_cols
1,"[0.027831082154290355, 0.583498250305276, 0.3886706675404337]",428
2,"[0.03269649543969761, 0.43157139498134417, 0.5357321095789581]",517
3,"[0.1872131896305111, 0.7972383768103359, 0.015548433559153023]",371
4,"[0.010239163626718329, 0.051003833318090185, 0.9387570030551914]",333
5,"[0.05545494480305741, 0.41726113002182125, 0.5272839251751213]",488
6,"[0.517957449007841, 0.4502592137350602, 0.03178333725709876]",672
7,"[0.018133157807361477, 0.04314594625967574, 0.9387208959329628]",736
8,"[0.833615325948871, 0.07100102103267271, 0.09538365301845621]",608
9,"[0.9345697075699616, 0.028089586882704975, 0.03734070554733346]",710
10,"[0.4440233990419483, 0.3819334896619516, 0.17404311129610003]",484
11,"[0.012545422719524232, 0.014268206817057023, 0.9731863704634188]",1113
12,"[0.9197838138315597, 0.026005391378331785, 0.05421079479010839]",719
13,"[0.3637442195596429, 0.6204881919843677, 0.01576758845598935]",721
14,"[0.02402786501357967, 0.015737001040893477, 0.9602351339455268]",842
15,"[0.76825466608914, 0.19518726288484506, 0.036558071026015104]",343
16,"[0.5159097952212517, 0.44895990984176665, 0.03513029493698171]",483
17,"[0.5504796684124715, 0.4152445842907882, 0.03427574729674033]",508
18,"[0.3344433399750362, 0.608587348119215, 0.05696931190574882]",551
19,"[0.8202681945372449, 0.15400586625933982, 0.02572593920341527]",354
20,"[0.940123209353369, 0.022268683379567528, 0.03760810726706341]",731
21,"[0.03269872091463824, 0.9536070018300765, 0.013694277255285325]",354
22,"[0.01084730630881606, 0.5861918846846994, 0.4029608090064846]",788
23,"[0.05247064352248669, 0.05260071275315308, 0.8949286437243603]",760
24,"[0.01784153935929833, 0.07108323397810917, 0.9110752266625926]",354
25,"[0.04600351521297893, 0.6133255847290875, 0.34067090005793366]",716
26,"[0.01572964578330836, 0.19009584201995755, 0.7941745121967341]",359
27,"[0.01778117268468187, 0.08413372733880857, 0.8980850999765095]",347
28,"[0.05101436808390196, 0.60781752491353, 0.341168107002568]",537
29,"[0.3783804592466133, 0.20824352846611346, 0.4133760122872732]",442
30,"[0.07586932620643687, 0.9123566441322489, 0.011774029661314288]",375
31,"[0.447347888442114, 0.5236926327609662, 0.028959478796919756]",504
32,"[0.10964594444124724, 0.591958720852446, 0.2983953347063067]",459
33,"[0.012636113607488514, 0.9673197141249986, 0.02004417226751295]",329
34,"[0.9375012878398001, 0.02120925323976324, 0.04128945892043656]",756
35,"[0.3245329928626453, 0.49767155996646845, 0.17779544717088608]",697
36,"[0.028305259673752192, 0.13206872961927005, 0.8396260107069777]",574
37,"[0.4672797681146729, 0.5191683083963456, 0.013551923488981354]",748
38,"[0.018053029509381098, 0.025263985999003518, 0.9566829844916154]",825
39,"[0.3558498424272699, 0.5463571903477407, 0.09779296722498938]",477
40,"[0.9584479206351643, 0.01022739970210399, 0.03132467966273179]",886
41,"[0.03047773997113958, 0.01575229938681762, 0.9537699606420428]",826
42,"[0.04507569263748908, 0.2269472507994841, 0.7279770565630268]",759
43,"[0.6732272919992245, 0.08663500347880436, 0.2401377045219711]",664
44,"[0.04324937442810468, 0.05647704055518233, 0.9002735850167131]",769
45,"[0.9220361527331522, 0.06333934595839581, 0.014624501308452012]",773
46,"[0.027718976061292158, 0.33522055259301115, 0.6370604713456965]",416
47,"[0.04489713015227388, 0.5163886795869894, 0.4387141902607368]",591
48,"[0.3689947476720369, 0.15383023283528763, 0.47717501949267543]",622
49,"[0.037543376450639654, 0.03719205649534114, 0.9252645670540193]",815
50,"[0.12006039400514709, 0.703627176177144, 0.17631242981770898]",675
51,"[0.5096925468806265, 0.4343140134070021, 0.05599343971237145]",508
52,"[0.015689241601516746, 0.024685083890747663, 0.9596256745077356]",987
53,"[0.2776900560555994, 0.37351628446932533, 0.34879365947507546]",691
54,"[0.015906315637770525, 0.32082836213182775, 0.6632653222304017]",769
55,"[0.019784998204246243, 0.3207766160786482, 0.6594383857171056]",842
56,"[0.051039841724519135, 0.8683932027017248, 0.08056695557375614]",623
57,"[0.016210562613677842, 0.14859403131003465, 0.8351954060762875]",359
58,"[0.2670677997592057, 0.4479772383953704, 0.28495496184542385]",495
59,"[0.5171752969110253, 0.09845639930043415, 0.38436830378854053]",660
