trial,judgment,num_cols
1,"[0.029020321293463918, 0.3362121471908267, 0.6347675315157094]",504
2,"[0.040283246691317144, 0.23560742889029146, 0.7241093244183913]",580
3,"[0.08900732544928015, 0.8948012410595574, 0.01619143349116248]",340
4,"[0.009567551023375517, 0.013181021101201918, 0.9772514278754225]",321
5,"[0.060568963229392855, 0.6418558233672774, 0.2975752134033298]",584
6,"[0.6667860141832029, 0.3047819000801011, 0.028432085736695846]",692
7,"[0.01160081368446107, 0.027858732813059655, 0.9605404535024793]",747
8,"[0.844997417106046, 0.07178826817027993, 0.08321431472367398]",605
9,"[0.9609859354833495, 0.012478177298327477, 0.026535887218323048]",708
10,"[0.5664353905674305, 0.1833872928077992, 0.2501773166247703]",565
11,"[0.012829052108162391, 0.014455792689467678, 0.97271515520237]",1113
12,"[0.9289772090790452, 0.015383100951452074, 0.0556396899695027]",727
13,"[0.41907999715036404, 0.5725830988190012, 0.008336904030634867]",734
14,"[0.017593346426130998, 0.014600858440158473, 0.9678057951337106]",842
15,"[0.8516885184829132, 0.10908256676562034, 0.0392289147514666]",327
16,"[0.2837755112624991, 0.6862542698131103, 0.029970218924390637]",554
17,"[0.7511464072914197, 0.2190732248480923, 0.029780367860488058]",554
18,"[0.15364383399069195, 0.7989639273980799, 0.04739223861122821]",605
19,"[0.9118192933585691, 0.07026349307857299, 0.017917213562857703]",328
20,"[0.9530648181878819, 0.016765858488197706, 0.030169323323920378]",737
21,"[0.019690998072451078, 0.9703663215679422, 0.009942680359606616]",335
22,"[0.005633512019050338, 0.5688550719062689, 0.4255114160746807]",795
23,"[0.0583947884566469, 0.05573549732898237, 0.8858697142143707]",762
24,"[0.017056965051336304, 0.031828078009498696, 0.951114956939165]",329
25,"[0.0501880763790424, 0.7484545458660152, 0.2013573777549425]",736
26,"[0.011505465583700289, 0.10775890630971284, 0.8807356281065868]",331
27,"[0.013579245039573886, 0.02271155763613262, 0.9637091973242935]",323
28,"[0.05688852348338103, 0.7781915462126533, 0.16491993030396576]",601
29,"[0.6176018129064215, 0.11679778802580161, 0.265600399067777]",525
30,"[0.03446049978961626, 0.9576813958202731, 0.007858104390110575]",349
31,"[0.6748716640736563, 0.30205866582920693, 0.02306967009713675]",562
32,"[0.12089933314126328, 0.3834713848711631, 0.4956292819875737]",535
33,"[0.009662023039560177, 0.9776366149688692, 0.012701361991570653]",324
34,"[0.9563196541560806, 0.012396910809583911, 0.031283435034335484]",766
35,"[0.424712822176834, 0.3526180841720328, 0.22266909365113333]",737
36,"[0.019317312120609872, 0.0526960379328991, 0.927986649946491]",595
37,"[0.4144058997964276, 0.579493143940342, 0.006100956263230436]",753
38,"[0.01580041866758417, 0.029988020799547203, 0.9542115605328686]",821
39,"[0.5691037815265833, 0.31488721531052083, 0.11600900316289602]",562
40,"[0.9627800364002361, 0.012602775971749724, 0.024617187628014264]",888
41,"[0.029598491853376336, 0.008330939355476779, 0.9620705687911468]",837
42,"[0.053013596728170125, 0.1482277010110673, 0.7987587022607626]",774
43,"[0.744927225771312, 0.07017019529836573, 0.18490257893032225]",659
44,"[0.02888740014999616, 0.05545579024272431, 0.9156568096072795]",772
45,"[0.951992147704113, 0.03808629695810359, 0.009921555337783518]",777
46,"[0.029607465792759725, 0.5954956312987127, 0.3748969029085274]",499
47,"[0.022415351616197503, 0.538970131142864, 0.43861451724093864]",602
48,"[0.37473937365000887, 0.13458222605478531, 0.4906784002952058]",621
49,"[0.034499340000014894, 0.023110955157707398, 0.9423897048422777]",820
50,"[0.04779798995860285, 0.8317407758302369, 0.12046123421116034]",640
51,"[0.6850463077038628, 0.25817329034227876, 0.056780401953858355]",571
52,"[0.015337484629615625, 0.028077749061876957, 0.9565847663085074]",976
53,"[0.22161613621969609, 0.552854543732728, 0.22552932004757595]",734
54,"[0.018101155118779813, 0.356068190193806, 0.6258306546874141]",765
55,"[0.011216556514660518, 0.3298410456743793, 0.6589423978109602]",845
56,"[0.04251211481894897, 0.8856588146037827, 0.07182907057726828]",618
57,"[0.009399249093993837, 0.0762143391163783, 0.9143864117896279]",338
58,"[0.35324408661249523, 0.22411553912243987, 0.42264037426506484]",570
59,"[0.49712730518891135, 0.09047159040780728, 0.4124011044032814]",655
60,"[0.037784039547203566, 0.03284957871165892, 0.9293663817411375]",807
61,"[0.038752848510137494, 0.012903214883334714, 0.9483439366065278]",816
62,"[0.4776706636511311, 0.022936047629064874, 0.49939328871980415]",792
63,"[0.2235358550318875, 0.7132378440044612, 0.06322630096365127]",693
64,"[0.03812815362940267, 0.6936871670196892, 0.26818467935090795]",707
65,"[0.9585420176028214, 0.00999522709172612, 0.03146275530545239]",765
66,"[0.0942423348789824, 0.8317670778372412, 0.07399058728377628]",701
67,"[0.9190978182331937, 0.0695275313037852, 0.011374650463021111]",333
68,"[0.03110925906662835, 0.6918808260806953, 0.27700991485267634]",544
69,"[0.05164406517097731, 0.9369481150830475, 0.011407819745975292]",326
70,"[0.8839229057440874, 0.03271515816740061, 0.08336193608851201]",742
71,"[0.06724381839486518, 0.8651085855025599, 0.06764759610257501]",624
72,"[0.9529937179605502, 0.01774768939829268, 0.029258592641157134]",606
73,"[0.013807995920665284, 0.06791085471798472, 0.91828114936135]",339
74,"[0.019523910248010506, 0.11759011407746928, 0.8628859756745202]",595
75,"[0.6764128883161578, 0.29392868956759133, 0.029658422116250905]",698
76,"[0.9454151296251395, 0.017097351792708083, 0.0374875185821524]",641
77,"[0.02580394338502238, 0.5248687849129562, 0.4493272717020214]",461
78,"[0.3370093908804636, 0.6111167720812483, 0.05187383703828811]",515
79,"[0.014254025750795716, 0.05517393602025872, 0.9305720382289455]",335
80,"[0.5601138227093871, 0.3775874240436039, 0.0622987532470088]",505
81,"[0.016267635378132896, 0.028463091561318297, 0.9552692730605489]",835
82,"[0.017645484593865574, 0.4878040893272576, 0.49455042607887684]",785
84,"[0.9533027584825594, 0.03278160160995021, 0.013915639907490418]",824
85,"[0.4295957150394835, 0.562633618280386, 0.007770666680130458]",765
86,"[0.0075019408339286765, 0.022545249265155488, 0.9699528099009158]",809
90,"[0.024705360260811066, 0.02204966347403012, 0.9532449762651588]",913
91,"[0.03865057068281267, 0.6531670424178598, 0.3081823868993275]",707
93,"[0.015079549587512585, 0.972681600468917, 0.01223884994357024]",318
94,"[0.32542648636460597, 0.6353561826545525, 0.03921733098084143]",694
97,"[0.4870984120449734, 0.17275515635499705, 0.3401464316000296]",617
98,"[0.0393149843102152, 0.07153195948105161, 0.8891530562087333]",807
99,"[0.05396501072098, 0.01186077862248432, 0.9341742106565356]",672
100,"[0.05776398201338671, 0.025810609745912313, 0.916425408240701]",739
102,"[0.8624094591092842, 0.10428472270931705, 0.03330581818139869]",689
103,"[0.9199034808540612, 0.04393220736137014, 0.036164311784568706]",750
106,"[0.020956576900250063, 0.26835740115748286, 0.7106860219422672]",792
107,"[0.6305314430915255, 0.15709051319667872, 0.21237804371179572]",657
109,"[0.01969614258039309, 0.059434247932419824, 0.9208696094871871]",793
111,"[0.9766977028349795, 0.011786453511818036, 0.011515843653202393]",320
112,"[0.012757913552185057, 0.08663885251231251, 0.9006032339355023]",955
113,"[0.4815940719137474, 0.47176803035398823, 0.04663789773226433]",735
114,"[0.9379129195592375, 0.050778511789355135, 0.011308568651407521]",315
115,"[0.02062765535772865, 0.04978879709744115, 0.9295835475448303]",761
118,"[0.043538847044702206, 0.03276266406739032, 0.9236984888879075]",778
121,"[0.9324986459293617, 0.053550730057554195, 0.013950624013084069]",654
122,"[0.04823421172060087, 0.017138956277633954, 0.9346268320017652]",772
123,"[0.5648583167627422, 0.08369599596960324, 0.3514456872676545]",636
126,"[0.019516665484941693, 0.021512069141786945, 0.9589712653732714]",904
127,"[0.09816497277494941, 0.031023942386195495, 0.870811084838855]",785
129,"[0.7406260693250457, 0.2236248986226112, 0.035749032052343026]",570
132,"[0.9262225036857034, 0.047649063189131154, 0.026128433125165402]",715
133,"[0.9192656924398863, 0.06988624872450726, 0.01084805883560647]",655
139,"[0.35925926698528377, 0.6109004101095656, 0.029840322905150516]",497
140,"[0.040675740856407405, 0.8854993033541168, 0.07382495578947591]",328
142,"[0.027183038435554353, 0.7434905355754314, 0.2293264259890143]",624
143,"[0.4939495429908569, 0.27885468629772875, 0.2271957707114144]",718
144,"[0.9646289116503307, 0.014361396009248753, 0.02100969234042047]",793
145,"[0.016837859237263435, 0.3003917219690187, 0.6827704187937179]",865
148,"[0.9605965742778599, 0.025916601220275278, 0.01348682450186489]",941
149,"[0.0317122424248014, 0.9004467793172892, 0.0678409782579093]",644
154,"[0.008604827233643995, 0.016446350454237296, 0.9749488223121188]",322
156,"[0.35978901870627544, 0.21702709021574917, 0.4231838910779755]",591
158,"[0.03874416040715585, 0.013203758423875778, 0.9480520811689683]",741
163,"[0.9598943372640353, 0.019565486066665777, 0.020540176669299103]",881
166,"[0.010263154371830969, 0.13982936993188375, 0.8499074756962852]",773
170,"[0.02451113257895422, 0.042833030751733676, 0.9326558366693122]",708
173,"[0.053311886185878225, 0.060841253208450664, 0.885846860605671]",754
179,"[0.9194023446707176, 0.03324561853647807, 0.047352036792804406]",816
183,"[0.009438723589772349, 0.01531841889834834, 0.9752428575118793]",329
186,"[0.9607952507364846, 0.027831407894355408, 0.01137334136915987]",703
190,"[0.04074594058167803, 0.08647194108516583, 0.8727821183331561]",818
192,"[0.9572618950887469, 0.030366431391789895, 0.012371673519463293]",794
196,"[0.0219457982870507, 0.03185059799333039, 0.9462036037196189]",773
207,"[0.9429360974148604, 0.036753946563263584, 0.02030995602187608]",709
210,"[0.969555481258809, 0.015743520827865946, 0.014700997913325044]",869
214,"[0.9108135866821699, 0.0365661034514399, 0.05262030986639018]",768
215,"[0.9746014977792463, 0.01667115871182493, 0.00872734350892883]",952
223,"[0.8973594265582211, 0.055301950028124235, 0.047338623413654565]",797
254,"[0.9531481808547955, 0.009944464668522633, 0.0369073544766818]",795
283,"[0.946023262470084, 0.02058652624823681, 0.03339021128167923]",807
289,"[0.941818573233505, 0.0337272242808878, 0.024454202485607247]",630
297,"[0.9282794306694806, 0.021449673796135674, 0.050270895534383735]",697
302,"[0.9169034382995839, 0.035746792727095376, 0.047349768973320744]",812
306,"[0.052209909824664474, 0.024276101722214068, 0.9235139884531214]",753
307,"[0.9443775688336052, 0.01202163066073421, 0.04360080050566044]",755
316,"[0.037414943855908545, 0.013316130366021396, 0.9492689257780701]",954
319,"[0.9508780743326793, 0.0337095717322036, 0.015412353935117116]",790
326,"[0.9181939145380426, 0.030785524430400134, 0.05102056103155732]",702
332,"[0.8904649774882224, 0.060806832880511516, 0.04872818963126599]",767
380,"[0.04569239177326792, 0.01131775436419238, 0.9429898538625396]",747
