trial,judgment,num_cols
1,"[0.03468288317152443, 0.44609607892796344, 0.5192210379005121]",484
2,"[0.043119797291500915, 0.4685346599656993, 0.4883455427427998]",492
3,"[0.21898044279769754, 0.7630695541668061, 0.01795000303549627]",385
4,"[0.01105278900759438, 0.047622145267014616, 0.9413250657253911]",335
5,"[0.06870686498974198, 0.43884311771170614, 0.492450017298552]",507
6,"[0.5294346134539557, 0.4244899473624724, 0.046075439183571924]",672
7,"[0.015688443030055097, 0.04695866097659072, 0.9373528959933543]",741
8,"[0.6215666458797524, 0.17848899139764238, 0.19994436272260513]",627
9,"[0.9315175563700487, 0.02854537897734849, 0.039937064652602834]",710
10,"[0.3857982847842629, 0.3050614010460474, 0.30914031416968973]",506
11,"[0.012972742988609601, 0.017233973681477083, 0.9697932833299133]",1111
12,"[0.9137255973388766, 0.03223735092770861, 0.05403705173341465]",719
13,"[0.46904326078891445, 0.5175595729775363, 0.013397166233549338]",754
14,"[0.026506079105170655, 0.021238562317594523, 0.9522553585772349]",843
15,"[0.7250101904868339, 0.2380011802628349, 0.036988629250331403]",359
16,"[0.4916438245761286, 0.4812667864054805, 0.027089389018390763]",486
17,"[0.5226344380659295, 0.4162924722301358, 0.06107308970393477]",522
18,"[0.4615794395568565, 0.5029065940358873, 0.03551396640725618]",504
19,"[0.7877367611892537, 0.1878365398898021, 0.024426698920944307]",368
20,"[0.9364057937117221, 0.02382466019351781, 0.03976954609476006]",731
21,"[0.04713668869355834, 0.9258678882355876, 0.026995423070854115]",369
22,"[0.01017938475438895, 0.5172128753649377, 0.4726077398806735]",829
23,"[0.047962029328533454, 0.11575674171711241, 0.8362812289543541]",762
24,"[0.019375221449813428, 0.1213998122987839, 0.8592249662514027]",376
25,"[0.10690011360233023, 0.5679772714393809, 0.32512261495828887]",719
26,"[0.017669304754000165, 0.20300783440384956, 0.7793228608421503]",372
27,"[0.01693920673841015, 0.13701531564497005, 0.8460454776166199]",372
28,"[0.04255634207769117, 0.47323661251924076, 0.48420704540306814]",499
29,"[0.32188590813703155, 0.29803418019625344, 0.380079911666715]",420
30,"[0.08675559325861894, 0.8953296799559834, 0.01791472678539763]",384
31,"[0.5038718734604127, 0.46278057684221907, 0.03334754969736822]",519
32,"[0.13391489942599794, 0.5068943144224195, 0.35919078615158245]",514
33,"[0.020079676862767584, 0.955859307621537, 0.02406101551569534]",336
34,"[0.884468357903822, 0.023544287365527116, 0.09198735473065094]",750
35,"[0.1977014339392869, 0.4215317830628734, 0.3807667829978397]",697
36,"[0.0424987301699353, 0.31388469697584376, 0.6436165728542208]",536
37,"[0.4540655270459699, 0.5286616893864099, 0.01727278356762023]",747
38,"[0.032507497054507214, 0.020982993699988198, 0.9465095092455046]",807
39,"[0.46418567740102035, 0.43339245498067897, 0.10242186761830069]",518
40,"[0.9567096843097443, 0.012984082400762573, 0.03030623328949293]",882
41,"[0.03694479390252738, 0.01722519984151492, 0.9458300062559577]",827
42,"[0.03986583006444275, 0.28227499234252523, 0.677859177593032]",751
43,"[0.5520800922443623, 0.2550986878343739, 0.19282121992126372]",668
44,"[0.05559631736499704, 0.07247509249132175, 0.8719285901436812]",768
45,"[0.9181562019250684, 0.06894065582940302, 0.012903142245528663]",775
46,"[0.025389234345180485, 0.48937145527513426, 0.4852393103796853]",467
