,trial,judgment,num_cols
0,1,"[0.009535455620876876, 0.01814382911285936, 0.9723207152662638]",545
1,2,"[0.025704964326073963, 0.017669516850003602, 0.9566255188239224]",534
2,3,"[0.0088750025096307, 0.990839461250125, 0.000285536240244296]",590
3,4,"[0.0003870990279298845, 0.0019616775022549245, 0.9976512234698152]",597
4,5,"[0.04444524020219946, 0.9357877287613794, 0.01976703103642114]",594
5,6,"[0.9340771012196473, 0.06423289369686368, 0.0016900050834891243]",638
6,7,"[0.00019260642310201233, 0.004429092509892858, 0.9953783010670051]",580
7,8,"[0.7651632889258283, 0.1274370875397245, 0.10739962353444728]",650
8,9,"[0.9991828924065788, 0.00028124120336011174, 0.0005358663900612116]",538
9,10,"[0.5435747282189893, 0.00883662238780788, 0.44758864939320286]",513
10,11,"[0.0003610238284855067, 0.0004276815228655517, 0.9992112946486489]",658
11,12,"[0.9802769177674376, 0.0005513725512372256, 0.019171709681325214]",643
12,13,"[0.6031800227252951, 0.3966465393054723, 0.00017343796923256698]",621
13,14,"[0.000809167691160671, 0.0006804083935774062, 0.9985104239152619]",587
14,15,"[0.9802555550743358, 0.009643432372482757, 0.010101012553181531]",403
15,16,"[0.020705936113602285, 0.9736421839435295, 0.005651879942868161]",618
16,17,"[0.975992788764348, 0.019517993641385175, 0.004489217594266737]",640
17,18,"[0.01626888460266811, 0.9756177989952493, 0.008113316402082672]",589
18,19,"[0.9901823395865766, 0.009672989860645603, 0.00014467055277779777]",522
19,20,"[0.9935723381090364, 0.00019968444541216098, 0.006227977445551347]",581
20,21,"[0.0019260205838541556, 0.997490587905941, 0.0005833915102048808]",701
21,22,"[0.00010631241560805587, 0.569185033418669, 0.43070865416572296]",699
22,23,"[0.030090172469821548, 0.09713787611069095, 0.8727719514194875]",769
23,24,"[0.00012031978010083907, 0.006097355990889887, 0.9937823242290093]",689
24,25,"[0.038702125348986545, 0.9085338965362116, 0.05276397811480186]",714
25,26,"[0.0001486764974235843, 0.007143168035399522, 0.992708155467177]",561
26,27,"[0.00012761685592495447, 0.007577890600151957, 0.9922944925439231]",614
27,28,"[0.033264692462264545, 0.9442589795927984, 0.022476327944937136]",529
28,29,"[0.9547536171958926, 0.017579258059332838, 0.027667124744774493]",417
29,30,"[0.004482183107022306, 0.9952634267376844, 0.0002543901552931841]",639
30,31,"[0.9795974402743366, 0.017723325457355842, 0.00267923426830739]",703
31,32,"[0.33560945542520176, 0.03146126301059015, 0.632929281564208]",598
32,33,"[0.0001314195440608456, 0.9997062047555844, 0.00016237570035469327]",688
33,34,"[0.9864580116252285, 0.00035129833572827867, 0.013190690039043202]",577
34,35,"[0.38020977442993703, 0.028458636222850508, 0.5913315893472125]",717
35,36,"[0.015150118048443736, 0.006629328365494298, 0.978220553586062]",590
36,37,"[0.3973153166767444, 0.6024475120873496, 0.00023717123590595143]",608
