trial,judgment,num_cols
1,"[0.03535433517130439, 0.42515554254406096, 0.5394901222846347]",491
2,"[0.050690687616455364, 0.09208559951369309, 0.8572237128698516]",636
3,"[0.050712342301619154, 0.9358826947188181, 0.013404962979562554]",326
4,"[0.007946641958436714, 0.012034914030130277, 0.980018444011433]",321
5,"[0.0843622559656697, 0.7933610957104362, 0.12227664832389402]",635
6,"[0.6822041552979194, 0.2842996615003568, 0.03349618320172394]",694
7,"[0.014564408899135864, 0.036111479338672266, 0.9493241117621919]",742
8,"[0.8702512226804763, 0.07734318082071429, 0.052405596498809354]",607
9,"[0.9647901862804626, 0.012957554160876154, 0.02225225955866111]",710
10,"[0.7060210853281066, 0.10845122367190302, 0.1855276909999904]",593
11,"[0.011805970209107142, 0.010434536923291956, 0.9777594928676009]",1112
12,"[0.9255131941356856, 0.018275962318571894, 0.05621084354574256]",731
13,"[0.35097428936803415, 0.639224508710865, 0.009801201921100759]",722
14,"[0.01566492026427121, 0.011134564800366988, 0.9732005149353619]",841
15,"[0.915802828654896, 0.040602328961284566, 0.043594842383819415]",313
16,"[0.12741384730082322, 0.8255914500163976, 0.04699470268277937]",599
17,"[0.8839004408360487, 0.0778706510813995, 0.03822890808255188]",588
18,"[0.050790443778210126, 0.8832552247522739, 0.06595433146951597]",636
19,"[0.9454086368287383, 0.03888103052797992, 0.01571033264328178]",321
20,"[0.9609718206920002, 0.009470252140398924, 0.029557927167600855]",735
21,"[0.013161713654810616, 0.9767163652110693, 0.010121921134120127]",326
22,"[0.005033304660178096, 0.6259564782084458, 0.369010217131376]",786
23,"[0.06285328303360185, 0.06450566670792085, 0.8726410502584773]",764
24,"[0.014974502056077053, 0.012777159441334486, 0.9722483385025884]",317
25,"[0.06703718382207582, 0.76195453998613, 0.17100827619179404]",741
26,"[0.010913866849425679, 0.08251298165864368, 0.9065731514919307]",328
27,"[0.011884458275872565, 0.01033967228251334, 0.9777758694416141]",319
28,"[0.07407241082089613, 0.8732185471776611, 0.05270904200144289]",649
29,"[0.8003356745448147, 0.06224852040442453, 0.1374158050507609]",568
30,"[0.025211869285499327, 0.966855015303839, 0.007933115410661785]",329
31,"[0.7011689886784795, 0.2586879471064839, 0.04014306421503662]",594
32,"[0.1115521873399263, 0.41790919243947866, 0.47053862022059495]",508
33,"[0.007907408178886757, 0.9805484188759709, 0.011544172945142418]",323
34,"[0.9476630049198246, 0.011879368873963297, 0.0404576262062121]",763
35,"[0.47034484191719744, 0.32151870864743404, 0.2081364494353685]",746
36,"[0.018350102032443645, 0.01620775108537453, 0.9654421468821818]",602
37,"[0.47278287439497807, 0.5204475724334154, 0.006769553171606492]",754
38,"[0.015338493805244923, 0.028076860251752166, 0.956584645943003]",825
39,"[0.48460250862720855, 0.40554141557488943, 0.10985607579790205]",511
40,"[0.9622529840585631, 0.013896121782674584, 0.023850894158762306]",887
