trial,judgment,num_cols
1,"[0.028566372722579926, 0.4922729996366447, 0.4791606276407754]",464
2,"[0.036168637821075905, 0.4955428592494811, 0.4682885029294429]",487
3,"[0.22830101787616222, 0.7548700214883549, 0.01682896063548275]",387
4,"[0.011740891546000113, 0.04758964512943442, 0.9406694633245655]",340
5,"[0.06300696103304868, 0.405700510005151, 0.5312925289618005]",486
6,"[0.5158171301536603, 0.446717670518, 0.037465199328339735]",671
7,"[0.01727291674093455, 0.04613882610023687, 0.9365882571588285]",738
8,"[0.6668564175256981, 0.1488063986769766, 0.18433718379732525]",621
9,"[0.9300365686841798, 0.031753940470792046, 0.038209490845028185]",710
10,"[0.3771391764672604, 0.34164906445755694, 0.28121175907518264]",499
11,"[0.013311259072452165, 0.016447008566945618, 0.9702417323606022]",1113
12,"[0.9149013800390403, 0.031290396727854324, 0.0538082232331055]",718
13,"[0.4356696519996553, 0.5494771248526494, 0.014853223147695232]",747
14,"[0.02567781570699073, 0.020016263067478134, 0.9543059212255312]",844
15,"[0.7118574699937474, 0.25235881502100826, 0.03578371498524441]",361
16,"[0.5190856531656338, 0.4511247492989186, 0.029789597535447545]",481
17,"[0.49745820068015495, 0.4581863564112547, 0.044355442908590316]",499
18,"[0.4809620139576392, 0.481097174401462, 0.037940811640898776]",498
19,"[0.7839637113627259, 0.19149458908537426, 0.024541699551899953]",367
20,"[0.936402282255641, 0.0242291838731762, 0.03936853387118275]",731
21,"[0.04696556382258545, 0.9351563785438428, 0.01787805763357169]",364
22,"[0.011675674292467367, 0.5373855509499322, 0.4509387747576005]",823
23,"[0.04919084817933713, 0.09242069932179178, 0.8583884524988711]",763
24,"[0.01905954186836306, 0.1290074353987451, 0.8519330227328918]",377
25,"[0.07961807809119349, 0.5668300626615415, 0.35355185924726507]",714
26,"[0.017722728930450748, 0.2167687011067012, 0.7655085699628481]",375
27,"[0.01717907599506155, 0.1471786749825325, 0.8356422490224059]",373
28,"[0.03697065782273246, 0.4547843637410087, 0.5082449784362588]",497
29,"[0.2945251370218892, 0.302486282338915, 0.40298858063919574]",405
30,"[0.09160403666690359, 0.8911683546343904, 0.017227608698706095]",384
31,"[0.4615937278804715, 0.5090969449596998, 0.029309327159828626]",511
32,"[0.12193595590853552, 0.5509568305192707, 0.32710721357219374]",479
33,"[0.019686880802727996, 0.9578520144779016, 0.02246110471937046]",334
34,"[0.894798006163453, 0.024290476995132492, 0.08091151684141448]",751
35,"[0.20390696315238355, 0.4607552261275646, 0.3353378107200519]",698
36,"[0.041649628461073014, 0.3181229796728032, 0.6402273918661239]",530
37,"[0.46591159170772023, 0.5175479684481251, 0.016540439844154535]",743
38,"[0.031508239896684456, 0.019331218958654393, 0.9491605411446611]",811
39,"[0.42772426315026285, 0.46970160510714687, 0.10257413174259024]",501
40,"[0.9572692892843359, 0.011385004897212841, 0.03134570581845131]",884
41,"[0.03383825640214733, 0.018930677210592266, 0.9472310663872604]",827
42,"[0.03983777461714929, 0.2925128445821126, 0.6676493808007382]",744
43,"[0.5711740523609243, 0.22696388539119766, 0.20186206224787803]",670
44,"[0.04918854225362372, 0.0637040532176352, 0.887107404528741]",768
45,"[0.914196390216044, 0.07143942241888779, 0.014364187365068231]",773
46,"[0.024112994147814218, 0.44092144100937963, 0.5349655648428061]",459
47,"[0.13225940852567397, 0.4609127835312211, 0.4068278079431049]",572
48,"[0.3400702057651815, 0.25819561392558243, 0.4017341803092362]",625
49,"[0.040142089596520394, 0.03372036537521482, 0.9261375450282648]",817
50,"[0.10005477399955068, 0.5480154677965471, 0.35192975820390227]",704
51,"[0.44566129449332487, 0.45047578613530903, 0.10386291937136619]",499
52,"[0.01879343748755923, 0.023636276050115167, 0.9575702864623256]",980
53,"[0.2697148562991221, 0.41759118272550855, 0.31269396097536944]",701
54,"[0.015304535341060846, 0.33998312252417623, 0.6447123421347628]",770
55,"[0.018096909969852422, 0.3622670371897612, 0.6196360528403863]",851
56,"[0.048030799996387874, 0.6967772754622995, 0.25519192454131256]",651
57,"[0.018493452806620177, 0.2267149052535887, 0.7547916419397912]",382
58,"[0.2840300803314167, 0.3670730661210291, 0.34889685354755434]",525
59,"[0.42755723263814094, 0.20283558422496414, 0.36960718313689483]",667
60,"[0.03347672122069744, 0.10374605026038373, 0.8627772285189188]",790
