trial,judgment,num_cols
1,"[0.09631333725476333, 0.474136073604851, 0.42955058914038574]",490
2,"[0.06570437151205405, 0.49482922699081916, 0.4394664014971268]",484
3,"[0.41030633473637906, 0.49405549271574717, 0.09563817254787381]",501
4,"[0.09874957729994906, 0.13655100950321025, 0.7646994131968406]",403
5,"[0.08611907619363952, 0.38810191031024666, 0.5257790134961138]",487
6,"[0.43010047038363947, 0.4568634400821476, 0.11303608953421296]",663
7,"[0.07317570328156842, 0.12826149402837878, 0.7985628026900526]",695
8,"[0.457287584191506, 0.2495802443650302, 0.29313217144346376]",645
9,"[0.8213836633923387, 0.0944251694409062, 0.08419116716675502]",669
10,"[0.3432774910424933, 0.35616131332209366, 0.30056119563541295]",489
11,"[0.04595942543867874, 0.11479663737591306, 0.8392439371854081]",986
12,"[0.7454695437690213, 0.20568489816573268, 0.04884555806524592]",653
13,"[0.4498701302020802, 0.48610085212263965, 0.06402901767528016]",733
14,"[0.09349799767776544, 0.12541507298516927, 0.7810869293370652]",769
15,"[0.5062760495388929, 0.45367714904896345, 0.04004680141214365]",430
16,"[0.5414016582047997, 0.4195673330462404, 0.03903100874895993]",473
17,"[0.37811048057637864, 0.4096512434468617, 0.21223827597675962]",575
18,"[0.52386325291888, 0.4365116361026314, 0.0396251109784887]",477
19,"[0.5514326872393721, 0.414256109897996, 0.034311202862631895]",457
20,"[0.8275919347514421, 0.09647915559507275, 0.07592890965348509]",680
21,"[0.2641219952995863, 0.5647473797252016, 0.17113062497521203]",552
22,"[0.053900531559113445, 0.4727626964441314, 0.4733367719967553]",804
23,"[0.04038952407553037, 0.19473376295543768, 0.764876712969032]",766
24,"[0.07184825352956574, 0.3910100334927704, 0.5371417129776638]",547
25,"[0.1958133092781305, 0.42752819437472456, 0.37665849634714493]",714
26,"[0.07334098288287504, 0.38122581131946975, 0.5454332057976552]",452
27,"[0.07244435843247023, 0.41213616567298045, 0.5154194758945493]",509
28,"[0.06182403058997746, 0.41879087530275355, 0.5193850941072691]",493
29,"[0.2734347501611966, 0.3280935083236142, 0.39847174151518927]",397
30,"[0.32832745356380694, 0.5291642367334854, 0.14250830970270761]",564
31,"[0.3805739849092776, 0.4306701763668178, 0.18875583872390458]",568
32,"[0.20390583189145867, 0.46672042042847445, 0.32937374768006694]",540
33,"[0.1326339008464958, 0.7128364286733669, 0.15452967048013722]",481
34,"[0.6636106113659329, 0.15384911776154836, 0.18254027087251867]",664
35,"[0.13230828695129437, 0.489128226793801, 0.37856348625490466]",689
36,"[0.08106163986111833, 0.4108283050640256, 0.5081100550748561]",535
37,"[0.43738116806752186, 0.436694493557862, 0.1259243383746161]",706
38,"[0.1483650403561343, 0.1291225202829912, 0.7225124393608745]",744
39,"[0.3831774103859119, 0.4353833481189989, 0.18143924149508914]",545
40,"[0.8155088832852053, 0.14606640624335346, 0.0384247104714411]",824
41,"[0.06069300338126813, 0.12725697485689902, 0.8120500217618328]",775
42,"[0.033906065367947186, 0.3939027566825331, 0.5721911779495197]",734
43,"[0.4206695715978163, 0.3173807261109945, 0.26194970229118913]",691
44,"[0.12926389216743425, 0.10313648104235892, 0.767599626790207]",772
45,"[0.8882502316882791, 0.07722612911541901, 0.034523639196301956]",757
46,"[0.053550455904549744, 0.4232088869985437, 0.5232406570969065]",464
47,"[0.2600723796059114, 0.3777853985760923, 0.36214222181799643]",535
48,"[0.32747641410892014, 0.3178271031463808, 0.354696482744699]",630
49,"[0.07187755918170459, 0.09462851546986863, 0.8334939253484267]",811
50,"[0.1419026187391955, 0.37187871156507296, 0.48621866969573146]",736
51,"[0.3605123410665009, 0.39152759825128625, 0.24796006068221288]",541
52,"[0.08623746807089243, 0.09870005342723921, 0.8150624785018683]",853
53,"[0.29438894179054975, 0.3528209613694332, 0.35279009684001716]",687
54,"[0.041149239509028136, 0.3390323365268613, 0.6198184239641105]",755
55,"[0.03294491368220834, 0.41722307999779096, 0.5498320063200006]",840
56,"[0.07555870986027163, 0.49093336686969896, 0.43350792327002935]",683
57,"[0.06458590081556627, 0.44057862679168863, 0.4948354723927451]",489
58,"[0.2972237567943563, 0.37018558182558825, 0.33259066138005544]",521
59,"[0.3792616224763874, 0.29602946637790317, 0.32470891114570943]",678
60,"[0.04909463698220708, 0.18018173922265582, 0.770723623795137]",779
61,"[0.0800491074136725, 0.19727856460041454, 0.7226723279859131]",721
62,"[0.44541128585069706, 0.22597803703131084, 0.3286106771179922]",752
63,"[0.495894048008924, 0.4396003261975892, 0.06450562579348677]",738
64,"[0.03777382392492728, 0.4639881609629963, 0.49823801511207644]",754
65,"[0.6991081854466824, 0.18803243461884575, 0.1128593799344717]",674
66,"[0.45358248191274625, 0.447273080704923, 0.0991444373823309]",772
67,"[0.5475081994852211, 0.4179687862346788, 0.03452301428010014]",471
68,"[0.10675017421787993, 0.42156764376202777, 0.4716821820200924]",484
69,"[0.38435759583744106, 0.47523066883412207, 0.14041173532843684]",506
70,"[0.7244184107049956, 0.09109791918126199, 0.18448367011374242]",752
71,"[0.3290277688061077, 0.4747127311049003, 0.19625950008899198]",692
72,"[0.8300513286548368, 0.11671054111089088, 0.05323813023427241]",589
73,"[0.09503093262537365, 0.43003937063717984, 0.47492969673744656]",553
74,"[0.14242162878125153, 0.27807540363029315, 0.5795029675884554]",562
75,"[0.4704084424776423, 0.4882984550848463, 0.04129310243751142]",670
76,"[0.7734235503755952, 0.10958489488717776, 0.116991554737227]",614
77,"[0.06187788597960201, 0.2919746933758926, 0.6461474206445054]",425
78,"[0.494410833017211, 0.3958977868796906, 0.10969138010309848]",470
79,"[0.043156094800423934, 0.3658823776540208, 0.5909615275455552]",469
80,"[0.38077281207188035, 0.44876246489467475, 0.17046472303344493]",513
81,"[0.0572910877417361, 0.08049333155281217, 0.8622155807054517]",792
82,"[0.04781821808030853, 0.4185101299585326, 0.5336716519611588]",778
84,"[0.8346920626796238, 0.10233673489794534, 0.06297120242243097]",770
85,"[0.4488519374377698, 0.46582488664651767, 0.08532317591571249]",723
86,"[0.039075716084755616, 0.12811261265615792, 0.8328116712590865]",773
90,"[0.038570634565449236, 0.07762281718446519, 0.8838065482500856]",858
91,"[0.08360200736151441, 0.4896017221118593, 0.42679627052662616]",701
93,"[0.18416707555313722, 0.6256266648373826, 0.19020625960948015]",484
94,"[0.3788400371936359, 0.4550419942282833, 0.16611796857808098]",694
97,"[0.32078192912163056, 0.36901121741351717, 0.31020685346485244]",546
98,"[0.0884646167212048, 0.27889325996956876, 0.6326421233092264]",768
99,"[0.058584930102133365, 0.10381801424385723, 0.8375970556540093]",647
100,"[0.11606757334807313, 0.17352359686876404, 0.7104088297831628]",683
102,"[0.4923381894079577, 0.2545364726955681, 0.2531253378964742]",605
103,"[0.6155263916386216, 0.3295682096525977, 0.0549053987087807]",709
106,"[0.09462580459687724, 0.3127868055523084, 0.5925873898508143]",789
107,"[0.3618929389123645, 0.3223481900349316, 0.31575887105270384]",701
109,"[0.06611309388347475, 0.34566456191337636, 0.588222344203149]",727
111,"[0.8093157287583641, 0.15786906293849734, 0.032815208303138645]",465
112,"[0.03176022579165073, 0.22796503612227256, 0.7402747380860767]",906
113,"[0.531338764317567, 0.4198419927611488, 0.04881924292128437]",735
114,"[0.6632226326498692, 0.252488519691178, 0.08428884765895264]",347
115,"[0.06960999438612069, 0.19377714647513683, 0.7366128591387425]",702
118,"[0.04324559903650706, 0.08005936113627633, 0.8766950398272165]",769
121,"[0.9212501171771961, 0.038230538731247196, 0.040519344091556705]",640
122,"[0.04234722513960152, 0.1964360791559948, 0.7612166957044038]",694
123,"[0.3738673634320251, 0.2976398741301245, 0.32849276243785047]",677
126,"[0.05319962977293252, 0.14081484359376523, 0.8059855266333023]",819
127,"[0.12629027003026852, 0.3005893700031789, 0.5731203599665526]",740
129,"[0.3465877391728694, 0.39891593109073664, 0.254496329736394]",581
