trial,judgment,num_cols
1,"[0.027346589856797866, 0.5926364239386884, 0.38001698620451374]",436
2,"[0.03356186696243169, 0.5023479253844529, 0.4640902076531153]",481
3,"[0.37447216589545673, 0.592475826362637, 0.03305200774190631]",458
4,"[0.04583991116619673, 0.07745393683201614, 0.8767061520017871]",363
5,"[0.06307681339003274, 0.37694866618513106, 0.5599745204248362]",481
6,"[0.46585319206403014, 0.5007587907238799, 0.033388017212090025]",665
7,"[0.040728640563905405, 0.04437055488594083, 0.9149008045501538]",719
8,"[0.7569044341441337, 0.09756428168623821, 0.14553128416962818]",617
9,"[0.914112293758582, 0.045938463981747904, 0.03994924225967013]",698
10,"[0.39358215368855864, 0.4134451120478527, 0.19297273426358863]",476
11,"[0.03948927971538082, 0.037833387813001856, 0.9226773324716172]",1068
12,"[0.8854536860442009, 0.06064121096715664, 0.053905102988642636]",703
13,"[0.3619569479377039, 0.6061805815135735, 0.03186247054872259]",716
14,"[0.04151484697150018, 0.04976077996813615, 0.9087243730603637]",826
15,"[0.5646380327069972, 0.4038988038585069, 0.03146316343449586]",417
16,"[0.5444370088243977, 0.41690587042396837, 0.03865712075163395]",476
17,"[0.4551424801615177, 0.501254647293139, 0.043602872545343375]",494
18,"[0.43451824662825755, 0.5076138459532457, 0.05786790741849694]",519
19,"[0.6229372510602484, 0.34449989964331373, 0.03256284929643797]",429
20,"[0.9182092008653071, 0.04079796586233667, 0.04099283327235612]",714
21,"[0.20534553905160913, 0.7515318303921568, 0.04312263055623419]",441
22,"[0.029780947422021097, 0.5535833574785357, 0.4166356950994431]",798
23,"[0.047738895052696906, 0.06328248317283847, 0.8889786217744646]",759
24,"[0.035749540521306855, 0.2829078856957309, 0.6813425737829624]",445
25,"[0.04526379076287043, 0.5478004544861783, 0.4069357547509512]",708
26,"[0.03189896554812416, 0.3455958046586553, 0.6225052297932205]",424
27,"[0.03510596986631193, 0.33861750210457753, 0.6262765280291106]",469
28,"[0.040058277342576123, 0.5094176347143871, 0.4505240879430368]",505
29,"[0.2939981420607083, 0.26787686783250636, 0.43812499010678535]",401
30,"[0.25451241734781305, 0.7068550890743195, 0.038632493577867515]",471
31,"[0.39594835439989845, 0.5411861657383737, 0.06286547986172769]",497
32,"[0.1212230319834062, 0.5766286462285105, 0.3021483217880832]",471
33,"[0.04280216906241967, 0.9195267977607766, 0.037671033176803655]",383
34,"[0.897131315594205, 0.04494396926869137, 0.05792471513710359]",737
35,"[0.23719032772660684, 0.5685305177498458, 0.19427915452354744]",684
36,"[0.04264548135821624, 0.27142765009519254, 0.6859268685465912]",546
37,"[0.49065461750553374, 0.48297947109556827, 0.02636591139889798]",729
38,"[0.055040363020032054, 0.05149772356315943, 0.8934619134168086]",796
39,"[0.3436422618577515, 0.5364657110819563, 0.11989202706029217]",488
40,"[0.920964078721971, 0.04493080319948387, 0.0341051180785451]",873
41,"[0.03106925738252393, 0.041333249196220036, 0.9275974934212561]",811
42,"[0.03627610419263947, 0.3274042729610823, 0.6363196228462783]",741
43,"[0.5785516027542549, 0.15272021014793194, 0.2687281870978131]",674
44,"[0.048246602397915984, 0.060564154270443114, 0.891189243331641]",767
45,"[0.9137188209518247, 0.05316702261096963, 0.03311415643720578]",755
46,"[0.0346012407985838, 0.31692088368187415, 0.6484778755195421]",414
47,"[0.07934275049714543, 0.48032532055302285, 0.4403319289498318]",584
48,"[0.3488597093995371, 0.22773746117913887, 0.4234028294213241]",624
