trial,judgment,num_cols
1,"[0.12225674422565964, 0.4565611460628861, 0.42118210971145426]",491
2,"[0.085461540940297, 0.478699740419307, 0.435838718640396]",482
3,"[0.4038770607421259, 0.4736202577883481, 0.122502681469526]",512
4,"[0.12263866866663203, 0.1424077352244092, 0.7349535961089587]",415
5,"[0.08940752860389183, 0.39079355657116804, 0.5197989148249401]",491
6,"[0.42025734979190127, 0.4449640092650065, 0.13477864094309217]",663
7,"[0.0951285712735801, 0.14186168644520109, 0.7630097422812189]",686
8,"[0.4382124481858356, 0.26076515341155665, 0.30102239840260775]",645
9,"[0.774591180910405, 0.12288275032168365, 0.10252606876791137]",647
10,"[0.3417910198166156, 0.3519318411836742, 0.30627713899971015]",489
11,"[0.05238592010210275, 0.13838589018908393, 0.8092281897088133]",952
12,"[0.7114653183523341, 0.23960056538614363, 0.048934116261522186]",641
13,"[0.44871800786335814, 0.4703051703247071, 0.08097682181193473]",723
14,"[0.11375974182123491, 0.1498746355272683, 0.736365622651497]",760
15,"[0.5008658826055469, 0.4544221654350722, 0.044711951959380825]",429
16,"[0.532433431121099, 0.4232525304707049, 0.044314038408196074]",476
17,"[0.3673297792780401, 0.39355544814390203, 0.23911477257805797]",587
18,"[0.5226419481720141, 0.436134086063869, 0.04122396576411681]",477
19,"[0.5469539375792154, 0.4167978779628864, 0.036248184457898326]",461
20,"[0.7922992214875264, 0.11871672496274843, 0.08898405354972515]",679
21,"[0.2745193574868058, 0.5303947541259472, 0.19508588838724714]",572
22,"[0.07005086690510312, 0.4591726990744026, 0.4707764340204943]",796
23,"[0.041832714543625596, 0.2080499489489411, 0.7501173365074333]",767
24,"[0.09043971034705478, 0.38939131118124937, 0.5201689784716959]",553
25,"[0.22162885020228154, 0.41131953380826625, 0.36705161598945235]",712
26,"[0.08474057670810814, 0.3861852755762636, 0.5290741477156282]",459
27,"[0.08768893286001375, 0.40928771261873437, 0.5030233545212519]",518
28,"[0.07486414351564909, 0.413766175639992, 0.511369680844359]",494
29,"[0.2766384694654947, 0.32718794065088425, 0.396173589883621]",397
30,"[0.3291486328045698, 0.5000272008946631, 0.17082416630076713]",578
31,"[0.37208465788256223, 0.41259582556330476, 0.21531951655413306]",597
32,"[0.2248293592707831, 0.44621992315484243, 0.32895071757437444]",549
33,"[0.16186099780713556, 0.650699550761142, 0.1874394514317223]",532
34,"[0.6237666846710008, 0.1711918511086273, 0.20504146422037184]",664
35,"[0.13770052017595974, 0.47695930414316745, 0.3853401756808728]",690
36,"[0.09502396885194893, 0.4101009712911751, 0.49487505985687597]",535
37,"[0.422414587744868, 0.4245844231406388, 0.15300098911449306]",697
38,"[0.1608234295775871, 0.15620091861514895, 0.6829756518072638]",730
39,"[0.37442703016727596, 0.41808586980094, 0.207487100031784]",543
40,"[0.7871684541482014, 0.17056182928931737, 0.042269716562481345]",812
41,"[0.06915719092689392, 0.15078169418446274, 0.7800611148886434]",763
42,"[0.03675735632826871, 0.39650283710905776, 0.5667398065626736]",733
43,"[0.4065290749421167, 0.32355064369753334, 0.26992028136035]",692
44,"[0.14920495954337776, 0.10861623114844796, 0.7421788093081743]",769
45,"[0.880081321581831, 0.08137517233948587, 0.03854350607868314]",755
46,"[0.06459805413979365, 0.42335435991453574, 0.5120475859456707]",471
