trial,judgment,num_cols
1,"[0.03335702748248022, 0.050437758218500856, 0.9162052142990189]",584
2,"[0.047889452711980404, 0.03237225505685399, 0.9197382922311657]",646
3,"[0.020581234597092882, 0.969423257079152, 0.009995508323755137]",317
4,"[0.00850754407055002, 0.005429781685297427, 0.9860626742441525]",319
5,"[0.0584932684179556, 0.9145621418407611, 0.026944589741283373]",658
6,"[0.9326862611689907, 0.05274650755876668, 0.01456723127224257]",719
7,"[0.011534656702125137, 0.019706535613108405, 0.9687588076847664]",747
8,"[0.8816077128032156, 0.07189357058803802, 0.04649871660874635]",604
9,"[0.971554898716513, 0.01822718554703423, 0.010217915736452721]",713
10,"[0.7097344030436311, 0.028004502685994224, 0.26226109427037464]",608
11,"[0.01373182032525493, 0.009516813663809038, 0.976751366010936]",1110
12,"[0.930694283769346, 0.016465198047039324, 0.05284051818361477]",729
13,"[0.46163151922560874, 0.5301356502650039, 0.008232830509387454]",754
14,"[0.01725527912144333, 0.012452556476443522, 0.9702921644021132]",841
15,"[0.9436813712825639, 0.013934515207926558, 0.042384113509509436]",306
16,"[0.04050291866395094, 0.9319540651720939, 0.02754301616395511]",619
17,"[0.9455020548836199, 0.027477755281243736, 0.02702018983513643]",599
18,"[0.021453205779280345, 0.9338942907729373, 0.044652503447782495]",649
19,"[0.969102143826068, 0.018794711377458972, 0.012103144796473191]",311
20,"[0.9650812856488846, 0.008173775430494487, 0.02674493892062081]",732
21,"[0.009646094641448916, 0.9801009401026404, 0.01025296525591068]",319
22,"[0.0052033465957574175, 0.5642576953740356, 0.430538958030207]",792
23,"[0.06387974879906251, 0.0634342459876002, 0.8726860052133373]",763
24,"[0.008514169131953105, 0.010773143970621209, 0.9807126868974256]",315
25,"[0.06101822649614444, 0.9057586870743299, 0.033223086429525574]",763
26,"[0.007304807695940011, 0.023993762712519465, 0.9687014295915405]",315
27,"[0.010182506273953253, 0.008874464910830661, 0.9809430288152161]",316
28,"[0.06900393236537757, 0.9135773436624076, 0.017418723972214865]",657
29,"[0.9343418741272366, 0.023590594793755196, 0.04206753107900826]",598
30,"[0.020114110711160864, 0.9714200754821178, 0.008465813806721364]",324
31,"[0.9395350422276867, 0.04070974723425298, 0.01975521053806043]",612
32,"[0.1422660303816106, 0.057398210503919626, 0.8003357591144697]",672
33,"[0.008528128808317983, 0.9813221995370731, 0.010149671654608984]",319
34,"[0.9694223195445093, 0.012783412232438339, 0.01779426822305236]",768
35,"[0.6553697462141556, 0.10021165503009478, 0.2444185987557497]",772
36,"[0.011933766904837773, 0.011362319112436813, 0.9767039139827254]",606
37,"[0.38691030980704405, 0.6074187444930266, 0.005670945699929444]",760
38,"[0.017700927118594636, 0.02702546830200708, 0.9552736045793983]",815
39,"[0.8119785125667743, 0.05414587014788944, 0.13387561728533637]",631
40,"[0.9712769886819198, 0.014338124925177395, 0.014384886392902814]",878
41,"[0.026021958586744443, 0.007714465692705676, 0.9662635757205499]",840
42,"[0.0630367832296532, 0.04504003839159611, 0.8919231783787508]",781
43,"[0.7918356550315512, 0.04686980008566703, 0.1612945448827818]",652
44,"[0.017008117462457305, 0.05652245026245307, 0.9264694322750896]",778
45,"[0.9765200964493208, 0.01528990237923994, 0.008190001171439141]",778
46,"[0.03395132829679799, 0.9122397642985706, 0.053808907404631526]",584
47,"[0.007356623994151575, 0.5643762157778758, 0.4282671602279727]",608
48,"[0.38844679332569726, 0.053181636964214754, 0.5583715697100881]",614
49,"[0.027638440751399113, 0.01696138312065551, 0.9554001761279454]",826
50,"[0.03791588712434584, 0.9044440430043967, 0.05764006987125738]",618
51,"[0.890711821925073, 0.0338567481414093, 0.07543142993351769]",666
52,"[0.03361713227213918, 0.0334215006187007, 0.9329613671091601]",950
53,"[0.16020076511610043, 0.7545722911077278, 0.08522694377617186]",775
54,"[0.025261436318519362, 0.38394195828405603, 0.5907966053974246]",765
55,"[0.010342782515686587, 0.33479036835262693, 0.6548668491316865]",849
56,"[0.043334256028966005, 0.914197772245723, 0.042467971725310985]",616
57,"[0.008421203541784026, 0.018418652117895024, 0.9731601443403209]",320
58,"[0.4666251809631549, 0.03441416867366645, 0.49896065036317877]",618
59,"[0.5665046887309659, 0.03099614648890008, 0.40249916478013387]",665
60,"[0.04029021776720758, 0.00944704312161173, 0.9502627391111806]",809
61,"[0.03204483696085891, 0.018516054919469706, 0.9494391081196714]",821
62,"[0.18749251955293586, 0.04360696980231106, 0.7689005106447531]",811
63,"[0.1455051194410632, 0.7728823262232417, 0.08161255433569506]",676
64,"[0.041225253296930935, 0.7864833831339035, 0.1722913635691657]",696
65,"[0.9620478958323423, 0.010490858602141339, 0.027461245565516337]",770
