trial,judgment,num_cols
1,"[0.3326371561812475, 0.22193438402728022, 0.4454284597914722]",577
2,"[0.28401255966756955, 0.1584305318792631, 0.5575569084531674]",584
3,"[0.026171230866633324, 0.959516992835851, 0.014311776297515651]",332
4,"[0.02544460221411001, 0.05076900253485734, 0.9237863952510326]",361
5,"[0.29328077301697864, 0.4509098949981655, 0.2558093319848559]",632
6,"[0.3498983250819435, 0.4275027598906456, 0.22259891502741097]",664
7,"[0.03202297938681278, 0.1735275324871163, 0.7944494881260709]",705
8,"[0.36741379607909336, 0.37077900734965075, 0.26180719657125595]",640
9,"[0.8909589754244082, 0.023175604095238698, 0.08586542048035314]",699
10,"[0.5549955226521462, 0.14820136418610733, 0.2968031131617464]",557
11,"[0.011930478498080793, 0.011436147870595884, 0.9766333736313233]",1071
12,"[0.6938962283638401, 0.038268863855887854, 0.2678349077802721]",756
13,"[0.5269121306167256, 0.4192900500832063, 0.05379781930006815]",752
14,"[0.024185764706061166, 0.015578006769122427, 0.9602362285248165]",824
15,"[0.8625890010724891, 0.03112942871878132, 0.10628157020872954]",316
16,"[0.1357504831277763, 0.7509098125429264, 0.11333970432929716]",622
17,"[0.7774795167130619, 0.13873721453707052, 0.08378326874986754]",597
18,"[0.13818947140833823, 0.6959214332708356, 0.16588909532082619]",606
19,"[0.8507880660553033, 0.07344901617252701, 0.07576291777216958]",364
20,"[0.9349746237827203, 0.011912039658582325, 0.05311333655869721]",719
21,"[0.01593327468104046, 0.9720895267626177, 0.011977198556341821]",356
22,"[0.003906620881649521, 0.9433324004499102, 0.05276097866844035]",760
23,"[0.3767284856455415, 0.32044748907178255, 0.3028240252826759]",783
24,"[0.02806890859694004, 0.032736933530120776, 0.9391941578729391]",373
25,"[0.3123408341055118, 0.34203463789694005, 0.3456245279975481]",731
26,"[0.055819220371216095, 0.09282573102210616, 0.8513550486066778]",398
27,"[0.0167521626466957, 0.025898202120094953, 0.9573496352332093]",348
28,"[0.3009184823575417, 0.5424252634817393, 0.15665625416071888]",573
29,"[0.4761900235137933, 0.2598184597869354, 0.2639915166992713]",470
30,"[0.0383987291093939, 0.9428757002820544, 0.018725570608551855]",363
31,"[0.587121237848327, 0.30152319448480874, 0.11135556766686414]",578
32,"[0.20155366548583306, 0.5712870324730678, 0.22715930204109924]",610
33,"[0.02631642323390844, 0.9110579996629363, 0.06262557710315524]",400
34,"[0.5815305689881969, 0.06475386363201796, 0.35371556737978505]",694
35,"[0.3796057068056026, 0.21098862589345893, 0.4094056673009385]",734
36,"[0.07720072959132179, 0.079349394335995, 0.8434498760726832]",616
37,"[0.5988492371520522, 0.36639426715004236, 0.03475649569790555]",728
38,"[0.03767498828615799, 0.037115192376233994, 0.925209819337608]",743
39,"[0.5446095101161922, 0.27181338778718617, 0.18357710209662156]",564
40,"[0.9504763539119843, 0.010497236510630293, 0.03902640957738542]",872
41,"[0.43518348070846274, 0.05292309376190404, 0.5118934255296334]",769
42,"[0.31776836010285087, 0.15146626422907483, 0.5307653756680742]",776
43,"[0.41574887458967524, 0.3276243590924256, 0.2566267663178992]",688
44,"[0.14528379141880296, 0.2498286583086129, 0.6048875502725841]",784
45,"[0.7152717439684941, 0.2513842831293308, 0.033343972902174945]",713
46,"[0.18021250449678122, 0.5337649011295962, 0.28602259437362254]",588
47,"[0.20419335598697788, 0.4079846058509082, 0.38782203816211397]",552
48,"[0.2107014914963753, 0.1929661346212298, 0.5963323738823949]",616
49,"[0.28175483276354457, 0.30904021222314776, 0.4092049550133077]",771
50,"[0.27056548383564755, 0.448994163551211, 0.2804403526131414]",709
51,"[0.5718391253375629, 0.17822240208383502, 0.2499384725786021]",617
52,"[0.01935219346301527, 0.02167480326426059, 0.9589730032727241]",950
53,"[0.5344439819792621, 0.29879313221688436, 0.1667628858038535]",709
54,"[0.07900671698237617, 0.500831517398998, 0.4201617656186258]",747
55,"[0.03716754070623343, 0.32048219387946797, 0.6423502654142986]",837
56,"[0.30126560868577174, 0.41717839403686985, 0.28155599727735836]",694
57,"[0.050591959016383845, 0.1688225152900805, 0.7805855256935356]",385
58,"[0.35712928502809005, 0.21163532448652167, 0.4312353904853883]",572
59,"[0.5040586680480471, 0.21331991112704268, 0.2826214208249101]",669
60,"[0.26135994644752736, 0.16830761977638675, 0.5703324337760859]",779
61,"[0.22484690055960183, 0.025079038832006337, 0.7500740606083918]",785
62,"[0.5714685046493784, 0.06393139947997972, 0.3646000958706419]",782
63,"[0.22519797282415152, 0.37915206870800744, 0.3956499584678411]",681
64,"[0.2955401059225834, 0.4359625922226832, 0.2684973018547335]",737
65,"[0.6880350679803062, 0.046906255435289215, 0.26505867658440463]",725
66,"[0.2221531435903545, 0.38516238765967153, 0.392684468749974]",707
67,"[0.9034202426676624, 0.06224288859619704, 0.03433686873614058]",361
68,"[0.316000762339099, 0.4522124727720706, 0.2317867648888304]",601
69,"[0.059948893820016606, 0.9210994649697855, 0.018951641210197896]",361
70,"[0.5262874494836608, 0.15975183328426876, 0.3139607172320704]",741
71,"[0.24506052989453767, 0.42391046063672466, 0.3310290094687377]",695
72,"[0.9362639124374996, 0.029639919853412376, 0.03409616770908802]",598
73,"[0.04095116535740761, 0.032834556563052605, 0.9262142780795398]",351
74,"[0.20148539729860374, 0.3967382057698717, 0.4017763969315245]",550
75,"[0.33199240425073906, 0.38650399725284856, 0.2815035984964123]",670
76,"[0.802544234485634, 0.03030627575293844, 0.16714948976142763]",632
77,"[0.10412127938021574, 0.26175384872937996, 0.6341248718904043]",446
78,"[0.35591554043702234, 0.3565531359037975, 0.28753132365918016]",561
79,"[0.11481533796046664, 0.2053447834900169, 0.6798398785495164]",426
80,"[0.47397060024235016, 0.24101344395948815, 0.2850159557981617]",596
81,"[0.017236304836122433, 0.0193198516867205, 0.9634438434771572]",772
82,"[0.04191175956104537, 0.5823798234456066, 0.375708416993348]",778
84,"[0.8098968340400041, 0.15869744094188282, 0.03140572501811314]",778
85,"[0.7798337043220496, 0.19834979727813823, 0.021816498399812315]",737
86,"[0.02722212829388116, 0.15258690916227136, 0.8201909625438475]",769
90,"[0.033336786226776376, 0.027040226047455897, 0.9396229877257677]",867
91,"[0.37259897456090396, 0.35952646560635126, 0.26787455983274466]",715
93,"[0.027740849804003063, 0.9262081323940544, 0.046051017801942616]",359
94,"[0.4659285659980413, 0.3911094518536525, 0.14296198214830622]",704
97,"[0.5676535770595096, 0.16501942099191552, 0.2673270019485748]",606
98,"[0.2160542206063748, 0.1888507773684076, 0.5950950020252177]",775
99,"[0.22300842590812608, 0.023062204735728065, 0.753929369356146]",707
100,"[0.31875103471459276, 0.04670567191263116, 0.6345432933727762]",749
102,"[0.3432048306241752, 0.42621309824225634, 0.23058207113356843]",603
