trial,judgment,num_cols
1,"[0.026752223092175793, 0.540457244619839, 0.43279053228798514]",440
2,"[0.03242105300566262, 0.4765576281792281, 0.4910213188151092]",495
3,"[0.20155307152904675, 0.7809923360148778, 0.017454592456075373]",380
4,"[0.011260427470456616, 0.04959565945760311, 0.9391439130719403]",332
5,"[0.05540902784691899, 0.40746574285257126, 0.5371252293005097]",486
6,"[0.5186910091295044, 0.45010077893405065, 0.031208211936444952]",672
7,"[0.016935485578919822, 0.042222036774760795, 0.9408424776463195]",737
8,"[0.7974002979546498, 0.08259289074046788, 0.12000681130488224]",612
9,"[0.9354384594538349, 0.02652152033564931, 0.03804002021051585]",708
10,"[0.40996558431558305, 0.365474808450104, 0.2245596072343128]",494
11,"[0.013019572422069591, 0.01476846500621972, 0.9722119625717107]",1113
12,"[0.9188164030899115, 0.026395427568222937, 0.0547881693418655]",719
13,"[0.39193752628330925, 0.5927293138042522, 0.015333159912438528]",729
14,"[0.02444628957656435, 0.014451725639937976, 0.9611019847834976]",841
15,"[0.7378712794665896, 0.22640206889128464, 0.035726651642125705]",350
16,"[0.5227745714717608, 0.4456189027879607, 0.03160652574027855]",476
17,"[0.5190779495146619, 0.4486316915475846, 0.032290358937753484]",500
18,"[0.4166009724548039, 0.5378009085068491, 0.04559811903834692]",531
19,"[0.8030586106834892, 0.17138714601731725, 0.02555424329919369]",360
20,"[0.9383565669417719, 0.025411140240953093, 0.03623229281727495]",732
21,"[0.04289528980932152, 0.9425999201794514, 0.014504790011227117]",355
22,"[0.01094507127116305, 0.5655053638066524, 0.42354956492218454]",803
23,"[0.05085341601500489, 0.06323286237521046, 0.8859137216097847]",760
24,"[0.018070978872092594, 0.09683136529921905, 0.8850976558286884]",362
25,"[0.04717383623797385, 0.603609385276318, 0.34921677848570815]",716
26,"[0.01622474907482188, 0.19682086761761766, 0.7869543833075604]",369
27,"[0.015903133017228427, 0.11409058379222738, 0.8700062831905442]",357
28,"[0.043190208992841386, 0.5263396359191455, 0.43047015508801323]",507
29,"[0.3244074311884561, 0.24973689868785406, 0.4258556701236899]",420
30,"[0.0810192178507485, 0.9051312604811953, 0.01384952166805638]",378
31,"[0.4460192942932076, 0.5261101017208849, 0.027870603985907558]",503
32,"[0.1106147600288731, 0.5792867535565748, 0.3100984864145521]",469
33,"[0.013948296171740074, 0.9655529874489197, 0.02049871637934028]",330
34,"[0.9289327944007683, 0.023600382678626, 0.047466822920605736]",758
35,"[0.26666742864467563, 0.5147815020055276, 0.21855106934979682]",695
36,"[0.02939374652455923, 0.22780366784911524, 0.7428025856263255]",557
37,"[0.46826151159572155, 0.5180376115544063, 0.013700876849872113]",746
38,"[0.020164655592986594, 0.023938456176847776, 0.9558968882301656]",819
39,"[0.3928695380696737, 0.5088587517418967, 0.09827171018842966]",492
40,"[0.9584040017521946, 0.010319849628607958, 0.031276148619197405]",886
41,"[0.03085610918517483, 0.015820368064160283, 0.9533235227506649]",826
42,"[0.042298196374505076, 0.25527612437114816, 0.7024256792543467]",755
43,"[0.635958431295456, 0.13739125003219127, 0.2266503186723528]",663
