trial,judgment,num_cols
1,"[0.02944909729041468, 0.20755059768557163, 0.7630003050240137]",547
2,"[0.04485748869701326, 0.1290990477553925, 0.8260434635475943]",624
3,"[0.05195273151365837, 0.9340128609280864, 0.014034407558255161]",327
4,"[0.00938318346599838, 0.009518257047682048, 0.9810985594863196]",321
5,"[0.06037403247340291, 0.7585256494088134, 0.1811003181177838]",617
6,"[0.7615733038246871, 0.2086263327990099, 0.029800363376302888]",704
7,"[0.011010967796654447, 0.024228705104735907, 0.9647603270986096]",748
8,"[0.8461130593820192, 0.07655722681972255, 0.07732971379825837]",605
9,"[0.966174194383391, 0.014547312004896762, 0.019278493611712175]",709
10,"[0.5933475166578497, 0.10258904358095855, 0.30406343976119166]",588
11,"[0.013008809475116387, 0.01221989299525527, 0.9747712975296284]",1111
12,"[0.9299853637438844, 0.015083498400314534, 0.054931137855801004]",728
13,"[0.45587165047623335, 0.5352665221934549, 0.008861827330311803]",753
14,"[0.0175701088044682, 0.013257133857815373, 0.9691727573377164]",841
15,"[0.8951797700896973, 0.0646403846195955, 0.040179845290707304]",319
16,"[0.15692938580398696, 0.8132081729270104, 0.02986244126900263]",583
17,"[0.8458180516122379, 0.1277222703814476, 0.026459678006314578]",569
18,"[0.09084003789572444, 0.8665599897825969, 0.042599972321678795]",618
19,"[0.933962007096226, 0.05039715326830155, 0.015640839635472376]",322
20,"[0.9595745707283072, 0.013820818255359912, 0.026604611016332894]",735
21,"[0.01610746660995024, 0.9731460480079366, 0.010746485382113063]",330
22,"[0.005325142802492526, 0.5606728653792572, 0.4340019918182503]",803
23,"[0.059853668460846825, 0.05629589650072225, 0.8838504350384309]",762
24,"[0.014248497996017942, 0.022356857856266527, 0.9633946441477156]",323
25,"[0.05292570626712585, 0.8183878131943679, 0.12868648053850618]",746
26,"[0.010483143913718856, 0.07388953785873999, 0.9156273182275411]",328
27,"[0.011845988383096206, 0.02188127291886407, 0.9662727386980396]",319
28,"[0.058158702962433764, 0.8438660782143061, 0.09797521882326013]",615
29,"[0.751516749133384, 0.08513539366574309, 0.16334785720087294]",561
30,"[0.027675044265408108, 0.9645616924675462, 0.007763263267045613]",335
31,"[0.7864670672552895, 0.19135563927265586, 0.02217729347205464]",584
32,"[0.16838173373724316, 0.246347319327127, 0.5852709469356296]",618
33,"[0.009560732975293085, 0.9801593428652754, 0.010279924159431577]",323
34,"[0.9602969978671471, 0.013203505254872558, 0.026499496877980307]",769
35,"[0.472898258215376, 0.27507369030263107, 0.252028051481993]",746
36,"[0.016700230414221418, 0.032757021310249344, 0.9505427482755292]",597
37,"[0.3981136467217576, 0.5960449475467464, 0.005841405731496091]",756
38,"[0.01768005558100056, 0.026547538788889533, 0.95577240563011]",817
39,"[0.6761678835638951, 0.2014453458409991, 0.12238677059510586]",600
40,"[0.9667401774420737, 0.012036208335338427, 0.021223614222587762]",883
41,"[0.028190312636577293, 0.007671134893623985, 0.9641385524697987]",835
42,"[0.05613044424136872, 0.10978025801581956, 0.8340892977428117]",776
43,"[0.7645330546026275, 0.06162928610653724, 0.17383765929083528]",656
44,"[0.024578502675083595, 0.05492979944537095, 0.9204916978795455]",775
45,"[0.9597624956578538, 0.030982672883966115, 0.009254831458180107]",777
46,"[0.029025590164521838, 0.7370836852545305, 0.23389072458094753]",539
47,"[0.015765246751306753, 0.5502101240349343, 0.43402462921375895]",605
48,"[0.375178120469253, 0.13016110118411747, 0.4946607783466297]",619
49,"[0.030936905997685157, 0.02153615365658261, 0.9475269403457324]",823
50,"[0.041984536181836424, 0.8486504325972634, 0.10936503122090031]",630
51,"[0.7818613841029153, 0.15531766198124622, 0.06282095391583846]",619
52,"[0.020179435114488057, 0.027712837742902396, 0.9521077271426096]",966
53,"[0.1843753518548786, 0.6489469243521384, 0.16667772379298287]",751
54,"[0.020871058483306802, 0.3568772688600927, 0.6222516726566005]",765
55,"[0.010592271464387067, 0.3350940323558136, 0.6543136961797994]",848
56,"[0.040419675582062345, 0.8937324008781761, 0.0658479235397616]",617
57,"[0.008720581290950748, 0.04269833433553155, 0.9485810843735177]",331
58,"[0.39035068284591873, 0.12882121478490333, 0.48082810236917795]",592
59,"[0.4987468102498348, 0.07634627626963211, 0.4249069134805331]",655
60,"[0.039647964089603076, 0.023407922708035912, 0.936944113202361]",807
61,"[0.03483564840795047, 0.016080056337603336, 0.9490842952544462]",819
62,"[0.4384674773120625, 0.028045866416464643, 0.5334866562714728]",791
63,"[0.19431495692736483, 0.7407323137363813, 0.06495272933625387]",683
64,"[0.036543863654299805, 0.717889815268435, 0.24556632107726525]",700
65,"[0.9606355269531016, 0.010505280156696948, 0.028859192890201467]",768
66,"[0.0738702067175186, 0.8519922901031443, 0.07413750317933719]",699
67,"[0.9366818414332472, 0.053545328548801535, 0.009772830017951425]",329
68,"[0.033261100772527696, 0.7974897907552744, 0.16924910847219796]",570
69,"[0.032277203352065485, 0.9564433334446512, 0.011279463203283371]",323
70,"[0.8893128691562465, 0.025808277541846822, 0.08487885330190655]",745
71,"[0.04757342112970027, 0.887083569095399, 0.06534300977490078]",618
72,"[0.957453127244236, 0.01415418028982779, 0.028392692465936075]",609
73,"[0.010549128911110543, 0.05269622287241285, 0.9367546482164766]",331
74,"[0.013969540950570774, 0.11897046592804285, 0.8670599931213864]",597
75,"[0.7642382918890425, 0.20767273319263096, 0.028088974918326515]",711
76,"[0.944941212727244, 0.017561100229220014, 0.03749768704353603]",639
77,"[0.024673952174595913, 0.6768615172792721, 0.29846453054613187]",526
78,"[0.21108824103875404, 0.7351753757524623, 0.053736383208783794]",541
79,"[0.016128459470029045, 0.033793768307065514, 0.9500777722229053]",322
80,"[0.6547216112387848, 0.23002335123240758, 0.11525503752880778]",541
81,"[0.016653896339321475, 0.027662655702790334, 0.9556834479578882]",835
82,"[0.017884066904103074, 0.4533254424780618, 0.5287904906178351]",793
84,"[0.9651782279717408, 0.02184417695184806, 0.012977595076411134]",824
85,"[0.4209592968243652, 0.5717364339901337, 0.007304269185500961]",765
86,"[0.007589356670340439, 0.01630308534375848, 0.9761075579859011]",812
90,"[0.027734704980679224, 0.027066722126172994, 0.9451985728931479]",913
91,"[0.036972121517127324, 0.6932705032252879, 0.2697573752575848]",708
93,"[0.01457376418769251, 0.9763951640262033, 0.009031071786104272]",318
94,"[0.3287044209785998, 0.6329395985706373, 0.03835598045076299]",696
97,"[0.5319679978910199, 0.11204076844159737, 0.3559912336673827]",635
98,"[0.03979348730731185, 0.04572523247489775, 0.9144812802177904]",810
99,"[0.05992032497875314, 0.012806969150454935, 0.927272705870792]",672
100,"[0.061144381382214216, 0.02097062749371964, 0.9178849911240661]",736
102,"[0.8647930744490497, 0.1103861288830153, 0.02482079666793484]",693
103,"[0.933927442454223, 0.03350808559707615, 0.03256447194870088]",753
106,"[0.01589065945068414, 0.2788741687921094, 0.7052351717572064]",794
107,"[0.6682125574253749, 0.13087186329687397, 0.2009155792777511]",653
109,"[0.015180424327525872, 0.04609779124293994, 0.9387217844295341]",796
111,"[0.9784717653380371, 0.010547679881687247, 0.010980554780275556]",319
112,"[0.012435415564935815, 0.07931300163227892, 0.9082515828027852]",957
113,"[0.5072447152468083, 0.44436275536269354, 0.048392529390498186]",736
114,"[0.9419584592545258, 0.04769616211900571, 0.010345378626468452]",314
115,"[0.019615053369210916, 0.038998233953628725, 0.9413867126771603]",766
118,"[0.042720572619144505, 0.03004321512185921, 0.9272362122589962]",779
121,"[0.9329616561553444, 0.05151850831513353, 0.01551983552952206]",655
122,"[0.049215082604564364, 0.016386294954202636, 0.9343986224412331]",772
123,"[0.5986351566558038, 0.053663561782349545, 0.3477012815618466]",633
126,"[0.01926410702995935, 0.02051757144562797, 0.9602183215244127]",904
127,"[0.10203348256145936, 0.022714666267170405, 0.8752518511713702]",787
129,"[0.8243626526104622, 0.14263198619986295, 0.033005361189674905]",601
132,"[0.9349009204295379, 0.04100830544053027, 0.024090774129931727]",715
133,"[0.9051427221376579, 0.08302601509887786, 0.011831262763464235]",654
139,"[0.22442331737132493, 0.7425449016305116, 0.03303178099816333]",542
140,"[0.04175758356384799, 0.9121348466025004, 0.0461075698336517]",314
142,"[0.018854678512818007, 0.764736355680241, 0.21640896580694108]",625
143,"[0.5163684243755062, 0.19515045414406101, 0.2884811214804328]",691
144,"[0.9712954146299401, 0.011328126522174103, 0.01737645884788587]",794
145,"[0.015586354960620554, 0.3102422405575505, 0.6741714044818289]",867
148,"[0.9594698028175763, 0.02652909220849315, 0.014001104973930508]",941
149,"[0.029415420092031845, 0.9185188637736564, 0.05206571613431169]",641
154,"[0.009037090792429717, 0.012908149733360833, 0.9780547594742095]",318
156,"[0.37464123213428085, 0.13557312062310928, 0.48978564724260987]",607
158,"[0.036617245990890425, 0.012800056537321313, 0.9505826974717883]",740
163,"[0.9542614039141307, 0.02385524110488225, 0.02188335498098707]",879
166,"[0.00974534698445977, 0.1135631099752666, 0.8766915430402736]",768
170,"[0.020428188361441064, 0.04762103455893663, 0.9319507770796223]",707
173,"[0.051873116649974724, 0.06030858958615825, 0.887818293763867]",752
179,"[0.9292616223665517, 0.024122840164142623, 0.046615537469305635]",819
183,"[0.008648603587459516, 0.011606103033532425, 0.979745293379008]",325
