trial,judgment,num_cols
1,"[0.029848148527631433, 0.03914314513498165, 0.9310087063373869]",584
2,"[0.04994577022654486, 0.049112047819164645, 0.9009421819542904]",639
3,"[0.02862300512010856, 0.9578062101400444, 0.01357078473984695]",322
4,"[0.00882595416057207, 0.007405692462756818, 0.9837683533766711]",320
5,"[0.06635853461819498, 0.8889053891663332, 0.04473607621547192]",648
6,"[0.9284148987868187, 0.057061755534125, 0.014523345679056363]",718
7,"[0.011455277038186468, 0.016137955055956804, 0.9724067679058567]",748
8,"[0.7667391914670063, 0.12264335453278725, 0.11061745400020635]",610
9,"[0.9691158468556554, 0.019062476599853027, 0.011821676544491554]",711
10,"[0.5784479234451417, 0.025140422498275923, 0.39641165405658235]",599
11,"[0.013731571367226341, 0.012112796536224789, 0.974155632096549]",1111
12,"[0.930262428482018, 0.01611071492602933, 0.05362685659195273]",730
13,"[0.5242112201710848, 0.4674579240097684, 0.008330855819146919]",769
14,"[0.017583317192639857, 0.014140022109101761, 0.9682766606982584]",841
15,"[0.92745571393431, 0.032238944938724305, 0.040305341126965634]",314
16,"[0.04391377274482737, 0.9354065047292144, 0.020679722525958226]",610
17,"[0.9346805662394702, 0.038695503943612965, 0.026623929816916976]",592
18,"[0.04243173282812447, 0.9178541633115611, 0.03971410386031438]",641
19,"[0.9609370697680345, 0.0254524141369979, 0.013610516094967592]",320
20,"[0.9631184955860611, 0.010676601829912495, 0.026204902584026413]",733
21,"[0.012481705373404747, 0.976023513865118, 0.011494780761477256]",322
22,"[0.005171204951120997, 0.510107250597012, 0.48472154445186705]",829
23,"[0.057139403380674775, 0.07936390701369625, 0.863496689605629]",763
24,"[0.012943236178100134, 0.024605860144781694, 0.9624509036771182]",324
25,"[0.0779142808057372, 0.8785266075491591, 0.043559111645103586]",758
26,"[0.007341691813964461, 0.03663208842583136, 0.9560262197602042]",319
27,"[0.010638633278243267, 0.02805796157157643, 0.9613034051501803]",324
28,"[0.056246310383947805, 0.905839961126874, 0.03791372848917813]",649
