trial,judgment,num_cols
1,"[0.03839961526908921, 0.06997583026568738, 0.8916245544652235]",580
2,"[0.05306420926416566, 0.08579129586157598, 0.8611444948742584]",630
3,"[0.043015514735779185, 0.9416699214565551, 0.015314563807665495]",326
4,"[0.009175644537216917, 0.010179637429404108, 0.980644718033379]",322
5,"[0.07372986197579871, 0.8357000952008027, 0.09057004282339855]",638
6,"[0.8506746608159403, 0.11532992970849881, 0.0339954094755609]",711
7,"[0.010418922984003159, 0.0231048866281094, 0.9664761903878875]",748
8,"[0.6624492067412542, 0.18305018211484073, 0.15450061114390506]",617
9,"[0.9650973379877451, 0.018284791249231137, 0.016617870763023828]",709
10,"[0.5336956253307041, 0.04389800036417075, 0.4224063743051251]",596
11,"[0.013880128166853668, 0.01422071384463359, 0.9718991579885127]",1109
12,"[0.9265253049616871, 0.019753241315826224, 0.05372145372248673]",727
13,"[0.5736951508703257, 0.417549542518426, 0.008755306611248221]",771
14,"[0.017471401935411413, 0.017000375302661082, 0.9655282227619274]",838
15,"[0.9062266136646702, 0.053584056815171165, 0.04018932952015866]",318
16,"[0.08129948525742478, 0.8961687167417416, 0.022531798000833582]",600
17,"[0.8947842992238539, 0.06797767734386825, 0.03723802343227782]",590
18,"[0.0787652313494256, 0.8852922052943921, 0.03594256335618217]",622
19,"[0.9404101480000712, 0.045126460097168176, 0.014463391902760634]",326
20,"[0.9601340045933489, 0.013348439486717883, 0.02651755591993335]",734
21,"[0.01770419771203758, 0.9699574724743422, 0.012338329813620255]",337
22,"[0.005656298532594993, 0.48004212287763975, 0.5143015785897653]",837
23,"[0.05634221439261004, 0.10658088753960142, 0.8370768980677886]",763
24,"[0.014120833567122328, 0.0330252277731848, 0.9528539386596929]",331
25,"[0.14328733923383416, 0.7851741932430056, 0.07153846752316016]",753
26,"[0.00898196256397159, 0.0571067952303085, 0.9339112422057199]",327
27,"[0.013688809812597702, 0.03848865888885697, 0.9478225312985453]",329
28,"[0.061913170038668, 0.8565536773687193, 0.08153315259261265]",624
29,"[0.8331381258065688, 0.07779264364730504, 0.08906923054612602]",573
30,"[0.027751212484895284, 0.9623481792462456, 0.009900608268859069]",347
31,"[0.9007354030822665, 0.07843052032891804, 0.02083407658881543]",605
32,"[0.21958339509735555, 0.1012541536173135, 0.6791624512853309]",681
33,"[0.014346637187577454, 0.9746570487855019, 0.010996314026920515]",324
34,"[0.9398956470523803, 0.01950334601485228, 0.04060100693276736]",766
35,"[0.2753480314583616, 0.10613965327693783, 0.6185123152647005]",756
36,"[0.018070006764534352, 0.044074666828109677, 0.9378553264073559]",592
37,"[0.3730170985992557, 0.6163167295235016, 0.010666171877242798]",758
38,"[0.03630896531291013, 0.022869210685941218, 0.9408218240011487]",803
39,"[0.8047945037729014, 0.07490497279090427, 0.12030052343619431]",622
40,"[0.9646520992670559, 0.017869669361003877, 0.01747823137194028]",877
41,"[0.03744902594908799, 0.008623344276970049, 0.953927629773942]",834
42,"[0.05294659573017999, 0.09469518829114004, 0.8523582159786799]",776
43,"[0.6255425794631712, 0.23551844903616156, 0.1389389715006673]",659
44,"[0.022257049771552313, 0.06713433710899917, 0.9106086131194486]",776
45,"[0.9632730378091763, 0.02750986600691687, 0.009217096183906898]",778
46,"[0.02020263281449159, 0.9028739155995518, 0.07692345158595658]",580
47,"[0.02181944898288518, 0.535619982352791, 0.44256056866432375]",602
48,"[0.3449743838588024, 0.2383371640076664, 0.4166884521335312]",624
49,"[0.03397423553714267, 0.0139020774578754, 0.952123687004982]",824
50,"[0.038804425490075435, 0.6996977135422587, 0.2614978609676659]",653
51,"[0.7424943580922305, 0.0700894590549364, 0.18741618285283312]",642
52,"[0.036659564449627494, 0.03486774772046362, 0.9284726878299089]",949
53,"[0.1673940102424659, 0.733686412190054, 0.09891957756747996]",767
54,"[0.024610430528734278, 0.39731224870399445, 0.5780773207672711]",765
55,"[0.008554582107117476, 0.38579739300058646, 0.605648024892296]",857
56,"[0.03973498214641804, 0.7344314417190063, 0.22583357613457566]",640
57,"[0.009414211527728642, 0.04660203150599354, 0.9439837569662779]",334
58,"[0.3905872323707433, 0.051797189257372624, 0.5576155783718841]",616
59,"[0.405311878446523, 0.16616311921888335, 0.42852500233459356]",656
60,"[0.03570038232644312, 0.030514136922845762, 0.9337854807507111]",805
61,"[0.0507123414903577, 0.016757420969976348, 0.932530237539666]",816
62,"[0.2942649894293652, 0.0639556229927168, 0.6417793875779179]",794
63,"[0.21675245136556875, 0.7206050796570614, 0.06264246897736978]",691
64,"[0.024547349102123896, 0.673671691157881, 0.30178095973999514]",717
65,"[0.9567034630244212, 0.014528919097347435, 0.02876761787823134]",764
