trial,judgment,num_cols
1,"[0.05214714407369633, 0.5101429043979867, 0.437709951528317]",468
2,"[0.04786803684312868, 0.5133050910475208, 0.4388268721093505]",468
3,"[0.4119950833392136, 0.5314480380818468, 0.05655687857893969]",480
4,"[0.06582627483396124, 0.08034725540325582, 0.8538264697627829]",376
5,"[0.07696506594266347, 0.38194416838110085, 0.5410907656762356]",485
6,"[0.45000631442256045, 0.4810692223481012, 0.06892446322933847]",664
7,"[0.04694582625334925, 0.0798389934573163, 0.8732151802893344]",710
8,"[0.5165595966057338, 0.21172658523677496, 0.2717138181574912]",642
9,"[0.8842404130190824, 0.0610295735350756, 0.05473001344584205]",687
10,"[0.3459139926796594, 0.36731838666507804, 0.28676762065526257]",486
11,"[0.038765998841772634, 0.06770325880382548, 0.893530742354402]",1034
12,"[0.8179471617311407, 0.12996184606754616, 0.05209099220131306]",679
13,"[0.43962854218328135, 0.5201956460091043, 0.04017581180761442]",733
14,"[0.06195117313623373, 0.07867950267985961, 0.8593693241839067]",800
15,"[0.5177392561912404, 0.4498466180936326, 0.032414125715126925]",430
16,"[0.5481427182344779, 0.41767705438473207, 0.03418022738079006]",472
17,"[0.4050464609363195, 0.4511903009838448, 0.14376323807983565]",543
18,"[0.520687260310223, 0.4382277294379668, 0.04108501025181028]",477
19,"[0.563806085496219, 0.4043490617458395, 0.03184485275794134]",451
20,"[0.8909672727392951, 0.053360879587953686, 0.055671847672751136]",703
21,"[0.23916053587508365, 0.6484634709280419, 0.11237599319687441]",500
22,"[0.03636036057539924, 0.4961466226590635, 0.46749301676553734]",819
23,"[0.04222508101958932, 0.16066778666460188, 0.7971071323158088]",763
24,"[0.044373672127523474, 0.39155863563452203, 0.5640676922379544]",516
25,"[0.1315589253296292, 0.47040235645467016, 0.39803871821570047]",709
26,"[0.04931937688282695, 0.3856578237661806, 0.5650227993509925]",441
27,"[0.04820931289151852, 0.41437511309450437, 0.537415574013977]",493
28,"[0.04311418737213755, 0.4244657230232319, 0.5324200896046306]",492
29,"[0.2704384567071766, 0.32564114879738476, 0.40392039449543865]",397
30,"[0.31941304272149357, 0.5991251303127253, 0.08146182696578123]",523
31,"[0.3961341899456769, 0.47661625830282833, 0.1272495517514948]",536
32,"[0.1646877840940109, 0.5080498800712039, 0.3272623358347853]",515
33,"[0.07540508696943664, 0.8377888555322276, 0.08680605749833575]",425
34,"[0.760186757753334, 0.1082525485409876, 0.13156069370567833]",691
35,"[0.1289351400201815, 0.5164722397431062, 0.3545926202367122]",682
36,"[0.06479466245774561, 0.3971520131980614, 0.538053324344193]",529
37,"[0.4673558494593718, 0.457910912651099, 0.0747332378895291]",712
38,"[0.1128295076065252, 0.07959731778840018, 0.8075731746050746]",769
39,"[0.3911085429803367, 0.4708110852383533, 0.13808037178131005]",522
40,"[0.8773698588078115, 0.08927030927294721, 0.03335983191924122]",848
41,"[0.04873330883112495, 0.07777647186960314, 0.873490219299272]",794
42,"[0.033520635450541944, 0.38489718957299324, 0.5815821749764648]",735
43,"[0.4584241790973768, 0.29134652893477386, 0.25022929196784943]",685
44,"[0.08607282055346359, 0.08253174130516451, 0.8313954381413718]",764
45,"[0.8980428502666491, 0.07103917028556392, 0.030917979447787042]",757
46,"[0.037494232954381264, 0.415717895678746, 0.5467878713668728]",457
47,"[0.2166332713910996, 0.4009380340613851, 0.38242869454751516]",548
48,"[0.33015282359999315, 0.30582510829639514, 0.36402206810361165]",630
49,"[0.059325213214237504, 0.061953737890963936, 0.8787210488947986]",815
50,"[0.12211664511589912, 0.40706934792325217, 0.4708140069608487]",730
51,"[0.3864440476434008, 0.4256442199160011, 0.18791173244059814]",521
52,"[0.06191675136420351, 0.060964197011620674, 0.8771190516241758]",919
53,"[0.2905654796440508, 0.3521120434713505, 0.35732247688459867]",684
54,"[0.04044048967387225, 0.3213820466706061, 0.6381774636555216]",756
55,"[0.031174588503591172, 0.4004066420346857, 0.5684187694617231]",838
56,"[0.06618423745101877, 0.5444651924449645, 0.38935057010401675]",673
57,"[0.042702065631660506, 0.4393993374280458, 0.5178985969402936]",486
58,"[0.29074753802146563, 0.38410625616642374, 0.3251462058121106]",515
59,"[0.3978883829888279, 0.2760255401653432, 0.32608607684582896]",680
60,"[0.03572845877444792, 0.15170618723981946, 0.8125653539857326]",785
61,"[0.07597541144323681, 0.13959665011905878, 0.7844279384377043]",755
62,"[0.4898294742212452, 0.17771929282630164, 0.3324512329524531]",760
63,"[0.4878733974004579, 0.4605448632918523, 0.051581739307689806]",737
64,"[0.034943761927846644, 0.47083048158054147, 0.4942257564916119]",752
65,"[0.7814941258722067, 0.1381497165147128, 0.08035615761308058]",698
66,"[0.44159427436999443, 0.4847986980188919, 0.07360702761111367]",766
67,"[0.561274044484509, 0.40606535498152946, 0.032660600533961526]",466
68,"[0.07699382559777565, 0.43339719518976627, 0.4896089792124581]",478
69,"[0.3843282394198011, 0.5151431488676279, 0.10052861171257098]",493
70,"[0.7724924587536254, 0.07639863663966373, 0.15110890460671084]",751
71,"[0.29116122576852266, 0.5495570305874892, 0.15928174364398823]",686
72,"[0.8838999272492933, 0.06769981991243636, 0.048400252838270375]",602
73,"[0.06825644595155246, 0.439159658403688, 0.49258389564475946]",539
74,"[0.08620097659065122, 0.2415544331774085, 0.6722445902319402]",571
75,"[0.4752017078259662, 0.49169628179365094, 0.0331020103803829]",670
76,"[0.8454074843247915, 0.07179197790283169, 0.08280053777237673]",621
77,"[0.04566117229134983, 0.26413292027670754, 0.6902059074319428]",411
78,"[0.5156000415246333, 0.39287487747272043, 0.09152508100264625]",457
79,"[0.04221623090826108, 0.35424094683688845, 0.6035428222548505]",465
80,"[0.37814359443400425, 0.48383483169286096, 0.1380215738731348]",484
81,"[0.046217184848073085, 0.05164630907358285, 0.9021365060783441]",807
82,"[0.03905300099671256, 0.4273985030744551, 0.5335484959288324]",779
84,"[0.8939489823551208, 0.06106806422557503, 0.0449829534193043]",788
85,"[0.46232922357254636, 0.4862489308749522, 0.05142184555250126]",738
86,"[0.03312645586325051, 0.11381926446423303, 0.8530542796725165]",777
90,"[0.039159350577318695, 0.04723743506002775, 0.9136032143626537]",892
91,"[0.0570243868177973, 0.5139531290120298, 0.4290224841701729]",702
93,"[0.14390419082382416, 0.7176822115969572, 0.13841359757921856]",443
94,"[0.3719982506137732, 0.49325338795204754, 0.13474836143417937]",694
97,"[0.32281401685949473, 0.3844756370373226, 0.2927103461031827]",541
98,"[0.06759599678594756, 0.24469292307235346, 0.6877110801416989]",765
99,"[0.054600128215639775, 0.05992648908191212, 0.8854733827024481]",650
100,"[0.09007008025533556, 0.11696063348771547, 0.7929692862569491]",702
102,"[0.5757835854282908, 0.22433415275853244, 0.19988226181317678]",631
103,"[0.6581974611756031, 0.30140176441118866, 0.04040077441320839]",717
106,"[0.06822042341095148, 0.3008108177097773, 0.6309687588792712]",793
107,"[0.37742966913233467, 0.31548886982800733, 0.3070814610396579]",698
