trial,judgment,num_cols
1,"[0.02985967383616851, 0.041902117643765745, 0.9282382085200659]",583
2,"[0.05021131525664316, 0.04986668131360597, 0.8999220034297509]",637
3,"[0.029756108901218756, 0.9565764145673027, 0.013667476531478488]",322
4,"[0.008823775763923597, 0.007573190453713236, 0.9836030337823631]",320
5,"[0.06649767179183898, 0.8848209081483529, 0.04868142005980814]",648
6,"[0.9228835480959109, 0.06218932862984737, 0.014927123274241741]",717
7,"[0.011476371566433973, 0.016464576188218876, 0.9720590522453472]",748
8,"[0.767559072992593, 0.12121567499675504, 0.11122525201065199]",610
9,"[0.968745926560932, 0.01905755832765502, 0.012196515111412962]",711
10,"[0.5772712222143085, 0.027045234856058167, 0.39568354292963326]",599
11,"[0.013736748910270932, 0.0121442085028976, 0.9741190425868315]",1111
12,"[0.930280230892132, 0.016111052820061394, 0.05360871628780667]",730
13,"[0.5180158316636352, 0.47351002715884705, 0.008474141177517673]",767
14,"[0.017618782915209134, 0.014147190574308507, 0.9682340265104824]",841
15,"[0.9260809010681664, 0.03363256195950431, 0.04028653697232929]",314
16,"[0.04606186540953655, 0.9331136484826223, 0.020824486107841107]",609
17,"[0.9318771634388407, 0.04114692524370599, 0.026975911317453215]",591
18,"[0.04554524155821139, 0.9144071870647534, 0.04004757137703523]",641
19,"[0.959591866179004, 0.02664970951916488, 0.013758424301830961]",320
20,"[0.9629355004133231, 0.010689419730156352, 0.026375079856520607]",733
21,"[0.012721697308244306, 0.9758734415735675, 0.011404861118188206]",322
22,"[0.005184653535729804, 0.5105142136803875, 0.4843011327838827]",829
23,"[0.05701127233955767, 0.07937767741178779, 0.8636110502486546]",763
24,"[0.0130955808851205, 0.024943070073396995, 0.9619613490414824]",324
25,"[0.07749125586156488, 0.878395928372381, 0.04411281576605402]",758
26,"[0.007442251371961811, 0.03782208285059163, 0.9547356657774465]",319
27,"[0.01071846961365263, 0.028447872831481535, 0.9608336575548658]",324
28,"[0.056003796177470255, 0.9028641633081417, 0.04113204051438809]",648
29,"[0.9001660193443901, 0.0448494414896546, 0.054984539165955346]",587
30,"[0.023070290656871124, 0.9676297160548427, 0.009299993288286066]",335
31,"[0.9314098795594894, 0.052525186383708976, 0.016064934056801636]",610
32,"[0.18698660423941776, 0.06833659649502179, 0.7446767992655604]",692
33,"[0.011498626480453283, 0.9789269099749099, 0.009574463544636657]",321
34,"[0.9607781565571601, 0.012590710827740291, 0.026631132615099633]",769
35,"[0.4265966058355762, 0.07211621822619448, 0.5012871759382292]",767
36,"[0.015728546165823813, 0.02339855411069478, 0.9608728997234814]",598
37,"[0.36746553236799706, 0.6262422898720749, 0.006292177759928232]",760
38,"[0.02809695640631779, 0.02135481132574173, 0.9505482322679405]",806
39,"[0.8243826826709556, 0.04387504711107924, 0.13174227021796514]",627
40,"[0.9699708606601416, 0.014457844070018856, 0.015571295269839476]",878
41,"[0.03027960480766001, 0.007288133617018274, 0.9624322615753218]",836
42,"[0.058558799893422844, 0.05495814855864791, 0.8864830515479293]",779
43,"[0.7071719108641376, 0.15275818421703824, 0.14006990491882418]",660
44,"[0.016265405696984144, 0.05889112630551948, 0.9248434679974963]",779
45,"[0.9669587148325983, 0.024183861199252556, 0.008857423968149175]",778
46,"[0.01959836880767122, 0.9339700324880329, 0.046431598704295904]",589
47,"[0.012280987465100698, 0.5478642798534549, 0.4398547326814445]",606
