trial,judgment,num_cols
1,"[0.3078890584461263, 0.3102740970093413, 0.38183684454453237]",546
2,"[0.3474967374557331, 0.3114054011550074, 0.34109786138925946]",546
3,"[0.2679512354443557, 0.6131608732559518, 0.1188878912996924]",450
4,"[0.12002959666601555, 0.2582285398357805, 0.6217418634982039]",447
5,"[0.2865402122897482, 0.38040191402498097, 0.33305787368527084]",606
6,"[0.384379950532835, 0.30684441386129707, 0.30877563560586796]",659
7,"[0.12056229298730237, 0.3907844398110054, 0.48865326720169217]",636
8,"[0.362546371432446, 0.3562977843197805, 0.2811558442477735]",642
9,"[0.48240363601142094, 0.12733673317622252, 0.3902596308123565]",607
10,"[0.3551111589022178, 0.29442057220554546, 0.35046826889223676]",506
11,"[0.06818702086203275, 0.06077900893757738, 0.8710339702003899]",1013
12,"[0.4429916358521518, 0.11473066973211547, 0.4422776944157327]",725
13,"[0.46585310341780944, 0.4190637254063145, 0.11508317117587612]",715
14,"[0.24747668604143094, 0.07383722088615863, 0.6786860930724103]",768
15,"[0.41215984447687976, 0.17783079882056, 0.41000935670256017]",358
16,"[0.3526096790308501, 0.4175203863210233, 0.22986993464812652]",605
17,"[0.4481364801700528, 0.3632628408315708, 0.18860067899837654]",580
18,"[0.33873032287275184, 0.3799698107206204, 0.28129986640662763]",576
19,"[0.5433339908345853, 0.2231590355895565, 0.23350697357585803]",456
20,"[0.47547640064170016, 0.12325076265642351, 0.4012728367018763]",636
21,"[0.16649936710962676, 0.7102821119418706, 0.12321852094850264]",465
22,"[0.11333118332245208, 0.4400834240664831, 0.4465853926110649]",776
23,"[0.3558862746394124, 0.3282621856920704, 0.3158515396685173]",782
24,"[0.12928378853201117, 0.1746623118477697, 0.6960538996202192]",464
25,"[0.3541038320096351, 0.3684318618502309, 0.27746430614013406]",719
26,"[0.16993765023559873, 0.23529625349104025, 0.5947660962733611]",445
27,"[0.14130337185346345, 0.18375854236471784, 0.6749380857818188]",458
28,"[0.36646744227577566, 0.329251460893929, 0.3042810968302954]",529
29,"[0.3635515413130163, 0.3188628883656618, 0.31758557032132184]",435
30,"[0.1972131027508646, 0.7063539138855516, 0.09643298336358382]",462
31,"[0.4821137481877705, 0.39334827039179737, 0.12453798142043215]",561
32,"[0.31343070548484164, 0.338319594819625, 0.3482496996955334]",586
33,"[0.06313031562125666, 0.7278241207387643, 0.20904556363997903]",456
34,"[0.4911945545085604, 0.12140974370447302, 0.38739570178696664]",672
35,"[0.35669231302021637, 0.27329085492073607, 0.37001683205904756]",727
36,"[0.25515768815223966, 0.3349780947671612, 0.40986421708059906]",595
37,"[0.4121530697586683, 0.47352290238960026, 0.11432402785173149]",708
38,"[0.12828738257754194, 0.07239747463193513, 0.7993151427905228]",740
39,"[0.3949048560336021, 0.33135628761592023, 0.27373885635047757]",573
40,"[0.5273059933377785, 0.05917838252546977, 0.4135156241367518]",826
41,"[0.42733081747861495, 0.11218432787263526, 0.4604848546487499]",752
42,"[0.3718432284040242, 0.26822648135968513, 0.35993029023629064]",755
43,"[0.38915043215842116, 0.33072484241765127, 0.28012472542392763]",693
44,"[0.2811066952553967, 0.37528731850445196, 0.3436059862401514]",763
45,"[0.48825201954411224, 0.39332413101127245, 0.11842384944461522]",681
46,"[0.28841705079638524, 0.3908784064983469, 0.32070454270526794]",559
47,"[0.29497081959286664, 0.3629871768777402, 0.3420420035293933]",521
48,"[0.3410957499930369, 0.30746869451731634, 0.35143555548964667]",630
49,"[0.3061117518210613, 0.3174606090457525, 0.3764276391331861]",759
50,"[0.293001406121014, 0.4127961538836042, 0.2942024399953817]",712
51,"[0.3612758288085637, 0.3312876557734528, 0.30743651541798356]",559
52,"[0.1437103988134212, 0.0639827644237199, 0.7923068367628588]",837
53,"[0.31121140615512843, 0.3982679436373197, 0.29052065020755186]",699
54,"[0.06453972561432313, 0.49653748240590584, 0.43892279197977097]",747
55,"[0.11436939993712315, 0.4295606707601618, 0.4560699293027151]",795
56,"[0.3081588691528774, 0.39233022840857756, 0.29951090243854506]",700
57,"[0.15658622201075253, 0.2499568257002695, 0.593456952288978]",466
58,"[0.32781320914093715, 0.30139914904234233, 0.3707876418167205]",543
59,"[0.3311324287866026, 0.29952839197212877, 0.3693391792412686]",670
60,"[0.35287465142606383, 0.27383555880612404, 0.37328978976781224]",746
61,"[0.422128311676931, 0.11110049264617253, 0.46677119567689657]",765
62,"[0.34131243823900226, 0.14690364887581378, 0.5117839128851839]",778
63,"[0.2589585024463427, 0.36795839951348386, 0.3730830980401736]",689
