trial,judgment,num_cols
1,"[0.14659584707277315, 0.041028013546683145, 0.8123761393805436]",608
2,"[0.16076816635725416, 0.0411456475012936, 0.7980861861414522]",634
3,"[0.038102211396973146, 0.9399535439681755, 0.02194424463485139]",337
4,"[0.01351570044987317, 0.028475348403258178, 0.9580089511468687]",330
5,"[0.08405605841421883, 0.8676609063191972, 0.04828303526658408]",651
6,"[0.8707074002085852, 0.06272734354244663, 0.06656525624896815]",714
7,"[0.016803487869612402, 0.04811958855384263, 0.9350769235765449]",737
8,"[0.5163057865027105, 0.3041580118444585, 0.17953620165283093]",623
9,"[0.9460463113532632, 0.029641994663891443, 0.024311693982845366]",706
10,"[0.5096693575581845, 0.02580111540932875, 0.4645295270324868]",603
11,"[0.01825957357435955, 0.026856581294852713, 0.9548838451307877]",1095
12,"[0.9083116463191984, 0.03646595803292602, 0.05522239564787564]",715
13,"[0.6279149593956815, 0.35786514578019607, 0.014219894824122361]",780
14,"[0.025009278545623712, 0.0413226289922465, 0.9336680924621298]",835
15,"[0.880767723174098, 0.03685351748042696, 0.08237875934547505]",318
16,"[0.04564530905261744, 0.9293605623495286, 0.02499412859785388]",609
17,"[0.8993276519453702, 0.03742829677335889, 0.06324405128127086]",610
18,"[0.050201482605686173, 0.9183772144988165, 0.03142130289549727]",638
19,"[0.9494886689796161, 0.03474781142858511, 0.015763519591798645]",323
20,"[0.9274137753057878, 0.019586310953031913, 0.052999913741180196]",722
21,"[0.021585073125465367, 0.9542270547101812, 0.02418787216435336]",357
22,"[0.010207315173170068, 0.4326938125126004, 0.5570988723142295]",834
23,"[0.05949973732517466, 0.20893586977386888, 0.7315643929009565]",763
24,"[0.019052180208340062, 0.031597762137032415, 0.9493500576546275]",339
25,"[0.3239058034061191, 0.6357944174583549, 0.04029977913552618]",759
26,"[0.012969101062127602, 0.043249952379247565, 0.9437809465586249]",330
27,"[0.01727195205462931, 0.03868869461923296, 0.9440393533261376]",333
28,"[0.18570142215526594, 0.7733295998616273, 0.04096897798310671]",637
29,"[0.9029975112925676, 0.04565492181885659, 0.051347566888575925]",584
30,"[0.02801317786803749, 0.9480498528717867, 0.023936969260175776]",351
31,"[0.9239258777801662, 0.04657135467131467, 0.02950276754851909]",622
32,"[0.31454878493025096, 0.05045216591795586, 0.6349990491517932]",698
33,"[0.02323482893439117, 0.9564374394795085, 0.02032773158610017]",337
34,"[0.8991952486493545, 0.022586609676742468, 0.07821814167390295]",748
35,"[0.24139153320443515, 0.05117231491385186, 0.7074361518817129]",767
36,"[0.023080349651081924, 0.032822749746185015, 0.9440969006027331]",599
37,"[0.3142235570153962, 0.6634420921857, 0.022334350798903745]",752
38,"[0.05336895456050728, 0.05530820290984722, 0.8913228425296454]",779
39,"[0.7718205946133434, 0.043309907865677295, 0.18486949752097934]",656
40,"[0.9404966715397618, 0.03953305913193927, 0.019970269328298942]",848
41,"[0.06890830993879699, 0.01793755522263746, 0.9131541348385657]",821
42,"[0.07469424206677437, 0.07659043383281296, 0.8487153241004127]",776
43,"[0.5476635806912439, 0.304483036362017, 0.1478533829467392]",667
44,"[0.032096941439144995, 0.16481644882511334, 0.8030866097357418]",779
45,"[0.9550225782521401, 0.035165722683216584, 0.00981169906464324]",776
46,"[0.04508783671226955, 0.9141371365974751, 0.040775026690255387]",596
47,"[0.020994355047026923, 0.5363487550226592, 0.4426568899303138]",601
48,"[0.34454067280808076, 0.262716423089383, 0.39274290410253626]",624
49,"[0.051527675033707435, 0.04000685288480671, 0.9084654720814859]",821
50,"[0.0946091235794458, 0.6246675206682247, 0.2807233557523295]",662
51,"[0.6411641229561021, 0.037862257674524634, 0.3209736193693732]",677
52,"[0.06600459418300417, 0.07453093423856606, 0.8594644715784298]",867
53,"[0.16328749973348405, 0.7590165684997827, 0.07769593176673313]",770
54,"[0.027911500536535475, 0.42630846507115633, 0.545780034392308]",774
55,"[0.009004579420830643, 0.4215155620027183, 0.569479858576451]",864
56,"[0.052345365821452945, 0.6491285758518575, 0.29852605832668955]",658
57,"[0.013136530807914349, 0.037659933729153945, 0.9492035354629318]",331
58,"[0.39937279777833257, 0.033664834492588044, 0.5669623677290794]",622
59,"[0.3604846009228113, 0.2126154866569257, 0.426899912420263]",655
60,"[0.07770977636809989, 0.034829217399652536, 0.8874610062322476]",808
61,"[0.06523586163707154, 0.02437079018228609, 0.9103933481806423]",810
62,"[0.17193411197969002, 0.11953574599115754, 0.7085301420291524]",790
63,"[0.21173735025568907, 0.6767002769953042, 0.1115623727490067]",692
64,"[0.028522835370701796, 0.6799849079367973, 0.2914922566925009]",711
65,"[0.9134797681169978, 0.02458161407788896, 0.06193861780511335]",749
66,"[0.17625941300898126, 0.6309935395702664, 0.1927470474207525]",716
67,"[0.9498549472076893, 0.03929624994019054, 0.010848802852120257]",329
68,"[0.13970478763040872, 0.8191373237137677, 0.04115788865582357]",609
69,"[0.03127384549790475, 0.9451097795226142, 0.023616374979481075]",346
70,"[0.6818089583793522, 0.022642863861850528, 0.2955481777587974]",762
71,"[0.09675828839575207, 0.6786234207818647, 0.22461829082238324]",645
72,"[0.9555287489521611, 0.01557243477258236, 0.0288988162752565]",609
73,"[0.01891040115401831, 0.04181299329604509, 0.9392766055499366]",335
74,"[0.01638290871937636, 0.3461873090695474, 0.6374297822110762]",597
75,"[0.8832199255695858, 0.06508961396102286, 0.05169046046939129]",723
76,"[0.8339160054489407, 0.03793061555517305, 0.1281533789958862]",630
77,"[0.034182423059028154, 0.9160413868584505, 0.04977619008252125]",593
78,"[0.03682602216918332, 0.817037216317428, 0.14613676151338875]",618
79,"[0.019614407194073313, 0.02580519192330702, 0.9545804008826196]",325
80,"[0.8081046671479166, 0.0339936201247901, 0.15790171272729328]",602
81,"[0.027136586302967683, 0.04236835290225604, 0.9304950607947762]",809
82,"[0.019717622709315718, 0.3180602876876585, 0.6622220896030258]",830
84,"[0.9642761178869894, 0.020595904895335963, 0.015127977217674681]",824
85,"[0.42022462524255005, 0.5619031241001787, 0.017872250657271178]",760
86,"[0.008008818467964895, 0.01120635054868348, 0.9807848309833516]",813
90,"[0.037980440155888875, 0.07005457355183944, 0.8919649862922716]",857
91,"[0.166775235174465, 0.6445566699487333, 0.18866809487680175]",716
93,"[0.030822447809128725, 0.9495814234517561, 0.019596128739115214]",337
94,"[0.3432380009067498, 0.4059389865007853, 0.2508230125924648]",694
97,"[0.5563908821956287, 0.033926473874000634, 0.4096826439303707]",652
98,"[0.16505299056546346, 0.027606044327800967, 0.8073409651067356]",819
99,"[0.11965452093544354, 0.035453640596634764, 0.8448918384679217]",679
100,"[0.17451607860372506, 0.03908453208878959, 0.7863993893074854]",730
102,"[0.5044376019341982, 0.46499071552423304, 0.03057168254156878]",668
103,"[0.9034191145124055, 0.05444805358489039, 0.04213283190270406]",747
106,"[0.01673655063309819, 0.3739288304735193, 0.6093346188933826]",808
107,"[0.5874083132797128, 0.18936640369523833, 0.22322528302504893]",667
109,"[0.01303971467168546, 0.16096050985905858, 0.825999775469256]",775
111,"[0.9741007057176151, 0.014746662383854654, 0.011152631898530297]",336
112,"[0.010713957182756759, 0.18208745827049463, 0.8071985845467485]",939
113,"[0.6251024435833211, 0.2785048979362782, 0.09639265848040068]",743
114,"[0.6823931731809784, 0.3033543644484163, 0.014252462370605245]",315
115,"[0.018833301427690234, 0.03430641253326874, 0.946860286039041]",766
118,"[0.04552712146877532, 0.041047364122873825, 0.913425514408351]",778
121,"[0.9098525822973005, 0.06743833342656912, 0.022709084276130328]",655
122,"[0.049642926230460446, 0.03303188860910299, 0.9173251851604365]",763
123,"[0.4343866303969831, 0.18457078239100458, 0.38104258721201234]",647
126,"[0.022646884111268927, 0.03825128777966326, 0.9391018281090678]",889
127,"[0.23551885712734785, 0.030611232599481928, 0.7338699102731702]",792
129,"[0.8506066669707875, 0.042674927467429256, 0.10671840556178332]",642
132,"[0.7555131716327015, 0.22444695934154799, 0.020039869025750643]",727
133,"[0.8126563222260137, 0.17471996598578113, 0.012623711788205224]",654
139,"[0.04001136831728136, 0.8357978607191459, 0.1241907709635728]",600
140,"[0.3553491610760157, 0.6094616468950962, 0.03518919202888811]",312
142,"[0.011680958157691738, 0.6744415116849595, 0.31387753015734876]",655
143,"[0.49429476320982907, 0.10025864596196159, 0.40544659082820933]",683
144,"[0.9568228195539412, 0.024384815190546857, 0.01879236525551195]",786
145,"[0.01482195605042743, 0.4029001273452978, 0.5822779166042747]",888
148,"[0.9409555775452909, 0.037081862953163285, 0.02196255950154576]",928
149,"[0.1249471290760314, 0.6758350795928165, 0.1992177913311521]",675
154,"[0.00949340873940836, 0.015793213452406307, 0.9747133778081853]",322
156,"[0.3575901332520623, 0.028813453574969918, 0.6135964131729678]",641
158,"[0.045565757241664964, 0.020779629422672023, 0.9336546133356629]",732
163,"[0.9218204432810988, 0.05444564605376345, 0.02373391066513764]",874
166,"[0.008444289846354702, 0.385888699214644, 0.6056670109390013]",808
170,"[0.03177295721959402, 0.09118161899371445, 0.8770454237866916]",706
173,"[0.09846886816675918, 0.21449801594844378, 0.687033115884797]",766
179,"[0.8600890070734788, 0.05165517349474729, 0.08825581943177396]",817
183,"[0.01408235275892453, 0.015559305576001835, 0.9703583416650736]",335
186,"[0.9660945649488708, 0.0207624867818743, 0.013142948269254873]",702
190,"[0.05988720607858759, 0.11588664266346625, 0.8242261512579461]",814
192,"[0.9520424835065312, 0.0368039461243424, 0.01115357036912649]",787
196,"[0.023370866185960706, 0.014342611940099071, 0.9622865218739401]",773
207,"[0.958409480419646, 0.021696262979670495, 0.019894256600683502]",707
