trial,judgment,num_cols
1,"[0.053895748383029164, 0.14560920953846176, 0.8004950420785091]",565
2,"[0.05416205336639756, 0.17156439855126782, 0.7742735480823347]",601
3,"[0.08069667988476398, 0.9018404820386191, 0.017462838076616905]",345
4,"[0.009602830203873425, 0.018019228252238652, 0.972377941543888]",322
5,"[0.07488388850522798, 0.7351847251732326, 0.18993138632153939]",615
6,"[0.7383678921406955, 0.21336868026699235, 0.048263427592312114]",701
7,"[0.011816626419188365, 0.0342634738940226, 0.9539198996867889]",746
8,"[0.6106713179448647, 0.21547948010091642, 0.17384920195421888]",620
9,"[0.9583560049492554, 0.014981090576042428, 0.02666290447470214]",707
10,"[0.49687024017836123, 0.08899078707003003, 0.41413897275160877]",571
11,"[0.014030064964581595, 0.018824861853311795, 0.9671450731821065]",1109
12,"[0.9215552814274499, 0.0242606918621694, 0.05418402671038062]",726
13,"[0.5640985507503647, 0.42748256165049703, 0.008418887599138175]",768
14,"[0.020009028584521013, 0.01843900741924913, 0.9615519639962299]",836
15,"[0.861577409922139, 0.09682085939883142, 0.04160173067902949]",328
16,"[0.17522135835180672, 0.8015482640277164, 0.023230377620476816]",569
17,"[0.8065586926319008, 0.14064284723801054, 0.0527984601300886]",586
18,"[0.17415411946307474, 0.7908482883522105, 0.03499759218471456]",594
19,"[0.9074120481478387, 0.0755930852534204, 0.016994866598740895]",333
20,"[0.9459035812386737, 0.02139491544545187, 0.03270150331587442]",735
21,"[0.025808647261228786, 0.9595867699760913, 0.01460458276267998]",351
22,"[0.006622225647613403, 0.47922900443245714, 0.5141487699199294]",838
23,"[0.052358002587724634, 0.13569986913447163, 0.8119421282778037]",763
24,"[0.016917897095912536, 0.04855749741188117, 0.9345246054922063]",343
25,"[0.18362242777769383, 0.685023303744607, 0.1313542684776991]",746
26,"[0.011744838817202768, 0.0847497690160938, 0.9035053921667033]",335
27,"[0.0139150755903719, 0.06173334615854718, 0.9243515782510808]",336
28,"[0.06961939588774166, 0.7516287776170085, 0.17875182649524968]",595
29,"[0.6867980699464862, 0.14032391523864365, 0.17287801481487008]",540
30,"[0.03916312480238587, 0.9473603053526081, 0.013476569845006085]",356
31,"[0.8110564294472008, 0.1639812448305644, 0.024962325722234845]",599
32,"[0.219688239637834, 0.1934814867140829, 0.5868302736480832]",637
33,"[0.0159082338681308, 0.9670447895748073, 0.017046976557061867]",327
