trial,judgment,num_cols
1,"[0.042234643537407864, 0.865866015489772, 0.09189934097281999]",361
2,"[0.059325317122576056, 0.09143932576356475, 0.8492353571138593]",618
3,"[0.04888147693868459, 0.9362955673493233, 0.014822955711992108]",335
4,"[0.011383017266923135, 0.04977224361209075, 0.9388447391209861]",334
5,"[0.13611814839335903, 0.6484830104009566, 0.2153988412056843]",615
6,"[0.4600341106888199, 0.487323080497163, 0.05264280881401716]",667
7,"[0.03322003006844783, 0.07425664204122245, 0.8925233278903297]",705
8,"[0.8304511653806762, 0.09707216199859778, 0.07247667262072603]",611
9,"[0.9533056594542159, 0.015835970638625872, 0.03085836990715833]",709
10,"[0.632993850222307, 0.21320431329483283, 0.15380183648286017]",563
11,"[0.010573859121518375, 0.01071518522825365, 0.978710955650228]",1120
12,"[0.8999228173878663, 0.029617131192662103, 0.07046005141947151]",719
13,"[0.21082504188940315, 0.7644099258040822, 0.024765032306514632]",695
14,"[0.021492113275808966, 0.012211857632369488, 0.9662960290918217]",844
15,"[0.8979712139090144, 0.05539587541495383, 0.04663291067603179]",316
16,"[0.14280482429437868, 0.7832125146548994, 0.07398266105072186]",600
17,"[0.7826439684040558, 0.15193647659815293, 0.0654195549977913]",584
18,"[0.10737151003600363, 0.7854233201586144, 0.10720516980538201]",617
19,"[0.9268321547134025, 0.047028071584564506, 0.026139773702032888]",330
20,"[0.953590288701013, 0.015441080209345618, 0.03096863108964135]",739
21,"[0.014114405664124871, 0.9716170740836423, 0.014268520252232885]",344
22,"[0.011237941346100717, 0.8291016402158689, 0.1596604184380305]",758
23,"[0.07417943647024969, 0.07889537803923768, 0.8469251854905125]",767
24,"[0.019184758701292957, 0.015800301892677095, 0.96501493940603]",338
25,"[0.07033959141596315, 0.5649723449110989, 0.3646880636729379]",714
26,"[0.01806311719561614, 0.14460313904405792, 0.8373337437603259]",339
27,"[0.01807961216310867, 0.01639772016581044, 0.965522667671081]",323
28,"[0.0842327335729999, 0.8373829344877994, 0.07838433193920068]",615
29,"[0.695057100127815, 0.14710368982440086, 0.15783921004778406]",505
30,"[0.050709095512076, 0.9384567204162477, 0.010834184071676321]",351
31,"[0.5953417446018016, 0.32193135753953006, 0.08272689785866855]",583
32,"[0.06007990918384232, 0.792927190882033, 0.14699289993412465]",402
33,"[0.01014614491365459, 0.9687858940733729, 0.021067961012972432]",327
34,"[0.8841185342906176, 0.03384596562771217, 0.0820355000816701]",742
35,"[0.35247824108756187, 0.46760856106297943, 0.1799131978494587]",689
36,"[0.027213877551637476, 0.029846512364631126, 0.9429396100837314]",597
37,"[0.628766188992411, 0.3567003475958601, 0.01453346341172878]",733
38,"[0.01491022815183565, 0.02652586092936708, 0.9585639109187972]",832
39,"[0.21811725405085194, 0.6902436501746867, 0.09163909577446135]",436
40,"[0.9502208621290279, 0.014918312711725768, 0.03486082515924628]",884
41,"[0.03952948809261534, 0.018486696401235854, 0.9419838155061488]",825
42,"[0.06452620618902061, 0.14461157416541442, 0.790862219645565]",773
43,"[0.571203591556425, 0.07847242773422218, 0.3503239807093527]",692
44,"[0.08456620886749334, 0.11030905164627151, 0.8051247394862351]",774
45,"[0.9051005379364013, 0.07883422408576472, 0.01606523797783397]",770
46,"[0.0423693209456284, 0.18844245075119062, 0.769188228303181]",402
47,"[0.09523929308295702, 0.18749971495736922, 0.7172609919596739]",586
48,"[0.3779916923616676, 0.06549732747937458, 0.5565109801589578]",615
49,"[0.06826135735645393, 0.09549600334210925, 0.8362426393014368]",811
50,"[0.1458042712160967, 0.7929326871735544, 0.061263041610348894]",660
51,"[0.6306675371077443, 0.21626599162404525, 0.1530664712682105]",607
52,"[0.012845668373145273, 0.015971809668684746, 0.9711825219581699]",995
53,"[0.25741248330518957, 0.18737048844136708, 0.5552170282534434]",654
54,"[0.014592946819444662, 0.3128078633620772, 0.6725991898184781]",766
55,"[0.027268017070504278, 0.3191336583527362, 0.6535983245767595]",840
56,"[0.10342420727096949, 0.8067472184735882, 0.08982857425544234]",639
57,"[0.015417682522484134, 0.03570647141533844, 0.9488758460621773]",331
58,"[0.25268760713173777, 0.6326938015722017, 0.1146185912960605]",478
59,"[0.6399953439742091, 0.06127282766949639, 0.29873182835629447]",670
60,"[0.05865912675171621, 0.04833459507529869, 0.8930062781729851]",800
61,"[0.08660221682995223, 0.03857439266315209, 0.8748233905068957]",795
62,"[0.535717591799663, 0.025197826100493072, 0.43908458209984386]",789
63,"[0.22010763203033054, 0.6322479736696656, 0.14764439430000384]",692
64,"[0.1035193096844114, 0.6565448166455081, 0.23993587367008043]",716
65,"[0.8900480298845707, 0.037861339300823596, 0.0720906308146057]",742
66,"[0.08352286640165117, 0.8010848243092464, 0.11539230928910238]",701
67,"[0.8995280812893253, 0.085285218242583, 0.015186700468091717]",337
68,"[0.04365387033087342, 0.35628228853572014, 0.6000638411334065]",471
69,"[0.02850714534700776, 0.9571567494362989, 0.014336105216693406]",317
