trial,judgment,num_cols
1,"[0.0354403451751778, 0.4009718142451876, 0.5635878405796346]",500
2,"[0.04451240825587542, 0.42807153531407194, 0.5274160564300527]",502
3,"[0.1949911692729858, 0.7885427072858154, 0.016466123441198847]",380
4,"[0.010196650329131647, 0.05009517008562848, 0.9397081795852399]",333
5,"[0.06793763615425542, 0.4759523157141368, 0.45611004813160766]",529
6,"[0.5584471352386775, 0.3974165502436173, 0.044136314517705125]",678
7,"[0.014273093375314414, 0.04602292914043265, 0.9397039774842529]",744
8,"[0.6262628019786767, 0.18000871484436204, 0.1937284831769612]",624
9,"[0.9373241375582384, 0.0242586584740226, 0.038417203967739025]",710
10,"[0.4097600567232504, 0.2656327423753741, 0.32460720090137557]",523
11,"[0.013037957198552582, 0.017457814859584725, 0.9695042279418626]",1111
12,"[0.9201692899092055, 0.025657868544544056, 0.05417284154625041]",721
13,"[0.48239245282297716, 0.5071681830327242, 0.010439364144298718]",757
14,"[0.022439826612456127, 0.017053854267825918, 0.9605063191197181]",840
15,"[0.7464075627627211, 0.21611845576106392, 0.03747398147621503]",352
16,"[0.4532202195666352, 0.5187221784010464, 0.028057602032318423]",496
17,"[0.5663504356357558, 0.37520842448667063, 0.05844113987757365]",531
18,"[0.42016773374287614, 0.543001004067113, 0.036831262190010795]",521
19,"[0.8043986499354809, 0.17238563624457717, 0.023215713819941922]",360
20,"[0.9397532859027521, 0.021468619918513877, 0.0387780941787339]",733
21,"[0.04517100520437103, 0.9375242935993948, 0.017304701196234142]",359
22,"[0.008373894311123266, 0.5140236307974829, 0.4776024748913939]",832
23,"[0.04722207005523212, 0.11650324494032006, 0.8362746850044478]",763
24,"[0.01780161876844978, 0.09916210094160818, 0.8830362802899421]",368
25,"[0.11089781156795607, 0.5931279781686777, 0.2959742102633663]",723
26,"[0.015521323636337762, 0.18468367290198293, 0.7997950034616793]",366
27,"[0.014762115399236723, 0.11536245850178818, 0.8698754260989751]",364
28,"[0.04480979723399024, 0.5137437368845028, 0.44144646588150693]",509
29,"[0.36838356531095506, 0.27722597344481786, 0.35439046124422713]",436
30,"[0.07939261211418484, 0.9055174041755026, 0.015089983710312569]",376
31,"[0.5500129312411555, 0.4191218303629812, 0.03086523839586343]",529
32,"[0.13312510226624455, 0.4686733148630886, 0.3982015828706669]",526
33,"[0.018114586120219996, 0.9598252828504302, 0.02206013102934983]",334
34,"[0.8931276314948775, 0.020000679600674344, 0.08687168890444816]",755
35,"[0.20221921295383014, 0.39722284682367326, 0.4005579402224966]",701
36,"[0.04089785403719641, 0.27522125503561806, 0.6838808909271855]",547
37,"[0.4422714946245857, 0.543216551898463, 0.014511953476951363]",750
38,"[0.03032953850712814, 0.023294382184556664, 0.9463760793083151]",811
39,"[0.5040101220538493, 0.39045026836322066, 0.10553960958293004]",529
40,"[0.9581241231788324, 0.013418166713640324, 0.028457710107527217]",882
41,"[0.03847023032396726, 0.013348658980032837, 0.948181110696]",827
42,"[0.04104704497019666, 0.2568559362171024, 0.7020970188127009]",756
43,"[0.5567047380017713, 0.25177660699672827, 0.19151865500150034]",672
44,"[0.05105403789485449, 0.07182283496220306, 0.8771231271429425]",770
45,"[0.9219954019732184, 0.0670410777984722, 0.01096352022830943]",776
46,"[0.025351831848790425, 0.5375316380906277, 0.4371165300605819]",485
47,"[0.12628229143787226, 0.4634267257937673, 0.4102909827683604]",576
48,"[0.3392542906968674, 0.26500581522662436, 0.39573989407650834]",625
49,"[0.04063528684376555, 0.03293390587338826, 0.9264308072828463]",819
50,"[0.09404836676674015, 0.5465632136319731, 0.35938841960128665]",696
51,"[0.49006002517304736, 0.3760883530626012, 0.13385162176435136]",539
52,"[0.01846984298977476, 0.025171977999425024, 0.9563581790108002]",976
53,"[0.25179227003458365, 0.47366425858128663, 0.2745434713841296]",710
54,"[0.016121358885012448, 0.35039735391634313, 0.6334812871986444]",771
55,"[0.0128174194912973, 0.3786651967046754, 0.6085173838040273]",859
56,"[0.048161960119402485, 0.6702272257940903, 0.2816108140865073]",654
57,"[0.015232556635360455, 0.18909844297058287, 0.7956690003940566]",373
58,"[0.3006428162935794, 0.2925702112940216, 0.4067869724123991]",559
59,"[0.4099765012328206, 0.2107778639952322, 0.3792456347719471]",665
60,"[0.03439841179688049, 0.09373693653852844, 0.871864651664591]",792
61,"[0.06288941135209922, 0.021943616748800628, 0.9151669718991001]",811
62,"[0.4598840654746003, 0.04573289971122558, 0.49438303481417417]",790
63,"[0.3659240542039376, 0.5826406512836576, 0.05143529451240469]",720
64,"[0.030494349990514938, 0.580933485178749, 0.3885721648307362]",731
65,"[0.92839668466172, 0.018868626146108965, 0.05273468919217109]",750
66,"[0.2977005399368917, 0.6303899222428464, 0.07190953782026197]",743
67,"[0.8031930789638705, 0.18210253947633145, 0.014704381559798228]",357
68,"[0.055367720700716876, 0.5645382193624658, 0.38009405993681733]",521
69,"[0.16647045448392916, 0.8203878634983783, 0.013141682017692504]",360
70,"[0.7948204674560997, 0.0566370775920019, 0.14854245495189844]",757
71,"[0.17752424502536368, 0.694401061746616, 0.12807469322802034]",655
72,"[0.9280390171515677, 0.03272916555761024, 0.03923181729082203]",597
73,"[0.028948860285707465, 0.12754855883499613, 0.8435025808792964]",370
74,"[0.03776395284922583, 0.21931242349152086, 0.7429236236592532]",581
75,"[0.5779703695876451, 0.3918521191112254, 0.03017751130112942]",690
76,"[0.9191297131557512, 0.01850375464811114, 0.06236653219613774]",637
77,"[0.029809988108433386, 0.3944494834982264, 0.5757405283933402]",426
78,"[0.41541339738249883, 0.5067619328434462, 0.077824669774055]",495
79,"[0.02303410128965525, 0.14407943654746533, 0.8328864621628795]",379
80,"[0.4880540415647934, 0.3950561850095381, 0.11688977342566854]",501
81,"[0.019319670861203994, 0.027110541673058132, 0.9535697874657378]",834
82,"[0.018346757394529126, 0.40788198079149784, 0.5737712618139729]",807
84,"[0.9475888624188193, 0.03846795163427962, 0.013943185946900928]",820
85,"[0.45006613369970105, 0.5356898536774152, 0.014244012622883672]",763
86,"[0.009167545622206643, 0.029375486825073138, 0.9614569675527203]",805
90,"[0.024321567128120003, 0.016644552445332594, 0.9590338804265474]",914
91,"[0.04955884641017082, 0.5851727261475219, 0.3652684274423072]",704
93,"[0.017045906607616648, 0.9450604993493568, 0.03789359404302666]",342
94,"[0.35020218984803425, 0.52277947828292, 0.12701833186904568]",692
97,"[0.3976385192576955, 0.31594752838382256, 0.2864139523584819]",565
98,"[0.057254501296780336, 0.10769444315054859, 0.8350510555526712]",801
99,"[0.05485787083236721, 0.015286261844130008, 0.9298558673235028]",671
100,"[0.08726021565501833, 0.02839634624123657, 0.8843434381037452]",734
102,"[0.6412717636707144, 0.2297975900084816, 0.12893064632080412]",653
103,"[0.7669848146038369, 0.1998241163883103, 0.03319106900785282]",736
106,"[0.03388123233514218, 0.30960354360626546, 0.6565152240585923]",799
107,"[0.472186188644793, 0.2681710671713426, 0.2596427441838645]",684
109,"[0.023668646112425532, 0.22406170345867127, 0.7522696504289033]",764
111,"[0.9675309981560101, 0.014530449843831459, 0.0179385520001586]",342
112,"[0.012906392813813167, 0.12759246762666426, 0.8595011395595227]",938
113,"[0.5657627577627712, 0.3928732110575005, 0.041364031179728374]",739
114,"[0.8494894462880025, 0.13386186065250366, 0.01664869305949385]",317
115,"[0.01604424576129301, 0.06922992937195707, 0.9147258248667498]",759
118,"[0.037029826602613586, 0.03676205772432536, 0.926208115673061]",779
121,"[0.9419059570360934, 0.04149246965464934, 0.0166015733092572]",653
122,"[0.04744716990581254, 0.024394745601116395, 0.928158084493071]",764
123,"[0.43421190927116143, 0.21427074562265666, 0.3515173451061819]",652
