trial,judgment,num_cols
1,"[0.028025536552521105, 0.046956306835074665, 0.9250181566124043]",585
2,"[0.04636604892344313, 0.041551222349866856, 0.9120827287266899]",642
3,"[0.026162271187095926, 0.9626936314575074, 0.011144097355396653]",320
4,"[0.009320261975340466, 0.005755215401765514, 0.984924522622894]",319
5,"[0.05863525247717158, 0.9047582676176354, 0.036606479905193084]",650
6,"[0.9295670406434746, 0.05660418564129867, 0.013828773715226748]",719
7,"[0.010646797316759061, 0.016861879110832985, 0.972491323572408]",747
8,"[0.8718613390617165, 0.07761299322157568, 0.05052566771670777]",605
9,"[0.9685246718352569, 0.020470264437262777, 0.011005063727480365]",713
10,"[0.6249332304846924, 0.03882053827090158, 0.33624623124440606]",611
11,"[0.013011666555455818, 0.011404584219927398, 0.9755837492246168]",1111
12,"[0.9307752937964148, 0.016914428981475268, 0.052310277222109965]",730
13,"[0.48187087044466625, 0.5101128889887178, 0.008016240566615832]",745
14,"[0.018662204045864727, 0.011915317377858519, 0.9694224785762767]",840
15,"[0.933836193276986, 0.024398431912897034, 0.04176537481011716]",311
16,"[0.04165277990812293, 0.9388892987423155, 0.019457921349561556]",614
17,"[0.9401590002267977, 0.03422108040533485, 0.025619919367867464]",594
18,"[0.028559510409616514, 0.9280147079943724, 0.04342578159601125]",646
19,"[0.9639806984431746, 0.02223154923814821, 0.013787752318677113]",316
20,"[0.9644547971959713, 0.010011758066538824, 0.02553344473748982]",733
21,"[0.006849397127671804, 0.9816978758339597, 0.011452727038368504]",319
22,"[0.0056592827940700665, 0.5453598008178775, 0.4489809163880525]",805
23,"[0.06096245191758137, 0.06392595861064858, 0.87511158947177]",763
24,"[0.00928482997707064, 0.014267599113836456, 0.976447570909093]",317
25,"[0.0579883166628542, 0.9038498449903949, 0.03816183834675098]",760
26,"[0.006602808436870231, 0.03572563197594238, 0.9576715595871873]",318
27,"[0.011264077297019715, 0.01531606180829668, 0.9734198608946836]",318
28,"[0.062149762485633184, 0.9112874218246856, 0.026562815689681156]",654
29,"[0.9251307378175969, 0.02739556179689066, 0.04747370038551248]",594
30,"[0.020711471069532587, 0.9699940321384255, 0.009294496792041949]",328
31,"[0.9348239708819712, 0.048805351800150026, 0.016370677317878782]",613
32,"[0.18408841812016705, 0.06950038629705053, 0.7464111955827825]",692
33,"[0.00948245217094088, 0.9810867103942454, 0.009430837434813594]",320
34,"[0.9706970669648061, 0.012393170646314617, 0.01690976238887927]",768
35,"[0.6386725052544133, 0.04681051119941915, 0.31451698354616764]",774
36,"[0.011693908882311968, 0.014346030929373825, 0.9739600601883143]",603
37,"[0.3751890269442256, 0.6193125294285003, 0.005498443627274076]",760
38,"[0.01919234850894866, 0.02580153393074741, 0.955006117560304]",814
39,"[0.824446656091278, 0.04585509550110727, 0.12969824840761465]",629
40,"[0.9697071201967107, 0.014327138387306296, 0.01596574141598315]",881
41,"[0.02691717741768216, 0.009247531211353854, 0.9638352913709639]",841
42,"[0.06158293356711347, 0.04589349615466964, 0.8925235702782169]",780
43,"[0.7699303332862183, 0.07733415566783569, 0.1527355110459459]",648
44,"[0.016685773393059922, 0.05546516380494238, 0.9278490628019977]",776
45,"[0.9758880562614696, 0.015558315384351276, 0.008553628354179204]",778
46,"[0.02530905904767436, 0.9236200922391364, 0.051070848713189336]",588
47,"[0.007945946204160772, 0.5583120987796659, 0.4337419550161734]",608
48,"[0.3751538836293723, 0.12306460793521065, 0.5017815084354171]",618
49,"[0.02733046482966242, 0.014002263449740027, 0.9586672717205975]",826
50,"[0.035316954930923766, 0.8866278601664519, 0.07805518490262425]",623
51,"[0.8899906742018373, 0.04320805453646859, 0.06680127126169415]",665
52,"[0.033735279349864505, 0.031955413606292546, 0.934309307043843]",947
53,"[0.14949085280791202, 0.7691003698642387, 0.08140877732784917]",777
54,"[0.026064326202783816, 0.3792374584790552, 0.594698215318161]",764
55,"[0.00996321733989209, 0.32686753858235285, 0.6631692440777551]",847
56,"[0.03305438764749863, 0.905466004462719, 0.061479607889782406]",615
57,"[0.007822371702051738, 0.02422928943480672, 0.9679483388631416]",323
58,"[0.43322636023704586, 0.03242534401427645, 0.5343482957486776]",615
59,"[0.50131784096165, 0.07284538949991726, 0.4258367695384327]",662
60,"[0.03860072298815017, 0.010983214416469904, 0.9504160625953799]",808
61,"[0.030880758375320325, 0.016765805042849337, 0.9523534365818304]",822
62,"[0.18833095760000768, 0.04677634785291346, 0.7648926945470789]",812
63,"[0.1626086830138524, 0.7713823649501941, 0.0660089520359535]",679
64,"[0.03172787475350961, 0.7623451050013353, 0.2059270202451551]",699
65,"[0.9644099583491548, 0.010963100882400314, 0.0246269407684448]",772
66,"[0.06035952993958266, 0.8666887406483829, 0.0729517294120344]",692
67,"[0.9704604796750798, 0.020028932657661657, 0.009510587667258657]",319
68,"[0.03463676375626475, 0.9193371496252715, 0.04602608661846394]",590
69,"[0.02070503844086618, 0.9655506720708943, 0.013744289488239678]",315
70,"[0.8872443153002588, 0.014282148390405099, 0.09847353630933607]",751
71,"[0.03332257670827651, 0.9072561748471976, 0.059421248444526]",617
72,"[0.9647774884461414, 0.01146173929372449, 0.023760772260134073]",613
73,"[0.009092275150299535, 0.03097710305037338, 0.9599306217993271]",327
74,"[0.006694116323313616, 0.1190703080098156, 0.8742355756668708]",598
75,"[0.9126839252999082, 0.06016967278668574, 0.027146401913406063]",726
76,"[0.9480064393055467, 0.01750675058975205, 0.03448681010470105]",636
77,"[0.02354014987912972, 0.9206643090526817, 0.0557955410681886]",586
78,"[0.04645811931180316, 0.893667553320656, 0.05987432736754081]",595
79,"[0.011323647733510816, 0.016856720523783703, 0.9718196317427056]",313
80,"[0.836448947678179, 0.049599774029823136, 0.1139512782919977]",591
81,"[0.015869440560793813, 0.023547721556583454, 0.9605828378826228]",831
82,"[0.017309638910426233, 0.42434505918028687, 0.5583453019092869]",805
84,"[0.9771680600643519, 0.009356506250798636, 0.013475433684849568]",829
85,"[0.4013651623757153, 0.5918232309570646, 0.006811606667220135]",764
86,"[0.006778489436943616, 0.009995839094942028, 0.9832256714681143]",814
90,"[0.03934684454369133, 0.03123293076030967, 0.929420224695999]",892
91,"[0.03688403524396605, 0.7826110627528631, 0.18050490200317093]",720
93,"[0.014042520035081297, 0.9791542587621263, 0.006803221202792577]",314
94,"[0.3215503299557139, 0.638398981540457, 0.040050688503829215]",697
97,"[0.5716022851815037, 0.03768893541350044, 0.39070877940499593]",653
98,"[0.03951713504415824, 0.013976804570964764, 0.946506060384877]",814
99,"[0.07533016069035474, 0.015414908664528203, 0.909254930645117]",675
100,"[0.058629617184618656, 0.023240566684586315, 0.9181298161307951]",738
102,"[0.874353909667918, 0.11195556586520429, 0.013690524466877668]",696
103,"[0.9640738267743889, 0.016106710988179146, 0.019819462237431872]",754
106,"[0.009647726166199385, 0.281095776737871, 0.7092564970959296]",796
107,"[0.7273704311794104, 0.0789027800909172, 0.19372678872967236]",641
109,"[0.007376227748590349, 0.032530800415813355, 0.9600929718355963]",797
111,"[0.9809887222410917, 0.011165570534049605, 0.007845707224858724]",317
112,"[0.010478162290886306, 0.08193496957602502, 0.9075868681330888]",951
113,"[0.5385291235162791, 0.4141060236443705, 0.047364852839350345]",737
114,"[0.9431740320462262, 0.045893094363874044, 0.010932873589899741]",312
115,"[0.019347855433688065, 0.024098709206656542, 0.9565534353596553]",768
118,"[0.03989499565712245, 0.01963843953128537, 0.9404665648115922]",780
121,"[0.925539447882857, 0.05496855264076911, 0.019491999476373728]",655
122,"[0.05027250707917534, 0.017975834046348168, 0.9317516588744765]",774
123,"[0.6518095851340735, 0.05498072590238978, 0.29320968896353683]",633
126,"[0.019162593257406827, 0.021005196591269367, 0.9598322101513237]",905
127,"[0.10489952866945892, 0.01531899655715753, 0.8797814747733834]",791
129,"[0.9371685388453723, 0.04027083800622654, 0.02256062314840119]",623
132,"[0.9372482404489845, 0.04275053702635331, 0.020001222524662302]",716
133,"[0.9109178908029472, 0.07683105071090982, 0.012251058486143064]",651
139,"[0.05230678910322917, 0.9147714398079596, 0.032921771088811204]",588
140,"[0.04129858883487605, 0.9334944611573338, 0.025206950007790066]",310
142,"[0.011559779266901092, 0.7839433313023031, 0.2044968894307959]",628
143,"[0.5589750414083764, 0.13958575905751805, 0.3014391995341056]",681
144,"[0.9800281557958344, 0.0077921893114295555, 0.012179654892736069]",793
145,"[0.014508394681818734, 0.30829447062425536, 0.677197134693926]",868
148,"[0.9583473832774344, 0.027089833059007886, 0.014562783663557823]",941
149,"[0.027696661395010192, 0.9450333621634156, 0.027269976441574237]",634
154,"[0.008012700106161586, 0.007914571837140607, 0.9840727280566978]",317
156,"[0.3951740823752269, 0.03192915291789043, 0.5728967647068827]",646
158,"[0.03521022103392947, 0.009304387595607642, 0.9554853913704628]",737
163,"[0.9494809379804241, 0.027281211009407256, 0.023237851010168686]",872
166,"[0.010155981315104987, 0.12990680324370826, 0.8599372154411867]",774
170,"[0.008418749593677808, 0.03925905000071526, 0.9523222004056069]",706
173,"[0.051962804522670145, 0.062086323484626636, 0.8859508719927032]",752
179,"[0.9343139194072494, 0.019317682421139997, 0.04636839817161066]",819
183,"[0.008331328025650961, 0.00571499376314412, 0.9859536782112048]",321
186,"[0.9729423252328306, 0.01545162958144645, 0.011606045185722938]",706
190,"[0.03102701887020116, 0.07329000460825863, 0.8956829765215402]",820
192,"[0.9704433728510794, 0.019379068323751872, 0.010177558825168612]",795
196,"[0.01942408217983496, 0.01198730729581599, 0.968588610524349]",774
207,"[0.9672240242404082, 0.011565529802536416, 0.02121044595705536]",708
210,"[0.9650278445983008, 0.02071129940154184, 0.014260856000157349]",865
214,"[0.9195556551710542, 0.029598022572647206, 0.05084632225629852]",765
215,"[0.9769894535614829, 0.014520045105759664, 0.008490501332757493]",951
223,"[0.9370469379155317, 0.019451922192811062, 0.04350113989165718]",811
254,"[0.9504347467310683, 0.00960679575916193, 0.03995845750976985]",798
283,"[0.9585493092616357, 0.009468596267606457, 0.03198209447075774]",811
289,"[0.9532309790226492, 0.0362219513071255, 0.010547069670225381]",631
297,"[0.934383243027951, 0.010963598455548182, 0.054653158516500835]",706
302,"[0.9198373639771502, 0.036376374966273946, 0.04378626105657578]",814
306,"[0.052777573261021136, 0.009778619575330147, 0.9374438071636487]",760
307,"[0.9441366878002584, 0.012699184135240581, 0.04316412806450112]",756
316,"[0.03517423908584434, 0.014690625535248714, 0.9501351353789068]",958
319,"[0.9547480026862956, 0.03253667447042958, 0.012715322843274897]",791
326,"[0.9209205463769818, 0.02102973086850885, 0.05804972275450934]",700
332,"[0.8878239927294025, 0.06218959669221036, 0.04998641057838723]",767
380,"[0.04468458305321637, 0.009012347210483352, 0.9463030697363003]",746
