trial,judgment,num_cols
1,"[0.02856548549322532, 0.4161222327265032, 0.5553122817802715]",493
2,"[0.040024756414927025, 0.4276185611887928, 0.5323566823962802]",503
3,"[0.18783832926450925, 0.795059585233984, 0.0171020855015068]",372
4,"[0.010821165669208117, 0.04503030125414383, 0.944148533076648]",331
5,"[0.06618922557252152, 0.4746317432461961, 0.4591790311812822]",527
6,"[0.56172434433211, 0.40158717396582166, 0.036688481702068294]",678
7,"[0.015315981939050899, 0.03628384891861923, 0.9484001691423298]",746
8,"[0.6753619503799893, 0.1473700695611939, 0.17726798005881686]",619
9,"[0.9427661431939328, 0.02282157535220677, 0.03441228145386049]",710
10,"[0.4157124175542701, 0.2727663723368433, 0.3115212101088865]",519
11,"[0.012994260704852113, 0.014819300871338578, 0.9721864384238094]",1111
12,"[0.9230855274170429, 0.022237954178529137, 0.05467651840442792]",723
13,"[0.4601000634719773, 0.5297586866136409, 0.010141249914381801]",751
14,"[0.021405664723842577, 0.014450115469419034, 0.9641442198067385]",840
15,"[0.7558716929059061, 0.20725698005662216, 0.03687132703747183]",349
16,"[0.4554198273859223, 0.5170953876681148, 0.027484784945962765]",498
17,"[0.5771739404845311, 0.38190765064349436, 0.04091840887197462]",523
18,"[0.4156084982071429, 0.5481637719488118, 0.036227729844045334]",528
19,"[0.8105984045015084, 0.16531221933089627, 0.02408937616759534]",360
20,"[0.9441368150227264, 0.02027525042447045, 0.035587934552803235]",734
21,"[0.04356728629240752, 0.942998676892986, 0.013434036814606512]",355
22,"[0.008040942523254973, 0.5319973095868543, 0.45996174788989064]",826
23,"[0.049626514918550337, 0.09488333467245422, 0.8554901504089955]",763
24,"[0.019003090696598866, 0.09282175503674271, 0.8881751542666584]",359
25,"[0.08234943701555986, 0.6126091224132386, 0.3050414405712014]",719
26,"[0.013953494886791347, 0.1813808435379389, 0.8046656615752696]",359
27,"[0.015232080890250908, 0.11306595291865887, 0.8717019661910902]",362
28,"[0.04090098914646725, 0.52837077400538, 0.4307282368481526]",508
29,"[0.3694679418090122, 0.27037977348899106, 0.36015228470199684]",437
30,"[0.06993189759988115, 0.9191707840992345, 0.01089731830088444]",370
31,"[0.540184926156059, 0.4324676681590092, 0.02734740568493182]",522
32,"[0.12314217393658332, 0.48337006857335413, 0.39348775749006243]",518
33,"[0.014014300010523492, 0.9667953601728653, 0.019190339816611238]",330
34,"[0.9155003131250667, 0.015146681462921495, 0.06935300541201171]",757
