trial,judgment,num_cols
1,"[0.02797746129440334, 0.5641998990336863, 0.40782263967191046]",445
2,"[0.034878715069432555, 0.5181248360242018, 0.44699644890636564]",476
3,"[0.3907459802373829, 0.5750139025861741, 0.034240117176442944]",466
4,"[0.047019883896094766, 0.07921116154751476, 0.8737689545563905]",362
5,"[0.06666793767304374, 0.3749941436581406, 0.5583379186688158]",480
6,"[0.4659797531060389, 0.4987345288036487, 0.03528571809031236]",665
7,"[0.03876058894541586, 0.04665448851168555, 0.9145849225428986]",720
8,"[0.6931111581921591, 0.11848641431241332, 0.18840242749542765]",625
9,"[0.9135098040007368, 0.0462672376640915, 0.04022295833517172]",698
10,"[0.36886454036167976, 0.4003207265836951, 0.23081473305462508]",481
11,"[0.039084535338603316, 0.03870570343009543, 0.9222097612313013]",1068
12,"[0.88077843273979, 0.06515742580455948, 0.05406414145565066]",703
13,"[0.3790563787905634, 0.5895735146311472, 0.03137010657828941]",726
14,"[0.04139134437797793, 0.051312629497263736, 0.9072960261247583]",825
15,"[0.5475128010621686, 0.42160839201940536, 0.030878806918426014]",422
16,"[0.5519722085767288, 0.41122512182818766, 0.0368026695950835]",473
17,"[0.4436537162499194, 0.5052556746685422, 0.05109060908153852]",494
18,"[0.477351404214933, 0.47137047082355643, 0.05127812496151054]",503
19,"[0.6006251887737516, 0.366716193401599, 0.03265861782464939]",436
20,"[0.9175363830585952, 0.04073108292785591, 0.04173253401354886]",714
21,"[0.22076173990829095, 0.7294737689636056, 0.04976449112810329]",455
22,"[0.029977385313185327, 0.5387887968177776, 0.43123381786903714]",808
23,"[0.04613876516483737, 0.07968015987633253, 0.87418107495883]",761
24,"[0.03412354739499148, 0.32745627192118115, 0.6384201806838273]",459
25,"[0.056277700504342755, 0.5283203495193438, 0.41540194997631336]",704
26,"[0.032756366669513794, 0.359482184387184, 0.6077614489433021]",431
27,"[0.03419120875017539, 0.37333599722331795, 0.5924727940265067]",481
28,"[0.034734261270761235, 0.46889498484762165, 0.49637075388161706]",499
29,"[0.2792834755274151, 0.2966686122348635, 0.4240479122377213]",399
30,"[0.2761201614603809, 0.6842500154355009, 0.03962982310411819]",493
31,"[0.40222725336505816, 0.5323931881496137, 0.06537955848532807]",499
32,"[0.1240447201827539, 0.5621457078893519, 0.3138095719278941]",482
33,"[0.045490260420327756, 0.9162360474188369, 0.038273692160835315]",386
34,"[0.8716642178111462, 0.049884117162234454, 0.07845166502661936]",736
35,"[0.20793716088795236, 0.5512050278426185, 0.2408578112694292]",686
36,"[0.04979230301202912, 0.32480449060200506, 0.6254032063859658]",533
37,"[0.49042738744350595, 0.481061717206047, 0.028510895350447006]",727
38,"[0.0657782218811455, 0.04656704304476507, 0.8876547350740895]",790
39,"[0.36192860684900136, 0.5136607828588031, 0.12441061029219563]",496
40,"[0.9168732898653652, 0.04933557967412971, 0.033791130460505074]",877
41,"[0.032634329293301505, 0.041676344084048154, 0.9256893266226502]",810
42,"[0.035735962020670524, 0.3445839188292815, 0.6196801191500481]",740
43,"[0.5502376350353215, 0.19638716580168147, 0.25337519916299694]",675
44,"[0.05006579326322227, 0.06499913605537373, 0.884935070681404]",768
45,"[0.9120659285447688, 0.05559137651383992, 0.03234269494139136]",756
46,"[0.03255489302171273, 0.36198719759955583, 0.6054579093787316]",437
47,"[0.11894171708637197, 0.45698406682815257, 0.42407421608547546]",576
48,"[0.3404855145075219, 0.26066335427774007, 0.39885113121473803]",626
49,"[0.04297105754445186, 0.03926784584966746, 0.9177610966058807]",816
50,"[0.12141484582225708, 0.5001026024914597, 0.37848255168628325]",715
51,"[0.43805283156857705, 0.4712085030065424, 0.0907386654248806]",494
52,"[0.04526388635631371, 0.04380898256122319, 0.9109271310824631]",947
53,"[0.2877215674291087, 0.3405741456390919, 0.37170428693179935]",686
54,"[0.04311973031447204, 0.3067272956156901, 0.6501529740698377]",757
55,"[0.0352430592319584, 0.3613482260986885, 0.6034087146693531]",831
56,"[0.054720928755458316, 0.7004976916806314, 0.24478137956391033]",648
57,"[0.032331865780266374, 0.39415159822773826, 0.5735165359919954]",464
58,"[0.2816606905494557, 0.4204310752513221, 0.29790823419922224]",512
59,"[0.460891462180685, 0.20726509320017103, 0.33184344461914406]",674
60,"[0.0341452651435834, 0.09075123077061423, 0.8751035040858024]",793
61,"[0.05920993172227042, 0.055719193445913716, 0.8850708748318159]",782
62,"[0.5855515958646706, 0.08092976428170966, 0.3335186398536198]",768
63,"[0.44895995206671635, 0.507820816776628, 0.04321923115665557]",730
64,"[0.03706681932077785, 0.5063394439008916, 0.4565937367783306]",741
65,"[0.9017646674617162, 0.0545228154673114, 0.04371251707097234]",726
66,"[0.35785588972639604, 0.5768678341888245, 0.06527627608477955]",754
67,"[0.6007529789900742, 0.3674237569942472, 0.03182326401567868]",453
68,"[0.03380928398459301, 0.4377856831755666, 0.5284050328398403]",465
69,"[0.35736299618173356, 0.6079043314121828, 0.034732672406083645]",450
70,"[0.8271183591148141, 0.05827621825322677, 0.114605422631959]",745
71,"[0.19621108455540176, 0.6983513917401808, 0.10543752370441732]",662
72,"[0.9158163202406571, 0.03820653802330362, 0.0459771417360394]",612
73,"[0.03857727124417389, 0.43401907936416567, 0.5274036493916605]",526
74,"[0.03557209997796025, 0.16008409251785827, 0.8043438075041816]",579
75,"[0.4775987172033747, 0.49283043012074124, 0.029570852675883927]",667
76,"[0.9087749075251887, 0.04332816190862463, 0.04789693056618655]",625
77,"[0.04160451098314446, 0.2622761522403348, 0.6961193367765208]",405
78,"[0.5731247089609194, 0.36849541289702487, 0.05837987814205559]",429
79,"[0.041544182653280866, 0.34159213413889045, 0.6168636832078287]",458
80,"[0.3326598021855592, 0.5518081411896286, 0.11553205662481232]",454
81,"[0.03973821894552052, 0.0374508928678338, 0.9228108881866456]",816
82,"[0.03921778817308189, 0.47724609012099684, 0.48353612170592125]",764
84,"[0.9098880950659033, 0.046663855776434456, 0.04344804915766223]",790
85,"[0.46385752370386885, 0.5045468649945489, 0.03159561130158214]",749
86,"[0.03584740177700768, 0.10348683937443189, 0.8606657588485604]",777
90,"[0.04059061103918611, 0.03421094006161111, 0.9251984488992028]",897
91,"[0.04316333884853831, 0.5397488219879341, 0.4170878391635277]",704
93,"[0.09759811292017409, 0.833497574879157, 0.06890431220066885]",401
94,"[0.3618710473966601, 0.56111019680177, 0.0770187558015701]",690
97,"[0.32983847979733233, 0.40079816487997294, 0.2693633553226948]",538
98,"[0.038924045766149586, 0.2326405759678613, 0.7284353782659891]",772
99,"[0.047640789821042216, 0.04108429119593721, 0.9112749189830206]",660
100,"[0.06548556756269988, 0.056558581607216565, 0.8779558508300835]",709
102,"[0.7597538704066922, 0.14493424462002266, 0.0953118849732853]",665
103,"[0.7838170541880036, 0.17280472939155642, 0.04337821642044005]",732
106,"[0.04002088563188644, 0.25114652314210684, 0.7088325912260067]",782
107,"[0.41842854404082735, 0.28659322956257727, 0.2949782263965953]",696
109,"[0.03374943902623586, 0.21151255512077927, 0.7547380058529849]",764
111,"[0.9171043037476386, 0.05179937788020417, 0.031096318372157258]",402
112,"[0.03464774562679029, 0.07590915405167209, 0.8894431003215376]",913
113,"[0.47977495685104954, 0.4798981169768769, 0.0403269261720735]",729
114,"[0.8800695010264196, 0.06897775203223398, 0.05095274694134646]",335
115,"[0.05675987265403345, 0.09070343588246192, 0.8525366914635045]",725
118,"[0.040625583028619586, 0.039609141422856195, 0.9197652755485242]",772
121,"[0.9232155740748299, 0.03475855577027101, 0.042025870154899156]",642
122,"[0.0519304065639274, 0.051589546434279494, 0.8964800470017931]",741
123,"[0.4400314951880084, 0.22398132318645234, 0.33598718162553926]",661
126,"[0.05270108337686508, 0.06107313134771597, 0.886225785275419]",883
127,"[0.0981727026569357, 0.17158458834338222, 0.7302427089996821]",763
129,"[0.436564590766919, 0.4936667802347669, 0.06976862899831401]",518
132,"[0.8690517689071591, 0.0955832193044431, 0.03536501178839798]",719
133,"[0.8817073860343752, 0.08595140515898962, 0.03234120880663523]",640
139,"[0.5834222806928815, 0.3891145762406817, 0.027463143066436893]",438
140,"[0.05485355434971702, 0.5427832857495695, 0.4023631599007135]",454
142,"[0.03840631283037448, 0.5649184388425562, 0.3966752483270693]",646
143,"[0.37935243181669853, 0.395862660639897, 0.22478490754340438]",751
144,"[0.9249135107806427, 0.03359014410199319, 0.04149634511736418]",753
145,"[0.04636471973162799, 0.34902298547055577, 0.6046122947978162]",874
148,"[0.916013441927294, 0.034462674904998866, 0.04952388316770716]",891
149,"[0.044183327190786985, 0.6487320886887437, 0.3070845841204694]",688
154,"[0.04160678247264577, 0.05120766085246533, 0.907185556674889]",346
156,"[0.30468439564442673, 0.4441194041376359, 0.2511962002179374]",527
158,"[0.04316566677745297, 0.03183888396948183, 0.9249954492530652]",714
163,"[0.9206470352432388, 0.04344657068394289, 0.03590639407281832]",870
166,"[0.04310156582883621, 0.12190299525146135, 0.8349954389197025]",750
170,"[0.031027216657666515, 0.05595907825223821, 0.9130137050900953]",705
173,"[0.05090843638898302, 0.08111329554652118, 0.8679782680644959]",757
179,"[0.8691917858127212, 0.08679723331407325, 0.04401098087320564]",808
183,"[0.05683511181703992, 0.04777171006972348, 0.8953931781132366]",364
186,"[0.9243398472093723, 0.03624061769398519, 0.03941953509664245]",685
190,"[0.041522355135044854, 0.18244551148789823, 0.7760321333770569]",802
192,"[0.8905624562895106, 0.06775774375274586, 0.04167979995774343]",765
196,"[0.05148100794826467, 0.042862991225016515, 0.9056560008267188]",753
207,"[0.8810648613764289, 0.06638530467673408, 0.05254983394683708]",681
210,"[0.893932102832208, 0.06505929214897041, 0.041008605018821594]",830
214,"[0.8429982189105666, 0.10795001806591978, 0.04905176302351356]",770
215,"[0.9202035139470288, 0.038966132218360656, 0.04083035383461042]",916
223,"[0.7707600070624392, 0.18107692429183472, 0.048163068645726136]",772
254,"[0.9276260171388441, 0.035410060083525464, 0.03696392277763047]",768
283,"[0.9155975160857959, 0.04661763682802938, 0.0377848470861748]",799
289,"[0.9191104159395757, 0.038140289803538216, 0.04274929425688625]",616
297,"[0.9241603155970592, 0.03282575019312894, 0.04301393420981187]",695
302,"[0.9090130334453581, 0.042164868041071786, 0.04882209851357004]",807
306,"[0.04946346378813118, 0.04096153630438972, 0.9095749999074791]",747
307,"[0.9231475100406575, 0.037660321985173356, 0.03919216797416909]",739
316,"[0.04292837217902862, 0.05092902568033672, 0.9061426021406347]",900
