trial,judgment,num_cols
1,"[0.10766055590309598, 0.416444536633326, 0.475894907463578]",505
2,"[0.08426272953731993, 0.4567189878073422, 0.45901828265533784]",497
3,"[0.2615423559410326, 0.7042126401936727, 0.03424500386529467]",412
4,"[0.03595009522134858, 0.04118553483130062, 0.9228643699473508]",345
5,"[0.07949768379705206, 0.4269901721897729, 0.493512144013175]",510
6,"[0.47512405433340615, 0.403227355802092, 0.12164858986450178]",666
7,"[0.03315176505843388, 0.1291890374801482, 0.837659197461418]",719
8,"[0.47475519969967783, 0.2750883592135811, 0.25015644108674107]",638
9,"[0.8718504605511518, 0.0402149165005913, 0.0879346229482568]",693
10,"[0.36283177859003685, 0.31196892579599383, 0.3251992956139694]",510
11,"[0.016842404921051764, 0.025357695375538288, 0.9577998997034098]",1100
12,"[0.8690036125038513, 0.07869022737633102, 0.052306160119817695]",698
13,"[0.5014704057423275, 0.4705911083308418, 0.027938485926830743]",750
14,"[0.056064148835712896, 0.030804797685094663, 0.9131310534791925]",828
15,"[0.6742024848775935, 0.27093547366857507, 0.05486204145383138]",384
16,"[0.5086203969684855, 0.46061353177216086, 0.030766071259353753]",480
17,"[0.4641742125642483, 0.4044859093106221, 0.13133987812512948]",555
18,"[0.4972435348837007, 0.46793713579654445, 0.03481932931975485]",488
19,"[0.7521802514604006, 0.21855220189104366, 0.029267546648555902]",385
20,"[0.8785694774816805, 0.04004352123121298, 0.08138700128710662]",714
21,"[0.07702168469736378, 0.8619935287998426, 0.06098478650279356]",391
22,"[0.023733851916615385, 0.4853171266831063, 0.4909490214002784]",830
23,"[0.04375484194384764, 0.21163119778958267, 0.7446139602665697]",767
24,"[0.03353812218980142, 0.1535301882157491, 0.8129316895944495]",394
25,"[0.23426234787053515, 0.46072038703974844, 0.3050172650897165]",718
26,"[0.041456587124183666, 0.2130039076548052, 0.7455395052210111]",391
27,"[0.03321155615685221, 0.1835720790909281, 0.7832163647522197]",391
28,"[0.0820512219815282, 0.4248601052677398, 0.4930886727507318]",494
29,"[0.2981944639364634, 0.3173511720003802, 0.3844543640631564]",408
30,"[0.14198400244988818, 0.8184628175375112, 0.03955318001260067]",414
31,"[0.48597143643879726, 0.4495132092891561, 0.06451535427204672]",527
32,"[0.2008654529335986, 0.4562925265707184, 0.3428420204956831]",540
33,"[0.031491653979228436, 0.894925890770391, 0.07358245525038067]",373
34,"[0.7655638791130903, 0.0535138195718777, 0.18092230131503184]",714
35,"[0.14334724907155558, 0.4116679786498139, 0.4449847722786304]",702
36,"[0.06793316049295853, 0.375264562979261, 0.5568022765277806]",528
37,"[0.4459400631126868, 0.5078611152497584, 0.04619882163755475]",726
38,"[0.050318087073314505, 0.04243777026377528, 0.9072441426629103]",799
39,"[0.45056006149969824, 0.42134054643819624, 0.12809939206210555]",523
40,"[0.9287062203774699, 0.0323202338031573, 0.03897354581937275]",879
41,"[0.06723311959891619, 0.04810756104659553, 0.8846593193544883]",812
42,"[0.043023708388624585, 0.3251811111939428, 0.6317951804174325]",742
43,"[0.4593134793095856, 0.3121505555809172, 0.22853596510949728]",686
44,"[0.12895727345971966, 0.11355949138724797, 0.7574832351530323]",770
45,"[0.8925978114837023, 0.09177520310544231, 0.0156269854108553]",771
46,"[0.05016793119165931, 0.47808342465902626, 0.47174864414931444]",480
47,"[0.23904234745855188, 0.3995280038844027, 0.36142964865704547]",539
48,"[0.3346677588382547, 0.29555166012222917, 0.36978058103951605]",627
49,"[0.0658108318322035, 0.09409503054871056, 0.8400941376190859]",814
50,"[0.13701551278386787, 0.44678296830511116, 0.41620151891102086]",717
51,"[0.37830593278429336, 0.3732491309980854, 0.24844493621762126]",531
52,"[0.03730104124030822, 0.031606690068932713, 0.931092268690759]",959
53,"[0.28037709857231957, 0.41839509152303395, 0.30122780990464637]",699
54,"[0.015280892763548822, 0.3847256933324167, 0.5999934139040344]",769
55,"[0.017616024302104336, 0.4121454914758094, 0.5702384842220863]",857
56,"[0.07269502290771727, 0.5404542079081084, 0.3868507691841744]",674
57,"[0.025801825053343854, 0.25814256420613035, 0.7160556107405258]",394
58,"[0.29560945896356783, 0.3300601631306076, 0.3743303779058247]",535
59,"[0.3697393439884944, 0.26928299188148047, 0.360977664130025]",670
60,"[0.06027022456513303, 0.13590703001737156, 0.8038227454174954]",791
61,"[0.08294117123170923, 0.06521479174772828, 0.8518440370205626]",790
62,"[0.4128571209962955, 0.10536851305835811, 0.48177436594534645]",780
63,"[0.419734303454245, 0.5021910238632, 0.07807467268255495]",726
64,"[0.035526109714786466, 0.5432160251985011, 0.4212578650867123]",739
65,"[0.8023663767538858, 0.06896491518961244, 0.12866870805650188]",730
66,"[0.3727779395403683, 0.5066478538851109, 0.1205742065745208]",757
67,"[0.742208325360643, 0.239538200662235, 0.018253473977122132]",383
68,"[0.11161289048032583, 0.4659651945413856, 0.4224219149782887]",504
69,"[0.24292314427814743, 0.7300992346394958, 0.026977621082356667]",389
70,"[0.7015559134563769, 0.09877719476057761, 0.1996668917830456]",753
71,"[0.2718835460672162, 0.5231352401307184, 0.2049812138020654]",685
