trial,judgment,num_cols
1,"[0.053519427025497494, 0.03736395520719346, 0.909116617767309]",588
2,"[0.058583858996105125, 0.05708432830603877, 0.8843318126978562]",642
3,"[0.03503348274976927, 0.9478847140954654, 0.01708180315476546]",325
4,"[0.010332318639905703, 0.008993036687999252, 0.980674644672095]",321
5,"[0.07557770530643516, 0.8760527157144024, 0.04836957897916251]",646
6,"[0.8971203357773249, 0.06382881469108033, 0.039050849531594795]",717
7,"[0.011331692119929631, 0.022958879659639195, 0.9657094282204312]",747
8,"[0.6231469923132668, 0.21427652440274197, 0.16257648328399135]",617
9,"[0.9675374144406386, 0.018211227298355566, 0.014251358261005853]",708
10,"[0.5323964309456025, 0.026842846431123987, 0.44076072262327337]",601
11,"[0.014044017704477881, 0.017668544588759275, 0.9682874377067628]",1109
12,"[0.9226416719626539, 0.024407355118373643, 0.05295097291897249]",726
13,"[0.6083457617143523, 0.3830789974325182, 0.008575240853129489]",778
14,"[0.01902260277105658, 0.019615572638183754, 0.9613618245907596]",837
15,"[0.9186589559960628, 0.039871682615089006, 0.041469361388848144]",315
16,"[0.04713068346671962, 0.9321532736082598, 0.020716042925020627]",608
17,"[0.9138665261370797, 0.04526491347999853, 0.04086856038292168]",605
18,"[0.048725831186001003, 0.9191064984070632, 0.03216767040693583]",638
19,"[0.9544846308884162, 0.032306129651636414, 0.013209239459947283]",322
20,"[0.955728747543919, 0.015290370170258255, 0.028980882285822726]",733
21,"[0.016100481376991403, 0.9686832173210649, 0.015216301301943654]",337
22,"[0.0061711322559667514, 0.46682507404407075, 0.5270037936999625]",838
23,"[0.054574808413655154, 0.13043475380926225, 0.8149904377770827]",764
24,"[0.013737189001436381, 0.0301667203293128, 0.9560960906692507]",329
25,"[0.19980467666593796, 0.7566516531832095, 0.043543670150852525]",757
26,"[0.008832453794254527, 0.04590112464354813, 0.9452664215621974]",322
27,"[0.012333999126520808, 0.036687159638623165, 0.950978841234856]",329
28,"[0.0744136172787608, 0.8807522303928095, 0.044834152328429765]",642
29,"[0.8991684766345381, 0.04808556958967331, 0.05274595377578845]",585
30,"[0.025953908071577762, 0.9617475748193702, 0.01229851710905204]",342
31,"[0.9279295168920275, 0.05060626874001652, 0.021464214367955897]",614
