trial,judgment,num_cols
1,"[0.041066423576875476, 0.7030044622695483, 0.2559291141535763]",412
2,"[0.056518301460672125, 0.07640310415245138, 0.8670785943868765]",629
3,"[0.040589720929188944, 0.9424536568691727, 0.016956622201638388]",324
4,"[0.009784957696912972, 0.022476419956862503, 0.9677386223462245]",324
5,"[0.11512668536951948, 0.7142675248744219, 0.17060578975605856]",629
6,"[0.5180084603988663, 0.4300161468826961, 0.051975392718437645]",676
7,"[0.021039148151371867, 0.06543061714074609, 0.9135302347078821]",716
8,"[0.8364908470544979, 0.09309008866146073, 0.07041906428404131]",610
9,"[0.9609921171106167, 0.012077714910536743, 0.02693016797884655]",710
10,"[0.7296695126515441, 0.09641009029188767, 0.17392039705656825]",586
11,"[0.010459633483572909, 0.011021281377595614, 0.9785190851388315]",1119
12,"[0.9111940064132725, 0.02061969283758977, 0.06818630074913773]",729
13,"[0.224549572786758, 0.7588585939636395, 0.016591833249602454]",701
14,"[0.016753673868265637, 0.008473103582846328, 0.974773222548888]",840
15,"[0.9169273030166885, 0.03467557702157321, 0.04839711996173831]",311
16,"[0.12157756624699195, 0.8099530247386194, 0.06846940901438867]",606
17,"[0.8196294778947821, 0.12501093273351285, 0.05535958937170516]",589
18,"[0.08699460291008276, 0.8183750617043977, 0.09463033538551949]",624
19,"[0.9403915586846852, 0.03893516880923016, 0.02067327250608461]",324
20,"[0.9611717163695056, 0.01074668937280983, 0.02808159425768458]",739
21,"[0.013317767959694688, 0.9752888847520013, 0.011393347288304033]",336
22,"[0.007465723520811311, 0.8286767053391334, 0.16385757114005534]",762
23,"[0.0762672842248974, 0.08215938390286023, 0.8415733318722424]",767
24,"[0.019975416533057067, 0.012876080493304356, 0.9671485029736385]",323
25,"[0.07557713009168048, 0.6465164149819916, 0.27790645492632793]",723
26,"[0.015753486621889193, 0.09886043363647261, 0.8853860797416382]",332
27,"[0.016362639768951633, 0.012109431525531627, 0.9715279287055167]",321
28,"[0.08426067368442734, 0.8511295435004416, 0.06460978281513104]",624
29,"[0.731374468928898, 0.13033611637271844, 0.1382894146983835]",519
30,"[0.04212682241549425, 0.9487792746673893, 0.0090939029171165]",342
31,"[0.6508185473363522, 0.2767787223193647, 0.07240273034428307]",586
32,"[0.06383332521887927, 0.7346089411768691, 0.20155773360425147]",425
33,"[0.008512714763344692, 0.9740288664717033, 0.017458418764952053]",323
34,"[0.902900294861454, 0.02493110956125491, 0.07216859557729123]",753
35,"[0.37497289320456656, 0.43674692258990205, 0.18828018420553133]",701
36,"[0.02237654765928196, 0.025042746125438074, 0.9525807062152799]",603
37,"[0.6356691216623983, 0.354325427741557, 0.010005450596044685]",733
38,"[0.012995623571004042, 0.0278699796099277, 0.9591343968190682]",828
39,"[0.26252032687459864, 0.6397884615118609, 0.09769121161354043]",452
40,"[0.9553374297038313, 0.011699397989186195, 0.032963172306982556]",879
41,"[0.04034336499865325, 0.010668394604821161, 0.9489882403965256]",828
42,"[0.0662393924417865, 0.12973239520320756, 0.8040282123550059]",774
43,"[0.6130514587782426, 0.08153164253345062, 0.3054168986883067]",681
44,"[0.07589240614022767, 0.11123902868785052, 0.8128685651719217]",774
45,"[0.9224384394873885, 0.06586775602706763, 0.011693804485543887]",776
46,"[0.046519116221100616, 0.22846101134577973, 0.7250198724331196]",410
47,"[0.07325353609020127, 0.18628102330141832, 0.7404654406083804]",588
48,"[0.37762611890488335, 0.06681566671025639, 0.5555582143848603]",613
49,"[0.06176144354904807, 0.08272905583486728, 0.8555095006160847]",814
