trial,judgment,num_cols
1,"[0.028743262283402734, 0.2660199338852227, 0.7052368038313745]",532
2,"[0.04667180980552012, 0.28556454587595936, 0.6677636443185204]",562
3,"[0.11662746860899229, 0.8663204188699207, 0.017052112521087105]",348
4,"[0.009468633773983945, 0.016126113666636015, 0.9744052525593799]",322
5,"[0.06738545843286613, 0.6140991830561519, 0.31851535851098195]",581
6,"[0.6583065397811145, 0.3071106306167582, 0.03458282960212734]",690
7,"[0.010872273177824254, 0.030107035799857552, 0.9590206910223182]",748
8,"[0.6940356492307792, 0.1502883454768964, 0.15567600529232445]",616
9,"[0.9589560980933383, 0.013687460616798302, 0.027356441289863396]",708
10,"[0.4774117400699755, 0.163111566133286, 0.3594766937967385]",552
11,"[0.013597787854589968, 0.014582731760826511, 0.9718194803845835]",1111
12,"[0.9273242913897222, 0.01838084520335384, 0.05429486340692401]",728
13,"[0.49182525032192326, 0.49956393402095256, 0.008610815657124168]",759
14,"[0.0180973355573109, 0.01548758790811096, 0.9664150765345781]",840
15,"[0.8266163276798518, 0.13457205158311428, 0.03881162073703395]",337
16,"[0.2965320159547624, 0.6765503003425453, 0.02691768370269236]",544
17,"[0.7206843622995028, 0.24091372256174282, 0.03840191513875434]",551
18,"[0.27172566911902996, 0.690001398039576, 0.038272932841393846]",566
19,"[0.8717000101538225, 0.10829579709948574, 0.020004192746691754]",340
20,"[0.9528450301145053, 0.015902360253417, 0.03125260963207774]",735
21,"[0.02813740966265929, 0.9601370318350322, 0.011725558502308506]",348
22,"[0.006156866691855579, 0.5182707404426813, 0.4755723928654631]",829
23,"[0.054479482791626795, 0.09865952111605704, 0.8468609960923161]",762
24,"[0.017436209393093073, 0.06045184204415497, 0.9221119485627519]",346
25,"[0.08777707996384561, 0.6990248438460683, 0.2131980761900861]",733
26,"[0.011685247195399859, 0.11285689655034212, 0.875457856254258]",338
27,"[0.013633381542576898, 0.07620455592224579, 0.9101620625351773]",339
28,"[0.04766467615680097, 0.6648618794408646, 0.2874734444023346]",548
29,"[0.5410277971371908, 0.19295797097940848, 0.2660142318834007]",493
30,"[0.05400101372587996, 0.937171134082741, 0.008827852191379005]",357
31,"[0.6928908261005328, 0.28518046648405065, 0.021928707415416738]",564
32,"[0.15941657425014366, 0.33844160731563055, 0.5021418184342258]",582
33,"[0.012887253682315651, 0.9720664424231834, 0.015046303894501015]",326
34,"[0.931907829590369, 0.01662854495025259, 0.051463625459378375]",764
35,"[0.25109042296438766, 0.3186717759559816, 0.4302378010796306]",718
36,"[0.02284192338968464, 0.13956978232560685, 0.8375882942847084]",566
37,"[0.41406878417712734, 0.5773319103986176, 0.008599305424254897]",753
38,"[0.028784346792352308, 0.021038729534944862, 0.9501769236727028]",811
39,"[0.618973567263039, 0.2647768404831642, 0.11624959225379673]",580
40,"[0.9624376705869887, 0.01286665259962559, 0.024695676813385845]",884
41,"[0.03392204029198119, 0.008340000125088355, 0.9577379595829304]",832
42,"[0.048218622859157394, 0.1816409035956903, 0.7701404735451524]",767
43,"[0.6168378490004647, 0.21482930179425413, 0.16833284920528108]",666
44,"[0.033443228702411024, 0.0647222148761644, 0.9018345564214245]",771
45,"[0.9509311497448766, 0.04020718555910145, 0.008861664696021824]",776
46,"[0.02297547966804562, 0.6849326017331835, 0.29209191859877087]",521
47,"[0.057057446137359386, 0.5093484973267464, 0.4335940565358943]",592
48,"[0.3439717683330771, 0.24058790251253526, 0.41544032915438767]",623
49,"[0.036876557526575926, 0.019927333264779162, 0.9431961092086449]",821
50,"[0.05004136170573848, 0.6574690381220291, 0.29248960017223236]",664
51,"[0.6223875214279911, 0.2574925153588663, 0.12011996321314251]",572
52,"[0.020117450942891812, 0.02483546751210103, 0.9550470815450072]",970
53,"[0.21827966012245806, 0.5717412619806012, 0.2099790778969409]",733
54,"[0.01909168111918027, 0.368069463639883, 0.6128388552409367]",767
55,"[0.009759789622591145, 0.3684626141938816, 0.6217775961835272]",855
56,"[0.04225365690351501, 0.743366001471101, 0.21438034162538397]",640
57,"[0.011205151186873867, 0.11291110811696584, 0.8758837406961604]",347
58,"[0.34513370134268273, 0.180095266933804, 0.4747710317235133]",581
59,"[0.420377253578431, 0.1785550984854528, 0.4010676479361162]",659
60,"[0.03415637585442832, 0.0588032509963314, 0.9070403731492404]",800
61,"[0.05512712903021434, 0.012719426024801203, 0.9321534449449844]",813
62,"[0.4368621572037276, 0.04123290583219508, 0.5219049369640772]",789
63,"[0.2765297930040858, 0.6690946503324692, 0.05437555666344498]",705
64,"[0.027185264714716596, 0.6317857093057037, 0.34102902597957985]",719
65,"[0.951784657562966, 0.011685183585797012, 0.03653015885123704]",762
66,"[0.22832640682796587, 0.7060718046091569, 0.06560178856287717]",723
67,"[0.8843286076054755, 0.1043767365522876, 0.01129465584223679]",342
68,"[0.045522861404910395, 0.7121844451574576, 0.24229269343763213]",549
69,"[0.09035256854501611, 0.8973275552306477, 0.01231987622433624]",337
70,"[0.8092360553698953, 0.04650076917388593, 0.14426317545621875]",758
71,"[0.12276969926245943, 0.7729655800575139, 0.10426472068002669]",637
72,"[0.9508587775101428, 0.018443004926084285, 0.030698217563772914]",605
73,"[0.01839871069727092, 0.08795611084632327, 0.8936451784564058]",349
74,"[0.020151520277844944, 0.18019902610335173, 0.7996494536188034]",592
75,"[0.6788222711764116, 0.29210210426501443, 0.02907562455857401]",704
76,"[0.938185460595229, 0.014174037263003106, 0.04764050214176785]",637
77,"[0.02577593578541409, 0.5631481612570487, 0.41107590295753715]",474
78,"[0.2801267113868778, 0.6453540582532733, 0.07451923035984884]",538
79,"[0.01788151322760275, 0.09116675090327828, 0.8909517358691189]",360
80,"[0.6170816191749443, 0.2714347918610343, 0.11148358896402127]",535
81,"[0.01668851275430593, 0.026275949331653364, 0.9570355379140407]",831
82,"[0.014985366176131642, 0.3874164080596135, 0.5975982257642548]",810
84,"[0.9637299424341639, 0.025539972455035444, 0.010730085110800872]",824
85,"[0.4333273206050742, 0.557440405971483, 0.009232273423442744]",764
