,trial,judgment,num_cols
0,1,"[0.017016651914200976, 0.64819851013189, 0.3347848379539091]",545
1,2,"[0.028859061153603014, 0.15298056158736859, 0.8181603772590285]",534
2,3,"[0.048448110211706155, 0.9484753332072751, 0.003076556581018931]",590
3,4,"[0.004966292204737645, 0.026291682181938624, 0.9687420256133238]",597
4,5,"[0.05670669508510933, 0.856894679866725, 0.08639862504816571]",594
5,6,"[0.6158917683492281, 0.3629936192266744, 0.021114612424097356]",638
6,7,"[0.0042910375536314195, 0.034329695026368574, 0.9613792674200001]",580
7,8,"[0.8835615060226041, 0.07857371544559102, 0.03786477853180482]",650
8,9,"[0.9884680150888862, 0.0014960495760116652, 0.010035935335102181]",538
9,10,"[0.5350682622042446, 0.16159948008414907, 0.3033322577116064]",513
10,11,"[0.0004072560025246865, 0.0004839948885443549, 0.999108749108931]",658
11,12,"[0.9540822381095923, 0.00404523439271566, 0.04187252749769213]",643
12,13,"[0.250475959212454, 0.7467594871024397, 0.0027645536851064025]",621
13,14,"[0.004498550168749866, 0.0006956014100818412, 0.9948058484211683]",587
14,15,"[0.909178783379225, 0.07313042379772981, 0.017690792823045132]",403
15,16,"[0.1788710302067383, 0.7818624313934334, 0.0392665383998284]",618
16,17,"[0.8502073575077901, 0.11175802523519811, 0.03803461725701182]",640
17,18,"[0.08654278682463541, 0.8269621782964363, 0.0864950348789283]",589
18,19,"[0.8925364218703145, 0.10165586660215087, 0.005807711527534636]",522
19,20,"[0.9886640743641847, 0.0011895517860492592, 0.010146373849766068]",581
20,21,"[0.008490401825711183, 0.9873559958637472, 0.004153602310541448]",701
21,22,"[0.0008548310899006172, 0.7083205720575214, 0.2908245968525779]",699
22,23,"[0.049724374885017276, 0.04427601793618126, 0.9059996071788016]",769
23,24,"[0.0023413576543906867, 0.006905051480393914, 0.9907535908652153]",689
24,25,"[0.03488052381718076, 0.5872761993850696, 0.3778432767977497]",714
25,26,"[0.00452140617315659, 0.09316651916698046, 0.9023120746598631]",561
26,27,"[0.003128299699053546, 0.015449909946047103, 0.9814217903548993]",614
27,28,"[0.09368342577314595, 0.8408137422834483, 0.0655028319434057]",529
28,29,"[0.7024061973389096, 0.10496844666523718, 0.19262535599585318]",417
29,30,"[0.028566016096000145, 0.9686519922621867, 0.0027819916418131514]",639
30,31,"[0.8619358969443898, 0.11359699815974107, 0.024467104895869084]",703
31,32,"[0.08812575556889701, 0.6454117745087169, 0.26646246992238626]",598
32,33,"[0.001397446601488259, 0.9942100949430076, 0.004392458455504186]",688
33,34,"[0.967174930930171, 0.003875695636104623, 0.02894937343372441]",577
34,35,"[0.40804912659531034, 0.4170507675705974, 0.17490010583409218]",717
35,36,"[0.01565009880480018, 0.013264316483135946, 0.9710855847120639]",590
36,37,"[0.5921124638658941, 0.4062098898588936, 0.0016776462752122409]",608
37,38,"[0.002502900316536319, 0.002077610584418576, 0.9954194890990451]",584
38,39,"[0.30225270936504955, 0.6111893515155192, 0.08655793911943123]",579
39,40,"[0.9835735747017501, 0.0007489084635315123, 0.015677516834718457]",660
40,41,"[0.023219402080714168, 0.0021102430565171815, 0.9746703548627687]",638
41,42,"[0.02604326372381141, 0.12762541327029825, 0.8463313230058903]",734
42,43,"[0.4941733491021925, 0.051035385421155655, 0.45479126547665183]",694
43,44,"[0.05052520187838304, 0.07349438466816574, 0.8759804134534511]",747
