,trial,judgment,num_cols
0,1,"[0.008813008032537975, 0.07633397027006096, 0.9148530216974011]",545
1,2,"[0.02162085371269378, 0.06292050219486953, 0.9154586440924366]",534
2,3,"[0.028753068421350784, 0.9707649881380592, 0.0004819434405900507]",590
3,4,"[0.000632045015094665, 0.00651851360149531, 0.99284944138341]",597
4,5,"[0.03976551157157071, 0.8903796021206257, 0.0698548863078036]",594
5,6,"[0.8530562532632981, 0.14459288378188873, 0.0023508629548131474]",638
6,7,"[0.00020607759883498023, 0.004489640303122938, 0.995304282098042]",580
7,8,"[0.826457042490023, 0.09381509995373952, 0.07972785755623749]",650
8,9,"[0.9981855112419491, 0.00024673079257376683, 0.0015677579654771836]",538
9,10,"[0.54375024805402, 0.034955608658293724, 0.4212941432876863]",513
10,11,"[0.00036447310594093845, 0.00038343272189264794, 0.9992520941721664]",658
11,12,"[0.980348812163221, 0.00038899079741363634, 0.01926219703936541]",643
12,13,"[0.5618738522386751, 0.43795066368889946, 0.000175484072425462]",621
13,14,"[0.0008268152237483886, 0.0005779621232671155, 0.9985952226529845]",587
14,15,"[0.9587166136300083, 0.0312584688311793, 0.010024917538812536]",403
15,16,"[0.07845117952608693, 0.915052766021973, 0.0064960544519400264]",618
16,17,"[0.9225518086396086, 0.07424566931084604, 0.0032025220495452774]",640
17,18,"[0.05331569601895361, 0.9368033823386945, 0.009880921642351834]",589
18,19,"[0.9677617304549794, 0.031761323695201994, 0.0004769458498187114]",522
19,20,"[0.9939312237931209, 0.00018842196658678962, 0.0058803542402922305]",581
20,21,"[0.0031111977618185427, 0.9961874610929027, 0.0007013411452787239]",701
21,22,"[0.00010758115369446023, 0.5880686147100695, 0.41182380413623604]",699
22,23,"[0.03149570961379797, 0.05593880907873299, 0.9125654813074691]",769
23,24,"[0.00020589301481869013, 0.01148205209343903, 0.9883120548917422]",689
24,25,"[0.01811772072138214, 0.8894088634478629, 0.09247341583075491]",714
25,26,"[0.0003317863625025764, 0.022548921398253954, 0.9771192922392434]",561
26,27,"[0.00025007092580281367, 0.01682510318388383, 0.9829248258903133]",614
27,28,"[0.03460479574233549, 0.8902574467222842, 0.07513775753538027]",529
28,29,"[0.8487166470979407, 0.05321524731175279, 0.09806810559030639]",417
29,30,"[0.01014960814707187, 0.9895620574219872, 0.0002883344309407814]",639
30,31,"[0.9291041894271717, 0.06809192265758324, 0.0028038879152450236]",703
31,32,"[0.2929640692676236, 0.11906416330873301, 0.5879717674236434]",598
32,33,"[0.00016275859341987077, 0.9995029135680906, 0.0003343278384895626]",688
33,34,"[0.9899417173904502, 0.00023018011020048182, 0.009828102499349305]",577
34,35,"[0.42005569149676564, 0.11341851366758146, 0.46652579483565293]",717
35,36,"[0.01314438248338711, 0.02016683792168225, 0.9666887795949306]",590
36,37,"[0.4066665155922461, 0.5931854255740924, 0.00014805883366144276]",608
37,38,"[0.002503608594883374, 0.001858120373904938, 0.9956382710312117]",584
38,39,"[0.7121326584487779, 0.06796511587167804, 0.21990222567954415]",579
39,40,"[0.9969976472403458, 0.0006849017584960024, 0.0023174510011580527]",660
40,41,"[0.013543223392127669, 0.00018175406427130682, 0.9862750225436009]",638
41,42,"[0.013830959707972382, 0.06659602704018891, 0.9195730132518387]",734
42,43,"[0.6502077058286594, 0.1426237877384239, 0.20716850643291673]",694
43,44,"[0.007161785336481803, 0.027005820147802496, 0.9658323945157157]",747
44,45,"[0.9920767205471825, 0.007760789284729861, 0.00016249016808759544]",581
45,46,"[0.007049726903546883, 0.8965541719303287, 0.0963961011661244]",569
46,47,"[0.004353649231807377, 0.5576420978561811, 0.43800425291201167]",513
47,48,"[0.36359547288447724, 0.1749128419554475, 0.46149168516007527]",631
48,49,"[0.00729739000000489, 0.007678195004122311, 0.9850244149958728]",744
49,50,"[0.05284391005277664, 0.791226538549521, 0.15592955139770243]",745
50,51,"[0.8884447578592622, 0.07404517329754816, 0.037510068843189526]",564
51,52,"[0.0026240038072921196, 0.00168156631605201, 0.9956944298766559]",667
52,53,"[0.11568313825833335, 0.7639018113081267, 0.12041505043353992]",692
53,54,"[0.0014303388535336983, 0.3213508825129781, 0.6772187786334881]",621
54,55,"[0.00017295613803810256, 0.28417197805865013, 0.7156550658033118]",695
55,56,"[0.011668385635723559, 0.8772384030740308, 0.11109321129024569]",697
56,57,"[0.0006011329627534192, 0.028115374794415095, 0.9712834922428315]",577
57,58,"[0.4871848941002818, 0.04735475821704226, 0.4654603476826759]",524
58,59,"[0.40907123403281354, 0.10881838018313178, 0.4821103857840547]",692
59,60,"[0.008626568197188171, 0.019276802590997403, 0.9720966292118144]",738
60,61,"[0.011731205678323439, 0.00028122185202880445, 0.9879875724696479]",645
61,62,"[0.2965563148846738, 0.010020723796283292, 0.6934229613190428]",729
62,63,"[0.14948943214738444, 0.8361365018224735, 0.014374066030142157]",715
63,64,"[0.010924423167333674, 0.7417674833691679, 0.24730809346349827]",744
64,65,"[0.9952259406862999, 0.00030478558606084755, 0.004469273727639251]",572
65,66,"[0.09442020179842207, 0.8739767252319691, 0.03160307296960879]",724
66,67,"[0.979287422968804, 0.02045320370600034, 0.00025937332519566664]",612
67,68,"[0.0110181602581248, 0.9249112293475198, 0.06407061039435542]",561
68,69,"[0.02359641076791509, 0.9759244382582513, 0.00047915097383368667]",625
69,70,"[0.9197467998091918, 0.004379917159860029, 0.07587328303094833]",742
70,71,"[0.06200696865001407, 0.8755058795004017, 0.06248715184958422]",714
71,72,"[0.9957370456965849, 0.0006238049093135452, 0.0036391493941015348]",617
72,73,"[0.0008512451564636487, 0.02378330819232521, 0.9753654466512112]",583
73,74,"[0.0006275076734598403, 0.09452197984158497, 0.9048505124849552]",504
74,75,"[0.9012228201985605, 0.0931088252551938, 0.005668354546245707]",672
75,76,"[0.988273490743909, 0.0006318635208485944, 0.011094645735242286]",529
76,77,"[0.007057438244214116, 0.8710800325935234, 0.12186252916226266]",587
77,78,"[0.08064377648370677, 0.8762467412168776, 0.04310948229941573]",541
78,79,"[0.0002490546737286187, 0.017654781145279966, 0.9820961641809914]",593
79,80,"[0.817612618887075, 0.10121928901320146, 0.08116809209972356]",576
80,81,"[0.0008876487950716174, 0.0009081374806605806, 0.9982042137242678]",588
81,82,"[0.00017469603223008238, 0.44424597262946625, 0.5555793313383036]",638
82,84,"[0.9930082621570581, 0.006723920710926613, 0.00026781713201549435]",589
83,85,"[0.4378319305749749, 0.562064182271983, 0.00010388715304216289]",618
84,86,"[0.00016498745377370005, 0.004015904109030926, 0.9958191084371955]",583
85,90,"[0.0013670573988946158, 0.001379974497236516, 0.9972529681038689]",674
86,91,"[0.015505029635017282, 0.7946809425060859, 0.18981402785889687]",721
87,93,"[0.0013652584189315258, 0.9971130082041763, 0.001521733376892194]",693
88,94,"[0.34668305939620164, 0.5995248608446627, 0.05379207975913573]",716
89,97,"[0.6291770176104639, 0.050246876988893845, 0.32057610540064224]",554
90,98,"[0.0173260804707302, 0.029595331046115683, 0.9530785884831542]",740
91,99,"[0.030279689685109915, 0.0005341408726629464, 0.9691861694422272]",623
92,100,"[0.02497410000563341, 0.0005270206753786357, 0.9744988793189879]",640
93,102,"[0.8499082123457206, 0.14692589408850779, 0.0031658935657717766]",548
94,103,"[0.9806790686622942, 0.01403525420798335, 0.005285677129722436]",680
95,106,"[0.001457477068027823, 0.2913082766030868, 0.7072342463288854]",759
96,107,"[0.6071617422779738, 0.1546267331822095, 0.23821152453981673]",715
97,109,"[0.0018186120710909667, 0.07774838757131308, 0.9204330003575959]",706
98,111,"[0.9994993655284347, 0.00027833253508430564, 0.00022230193648106142]",692
99,112,"[0.00019975064820819134, 0.0861781873718128, 0.9136220619799791]",704
100,113,"[0.5743960513036201, 0.41315340708519244, 0.012450541611187395]",765
101,114,"[0.9725078671175537, 0.027220747332244083, 0.0002713855502023108]",516
102,115,"[0.0005092584586544158, 0.0036069422431128945, 0.9958837992982328]",564
103,118,"[0.014990707085153456, 0.008207193238703645, 0.9768020996761428]",753
104,121,"[0.9885845260524767, 0.01092321981122335, 0.0004922541362999783]",535
105,122,"[0.01187171136747776, 0.0003388732148433584, 0.9877894154176788]",732
106,123,"[0.5757285500343025, 0.09737431595839599, 0.3268971340073015]",682
107,126,"[0.00068870982336124, 0.0006930189814245712, 0.9986182711952142]",686
108,127,"[0.1624790802550604, 0.009763950887904653, 0.827756968857035]",755
109,129,"[0.8865393851169485, 0.06978099081240308, 0.043679624070648425]",614
110,132,"[0.9367237334574009, 0.05662818731139682, 0.0066480792312023735]",698
111,133,"[0.9571277434837945, 0.042529509513271266, 0.00034274700293424206]",537
112,139,"[0.09191422437724871, 0.8979974396200783, 0.010088336002672999]",547
113,140,"[0.03236507445646041, 0.9407600807016765, 0.026874844841863043]",428
114,142,"[0.0008350811568735365, 0.7332268317193035, 0.2659380871238229]",553
115,143,"[0.45654627609189774, 0.21330452458629426, 0.330149199321808]",708
116,144,"[0.9976041553574021, 0.00017422464964274105, 0.002221619992955156]",570
117,145,"[0.000186504371014704, 0.2674131801028105, 0.7324003155261748]",694
118,148,"[0.9993832290516187, 0.0003130322978145115, 0.00030373865056687604]",523
119,149,"[0.00656175523181226, 0.8932125368750377, 0.10022570789315012]",740
120,154,"[0.0003623512000855865, 0.0004547160187220367, 0.9991829327811924]",572
121,156,"[0.3213028436918473, 0.050987017556791116, 0.6277101387513616]",570
122,158,"[0.010899335868257856, 0.00021159584360730795, 0.9888890682881348]",596
123,163,"[0.995292421614528, 0.0024614058178471193, 0.00224617256762489]",617
124,166,"[0.0002550503679015644, 0.07272326767824348, 0.9270216819538549]",656
125,170,"[0.003649333532844079, 0.015305920922367225, 0.9810447455447888]",682
126,173,"[0.02439412486774216, 0.0766885879211428, 0.898917287211115]",768
127,179,"[0.974600172992851, 0.014616797059500532, 0.010783029947648595]",754
128,183,"[0.0003298786170130176, 0.005891145337310315, 0.9937789760456767]",592
129,186,"[0.9986793271130157, 0.001106889335785443, 0.00021378355119895402]",544
130,190,"[0.010457156202529237, 0.08416309639737694, 0.9053797474000937]",761
131,192,"[0.9825999392505032, 0.017257186723540444, 0.00014287402595642993]",608
132,196,"[0.00022608076443396627, 0.004135119903424852, 0.9956387993321412]",566
133,207,"[0.9960250844540781, 0.003642937168717992, 0.0003319783772039569]",548
134,210,"[0.9973753782824444, 0.0020169390979071417, 0.0006076826196484159]",595
135,214,"[0.951223931207125, 0.035875780713489895, 0.012900288079384996]",767
136,215,"[0.9994631799706066, 0.00033299994915858685, 0.0002038200802347467]",635
137,223,"[0.9760278440264112, 0.015433689751588856, 0.008538466221999884]",713
138,254,"[0.988400035012596, 0.00022590387144601863, 0.01137406111595795]",618
139,283,"[0.9870336156965974, 0.0016012950607147954, 0.011365089242687882]",729
140,289,"[0.9738005933293435, 0.025558794132708024, 0.0006406125379482923]",542
141,297,"[0.9831665810689049, 0.002540652355085747, 0.014292766576009325]",680
142,302,"[0.9844904954593621, 0.006863959353975569, 0.008645545186662358]",749
143,306,"[0.024268370658308634, 0.002161558256477635, 0.9735700710852137]",729
144,307,"[0.9852203969336362, 0.00018695347986850264, 0.014592649586495343]",628
145,316,"[0.00796175862489916, 0.00024376928862245896, 0.9917944720864783]",677
146,319,"[0.9870285737548198, 0.01275308728221705, 0.00021833896296308194]",632
147,326,"[0.9729433637254521, 0.011020777205082388, 0.016035859069465593]",737
148,332,"[0.9131537077866613, 0.06725226592666572, 0.01959402628667296]",767
149,380,"[0.01036313112897551, 0.00016919028989967284, 0.9894676785811247]",628
