,trial,judgment,num_cols
0,1,"[0.09375293287138063, 0.22761840383916032, 0.678628663289459]",545
1,2,"[0.08608078427443967, 0.25711311281656113, 0.6568061029089992]",534
2,3,"[0.14081702753486036, 0.8464109377155297, 0.012772034749609943]",590
3,4,"[0.0069823131521713835, 0.03958972448469419, 0.9534279623631344]",597
4,5,"[0.07681972557045086, 0.638990270240386, 0.2841900041891631]",594
5,6,"[0.5989950716967111, 0.3181214377916571, 0.08288349051163175]",638
6,7,"[0.0016143689620727983, 0.06068165521538249, 0.9377039758225446]",580
7,8,"[0.5177574153898182, 0.26862913409087125, 0.21361345051931047]",650
8,9,"[0.9546865957053324, 0.0033529572467581262, 0.04196044704790942]",538
9,10,"[0.4396761372096955, 0.14920100691211194, 0.4111228558781924]",513
10,11,"[0.0009159005041362884, 0.004487495273484137, 0.9945966042223795]",658
11,12,"[0.9758779650308966, 0.006733709967240929, 0.017388325001862527]",643
12,13,"[0.5963823488100631, 0.4018850223429143, 0.0017326288470224747]",621
13,14,"[0.014309698025180726, 0.0061297467963173265, 0.9795605551785019]",587
14,15,"[0.8178687387439119, 0.14996044888438848, 0.03217081237169964]",403
15,16,"[0.2966091206362463, 0.6896650203321978, 0.013725859031556053]",618
16,17,"[0.6753304160823307, 0.24793726963940768, 0.07673231427826153]",640
17,18,"[0.2895713439443977, 0.7010413147571681, 0.009387341298434156]",589
18,19,"[0.8470458603538039, 0.14957032750267202, 0.0033838121435240624]",522
19,20,"[0.9537628061018344, 0.0025423309565362102, 0.04369486294162932]",581
20,21,"[0.021515805803771174, 0.9657723064950167, 0.012711887701212145]",701
21,22,"[0.0012741600108461687, 0.518804788905455, 0.4799210510836988]",699
22,23,"[0.01995475502118517, 0.2290688111607543, 0.7509764338180606]",769
23,24,"[0.0065323394130057805, 0.05939378222629621, 0.9340738783606981]",689
24,25,"[0.23066737790631595, 0.5684607704289122, 0.20087185166477187]",714
25,26,"[0.010834672413193839, 0.11208962552731681, 0.8770757020594894]",561
26,27,"[0.008677782970672652, 0.08748175807024429, 0.903840458959083]",614
27,28,"[0.09602457243107626, 0.6017153506553378, 0.30226007691358603]",529
28,29,"[0.5085869232435135, 0.21803026923298058, 0.27338280752350597]",417
29,30,"[0.06012224638909534, 0.9241084559967454, 0.015769297614159208]",639
30,31,"[0.7116529618064816, 0.24944577363207618, 0.038901264561442175]",703
31,32,"[0.3014071732530636, 0.2915514446270519, 0.4070413821198844]",598
32,33,"[0.005517967100474159, 0.9729186061064942, 0.021563426793031634]",688
33,34,"[0.8795022202983016, 0.004281744930894453, 0.11621603477080407]",577
34,35,"[0.21468478159226437, 0.24143229601266938, 0.5438829223950662]",717
35,36,"[0.05002439463186499, 0.1839551070105385, 0.7660204983575966]",590
36,37,"[0.4375658505118922, 0.5587053386341965, 0.003728810853911414]",608
37,38,"[0.017421076849524125, 0.016061231169010776, 0.9665176919814652]",584
38,39,"[0.5520837952588359, 0.21300532155734428, 0.2349108831838199]",579
39,40,"[0.9770487702979765, 0.0062156662405644745, 0.01673556346145894]",660
40,41,"[0.06507190518511774, 0.003183660581285004, 0.9317444342335972]",638
41,42,"[0.014291928700476474, 0.20655953205130553, 0.7791485392482179]",734
42,43,"[0.49563964576854996, 0.28675958970386034, 0.21760076452758959]",694
43,44,"[0.08199198924120428, 0.10331662470593075, 0.814691386052865]",747
44,45,"[0.965172495209129, 0.03450444208950375, 0.00032306270136734375]",581
45,46,"[0.03134578663160184, 0.6993830112251417, 0.2692712021432565]",569
46,47,"[0.10063392860045225, 0.4819372691927994, 0.41742880220674833]",513
47,48,"[0.3382846383839209, 0.27491798969393305, 0.3867973719221459]",631
48,49,"[0.04082361855616879, 0.057745333139639185, 0.9014310483041921]",744
49,50,"[0.0923143724112289, 0.56253729946169, 0.34514832812708124]",745
50,51,"[0.5131772671970168, 0.2082027499576904, 0.27861998284529266]",564
51,52,"[0.006662869239214142, 0.00825200363118229, 0.9850851271296036]",667
52,53,"[0.1969406460983902, 0.5890080959077159, 0.2140512579938939]",692
53,54,"[0.000906444566361561, 0.3892260311249755, 0.609867524308663]",621
54,55,"[0.0003042031524462215, 0.3974527989599589, 0.6022429978875949]",695
55,56,"[0.04580122734943808, 0.6132325093119948, 0.3409662633385671]",697
56,57,"[0.014612548293640027, 0.14344741275424827, 0.8419400389521117]",577
57,58,"[0.40085173405708324, 0.16338616256099797, 0.43576210338191873]",524
58,59,"[0.3617996505175106, 0.21658901276107329, 0.42161133672141604]",692
59,60,"[0.030802962139772946, 0.10354797124056378, 0.8656490666196633]",738
60,61,"[0.046545783954874485, 0.00546323722556284, 0.9479909788195626]",645
61,62,"[0.3658250752646891, 0.021879825260409328, 0.6122950994749016]",729
62,63,"[0.3026602269616845, 0.6495425663014295, 0.047797206736885964]",715
63,64,"[0.014466274875366504, 0.6180368217501098, 0.3674969033745238]",744
64,65,"[0.925901902824072, 0.00572510685727824, 0.06837299031864971]",572
65,66,"[0.2622165155747528, 0.6302607087023797, 0.1075227757228675]",724
66,67,"[0.8943604368846185, 0.10362200044414753, 0.0020175626712338997]",612
67,68,"[0.09592305699063004, 0.6727424543183201, 0.2313344886910499]",561
68,69,"[0.1292599168199707, 0.8648789811069523, 0.0058611020730771676]",625
69,70,"[0.73831070907787, 0.05169510377656807, 0.20999418714556187]",742
70,71,"[0.2077870466407303, 0.61771250212652, 0.17450045123274982]",714
71,72,"[0.9482020160440433, 0.03822393677666436, 0.013574047179292304]",617
72,73,"[0.024301624338124748, 0.09318603228929283, 0.8825123433725824]",583
73,74,"[0.05010169390301894, 0.29433750929872377, 0.6555607967982573]",504
74,75,"[0.6876438896228323, 0.2912435893706713, 0.021112521006496292]",672
75,76,"[0.9083929424841073, 0.00488459627073727, 0.08672246124515544]",529
76,77,"[0.03646789045733567, 0.5875802095293701, 0.3759519000132943]",587
77,78,"[0.23836830132709422, 0.6201706967080535, 0.14146100196485234]",541
78,79,"[0.0015648156193572547, 0.08475784186967704, 0.9136773425109657]",593
79,80,"[0.6250823133703415, 0.23521272224776804, 0.13970496438189037]",576
80,81,"[0.0036448441887360445, 0.007935769173702825, 0.9884193866375611]",588
81,82,"[0.0007613383604973602, 0.3891914106675637, 0.6100472509719389]",638
82,84,"[0.9472011736867137, 0.051768641427880464, 0.001030184885405753]",589
83,85,"[0.45667944690640855, 0.5415147052651257, 0.0018058478284656814]",618
84,86,"[0.0004173177953913226, 0.02486898987915075, 0.9747136923254579]",583
85,90,"[0.0008077589085287621, 0.006978953305532253, 0.992213287785939]",674
86,91,"[0.09421827215507644, 0.6088084888238943, 0.2969732390210292]",721
87,93,"[0.013026799308649235, 0.9552463730571984, 0.03172682763415228]",693
88,94,"[0.37303523103990943, 0.4695398717185623, 0.15742489724152833]",716
89,97,"[0.47058509244067115, 0.18925624375255376, 0.34015866380677506]",554
90,98,"[0.1202508889022763, 0.11519436729678394, 0.7645547438009397]",740
91,99,"[0.0676650116648759, 0.004385303920599141, 0.927949684414525]",623
92,100,"[0.09462252314912577, 0.006560590660367965, 0.8988168861905061]",640
93,102,"[0.5460611093867571, 0.34163705660911586, 0.11230183400412712]",548
94,103,"[0.7995799121507439, 0.17358417372839272, 0.026835914120863363]",680
95,106,"[0.04043059990265164, 0.3480482037939319, 0.6115211963034165]",759
96,107,"[0.47853476529247535, 0.24995598706309438, 0.27150924764443046]",715
97,109,"[0.02526534271683732, 0.2636824258636392, 0.7110522314195235]",706
98,111,"[0.9871371939937982, 0.011873011916812304, 0.0009897940893894984]",692
99,112,"[0.00027137415976482334, 0.229662388199843, 0.7700662376403922]",704
100,113,"[0.6114571180013104, 0.3578940653881738, 0.03064881661051579]",765
101,114,"[0.7254506176044793, 0.2709320984377469, 0.003617283957773804]",516
102,115,"[0.0018255969961570655, 0.08112811843517313, 0.9170462845686698]",564
103,118,"[0.02461648641197923, 0.04881507792617209, 0.9265684356618487]",753
104,121,"[0.9675707532644646, 0.03195296859928416, 0.00047627813625102143]",535
105,122,"[0.011835457044393892, 0.006188352095088149, 0.9819761908605179]",732
106,123,"[0.448774033006153, 0.20189309825027996, 0.3493328687435671]",682
107,126,"[0.0011840831008786894, 0.006899345478006764, 0.9919165714211146]",686
108,127,"[0.19682735118005104, 0.12277246529323564, 0.6804001835267134]",755
109,129,"[0.5461481654846974, 0.24760347313671088, 0.20624836137859187]",614
110,132,"[0.7705343453336719, 0.21776773401564992, 0.011697920650678135]",698
111,133,"[0.9008530556752968, 0.09876315218259678, 0.0003837921421064749]",537
112,139,"[0.2547861735206719, 0.666234597172839, 0.07897922930648908]",547
113,140,"[0.2892237255455062, 0.6196926399057157, 0.09108363454877838]",428
114,142,"[0.0070700002150902615, 0.6334803384525951, 0.3594496613323147]",553
115,143,"[0.41925367584394024, 0.21876705562772913, 0.3619792685283305]",708
116,144,"[0.9601100937571322, 0.0030368568956670506, 0.03685304934720081]",570
