trial,judgment,num_cols
1,"[0.1394793769381071, 0.2786186907279847, 0.5819019323339082]",547
2,"[0.1258418792826179, 0.31684870622633127, 0.5573094144910509]",532
3,"[0.18593407139715168, 0.7826800902047019, 0.03138583839814658]",388
4,"[0.02220829730605544, 0.04994759832151959, 0.9278441043724249]",344
5,"[0.0883923183619633, 0.5484242225066319, 0.3631834591314049]",573
6,"[0.5478556169640788, 0.32996264687239807, 0.12218173616352301]",678
7,"[0.018493457591140735, 0.11011108185814869, 0.8713954605507105]",727
8,"[0.475906968615636, 0.29432823855191514, 0.22976479283244886]",634
9,"[0.8930689508242738, 0.02831368102292227, 0.07861736815280389]",702
10,"[0.41786500518157565, 0.2023610553345595, 0.37977393948386473]",538
11,"[0.0192374286058679, 0.025502733199772084, 0.9552598381943599]",1087
12,"[0.901743150335236, 0.04174922877399039, 0.05650762089077351]",712
13,"[0.5465125972011169, 0.4361793897159262, 0.017308013082956902]",764
14,"[0.039711947751223595, 0.035368672689597, 0.9249193795591795]",830
15,"[0.7383478672005631, 0.18940882874489215, 0.07224330405454478]",354
16,"[0.3648496215994764, 0.6039836494358268, 0.03116672896469675]",530
17,"[0.5955629873621646, 0.2830238690545694, 0.12141314358326603]",587
18,"[0.37170248422206426, 0.5907125869597809, 0.037584928818154846]",534
19,"[0.8119156361263614, 0.16302423319236403, 0.02506013068127451]",364
20,"[0.8951370658731096, 0.021737784596544452, 0.0831251495303459]",718
21,"[0.06122835723284295, 0.8941133605560626, 0.04465828221109454]",375
22,"[0.013936802326693727, 0.4726614164071713, 0.5134017812661349]",840
23,"[0.0512094198570453, 0.22924931755001604, 0.7195412625929386]",769
24,"[0.033154068321314914, 0.09931071477384217, 0.8675352169048429]",376
25,"[0.27843392525265825, 0.5049294935283848, 0.21663658121895696]",736
26,"[0.03548696389000063, 0.16111459741865625, 0.8033984386913431]",368
27,"[0.02701275331689656, 0.11320109221984838, 0.859786154463255]",373
28,"[0.11995705184983729, 0.5320969746551943, 0.3479459734949684]",531
29,"[0.44395534164807393, 0.25176772286733423, 0.3042769354845918]",459
30,"[0.09014043876378565, 0.8805334099147605, 0.029326151321453827]",388
31,"[0.6281786422533605, 0.3170770656826088, 0.05474429206403058]",555
32,"[0.2567331331076051, 0.3230678798858623, 0.42019898700653274]",590
33,"[0.02750486863815612, 0.9150204000290559, 0.05747473133278811]",365
34,"[0.8190835158332402, 0.027290480048794134, 0.1536260041179657]",731
35,"[0.15457792344372603, 0.3068685409479347, 0.5385535356083393]",720
36,"[0.07310534348054613, 0.25612391363615744, 0.6707707428832964]",560
37,"[0.4190685932345038, 0.555765530138357, 0.025165876627139466]",743
38,"[0.047853918612510496, 0.051413388874943, 0.9007326925125465]",791
39,"[0.5485512102412947, 0.28339393615010594, 0.16805485360859934]",581
