trial,judgment,num_cols
1,"[0.09579864852373444, 0.0660112106853324, 0.8381901407909332]",597
2,"[0.09949714861749216, 0.07595627269983052, 0.8245465786826773]",624
3,"[0.04904746057574961, 0.9323655286440627, 0.01858701078018752]",338
4,"[0.010663804826821886, 0.02128542638639275, 0.9680507687867853]",325
5,"[0.08207140089938288, 0.8314529362140534, 0.08647566288656389]",639
6,"[0.8269976294948709, 0.11300748592155539, 0.05999488458357375]",709
7,"[0.014378025030517591, 0.040762570797486006, 0.9448594041719963]",745
8,"[0.5506588707784081, 0.27242991592552307, 0.1769112132960689]",621
9,"[0.9537576899501444, 0.022094330387895725, 0.02414797966195989]",707
10,"[0.510219420465542, 0.040589186024195985, 0.44919139351026205]",595
11,"[0.015823869569858106, 0.02212458218689411, 0.9620515482432478]",1101
12,"[0.9149510588120116, 0.03110644596110979, 0.05394249522687862]",721
13,"[0.6129658763855272, 0.37501935588288443, 0.012014767731588194]",779
14,"[0.022636749766052247, 0.030731765595021596, 0.9466314846389262]",838
15,"[0.889611209389134, 0.0567625647317892, 0.05362622587907687]",320
16,"[0.07981180497149702, 0.8962608536839669, 0.023927341344535932]",600
17,"[0.8743456281125571, 0.06404198020553326, 0.06161239168190962]",599
18,"[0.0808928670237911, 0.8869237207702405, 0.03218341220596842]",619
19,"[0.9347384105401665, 0.04901348690759658, 0.01624810255223688]",328
20,"[0.9364986004238339, 0.022445698311487083, 0.041055701264679036]",729
21,"[0.020748024946718988, 0.9602046886506411, 0.019047286402639956]",356
22,"[0.008215574740500461, 0.4539474173785183, 0.5378370078809812]",837
23,"[0.05177945364909678, 0.1836970544067733, 0.7645234919441299]",763
24,"[0.0181372794785668, 0.03597222873141648, 0.9458904917900167]",340
25,"[0.25585137017877735, 0.6771938131091757, 0.0669548167120469]",752
26,"[0.01234707399073904, 0.05956174291244937, 0.9280911830968115]",329
27,"[0.014017196753648486, 0.046869282926959424, 0.939113520319392]",334
28,"[0.11561077823235667, 0.8055329761443252, 0.0788562456233182]",623
29,"[0.8358497370858263, 0.07743359523396479, 0.08671666768020894]",572
30,"[0.03170470356187264, 0.9499718926906188, 0.0183234037475086]",352
31,"[0.8979617417304694, 0.07436582019022361, 0.02767243807930708]",616
32,"[0.27287186859457246, 0.08642297254473173, 0.6407051588606957]",682
33,"[0.019276109404238306, 0.9620146732150049, 0.018709217380756708]",330
34,"[0.9109491967080227, 0.019978112499651444, 0.0690726907923259]",755
35,"[0.2079199861122875, 0.09021638263634611, 0.7018636312513663]",761
36,"[0.021054033958826806, 0.052182009327639264, 0.9267639567135338]",593
37,"[0.36272212836865064, 0.6198794906415613, 0.01739838098978797]",756
38,"[0.04815424429896573, 0.04124845295365654, 0.9105973027473777]",791
39,"[0.7920469296704598, 0.07025833446463252, 0.1376947358649078]",633
40,"[0.9513488446520618, 0.029402240220105937, 0.01924891512783233]",855
41,"[0.05601886047192634, 0.013440765851029397, 0.9305403736770442]",824
42,"[0.05774083232472112, 0.09952665885949726, 0.8427325088157817]",776
43,"[0.568627622341779, 0.2852850691236506, 0.1460873085345704]",666
44,"[0.03309112925331492, 0.11917662205890488, 0.8477322486877802]",773
45,"[0.95601081425171, 0.03411196964591242, 0.009877216102377644]",777
46,"[0.035331908063146664, 0.8939266354370077, 0.07074145649984565]",582
