trial,judgment,num_cols
1,"[0.0497776306570604, 0.38618515817052346, 0.5640372111724162]",504
2,"[0.05229065868469291, 0.42250912548279274, 0.5252002158325144]",502
3,"[0.20037927301205408, 0.7820409863494554, 0.017579740638490514]",384
4,"[0.010295782413579053, 0.050822337373643826, 0.9388818802127772]",332
5,"[0.06923480593574886, 0.48180931888509493, 0.4489558751791562]",535
6,"[0.5511357170861367, 0.391128926140361, 0.057735356773502354]",678
7,"[0.01576650729742949, 0.05227876420729326, 0.9319547284952773]",742
8,"[0.5721035900105985, 0.21223080001239278, 0.21566560997700873]",630
9,"[0.9275467308098673, 0.03167836841534838, 0.04077490077478433]",710
10,"[0.402650029199523, 0.2606600587242455, 0.33668991207623156]",521
11,"[0.013216110088223538, 0.018893504964190216, 0.9678903849475863]",1109
12,"[0.9148963500320139, 0.03118408433348575, 0.05391956563450048]",719
13,"[0.49770551702879134, 0.4905177813752839, 0.011776701595924739]",757
14,"[0.026304477337037818, 0.02220063281860385, 0.9514948898443584]",842
15,"[0.7406280841686954, 0.21988935440214682, 0.03948256142915785]",352
16,"[0.44743150992332986, 0.5248529187141111, 0.02771557136255903]",498
17,"[0.5611356838407208, 0.36521219891221257, 0.07365211724706659]",540
18,"[0.4305738903525868, 0.5324131987010393, 0.037012910946373906]",514
19,"[0.8001597068761992, 0.17596133012913356, 0.023878962994667238]",366
20,"[0.9347355409880086, 0.019771098177490273, 0.04549336083450109]",729
21,"[0.047175058260118974, 0.9256259925318499, 0.02719894920803116]",371
22,"[0.009321707492217265, 0.5007486132904029, 0.4899296792173798]",834
23,"[0.04649190633529879, 0.15454702699067102, 0.7989610666740301]",760
24,"[0.0204926970478814, 0.10389664197908334, 0.8756106609730353]",369
25,"[0.15042812627426888, 0.5617599752037096, 0.2878118985220217]",721
26,"[0.017885041557681725, 0.18840079880919172, 0.7937141596331266]",369
27,"[0.017275258989788288, 0.12303301146251447, 0.8596917295476973]",371
28,"[0.054002660947659216, 0.5017444037972273, 0.44425293525511356]",508
29,"[0.3684107839858549, 0.2816290813654949, 0.3499601346486501]",436
30,"[0.07487215371278924, 0.907833389905241, 0.017294456381969796]",378
31,"[0.5548612599074195, 0.40916714267598747, 0.03597159741659315]",532
32,"[0.15713243699995227, 0.44685309364844605, 0.3960144693516016]",539
33,"[0.021304085148017363, 0.9515712706022368, 0.027124644249745807]",339
34,"[0.8724902224793644, 0.02524792030888886, 0.10226185721174687]",749
35,"[0.19519343449746113, 0.3797559101990834, 0.4250506553034555]",707
36,"[0.046685260751737866, 0.2902015948649765, 0.6631131443832856]",540
37,"[0.4384775690380579, 0.5444778732401988, 0.017044557721743316]",748
38,"[0.03634132632223089, 0.02354523870054271, 0.9401134349772263]",804
39,"[0.5122316276404463, 0.38231123823902297, 0.10545713412053079]",540
40,"[0.9553839198904859, 0.015072018598133194, 0.0295440615113809]",878
41,"[0.04746064058707453, 0.01632298670008885, 0.9362163727128365]",827
42,"[0.040645649301483, 0.26600141609609307, 0.693352934602424]",753
43,"[0.5384692014978475, 0.27461863741610015, 0.18691216108605244]",672
44,"[0.06205251372270488, 0.08715367194252957, 0.8507938143347655]",767
45,"[0.921198905810179, 0.06777698244790048, 0.011024111741920428]",776
46,"[0.028743857162342543, 0.5473410533323687, 0.4239150895052888]",487
47,"[0.14409368455010238, 0.45387635907121404, 0.40202995637868355]",570
48,"[0.3382204901449401, 0.27224320373787975, 0.38953630611718004]",626
49,"[0.04502090800986451, 0.041976803868504914, 0.9130022881216306]",819
50,"[0.09479123813090827, 0.5285532969599437, 0.3766554649091481]",705
51,"[0.4584447388952251, 0.35378424026948807, 0.187771020835287]",544
52,"[0.021553694251262395, 0.027397687616902956, 0.9510486181318346]",973
53,"[0.25455988275412067, 0.47438967791854064, 0.27105043932733874]",712
54,"[0.015861155174336505, 0.36697398140977466, 0.6171648634158888]",769
55,"[0.012449765535086324, 0.3936809264881259, 0.5938693079767878]",860
56,"[0.05072001972845513, 0.6354836789908356, 0.3137963012807094]",660
57,"[0.016219177204340407, 0.1960335481425686, 0.787747274653091]",373
58,"[0.305166219243978, 0.2842351323675529, 0.4105986483884692]",559
59,"[0.3964355995459649, 0.2247440106385835, 0.3788203898154515]",666
60,"[0.03641381452843014, 0.10751835826032112, 0.8560678272112486]",791
61,"[0.06985915656859273, 0.024021034597465456, 0.9061198088339417]",808
62,"[0.43701313173313433, 0.05785836947568536, 0.5051284987911802]",787
63,"[0.37449333282561986, 0.5698779546755881, 0.05562871249879211]",721
64,"[0.030415565571235877, 0.5735467208001692, 0.39603771362859497]",732
