trial,judgment,num_cols
1,"[0.08515608489885569, 0.4307535334838944, 0.4840903816172498]",501
2,"[0.06495785916740202, 0.4709628055022824, 0.46407933533031553]",498
3,"[0.25714899679738834, 0.7169509754881406, 0.025900027714471103]",407
4,"[0.02583660139327615, 0.05875906187822086, 0.915404336728503]",345
5,"[0.0755377518229656, 0.42441507546852647, 0.5000471727085078]",506
6,"[0.4845889579409806, 0.4132289262022317, 0.10218211585678776]",666
7,"[0.027233713831162847, 0.10140420987462612, 0.8713620762942111]",727
8,"[0.4989283784223896, 0.2576371027363948, 0.24343451884121556]",637
9,"[0.896139171456745, 0.034477312463243204, 0.06938351608001174]",699
10,"[0.3644411030968077, 0.31589892970152766, 0.31965996720166473]",507
11,"[0.015201029486609185, 0.022599012019912903, 0.962199958493478]",1101
12,"[0.878943547985996, 0.06932750540447846, 0.051728946609525435]",703
13,"[0.49512598741784886, 0.48047880094412154, 0.024395211638029577]",754
14,"[0.04755951621765571, 0.027514137932634148, 0.9249263458497101]",830
15,"[0.6835216082239147, 0.27222438459333387, 0.04425400718275152]",378
16,"[0.5092712932059725, 0.46122984702979763, 0.029498859764229945]",477
17,"[0.4689826014264346, 0.4115045490283566, 0.11951284954520894]",542
18,"[0.49794781732360444, 0.4679048636201151, 0.03414731905628043]",488
19,"[0.7605468634579405, 0.21188593646557774, 0.027567200076481765]",382
20,"[0.8974658018332821, 0.030684296603857922, 0.07184990156286004]",714
21,"[0.06912211213803297, 0.878409175336477, 0.052468712525490034]",384
22,"[0.01972706159331868, 0.4902191713989339, 0.4900537670077474]",828
23,"[0.04339309204552698, 0.19887469799665108, 0.7577322099578219]",766
24,"[0.03277424440182793, 0.1541808362853113, 0.8130449193128607]",391
25,"[0.21001556203887925, 0.47561335452014375, 0.31437108344097686]",716
26,"[0.03440452223937293, 0.2124986725822623, 0.7530968051783647]",389
27,"[0.0291140418755014, 0.18003820140524637, 0.7908477567192522]",391
28,"[0.06949397067280318, 0.43183147146623, 0.498674557860967]",494
29,"[0.29821202421018483, 0.31691819057527454, 0.3848697852145407]",406
30,"[0.13173206490578915, 0.8354067104504787, 0.032861224643732284]",409
31,"[0.48257836081091726, 0.45848586797771934, 0.05893577121136333]",522
32,"[0.18159080967424712, 0.47606357556978424, 0.34234561475596853]",539
33,"[0.0280901484411382, 0.9138316998206212, 0.05807815173824044]",364
34,"[0.788254899546831, 0.049371586375979104, 0.1623735140771898]",715
35,"[0.1391229847205644, 0.42301441297436054, 0.4378626023050751]",702
36,"[0.05832060768419018, 0.37342814848403166, 0.5682512438317783]",527
37,"[0.4498944770196635, 0.5115653247456642, 0.03854019823467232]",728
38,"[0.04654481408526261, 0.03698717247136804, 0.9164680134433694]",801
39,"[0.4518927788174434, 0.4311787799242168, 0.11692844125833979]",515
40,"[0.9373245680183184, 0.02860096450456812, 0.03407446747711353]",882
41,"[0.060005083485945264, 0.04004695743808256, 0.8999479590759721]",813
42,"[0.03954379346556494, 0.32459131265775965, 0.6358648938766753]",742
43,"[0.4752323852693283, 0.30514007746215827, 0.2196275372685135]",681
44,"[0.10853643173392187, 0.11213585701243457, 0.7793277112536434]",769
45,"[0.9022616895866142, 0.08237869927032408, 0.0153596111430617]",772
46,"[0.04151320838832912, 0.4767379195574466, 0.4817488720542243]",472
47,"[0.22384136524192455, 0.4084918451120943, 0.36766678964598126]",544
48,"[0.33459109777355117, 0.292742135836681, 0.37266676638976787]",626
49,"[0.059601157061789034, 0.0775454145558386, 0.8628534283823723]",817
50,"[0.12452436134206447, 0.4588166061963878, 0.4166590324615478]",717
51,"[0.38700173253938935, 0.3846461501139742, 0.22835211734663635]",530
52,"[0.033185063731326264, 0.02758108077943515, 0.9392338554892387]",961
53,"[0.27814845959667095, 0.41915038222319356, 0.3027011581801355]",699
54,"[0.01460718894946456, 0.376076507852615, 0.6093163031979205]",768
55,"[0.018096153727879316, 0.4045939448403109, 0.5773099014318097]",859
56,"[0.06785641155173508, 0.5592583529813787, 0.3728852354668861]",673
57,"[0.02321856584484327, 0.255772429020206, 0.7210090051349507]",394
58,"[0.294093459982186, 0.33445402747895503, 0.371452512538859]",532
59,"[0.3758578959287242, 0.26280204832410264, 0.36134005574717326]",670
60,"[0.04938004587646221, 0.12643727512506106, 0.8241826789984767]",790
61,"[0.0783470026747078, 0.0586174083513405, 0.8630355889739517]",793
62,"[0.4222132357036612, 0.09930408650255959, 0.47848267779377923]",781
63,"[0.4163095617982223, 0.5094289783865751, 0.0742614598152026]",726
64,"[0.033557712561599874, 0.545514792452262, 0.4209274949861382]",738
65,"[0.8255820643553345, 0.06347936292947877, 0.11093857271518669]",731
