,trial,judgment,num_cols
0,1,"[0.08959100066485672, 0.30492163497337277, 0.6054873643617705]",545
1,2,"[0.07630709237495563, 0.3367517295140428, 0.5869411781110015]",534
2,3,"[0.18143589622687953, 0.8018109700012402, 0.016753133771880264]",590
3,4,"[0.009722743252216998, 0.05294574621349077, 0.9373315105342922]",597
4,5,"[0.07885920882921224, 0.5554175594288324, 0.3657232317419553]",594
5,6,"[0.5466232509190985, 0.35966855541944937, 0.09370819366145222]",638
6,7,"[0.003090645213928515, 0.07051257738299675, 0.9263967774030748]",580
7,8,"[0.5090643762622358, 0.2649553821927439, 0.2259802415450202]",650
8,9,"[0.9414007825674447, 0.005996634099138665, 0.05260258333341658]",538
9,10,"[0.4089918940911572, 0.20727073805444907, 0.3837373678543938]",513
10,11,"[0.0008558987792316841, 0.004364925178692146, 0.9947791760420761]",658
11,12,"[0.9705959158615031, 0.012382307480585265, 0.01702177665791171]",643
12,13,"[0.5698143198302144, 0.4269744169569766, 0.0032112632128091893]",621
13,14,"[0.020324037933141657, 0.0057533320319098705, 0.9739226300349484]",587
14,15,"[0.776048531718174, 0.19342565096842496, 0.030525817313401038]",403
15,16,"[0.3851691952638767, 0.6011270701825557, 0.013703734553567527]",618
16,17,"[0.5861443881983378, 0.3231008467447536, 0.09075476505690869]",640
17,18,"[0.37480252428685296, 0.6157322135096391, 0.009465262203507971]",589
18,19,"[0.8029835663194238, 0.1926467188700232, 0.004369714810553013]",522
19,20,"[0.9467192839772302, 0.004827055194588715, 0.048453660828181075]",581
20,21,"[0.02923063691306358, 0.9525055059178478, 0.018263857169088734]",701
21,22,"[0.0024801771008538006, 0.5222109535853195, 0.47530886931382654]",699
22,23,"[0.018700428137982377, 0.22264784012885, 0.7586517317331676]",769
23,24,"[0.008578976395355608, 0.08060680783491068, 0.9108142157697336]",689
24,25,"[0.2209477421936597, 0.5330562186663189, 0.24599603914002138]",714
25,26,"[0.01430050308755071, 0.1460436872445138, 0.8396558096679355]",561
26,27,"[0.011705801309022549, 0.11623466660406304, 0.8720595320869143]",614
27,28,"[0.08275293559921063, 0.5284663725032469, 0.3887806918975426]",529
28,29,"[0.41118031961052853, 0.2612476539947905, 0.3275720263946809]",417
29,30,"[0.08007457975573314, 0.8982260255714973, 0.021699394672769427]",639
30,31,"[0.6257092573200451, 0.3282579063602904, 0.04603283631966443]",703
31,32,"[0.2713222870750392, 0.36530633639733906, 0.3633713765276218]",598
32,33,"[0.007523675752713516, 0.9629930174991762, 0.029483306748110307]",688
33,34,"[0.8518450219918592, 0.00810023837979069, 0.14005473962835002]",577
34,35,"[0.19740989151345661, 0.29902097613051615, 0.5035691323560272]",717
35,36,"[0.05310206053297363, 0.25093683134149847, 0.6959611081255278]",590
36,37,"[0.45116144059485536, 0.5418881873590392, 0.006950372046105319]",608
37,38,"[0.018034124999118144, 0.015266023626595132, 0.9666998513742867]",584
38,39,"[0.4962307916077647, 0.28428051483579336, 0.21948869355644196]",579
39,40,"[0.975332545612337, 0.005300336759560354, 0.019367117628102747]",660
40,41,"[0.06465605301972613, 0.006050785605534548, 0.9292931613747393]",638
41,42,"[0.013262902447275059, 0.25187874346129485, 0.7348583540914302]",734
42,43,"[0.4779940973267966, 0.29047681324100294, 0.2315290894322005]",694
43,44,"[0.09271041521266146, 0.0974923857723482, 0.8097971990149903]",747
44,45,"[0.958303847719759, 0.04107456775883485, 0.0006215845214061497]",581
45,46,"[0.03136199134646484, 0.614280909146298, 0.35435709950723715]",569
46,47,"[0.1429899131658998, 0.45608260326565325, 0.40092748356844693]",513
47,48,"[0.33717658788066346, 0.28021406996044035, 0.3826093421588963]",631
48,49,"[0.044691160166144606, 0.062078976566261226, 0.8932298632675942]",744
49,50,"[0.10277798317652176, 0.5281275018776446, 0.36909451494583356]",745
50,51,"[0.46336375608005914, 0.27513866608580895, 0.261497577834132]",564
51,52,"[0.006953152693567039, 0.006450243335030068, 0.9865966039714029]",667
52,53,"[0.22303200797012282, 0.5284844093954282, 0.24848358263444906]",692
53,54,"[0.0007509279426118204, 0.38472229080312226, 0.6145267812542659]",621
54,55,"[0.000584679623371815, 0.39585265080820226, 0.603562669568426]",695
55,56,"[0.047178309958418214, 0.5936410085503607, 0.35918068149122095]",697
56,57,"[0.0189526407150973, 0.18466560440241703, 0.7963817548824857]",577
57,58,"[0.37452078817452283, 0.2243574318191267, 0.40112178000635057]",524
58,59,"[0.3625617706124019, 0.23071355306133537, 0.40672467632626264]",692
59,60,"[0.031129670632753136, 0.12594955695193114, 0.8429207724153158]",738
60,61,"[0.04765579906620278, 0.010715548501106746, 0.9416286524326904]",645
61,62,"[0.38707113783315217, 0.030755593257046514, 0.5821732689098014]",729
62,63,"[0.35003270893435273, 0.6051869463431616, 0.04478034472248563]",715
63,64,"[0.014907051395214145, 0.5916617197792691, 0.39343122882551684]",744
64,65,"[0.9092214460724443, 0.010754431449395595, 0.08002412247816011]",572
65,66,"[0.2915217095245973, 0.6060876402148785, 0.10239065026052412]",724
66,67,"[0.8612958839844029, 0.13602939757742627, 0.0026747184381707774]",612
67,68,"[0.09181717545946841, 0.5989478811363624, 0.309234943404169]",561
