,trial,judgment,num_cols
0,1,"[0.01045852434399202, 0.016862506887129827, 0.9726789687688782]",545
1,2,"[0.020411322478247815, 0.010550824720209281, 0.969037852801543]",534
2,3,"[0.005265452318693279, 0.9945563680560919, 0.0001781796252147781]",590
3,4,"[0.0003367724527569394, 0.001213816966148979, 0.998449410581094]",597
4,5,"[0.029110564212980784, 0.9597192682600216, 0.0111701675269976]",594
5,6,"[0.9453528319363768, 0.05386387644379984, 0.0007832916198234036]",638
6,7,"[0.0002276478871629398, 0.004125920805472066, 0.995646431307365]",580
7,8,"[0.8762105829826305, 0.0754653855334776, 0.04832403148389173]",650
8,9,"[0.9994565531478854, 0.00026190938279644835, 0.0002815374693181058]",538
9,10,"[0.5796905248755166, 0.006315231723797158, 0.4139942434006862]",513
10,11,"[0.00039129290189108146, 0.00039064611677393837, 0.9992180609813349]",658
11,12,"[0.9797839308025056, 0.00038540552765542116, 0.019830663669838995]",643
12,13,"[0.5572605158496892, 0.44254100211921976, 0.00019848203109105534]",621
13,14,"[0.0005995646135693494, 0.0005933706132046266, 0.998807064773226]",587
14,15,"[0.9840279206234027, 0.0053866583614014035, 0.010585421015195991]",403
15,16,"[0.01452689303918932, 0.9778913690683125, 0.007581737892498234]",618
16,17,"[0.98551048262242, 0.012935776004389147, 0.001553741373190761]",640
17,18,"[0.007374461935120198, 0.9812334125036143, 0.011392125561265508]",589
18,19,"[0.9941603796383348, 0.005730021004625935, 0.00010959935703913688]",522
19,20,"[0.9947715097318671, 0.00019282496468250908, 0.005035665303450412]",581
20,21,"[0.0013712986991144859, 0.998257571721006, 0.0003711295798795041]",701
21,22,"[0.00010927247856016871, 0.6006501796526098, 0.3992405478688301]",699
22,23,"[0.03493723220599103, 0.03311975603710723, 0.9319430117569018]",769
23,24,"[0.00010863265369907612, 0.0033676616515694183, 0.9965237056947314]",689
24,25,"[0.01384839929235663, 0.9384523872670549, 0.047699213440588584]",714
25,26,"[0.0001119523455263281, 0.004248965903008633, 0.9956390817514651]",561
26,27,"[0.00010834200268266996, 0.004095824374772679, 0.9957958336225446]",614
27,28,"[0.04418363118397486, 0.9449476024257466, 0.010868766390278466]",529
28,29,"[0.973669437961802, 0.007777755816493297, 0.018552806221704684]",417
29,30,"[0.0028570054807349103, 0.9970275827542997, 0.00011541176496536979]",639
30,31,"[0.9855486236096818, 0.012303611830309355, 0.0021477645600088933]",703
31,32,"[0.30747436910388787, 0.026134950955429656, 0.6663906799406824]",598
32,33,"[0.00011381077161358985, 0.999773685245535, 0.00011250398285153637]",688
33,34,"[0.9957812833558749, 0.00022023880959407677, 0.003998477834530952]",577
34,35,"[0.5702086054762938, 0.026950893922851993, 0.4028405006008541]",717
35,36,"[0.009624266349004788, 0.0023778516660213672, 0.9879978819849737]",590
36,37,"[0.39853711449546997, 0.6013203062507826, 0.0001425792537472979]",608
37,38,"[0.00204674286537864, 0.0019021112457090488, 0.9960511458889123]",584
38,39,"[0.7613265136439195, 0.014748151492521197, 0.22392533486355948]",579
39,40,"[0.9983960702860549, 0.0007971281312373809, 0.0008068015827077529]",660
40,41,"[0.011725687082009072, 0.0001858167126613305, 0.9880884962053297]",638
41,42,"[0.015196920666741841, 0.034617272868734186, 0.9501858064645239]",734
42,43,"[0.6823285046779759, 0.1000045524902951, 0.21766694283172908]",694
43,44,"[0.006149292506969111, 0.027822316486198678, 0.9660283910068321]",747
44,45,"[0.9942066814825748, 0.005620887759709796, 0.0001724307577153495]",581
45,46,"[0.008673273881681537, 0.9692168028647762, 0.02210992325354239]",569
46,47,"[0.0003541558510106264, 0.5665296379531576, 0.4331162061958318]",513
47,48,"[0.3794837663826479, 0.12775968870929502, 0.4927565449080572]",631
48,49,"[0.007831473459849527, 0.008789340111200515, 0.9833791864289501]",744
49,50,"[0.050503409242982446, 0.8486697298249528, 0.1008268609320647]",745
50,51,"[0.959841688516344, 0.012942352837782238, 0.027215958645873648]",564
51,52,"[0.0030469975361201644, 0.0025505833757699195, 0.99440241908811]",667
52,53,"[0.09449716109089566, 0.8142057335392281, 0.09129710536987631]",692
53,54,"[0.0017870225962579656, 0.31808260409325845, 0.6801303733104836]",621
54,55,"[0.0001912683278375401, 0.2693228656511115, 0.7304858660210509]",695
55,56,"[0.011103397637187913, 0.9303169853322885, 0.058579617030523626]",697
56,57,"[0.00013502768657578515, 0.0051349806931021355, 0.994729991620322]",577
57,58,"[0.5213853600971571, 0.010139673352430104, 0.46847496655041276]",524
58,59,"[0.4193494871184507, 0.0750593864373248, 0.5055911264442244]",692
59,60,"[0.009292830810577237, 0.007638534685603885, 0.9830686345038189]",738
60,61,"[0.011883412342458781, 0.0002077450956979226, 0.9879088425618433]",645
61,62,"[0.1719924841817851, 0.013618111394951667, 0.8143894044232632]",729
62,63,"[0.11032778903315045, 0.871764885859174, 0.01790732510767569]",715
63,64,"[0.01288134737932565, 0.7867810967571239, 0.20033755586355045]",744
64,65,"[0.9959387406875331, 0.00027371551297112327, 0.003787543799495733]",572
65,66,"[0.056522656312524705, 0.9057647683482418, 0.03771257533923359]",724
66,67,"[0.9956820600991553, 0.004203064896173372, 0.00011487500467151521]",612
67,68,"[0.008683408235193396, 0.9782856258233893, 0.013030965941417384]",561
68,69,"[0.004300153047573057, 0.9953551455884299, 0.0003447013639971066]",625
69,70,"[0.9491101834639754, 0.0009487904055012481, 0.04994102613052345]",742
70,71,"[0.04441837677774432, 0.89918519667814, 0.056396426544115745]",714
71,72,"[0.9964205046960412, 0.00011290684925998953, 0.003466588454698725]",617
72,73,"[0.00015947942092253884, 0.0071965629606017675, 0.9926439576184757]",583
73,74,"[0.00011014273847685163, 0.07427083280312766, 0.9256190244583956]",504
74,75,"[0.9750276696077518, 0.01913813625362168, 0.005834194138626529]",672
75,76,"[0.9883207736023445, 0.0007756061438527942, 0.010903620253802773]",529
76,77,"[0.007747079440361688, 0.966369817340197, 0.025883103219441237]",587
77,78,"[0.017600326642324606, 0.9527920266439602, 0.029607646713715078]",541
78,79,"[0.00011046672331074224, 0.0037368713833173597, 0.9961526618933718]",593
79,80,"[0.8845726724319216, 0.025072627169658582, 0.09035470039841967]",576
80,81,"[0.0009608588073306153, 0.0009541043727813238, 0.9980850368198881]",588
81,82,"[0.00021494924117834753, 0.49828568569595183, 0.5014993650628699]",638
82,84,"[0.9965335623007199, 0.003125916526741444, 0.00034052117253860286]",589
83,85,"[0.4360172632851943, 0.5638739814663799, 0.00010875524842577305]",618
84,86,"[0.00018196058103105655, 0.002090055786671277, 0.9977279836322976]",583
85,90,"[0.0017811465618579106, 0.001758902888622645, 0.9964599505495195]",674
86,91,"[0.015627585805005208, 0.8285709167688204, 0.15580149742617433]",721
87,93,"[0.0005690701940207306, 0.999090152403036, 0.0003407774029432071]",693
88,94,"[0.34361114187780645, 0.6202568059893, 0.03613205213289356]",716
89,97,"[0.6611933332935409, 0.008286343000162798, 0.3305203237062963]",554
90,98,"[0.018814322050856088, 0.006083083176823334, 0.9751025947723206]",740
91,99,"[0.03194024481877365, 0.0006431214372539977, 0.9674166337439724]",623
92,100,"[0.021492872172458675, 0.0005594734735410184, 0.9779476543540003]",640
93,102,"[0.8989035763967775, 0.10079541359989906, 0.0003010100033233907]",548
94,103,"[0.9922575143750028, 0.0029790905355798225, 0.004763395089417379]",680
95,106,"[0.0005558074947660519, 0.2869371567641984, 0.7125070357410355]",759
96,107,"[0.647694210516447, 0.12380899122104926, 0.22849679826250358]",715
97,109,"[0.001305013182211027, 0.037552569557333756, 0.9611424172604551]",706
98,111,"[0.9997807491285097, 0.00010957979763781887, 0.00010967107385256928]",692
99,112,"[0.00021500130237895164, 0.07753518482102284, 0.9222498138765982]",704
100,113,"[0.5442365682142207, 0.44155394816269966, 0.014209483623079526]",765
101,114,"[0.986488817772535, 0.013399758006465791, 0.0001114242209993456]",516
102,115,"[0.0007526923516132394, 0.0008954445646049273, 0.9983518630837818]",564
103,118,"[0.01646502107225054, 0.008768182551536928, 0.9747667963762126]",753
104,121,"[0.988730517235466, 0.010680563643093279, 0.0005889191214407102]",535
105,122,"[0.012022470909943395, 0.0003430704400501729, 0.9876344586500064]",732
106,123,"[0.6195694961005537, 0.06743573175275362, 0.31299477214669286]",682
107,126,"[0.0007054608805960713, 0.0006930024957824459, 0.9986015366236215]",686
108,127,"[0.14839058886158762, 0.0009503758886324422, 0.85065903524978]",755
109,129,"[0.9511804060221907, 0.010855073155901796, 0.03796452082190754]",614
110,132,"[0.9647726171197014, 0.02879747664056134, 0.0064299062397372925]",698
111,133,"[0.9703490022825632, 0.029254603161352016, 0.0003963945560849358]",537
112,139,"[0.021642887266582915, 0.965104317646353, 0.01325279508706415]",547
113,140,"[0.014734030572856483, 0.9790956256449526, 0.006170343782190888]",428
114,142,"[0.00019731328786433912, 0.7799058375511875, 0.2198968491609481]",553
115,143,"[0.4704527245171766, 0.2193703421755065, 0.31017693330731694]",708
116,144,"[0.9982056349633868, 0.00017861242420575283, 0.0016157526124074837]",570
117,145,"[0.0002101113109347795, 0.24760067755413653, 0.7521892111349288]",694
118,148,"[0.9993383524276623, 0.0003309470608992125, 0.0003307005114383682]",523
119,149,"[0.0059198402440236745, 0.9333213298937396, 0.0607588298622367]",740
120,154,"[0.00011240909240462907, 0.00010952794940004638, 0.9997780629581953]",572
121,156,"[0.3556657488976115, 0.008575346357345732, 0.6357589047450427]",570
122,158,"[0.011161264928696147, 0.00022308752392951247, 0.9886156475473744]",596
123,163,"[0.994274412124244, 0.0028787763597214796, 0.0028468115160345414]",617
124,166,"[0.0002651088534216677, 0.0631572304658692, 0.9365776606807091]",656
125,170,"[0.0027381504568888557, 0.015547590361852248, 0.9817142591812589]",682
126,173,"[0.027271395191522687, 0.04937342412080895, 0.9233551806876684]",768
127,179,"[0.9795803193514213, 0.00842953421066824, 0.011990146437910488]",754
128,183,"[0.0002205451909515339, 0.0009753064711478435, 0.9988041483379007]",592
129,186,"[0.9995465838163611, 0.0002267373732706814, 0.00022667881036826754]",544
130,190,"[0.011465415993628693, 0.06622296242347583, 0.9223116215828955]",761
131,192,"[0.988679375293515, 0.011166800787470623, 0.00015382391901434545]",608
132,196,"[0.00025274715470174376, 0.0038165930299982943, 0.9959306598152999]",566
133,207,"[0.9975278125520383, 0.002124169189288727, 0.00034801825867301184]",548
134,210,"[0.9983508424356138, 0.0009613917700629577, 0.0006877657943231783]",595
135,214,"[0.9699985575532498, 0.016298457713779132, 0.013702984732971032]",767
136,215,"[0.9995525812780067, 0.00023547518116712792, 0.00021194354082615776]",635
137,223,"[0.9863970905140268, 0.004100339819743854, 0.009502569666229331]",713
138,254,"[0.9878196627185303, 0.00023403563338479058, 0.011946301648084853]",618
139,283,"[0.9878749843385345, 0.0007760307231110101, 0.011348984938354368]",729
140,289,"[0.9741503972559671, 0.025728917431194678, 0.00012068531283819]",542
