,trial,judgment,num_cols
0,1,"[0.019204104145746994, 0.025675692059878, 0.955120203794375]",545
1,2,"[0.021216051613340753, 0.0054729673087241144, 0.9733109810779351]",534
2,3,"[0.002949058085078995, 0.9969072690318037, 0.0001436728831172205]",590
3,4,"[0.0003769746571175135, 0.0008337953739941562, 0.9987892299688883]",597
4,5,"[0.02076807636737843, 0.9754352279031141, 0.0037966957295074094]",594
5,6,"[0.9524500217388135, 0.046359122952089965, 0.0011908553090963997]",638
6,7,"[0.00039964753024327473, 0.007193906935645369, 0.9924064455341114]",580
7,8,"[0.8971523699826944, 0.08613149886785412, 0.016716131149451394]",650
8,9,"[0.9994174352490395, 0.00029127867342267175, 0.0002912860775377748]",538
9,10,"[0.62424845290047, 0.004610233772276529, 0.37114131332725336]",513
10,11,"[0.00042622051399409067, 0.0004262164534567607, 0.9991475630325493]",658
11,12,"[0.9745847411078721, 0.000498240206978608, 0.024917018685149315]",643
12,13,"[0.4757947992212512, 0.5238732179196155, 0.00033198285913327394]",621
13,14,"[0.0006489223887266796, 0.0006489077621892248, 0.998702169849084]",587
14,15,"[0.9840924568327934, 0.0031217523480073835, 0.012785790819199231]",403
15,16,"[0.008992811209289669, 0.9767539757027854, 0.014253213087924856]",618
16,17,"[0.9919713974502141, 0.00516187258441738, 0.0028667299653685834]",640
17,18,"[0.0014761665092804814, 0.9749061613641052, 0.023617672126614336]",589
18,19,"[0.9957394578281463, 0.004125469209661553, 0.0001350729621922117]",522
19,20,"[0.9946616190702795, 0.00020532160771769448, 0.005133059322002918]",581
20,21,"[0.000982479779861407, 0.9986796919974675, 0.0003378282226710987]",701
21,22,"[0.0001240353571814635, 0.6372205202221236, 0.3626554444206948]",699
22,23,"[0.04365183737528558, 0.03303133536408903, 0.9233168272606254]",769
23,24,"[0.00013977487330621614, 0.0009328445156516132, 0.9989273806110422]",689
24,25,"[0.02251664503630888, 0.9251541839712711, 0.05232917099242001]",714
25,26,"[0.0001480407782445657, 0.003113307194015099, 0.9967386520277404]",561
26,27,"[0.00013548968357153125, 0.0013215254917070967, 0.9985429848247214]",614
27,28,"[0.06876827720135865, 0.929139032929583, 0.0020926898690583236]",529
28,29,"[0.9904186807643911, 0.0016171982557478645, 0.00796412097986102]",417
29,30,"[0.0016557974597424003, 0.9982026907959825, 0.0001415117442751535]",639
30,31,"[0.9906125819864041, 0.006123638282833858, 0.0032637797307620135]",703
31,32,"[0.27028130601588946, 0.0316191915618634, 0.6980995024222472]",598
32,33,"[0.00014199157831375575, 0.9997160321934945, 0.00014197622819168369]",688
33,34,"[0.9956696964650025, 0.0003607981877345678, 0.0039695053472629015]",577
34,35,"[0.7026240130537772, 0.02297406289287422, 0.2744019240533485]",717
35,36,"[0.006198284919360379, 0.000409242822506782, 0.9933924722581329]",590
36,37,"[0.4343600471917451, 0.5654282931405531, 0.00021165966770166284]",608
37,38,"[0.0020496366285132905, 0.0020496114403766304, 0.99590075193111]",584
38,39,"[0.7627444814637376, 0.022117293904166238, 0.21513822463209623]",579
39,40,"[0.9979501729489129, 0.0010248903685466954, 0.001024936682540463]",660
40,41,"[0.013868887512148194, 0.00023910587812228074, 0.9858920066097295]",638
41,42,"[0.019513419753129053, 0.02621351403315625, 0.9542730662137148]",734
42,43,"[0.678110894582286, 0.03576580806369392, 0.28612329735402]",694
43,44,"[0.010474679187485271, 0.04399533468564262, 0.9455299861268721]",747
44,45,"[0.9927628766439709, 0.0070001443851361355, 0.00023697897089311167]",581
45,46,"[0.015813850880623884, 0.9544446484881665, 0.02974150063120965]",569
46,47,"[0.00020924955085139423, 0.5068283404138668, 0.49296241003528196]",513
47,48,"[0.42198215962676106, 0.039877934963976236, 0.5381399054092626]",631
48,49,"[0.01502351986809028, 0.017230563595139477, 0.9677459165367702]",744
49,50,"[0.05965165204610381, 0.9109821715852281, 0.02936617636866803]",745
50,51,"[0.9409382615418815, 0.004950469682976931, 0.05411126877514161]",564
51,52,"[0.0027127101304529506, 0.002712536297509413, 0.9945747535720377]",667
52,53,"[0.11235230946366351, 0.7710512254394278, 0.1165964650969087]",692
53,54,"[0.002142333872835324, 0.31042378244944047, 0.6874338836777241]",621
54,55,"[0.0002962777202535703, 0.251899356484591, 0.7478043657951553]",695
55,56,"[0.02115918515336243, 0.9582271044406536, 0.020613710405983948]",697
56,57,"[0.0001321448413681921, 0.0031052093980433776, 0.9967626457605884]",577
57,58,"[0.5388341279627183, 0.01541436671225228, 0.44575150532502944]",524
58,59,"[0.39940683823176915, 0.03181000101080275, 0.5687831607574281]",692
59,60,"[0.01327221144099376, 0.0028565781109974398, 0.9838712104480087]",738
60,61,"[0.023097713257030878, 0.0003982036646357263, 0.9765040830783335]",645
61,62,"[0.1645714068066334, 0.014668889794294013, 0.8207597033990727]",729
62,63,"[0.07458030874897452, 0.8844276917121384, 0.04099199953888704]",715
63,64,"[0.023742437844698497, 0.8362724857882898, 0.13998507636701166]",744
64,65,"[0.9925689877310919, 0.0004954008179783342, 0.006935611450929692]",572
65,66,"[0.023768236203342754, 0.9136679796175537, 0.0625637841791036]",724
66,67,"[0.9969656045349394, 0.0028901320767824048, 0.00014426338827811685]",612
67,68,"[0.013375526707542594, 0.9717141152618747, 0.014910358030582771]",561
68,69,"[0.0023003445893531784, 0.9974588178476034, 0.00024083756304337607]",625
69,70,"[0.9655937263352348, 0.0008782432880024609, 0.033528030376762816]",742
70,71,"[0.041497703043124515, 0.9051987453716084, 0.05330355158526703]",714
71,72,"[0.9962681170388625, 0.00012036717274517047, 0.003611515788392333]",617
72,73,"[0.00015401343148133638, 0.005347855612964521, 0.9944981309555541]",583
73,74,"[0.0001624203372022548, 0.0669589879039536, 0.9328785917588441]",504
74,75,"[0.9720088115306968, 0.018540073334444723, 0.009451115134858374]",672
75,76,"[0.9850701693634718, 0.0009953046400692337, 0.01393452599645905]",529
