trial,judgment,num_cols
1,"[0.04627426342269694, 0.461628744600064, 0.4920969919772391]",482
2,"[0.048152610583481976, 0.49085527825146025, 0.4609921111650577]",485
3,"[0.24576151158829654, 0.7343333628863598, 0.019905125525343695]",398
4,"[0.015558983302308132, 0.04955286214937452, 0.9348881545483174]",343
5,"[0.07108010542166725, 0.41357121973088173, 0.515348674847451]",494
6,"[0.5036672493615331, 0.4340895427000893, 0.06224320793837752]",670
7,"[0.019304726339311528, 0.06515958382324191, 0.9155356898374465]",734
8,"[0.5622851194571439, 0.21186957564870687, 0.22584530489414928]",632
9,"[0.9211088236625122, 0.03470699504720047, 0.044184181290287325]",707
10,"[0.36566285243496166, 0.3266362537542573, 0.3077008938107809]",504
11,"[0.013542282469176133, 0.01841755275461153, 0.9680401647762125]",1109
12,"[0.899559885020163, 0.047187758864497324, 0.05325235611533957]",710
13,"[0.47460968973425366, 0.5080029774141812, 0.017387332851565098]",755
14,"[0.031114530186506666, 0.026679246352846155, 0.9422062234606472]",844
15,"[0.6951380861646502, 0.2666526765813788, 0.03820923725397094]",379
16,"[0.5148500494693047, 0.45649197231912164, 0.02865797821157355]",478
17,"[0.48287400566583444, 0.43589846937495025, 0.08122752495921529]",514
18,"[0.49450052091840024, 0.46959034747608225, 0.03590913160551756]",491
19,"[0.7692144404898891, 0.20503635231218875, 0.025749207197922085]",378
20,"[0.9265323886547175, 0.022893955870844623, 0.050573655474437894]",724
21,"[0.058757573800314086, 0.905094927950957, 0.03614749824872886]",373
22,"[0.014141064208045638, 0.5098261958390862, 0.4760327399528681]",829
23,"[0.0441792403519896, 0.1633676686045614, 0.7924530910434491]",763
24,"[0.023963398653637856, 0.1408494076964344, 0.8351871936499278]",381
25,"[0.14253464497574295, 0.5219171173045479, 0.33554823771970904]",716
26,"[0.0209159326021282, 0.21578692993597984, 0.7632971374618919]",382
27,"[0.020542597557164883, 0.17189733784406733, 0.8075600645987678]",385
28,"[0.04802642129702509, 0.43439022790611626, 0.5175833507968587]",496
29,"[0.2930481241161874, 0.3153906610049939, 0.3915612148788188]",403
30,"[0.11027966159832672, 0.8674128387229253, 0.02230749967874801]",398
31,"[0.4759024931724499, 0.4820429406966772, 0.04205456613087278]",518
32,"[0.1388579138672988, 0.5256445383831532, 0.335497547749548]",511
33,"[0.023616062625027568, 0.9425743857997666, 0.03380955157520582]",344
34,"[0.8440507984821123, 0.037249283567083076, 0.11869991795080465]",738
35,"[0.1761879466842891, 0.4258170211060635, 0.3979950322096475]",697
36,"[0.04752162019812744, 0.35786689694890655, 0.5946114828529661]",524
37,"[0.4588560499578389, 0.5151653180864882, 0.0259786319556728]",739
38,"[0.039872425165583966, 0.022371408965382526, 0.9377561658690335]",806
39,"[0.4439453975845709, 0.45056672968899736, 0.1054878727264317]",512
40,"[0.9527708689886981, 0.01626370032213506, 0.03096543068916679]",879
41,"[0.04382166871300457, 0.027624123699813312, 0.9285542075871822]",825
42,"[0.037316990395085646, 0.31511963565666545, 0.6475633739482488]",742
43,"[0.5200581371803247, 0.2793346159688339, 0.20060724685084141]",672
44,"[0.0725726068930078, 0.0851282765141522, 0.8422991165928401]",765
45,"[0.9097912844355889, 0.07590451560716605, 0.014304199957245037]",773
46,"[0.028896277838252837, 0.4661455672184456, 0.5049581549433015]",463
47,"[0.1868096333756457, 0.42798741437635285, 0.3852029522480015]",556
48,"[0.3363174961504443, 0.2795003731472548, 0.384182130702301]",626
49,"[0.049282478432983834, 0.048322636056019566, 0.9023948855109966]",819
50,"[0.1058251899644693, 0.488736588420695, 0.40543822161483567]",715
51,"[0.41753980856275313, 0.42099423124828056, 0.1614659601889663]",512
52,"[0.025202714724389542, 0.02477883321064068, 0.9500184520649698]",976
53,"[0.2726941184283372, 0.42033538657115294, 0.3069704950005099]",700
54,"[0.014639030143628079, 0.3634833844448877, 0.6218775854114843]",768
55,"[0.01645896510794215, 0.39027372943900535, 0.5932673054530525]",854
56,"[0.051148381896368264, 0.6177882053072635, 0.33106341279636825]",665
57,"[0.021728324815253042, 0.2462643805709569, 0.7320072946137901]",386
58,"[0.2880183401075745, 0.34643863533366787, 0.36554302455875765]",531
59,"[0.39546660729145705, 0.2394777693702969, 0.36505562333824615]",671
60,"[0.03629705599689604, 0.11675427132645552, 0.8469486726766484]",787
61,"[0.07465216040054377, 0.043459664417432604, 0.8818881751820236]",802
62,"[0.4613340682954886, 0.07218947440242957, 0.46647645730208176]",783
63,"[0.4111163601894398, 0.5357802387156649, 0.05310340109489537]",726
64,"[0.031020240938394998, 0.5516311868586351, 0.41734857220297]",738
65,"[0.8770278625061709, 0.04984181298698202, 0.07313032450684703]",741
66,"[0.36381597912107516, 0.5626096995899419, 0.07357432128898303]",756
67,"[0.750725313072544, 0.23078897569750237, 0.018485711229953704]",378
68,"[0.0685884270818473, 0.48510668804210694, 0.4463048848760458]",495
69,"[0.21597140008192514, 0.76613694363395, 0.017891656284124806]",375
70,"[0.7762409034600822, 0.06596675589495705, 0.1577923406449607]",752
71,"[0.2257670192173506, 0.627557049531843, 0.14667593125080636]",670
72,"[0.9017494749388741, 0.057853133857147125, 0.040397391203978755]",591
73,"[0.03590119364758397, 0.17462953915407164, 0.7894692671983444]",387
74,"[0.06877424372959932, 0.24641206879233726, 0.6848136874780635]",578
75,"[0.5276076761901383, 0.4385972710511829, 0.03379505275867868]",678
76,"[0.8840419273222274, 0.03164845769987678, 0.08430961497789581]",638
77,"[0.03132057754934515, 0.3235058141062587, 0.6451736083443962]",414
78,"[0.4749455825296868, 0.4395033504787551, 0.08555106699155808]",479
79,"[0.029924587047696, 0.177376376423542, 0.7926990365287621]",390
80,"[0.42539375031329263, 0.4502943187237486, 0.12431193096295888]",486
81,"[0.021978739623206747, 0.02807795305200661, 0.9499433073247867]",834
82,"[0.020936875449996308, 0.4201269222049476, 0.5589362023450563]",802
84,"[0.9282031836010315, 0.05164452679635543, 0.02015228960261307]",811
85,"[0.460755961163691, 0.5183572127670248, 0.02088682606928395]",757
86,"[0.014060515412755728, 0.07436262123815142, 0.9115768633490928]",797
90,"[0.027043711678982646, 0.016743790504959555, 0.9562124978160579]",917
91,"[0.056612725700912685, 0.5513450512219017, 0.39204222307718567]",704
93,"[0.022034884507513, 0.9234075646743377, 0.05455755081814918]",350
94,"[0.3628677677936544, 0.49715440735082855, 0.13997782485551705]",693
97,"[0.3514236210730657, 0.36850756847643396, 0.2800688104505004]",541
98,"[0.06946628719687917, 0.16843309259869785, 0.762100620204423]",784
99,"[0.05605059027029165, 0.024252799598040574, 0.9196966101316677]",666
100,"[0.09972197708578313, 0.04618441693805371, 0.8540936059761631]",732
102,"[0.5688581915997489, 0.23815806842884063, 0.19298373997141044]",639
103,"[0.7026324387366797, 0.2603601092381515, 0.037007452025168794]",727
106,"[0.05308797247716195, 0.3079452093686277, 0.6389668181542104]",798
107,"[0.4444919721463669, 0.28061900358795416, 0.274889024265679]",690
109,"[0.03382579918277291, 0.279245489259835, 0.6869287115573921]",749
111,"[0.9548890006187662, 0.024250967068175158, 0.02086003231305873]",352
112,"[0.01624383318109356, 0.16563419402232996, 0.8181219727965765]",929
113,"[0.5589000475154361, 0.3988689428153495, 0.04223100966921438]",736
114,"[0.8038987647837376, 0.17901332441865891, 0.017087910797603544]",321
115,"[0.026349055101958695, 0.10953069016233088, 0.8641202547357104]",745
118,"[0.036885819544789034, 0.04301578260229472, 0.9200983978529162]",774
121,"[0.938269430815769, 0.037338104847484205, 0.02439246433674686]",654
122,"[0.04551674922480734, 0.04688336540994304, 0.9075998853652495]",756
123,"[0.4195466726162055, 0.22826922973459945, 0.35218409764919506]",662
126,"[0.028216664298040376, 0.026909014024765168, 0.9448743216771944]",899
127,"[0.13730801987594024, 0.21106105104755166, 0.6516309290765081]",760
129,"[0.4428897664536062, 0.4369954105490987, 0.120114822997295]",548
132,"[0.8113090296751021, 0.15867005004403673, 0.030020920280861303]",724
133,"[0.8423050742204772, 0.1432292485146397, 0.014465677264883056]",652
139,"[0.48471210785572605, 0.4715119335931615, 0.04377595855111242]",460
140,"[0.18406625869666385, 0.6241456791537375, 0.19178806214959862]",377
142,"[0.03310543027372568, 0.5757079598055738, 0.3911866099207005]",652
143,"[0.41985673240019655, 0.2606548077461291, 0.3194884598536744]",711
144,"[0.9256876480816252, 0.023911746260549413, 0.05040060565782542]",769
145,"[0.02071529731343286, 0.3822500855912964, 0.5970346170952707]",881
148,"[0.9587118735721428, 0.02473351878207186, 0.016554607645785313]",936
149,"[0.07770927515178963, 0.5771480933704156, 0.34514263147779467]",696
154,"[0.01949752667700442, 0.0372630287155276, 0.943239444607468]",331
156,"[0.2813056213976439, 0.39843239451665374, 0.3202619840857024]",537
158,"[0.04085594757205593, 0.022225756326500715, 0.9369182961014433]",733
163,"[0.9633185514526851, 0.018324629331893143, 0.018356819215421625]",896
166,"[0.01837895496116571, 0.24183061975133482, 0.7397904252874995]",786
170,"[0.03995609998600431, 0.060479494023431384, 0.8995644059905643]",705
173,"[0.05668446012053955, 0.11864228789714541, 0.824673251982315]",761
179,"[0.8543790315210753, 0.09969293946438422, 0.045928029014540385]",807
183,"[0.021482480515697844, 0.0626143989145246, 0.9159031205697775]",352
186,"[0.9450046448450354, 0.038326687550764967, 0.0166686676041995]",694
190,"[0.04282808608136059, 0.14411528967958595, 0.8130566242390534]",812
192,"[0.9007025811311276, 0.08194890199987591, 0.017348516868996522]",777
196,"[0.026484286671626677, 0.03745163953783505, 0.9360640737905384]",766
207,"[0.9192998260781994, 0.055119600278769464, 0.025580573643031367]",699
210,"[0.9311295376329649, 0.055809663421306666, 0.01306079894572835]",860
214,"[0.7522304875256772, 0.20276260352137568, 0.045006908952947074]",771
215,"[0.9647923007744658, 0.026531716965106544, 0.008675982260427826]",949
223,"[0.7892131493064605, 0.16121121871541197, 0.04957563197812758]",776
254,"[0.936034756593709, 0.027200434530750064, 0.03676480887554091]",786
283,"[0.9176042128657484, 0.043419977391676294, 0.038975809742575314]",803
289,"[0.9239218572399941, 0.039894319548939024, 0.03618382321106709]",618
297,"[0.9235123776579802, 0.03202425560769967, 0.04446336673432018]",696
302,"[0.8924876195895897, 0.04418217482123758, 0.06333020558917277]",807
306,"[0.05606896473006906, 0.03364414907023801, 0.910286886199693]",748
307,"[0.9343244297445898, 0.02402956390126998, 0.041646006354140175]",749
316,"[0.04479358590391118, 0.038445008739739175, 0.9167614053563496]",915
319,"[0.9421868417708369, 0.036529045027940014, 0.02128411320122318]",783
326,"[0.8773498689193463, 0.07605447611583756, 0.046595654964816144]",698
332,"[0.7618381639120656, 0.1986101120008828, 0.039551724087051654]",772
380,"[0.048062546810933776, 0.024886722003183325, 0.9270507311858829]",739
