,trial,judgment,num_cols
0,1,"[0.09798707378669176, 0.13489195505977852, 0.7671209711535297]",545
1,2,"[0.09846710327572188, 0.15690989527510082, 0.7446230014491773]",534
2,3,"[0.08997425181698539, 0.9015447643298237, 0.008480983853190963]",590
3,4,"[0.004526825537980679, 0.024198695721917587, 0.9712744787401018]",597
4,5,"[0.07248316943820127, 0.7499881731228356, 0.17752865743896307]",594
5,6,"[0.6886495541114015, 0.2469975915813256, 0.06435285430727292]",638
6,7,"[0.0012080336500844872, 0.0492099219912993, 0.9495820443586162]",580
7,8,"[0.5273154802220955, 0.272658663897891, 0.20002585588001345]",650
8,9,"[0.9698456620766456, 0.0027272995933116315, 0.02742703833004273]",538
9,10,"[0.4738132280867994, 0.0847809434668107, 0.4414058284463899]",513
10,11,"[0.0009887244477991615, 0.004533754849498168, 0.9944775207027026]",658
11,12,"[0.9770088709818542, 0.005266894456621744, 0.017724234561524093]",643
12,13,"[0.6283229299099734, 0.3703286392089352, 0.0013484308810913816]",621
13,14,"[0.010178037611217992, 0.006519411698638008, 0.983302550690144]",587
14,15,"[0.870148660939883, 0.09562409943047288, 0.034227239629644114]",403
15,16,"[0.18272969826143007, 0.8037165769782815, 0.013553724760288467]",618
16,17,"[0.7902230556008496, 0.1520975504694695, 0.057679393929680904]",640
17,18,"[0.17935341153624176, 0.8115392828791808, 0.009107305584577495]",589
18,19,"[0.9022956004772058, 0.09553739036716245, 0.002167009155631828]",522
19,20,"[0.960083271477842, 0.001919296100758187, 0.037997432421399996]",581
20,21,"[0.013887518097108097, 0.9778299478256098, 0.008282534077281916]",701
21,22,"[0.0009352664644422404, 0.5141562397701, 0.4849084937654577]",699
22,23,"[0.021514826189257243, 0.23707546323269676, 0.7414097105780459]",769
23,24,"[0.00431253584106834, 0.03751213343556416, 0.9581753307233675]",689
24,25,"[0.24359046569144685, 0.6153827751237392, 0.1410267591848139]",714
25,26,"[0.006946349157807624, 0.0707707869098311, 0.9222828639323613]",561
26,27,"[0.005576296292321296, 0.05534727073063349, 0.9390764329770452]",614
27,28,"[0.11365005161377834, 0.6975879877383935, 0.18876196064782835]",529
28,29,"[0.6606600925639117, 0.15055840977640084, 0.18878149765968738]",417
29,30,"[0.03789437428162185, 0.9519347049321908, 0.01017092078618732]",639
30,31,"[0.8190978624825705, 0.15103190628735758, 0.02987023123007191]",703
31,32,"[0.34279902726567024, 0.18961608383821596, 0.4675848888961139]",598
32,33,"[0.003822730390910782, 0.9828684310802058, 0.013308838528883362]",688
33,34,"[0.9092631161901564, 0.0032423357797387994, 0.08749454803010492]",577
