trial,judgment,num_cols
1,"[0.07322291916206028, 0.03842505708981045, 0.8883520237481293]",589
2,"[0.08652995491889165, 0.045897612981381265, 0.8675724320997271]",632
3,"[0.03914952563398105, 0.9483559364634373, 0.012494537902581692]",331
4,"[0.00841672084298689, 0.016919169821978556, 0.9746641093350346]",322
5,"[0.028322628697820127, 0.9195486988147806, 0.05212867248739932]",658
6,"[0.8989434786625524, 0.0670360722089786, 0.03402044912846897]",713
7,"[0.009020001577783095, 0.05415185482193186, 0.936828143600285]",752
8,"[0.5722934603799352, 0.24267265500894372, 0.18503388461112114]",635
9,"[0.9679787542002385, 0.014075082177263165, 0.01794616362249837]",714
10,"[0.5008227817654463, 0.03251938137605679, 0.466657836858497]",611
11,"[0.009937350387780841, 0.01461806550937758, 0.9754445841028415]",1047
12,"[0.9218712532598597, 0.021156270765959183, 0.056972475974181175]",721
13,"[0.5581375896416959, 0.4285128763761259, 0.013349533982178046]",791
14,"[0.01971133588487616, 0.023738402210776825, 0.9565502619043471]",826
15,"[0.9150393826132742, 0.042752834899178783, 0.042207782487546766]",312
16,"[0.05019955969489154, 0.9321178118324132, 0.01768262847269522]",617
17,"[0.8990687098875576, 0.043413556821032845, 0.057517733291409495]",605
18,"[0.04172959284143551, 0.927597254241295, 0.030673152917269485]",623
19,"[0.9479589487903264, 0.042931587411001226, 0.00910946379867236]",320
20,"[0.9704657733094225, 0.015270758567765533, 0.014263468122811932]",749
21,"[0.017855613971828447, 0.9673879955467702, 0.01475639048140138]",347
22,"[0.010704535999653618, 0.49055486654554065, 0.49874059745480587]",849
23,"[0.0471574606407609, 0.1350307859042334, 0.8178117534550058]",764
24,"[0.013964043115651614, 0.03280901290914614, 0.9532269439752022]",344
25,"[0.1988272608767223, 0.7493299204272776, 0.05184281869600009]",753
26,"[0.008832337183456744, 0.025312203583375808, 0.9658554592331674]",335
27,"[0.015291415414135433, 0.027054857790709933, 0.9576537267951546]",341
28,"[0.10168496501469297, 0.8487280576208163, 0.04958697736449086]",645
29,"[0.902250633602688, 0.04176489283760279, 0.05598447355970928]",586
30,"[0.024999166804184257, 0.9616260715467105, 0.013374761649105381]",339
31,"[0.9292829404097869, 0.047167135457424396, 0.02354992413278879]",611
32,"[0.24571772512959011, 0.06344075645494046, 0.6908415184154695]",699
33,"[0.013688215722998763, 0.9738438509850289, 0.01246793329197243]",330
34,"[0.9548653474232771, 0.021166098528221457, 0.023968554048501466]",778
35,"[0.2966120140524066, 0.056249539579465206, 0.6471384463681281]",772
36,"[0.053296148066912075, 0.034328071400259515, 0.9123757805328283]",601
37,"[0.3620040292916744, 0.6195039744002541, 0.01849199630807145]",767
38,"[0.06205714327931365, 0.04034820269363993, 0.8975946540270463]",775
39,"[0.7138957458213832, 0.034553590959303424, 0.2515506632193134]",650
40,"[0.948253466387921, 0.03661941747218871, 0.01512711613989037]",881
41,"[0.06508673803755133, 0.01569206873544712, 0.9192211932270016]",850
42,"[0.04420240510071423, 0.059849871588094426, 0.8959477233111914]",776
43,"[0.6868103989212638, 0.2869897005060591, 0.02619990057267701]",652
44,"[0.05119715330344619, 0.08461863622140156, 0.8641842104751523]",777
45,"[0.9699667397867638, 0.018301624990584617, 0.011731635222651535]",767
46,"[0.03722674915626786, 0.9263834843635989, 0.03638976648013331]",581
47,"[0.022599137699955824, 0.5692906957317129, 0.4081101665683313]",614
48,"[0.3374741094619574, 0.28338311171223113, 0.3791427788258116]",620
49,"[0.02826243602549051, 0.029145660867500797, 0.9425919031070087]",833
50,"[0.04329430154580902, 0.6958790081174768, 0.26082669033671424]",668
51,"[0.6573765272066985, 0.046879677847274745, 0.29574379494602676]",672
52,"[0.04614456518614385, 0.04954798213418533, 0.9043074526796707]",925
53,"[0.11205455503438203, 0.8428394469335263, 0.04510599803209161]",782
54,"[0.017755345539967608, 0.40318410477173555, 0.5790605496882968]",748
55,"[0.014189534609882114, 0.46328330385494215, 0.5225271615351759]",902
56,"[0.04762842479483985, 0.6928491388399294, 0.2595224363652308]",660
57,"[0.012991226153443572, 0.03618440160775578, 0.9508243722388006]",331
58,"[0.45299190366984865, 0.027361580619313486, 0.519646515710838]",619
59,"[0.3844314790670948, 0.19191533674996017, 0.42365318418294495]",656
60,"[0.03561182888051405, 0.060918189845649874, 0.903469981273836]",796
61,"[0.036224546241754085, 0.021108989197873726, 0.9426664645603722]",819
62,"[0.17190595800416422, 0.09436752434590802, 0.7337265176499277]",782
63,"[0.25398407700045633, 0.6954057907804749, 0.05061013221906885]",697
64,"[0.029356990082790368, 0.6831786177531864, 0.2874643921640232]",701
65,"[0.9572604669952444, 0.02179679201544774, 0.02094274098930797]",763
66,"[0.2125118237875985, 0.7119263869254697, 0.07556178928693184]",685
67,"[0.9475276169799852, 0.03886211230144919, 0.01361027071856556]",323
68,"[0.12377653075925357, 0.8344583198869028, 0.04176514935384368]",592
69,"[0.03649346504348445, 0.9448021924345124, 0.01870434252200333]",330
70,"[0.7606709165358011, 0.016207418278854357, 0.22312166518534446]",807
71,"[0.12248845703679954, 0.7128475372297646, 0.16466400573343584]",640
72,"[0.9642264169767227, 0.010409916218882168, 0.025363666804395002]",622
73,"[0.020825262339558757, 0.03784739912329607, 0.9413273385371451]",333
74,"[0.011175044715476614, 0.2896265209461468, 0.6991984343383765]",594
75,"[0.8995203473946559, 0.06457055662475913, 0.035909095980585]",735
76,"[0.892934239060021, 0.03101095047659917, 0.07605481046337986]",639
77,"[0.03310960720161199, 0.902937524266944, 0.06395286853144415]",596
78,"[0.05350129319172753, 0.7994563136581506, 0.14704239315012188]",628
79,"[0.013248412630649173, 0.03317090803446833, 0.9535806793348826]",327
80,"[0.8203301142355519, 0.03831538431494949, 0.14135450144949857]",610
81,"[0.026666028624688427, 0.030255749051489506, 0.9430782223238221]",794
82,"[0.013020198167798305, 0.2991757247337796, 0.6878040770984222]",833
84,"[0.9690357724733861, 0.018068513060205408, 0.012895714466408512]",829
85,"[0.3958124598623949, 0.5911449066655775, 0.013042633472027552]",771
86,"[0.007793107429249097, 0.012916192282658126, 0.9792907002880927]",816
90,"[0.02917174121393589, 0.048591705000669484, 0.9222365537853947]",883
91,"[0.06753592270752137, 0.7448916544651264, 0.18757242282735237]",714
93,"[0.01481001160295576, 0.9674324436588887, 0.017757544738155606]",338
