trial,judgment,num_cols
1,"[0.07650839513381943, 0.4892893825463678, 0.4342022223198127]",467
2,"[0.05912008711240642, 0.5078077056054644, 0.4330722072821292]",464
3,"[0.4189268228009506, 0.5100146021374902, 0.07105857506155915]",479
4,"[0.07208563715384361, 0.1436462385285105, 0.7842681243176458]",416
5,"[0.057646341666353046, 0.40986952971008195, 0.5324841286235651]",481
6,"[0.44197859399032247, 0.4656727479311569, 0.09234865807852062]",674
7,"[0.06149474479240174, 0.08375579202452396, 0.8547494631830743]",728
8,"[0.49383292022267594, 0.21219162840497827, 0.2939754513723458]",643
9,"[0.8385345482349821, 0.08666305618300466, 0.07480239558201338]",684
10,"[0.3238010025143274, 0.36829368443987404, 0.3079053130457985]",497
11,"[0.042095426063393, 0.07452826973849642, 0.8833763041981106]",1009
12,"[0.7968520533491472, 0.15868112505897985, 0.044466821591873]",682
13,"[0.4487606896003031, 0.5004704955789425, 0.050768814820754286]",745
14,"[0.07082025258546697, 0.09733023938815469, 0.8318495080263782]",760
15,"[0.5211496055038004, 0.4398062166764611, 0.03904417781973851]",415
16,"[0.533318433614265, 0.42274887584513177, 0.04393269054060322]",483
17,"[0.37344796715956124, 0.43710621015229323, 0.18944582268814553]",534
18,"[0.5039613280134477, 0.46234022533227054, 0.033698446654281684]",499
19,"[0.5448125923744837, 0.42322559223759193, 0.0319618153879245]",457
20,"[0.8818397771008961, 0.07653893786116385, 0.041621285037940034]",715
21,"[0.2460072041913789, 0.6276497395532482, 0.12634305625537284]",542
22,"[0.05184032801791848, 0.4888637550737502, 0.4592959169083314]",823
23,"[0.05146732203935602, 0.14397970288862597, 0.804552975072018]",769
24,"[0.06317521438381456, 0.3852415776501591, 0.5515832079660262]",531
25,"[0.16358997341360015, 0.4548922521156997, 0.3815177744707003]",712
26,"[0.055260857023489096, 0.38926553664437097, 0.5554736063321398]",457
27,"[0.05528677609392196, 0.42125454199279533, 0.5234586819132828]",518
28,"[0.05841363648602359, 0.4027386225017987, 0.5388477410121777]",450
29,"[0.28319369031309655, 0.3271549458819675, 0.38965136380493615]",420
30,"[0.3410831816912143, 0.5439636278302102, 0.1149531904785755]",511
31,"[0.390533382234273, 0.44942608149208757, 0.1600405362736395]",607
32,"[0.21496590290335943, 0.46802646835919454, 0.317007628737446]",509
33,"[0.0998154672807373, 0.7783720926752795, 0.12181244004398324]",464
34,"[0.7063524041458599, 0.12637457206464153, 0.16727302378949863]",699
35,"[0.12454197532098013, 0.49284503618656145, 0.3826129884924583]",686
36,"[0.08968048261183574, 0.3933546381195071, 0.5169648792686572]",501
37,"[0.45365036368645456, 0.45368699896598863, 0.09266263734755688]",708
38,"[0.1438895341650142, 0.09951460308134662, 0.7565958627536391]",777
39,"[0.36521200761584444, 0.4236576053022839, 0.21113038708187157]",535
40,"[0.8357014354719277, 0.11256643561734565, 0.05173212891072671]",842
41,"[0.05988360341895183, 0.09115456363095584, 0.8489618329500924]",809
