trial,judgment,num_cols
1,"[0.36303219935477843, 0.037886154036131305, 0.5990816466090902]",630
2,"[0.24369187683989182, 0.018506691283847763, 0.7378014318762603]",641
3,"[0.008241994312930545, 0.9830652189733795, 0.008692786713689926]",322
4,"[0.011369651830155505, 0.01906785736240507, 0.9695624908074394]",328
5,"[0.12123060387744754, 0.8524084074003182, 0.026360988722234267]",674
6,"[0.8842395982583501, 0.043511043247783245, 0.07224935849386667]",708
7,"[0.02390934436037485, 0.04842925644652989, 0.9276613991930953]",727
8,"[0.39707550395461505, 0.38972255940348094, 0.21320193664190396]",632
9,"[0.9607491523238387, 0.019783302705469713, 0.019467544970691527]",704
10,"[0.6418533452083338, 0.020428278033132085, 0.3377183767585341]",602
11,"[0.013136036580837694, 0.009878418493656605, 0.9769855449255057]",1064
12,"[0.690408040793184, 0.03404115446548963, 0.2755508047413264]",762
13,"[0.7705644103620475, 0.20208706414732297, 0.0273485254906294]",770
14,"[0.01627437355058557, 0.015548191041373362, 0.968177435408041]",824
15,"[0.8844842976192954, 0.008627122932921396, 0.10688857944778335]",310
16,"[0.01926210542672934, 0.9165839733884428, 0.06415392118482789]",651
17,"[0.9454638849564829, 0.017947613582595643, 0.036588501460921435]",611
18,"[0.02188104445463309, 0.9107201336755084, 0.06739882186985857]",646
19,"[0.9654726556769154, 0.016249324070127868, 0.018278020252956724]",325
20,"[0.9614094192250288, 0.00916816822520988, 0.029422412549761332]",720
21,"[0.006846628185570714, 0.982058019317434, 0.011095352496995274]",330
22,"[0.0032702186982909013, 0.9395538145283225, 0.05717596677338662]",760
23,"[0.4245845445355972, 0.30550845433664525, 0.26990700112775745]",785
24,"[0.016155818423983476, 0.010506418752606965, 0.9733377628234096]",340
25,"[0.3155193497316428, 0.6514661467246795, 0.03301450354367766]",761
26,"[0.01886552783266016, 0.02019777779364363, 0.9609366943736962]",347
27,"[0.008726683880564303, 0.006841120201795596, 0.9844321959176402]",330
28,"[0.5355350221049473, 0.43232459376236787, 0.03214038413268466]",626
29,"[0.8937365431666526, 0.05225062846579623, 0.0540128283675512]",583
30,"[0.013473645871801047, 0.9725574055302163, 0.013968948597982691]",340
31,"[0.9086299421860805, 0.03453746962290975, 0.05683258819100973]",646
32,"[0.3846336538043189, 0.09506081756073449, 0.5203055286349466]",690
33,"[0.02086110130239336, 0.9583751227218034, 0.02076377597580335]",362
34,"[0.7813754277935654, 0.04535814011797824, 0.17326643208845638]",711
35,"[0.4478037901549837, 0.03848077269388573, 0.5137154371511305]",769
36,"[0.03876771311036696, 0.011410501608399598, 0.9498217852812335]",628
37,"[0.5331205087775258, 0.4389922338432653, 0.02788725737920894]",731
38,"[0.04835492900544643, 0.04852289258307593, 0.9031221784114776]",731
39,"[0.747169544419197, 0.024534464123983853, 0.22829599145681903]",673
40,"[0.9763714993794946, 0.012129660664986865, 0.011498839955518479]",861
41,"[0.40351673668524013, 0.04572462525847557, 0.5507586380562843]",785
42,"[0.3690586865501787, 0.054946229830947116, 0.5759950836188741]",795
43,"[0.4806852481666693, 0.3261920250814832, 0.19312272675184747]",678
44,"[0.03325264483118539, 0.2848368952443152, 0.6819104599244994]",805
45,"[0.7901791445985361, 0.18460341586404838, 0.025217439537415582]",734
46,"[0.1762973378149046, 0.7975221246710249, 0.026180537514070523]",620
47,"[0.019125418769222958, 0.355441644153353, 0.6254329370774241]",599
48,"[0.21276810083462608, 0.17488217434129394, 0.6123497248240799]",614
49,"[0.12673106439702755, 0.061874965613457136, 0.8113939699895153]",813
50,"[0.10344645310075733, 0.80375698666928, 0.09279656022996256]",639
51,"[0.7067320111971861, 0.027506267320431797, 0.26576172148238214]",676
52,"[0.06081812222690255, 0.051958375943801274, 0.8872235018292962]",832
53,"[0.3509351000121129, 0.5744328575744405, 0.0746320424134466]",763
54,"[0.1077329601958514, 0.4500656253729223, 0.44220141443122635]",711
55,"[0.028728019710308424, 0.3207815686049249, 0.6504904116847667]",845
56,"[0.2854873364498285, 0.46884917479934657, 0.24566348875082508]",680
57,"[0.02461992671426377, 0.02662609030797157, 0.9487539829777647]",334
58,"[0.592241503259012, 0.023341231447027586, 0.3844172652939604]",619
59,"[0.5015833249618052, 0.1876976266990337, 0.3107190483391611]",664
60,"[0.28117664063870446, 0.05989734682451819, 0.6589260125367774]",794
61,"[0.19018740941938245, 0.024370361306110953, 0.7854422292745067]",803
62,"[0.10624100684557795, 0.10061481043654005, 0.793144182717882]",794
63,"[0.14887492949937922, 0.4145669889092279, 0.43655808159139303]",665
64,"[0.25530244928444157, 0.5301872308041871, 0.2145103199113713]",724
65,"[0.7723525469714121, 0.03135871650727357, 0.1962887365213144]",726
66,"[0.10095531593502895, 0.448600111235726, 0.45044457282924494]",683
67,"[0.972002856569691, 0.013022303596042423, 0.01497483983426655]",332
68,"[0.33568370124229163, 0.623027347387613, 0.04128895137009539]",643
69,"[0.018288841234767095, 0.9639689248389698, 0.01774223392626316]",332
70,"[0.5509494457591423, 0.04176840050346236, 0.40728215373739535]",779
71,"[0.1704037276941014, 0.5014124563907372, 0.32818381591516144]",678
72,"[0.9691905982359268, 0.00567557182061602, 0.02513382994345729]",621
73,"[0.012878142067230668, 0.015146101004245023, 0.9719757569285243]",330
74,"[0.028738013193996593, 0.48611683783186993, 0.4851451489741334]",589
75,"[0.5631364432744951, 0.11462086135044378, 0.3222426953750611]",699
76,"[0.8323652482140744, 0.029540849270572732, 0.13809390251535286]",621
77,"[0.04817390851829993, 0.9072644445715261, 0.044561646910174]",595
78,"[0.03171453679438608, 0.5587501890897517, 0.40953527411586227]",635
79,"[0.01499058329308682, 0.012258289397441351, 0.9727511273094718]",343
80,"[0.8252773426108009, 0.0246480576233844, 0.15007459976581472]",618
81,"[0.0180841884065751, 0.0190686353539172, 0.9628471762395078]",768
82,"[0.03667359745285736, 0.5305499647913444, 0.4327764377557983]",796
84,"[0.9250734235430846, 0.0498216244891849, 0.025104951967730462]",806
85,"[0.7652661854194172, 0.21689219742112123, 0.017841617159461674]",743
86,"[0.019923928821221674, 0.028355370863159573, 0.9517207003156188]",790
90,"[0.06270948954943682, 0.059336393542685904, 0.8779541169078773]",804
91,"[0.47413928259191673, 0.3642974140706515, 0.1615633033374317]",729
93,"[0.014880780991096102, 0.9748486525185917, 0.010270566490312149]",343
94,"[0.4745090196596953, 0.2965664493141435, 0.22892453102616125]",709
97,"[0.6826078127190689, 0.029244531570588386, 0.2881476557103426]",649
98,"[0.266039049806439, 0.01778539137219933, 0.7161755588213616]",820
99,"[0.35168841455084027, 0.027151210881741945, 0.6211603745674179]",757
100,"[0.3296148369466108, 0.04229929923650883, 0.6280858638168804]",746
102,"[0.39843540902456276, 0.5635843283302371, 0.037980262645200144]",655
103,"[0.9108631664722224, 0.026097518094786838, 0.06303931543299077]",748
106,"[0.04376020496363673, 0.5032923265966603, 0.45294746843970285]",810
107,"[0.7404543704649796, 0.13036052600212128, 0.1291851035328991]",674
109,"[0.018314665693246537, 0.08932943755968151, 0.892355896747072]",774
111,"[0.964846417567603, 0.013048581675304918, 0.02210500075709204]",360
112,"[0.028146540055715187, 0.4066581456905506, 0.5651953142537343]",868
113,"[0.3533013213008654, 0.18977534966035067, 0.45692332903878397]",772
114,"[0.867169754128229, 0.12356605535659107, 0.009264190515179883]",322
115,"[0.059458681162816496, 0.06977440693351643, 0.8707669119036671]",728
118,"[0.3012668894458426, 0.13950850889976824, 0.5592246016543893]",788
121,"[0.8445222448948041, 0.12501768836206792, 0.030460066743128063]",645
122,"[0.4545282804825728, 0.05391620921263619, 0.49155551030479094]",883
123,"[0.5894349772151993, 0.09756911698423726, 0.3129959058005634]",654
126,"[0.019843935883232782, 0.022858444449547606, 0.9572976196672197]",894
127,"[0.3866564589781457, 0.028438975558968124, 0.5849045654628862]",810
129,"[0.8660660421203844, 0.032410157597070305, 0.10152380028254526]",651
132,"[0.6407761921352992, 0.24404689251142694, 0.11517691535327379]",721
133,"[0.8325307565343688, 0.14573475402889244, 0.021734489436738835]",638
139,"[0.03461997839337173, 0.5856191590660633, 0.37976086254056507]",631
140,"[0.1291850206955251, 0.8578508429840862, 0.01296413632038875]",306
142,"[0.025189048147178924, 0.7527202045371227, 0.2220907473156984]",645
143,"[0.5919082322735593, 0.10345434285141249, 0.3046374248750283]",671
144,"[0.8694689055351642, 0.03283660805455219, 0.09769448641028346]",753
145,"[0.053743822708411985, 0.44646151380970606, 0.49979466348188195]",877
148,"[0.9333456249920379, 0.028564126661478104, 0.038090248346483994]",889
149,"[0.12188380247052252, 0.8159990743769411, 0.062117123152536376]",676
154,"[0.009525361363291542, 0.00970737187062298, 0.9807672667660855]",321
156,"[0.5390143073579692, 0.023142334111157275, 0.43784335853087347]",645
158,"[0.06956310805710395, 0.010328151365241768, 0.9201087405776542]",730
163,"[0.8984471482551618, 0.052414448403355504, 0.04913840334148271]",800
166,"[0.012327784875774137, 0.47347932294975414, 0.5141928921744716]",807
170,"[0.02715586778872054, 0.118711122109768, 0.8541330101015115]",714
173,"[0.32194219217252634, 0.39868352133579, 0.27937428649168367]",783
179,"[0.7075958344231613, 0.04518946843959785, 0.2472146971372409]",805
183,"[0.007238709479621441, 0.00756940693693692, 0.9851918835834416]",346
186,"[0.969202062725422, 0.017732599948374752, 0.013065337326203364]",694
190,"[0.1664004564865647, 0.12451595167440686, 0.7090835918390285]",787
192,"[0.9048186475759998, 0.07889714080026944, 0.016284211623730768]",770
196,"[0.040147532376827666, 0.1273308775330004, 0.8325215900901719]",729
207,"[0.9513739090022346, 0.02981361056552491, 0.018812480432240288]",695
210,"[0.9708590258365732, 0.014914128253836737, 0.014226845909590011]",853
214,"[0.6417568179181385, 0.1378263288889424, 0.2204168531929191]",760
215,"[0.9840146955903636, 0.008314027127752945, 0.007671277281883472]",916
223,"[0.8125030044794854, 0.032002436138934075, 0.15549455938158055]",789
254,"[0.6349634625047691, 0.02765739317148459, 0.3373791443237462]",757
283,"[0.8012333716301204, 0.024889562079916765, 0.17387706628996272]",785
289,"[0.9264364570216577, 0.0663055752675707, 0.007257967710771602]",631
297,"[0.5235370048207184, 0.03667610472901682, 0.4397868904502648]",737
302,"[0.7374548142571598, 0.11787981314430292, 0.14466537259853723]",800
306,"[0.37254127838946477, 0.03174602753346211, 0.5957126940770731]",785
307,"[0.8563363548129298, 0.010270729871792034, 0.13339291531527817]",756
316,"[0.14050774585041903, 0.018902312634970133, 0.8405899415146109]",893
319,"[0.5441322318130988, 0.4196077136399398, 0.03626005454696152]",743
326,"[0.7726124460778898, 0.08311239298404256, 0.1442751609380677]",719
332,"[0.45931839442296896, 0.23343648032448913, 0.30724512525254183]",778
380,"[0.17209106911085068, 0.01352261386191639, 0.814386317027233]",737
