trial,judgment,num_cols
1,"[0.3462780263004601, 0.16833550992011923, 0.4853864637794208]",594
2,"[0.2995534867209355, 0.11745573603556361, 0.5829907772435009]",604
3,"[0.01982205531460919, 0.9676786512044488, 0.012499293480941915]",329
4,"[0.015617529447593245, 0.04072315564057982, 0.9436593149118269]",335
5,"[0.2934569010992672, 0.5050138455294471, 0.20152925337128572]",648
6,"[0.3940047922148343, 0.3963323780827821, 0.20966282970238356]",670
7,"[0.02762669494703122, 0.14506396565480792, 0.8273093393981609]",711
8,"[0.37534883423152476, 0.37828770894536895, 0.24636345682310637]",638
9,"[0.9165437539289963, 0.020401096892127355, 0.06305514917887627]",701
10,"[0.5811773279192062, 0.10783764241780423, 0.31098502966298963]",573
11,"[0.012420543340426998, 0.011006756365009382, 0.9765727002945637]",1067
12,"[0.6936304980583715, 0.03676383806148465, 0.2696056638801438]",759
13,"[0.5533918563652562, 0.4014356221576105, 0.04517252147713332]",756
14,"[0.020061232495961336, 0.014849645684362254, 0.9650891218196764]",823
15,"[0.8695657136690801, 0.023814823802619522, 0.10661946252830048]",314
16,"[0.10027638919103934, 0.7969744617456042, 0.10274914906335648]",630
17,"[0.8541871354716049, 0.08260397579113421, 0.06320888873726088]",602
18,"[0.10319587696308996, 0.7362778523207556, 0.16052627071615438]",620
19,"[0.8816995125056976, 0.05695511107170249, 0.061345376422600115]",353
20,"[0.94257311348288, 0.009479074080224624, 0.04794781243689548]",718
21,"[0.013930005866050709, 0.9746148618670747, 0.011455132266874602]",347
22,"[0.0034441080932512084, 0.9427277821386332, 0.05382810976811566]",760
23,"[0.3876761343292699, 0.3200104809354398, 0.2923133847352903]",783
24,"[0.024368911704527572, 0.026577987566962686, 0.9490531007285097]",366
25,"[0.3372098040445896, 0.36229742910254387, 0.3004927668528664]",739
26,"[0.044414088191035636, 0.07361294369200308, 0.8819729681169612]",385
27,"[0.014775622420296968, 0.019435660155393265, 0.9657887174243097]",342
28,"[0.32179799630803385, 0.5627923534784179, 0.11540965021354814]",586
29,"[0.5639121877444632, 0.2178986108407027, 0.2181892014148341]",499
30,"[0.030696483927909697, 0.9529553709947481, 0.01634814507734228]",355
31,"[0.6606704330500865, 0.23811146907176312, 0.1012180978781502]",599
32,"[0.23510760129263533, 0.4890299309600161, 0.27586246774734846]",625
33,"[0.024120760354894712, 0.9278219867376708, 0.04805725290743446]",394
34,"[0.6265560855972528, 0.06195221197181491, 0.3114917024309322]",704
35,"[0.3926196505696156, 0.17083353194317477, 0.4365468174872097]",740
36,"[0.05925074093976801, 0.04970769699447697, 0.891041562065755]",618
37,"[0.5858526720205384, 0.38566993471582023, 0.028477393263641442]",730
38,"[0.03840612697828576, 0.040211105611073335, 0.9213827674106408]",743
39,"[0.5970054938365024, 0.20876242654926472, 0.19423207961423294]",589
40,"[0.9568733255906965, 0.010351777525706764, 0.03277489688359676]",866
41,"[0.4271332123954093, 0.045503029610348786, 0.5273637579942418]",775
42,"[0.33460091901947964, 0.12374473922721935, 0.541654341753301]",784
43,"[0.4369824333873091, 0.32431620927724963, 0.23870135733544115]",688
44,"[0.11531026814588882, 0.25776940689588873, 0.6269203249582225]",791
45,"[0.7334010323689744, 0.23930908161989903, 0.02728988601112656]",725
46,"[0.18334361509543806, 0.595326965130594, 0.221329419773968]",600
47,"[0.15146810870702956, 0.43929188321500573, 0.4092400080779648]",569
48,"[0.21034861618685294, 0.19046101084247935, 0.5991903729706678]",615
49,"[0.19498463796951923, 0.20613654633895312, 0.5988788156915276]",793
50,"[0.25168901021803675, 0.4783177610755061, 0.2699932287064572]",704
51,"[0.6084169951011938, 0.13581751323057634, 0.25576549166822976]",630
52,"[0.020138442471251607, 0.02547115484077232, 0.954390402687976]",943
53,"[0.5174365439101337, 0.34214858720985697, 0.14041486888000929]",714
54,"[0.08520854861766437, 0.4991766837550538, 0.4156147676272818]",741
55,"[0.029782583184446425, 0.3225945513460696, 0.647622865469484]",837
56,"[0.2982825965923883, 0.4317560350636953, 0.2699613683439164]",690
57,"[0.041408463417251636, 0.14137912457808136, 0.817212412004667]",373
58,"[0.3785175795731774, 0.15721404940793438, 0.4642683710188883]",586
59,"[0.5027508142392569, 0.2080109652906771, 0.28923822047006587]",666
60,"[0.26295036994964066, 0.14763281392735467, 0.5894168161230048]",784
61,"[0.21821340918031612, 0.02173663677369663, 0.7600499540459873]",792
62,"[0.21595461604961588, 0.050640759078185014, 0.7334046248721992]",804
