trial,judgment,num_cols
1,"[0.0272786370059564, 0.4307080764911066, 0.5420132865029369]",485
2,"[0.0376231010754119, 0.3255305109798609, 0.6368463879447271]",556
3,"[0.11888992460054564, 0.8663184953818409, 0.014791580017613444]",348
4,"[0.010187667878150635, 0.016767773663025502, 0.9730445584588239]",321
5,"[0.06090743853684918, 0.5607035085034893, 0.3783890529596615]",558
6,"[0.6081092497399705, 0.36176626318080013, 0.03012448707922941]",685
7,"[0.013172075764807731, 0.03135015643379555, 0.9554777678013967]",747
8,"[0.8443131630266675, 0.073145965667739, 0.0825408713055935]",606
9,"[0.9553431540698817, 0.01538443715703922, 0.029272408773079125]",709
10,"[0.5231507107058947, 0.26527122269276665, 0.21157806660133874]",532
11,"[0.012531490841713965, 0.014688023229312723, 0.9727804859289733]",1113
12,"[0.9277455984356914, 0.017129465236877407, 0.05512493632743113]",726
13,"[0.40024623414327143, 0.5907723292211865, 0.008981436635542106]",732
14,"[0.018181319274529765, 0.014147775060594898, 0.9676709056648753]",842
15,"[0.827648295340338, 0.13328922287466777, 0.03906248178499431]",336
16,"[0.37380003310842086, 0.592248893627884, 0.033951073263695]",526
17,"[0.6771132144858922, 0.29195659588533107, 0.03093018962877677]",534
18,"[0.21368900371970748, 0.7366755251064755, 0.049635471173817024]",586
19,"[0.8857172837220827, 0.09269310165066894, 0.02158961462724841]",334
20,"[0.9469745397381534, 0.021517983392227467, 0.03150747686961912]",738
21,"[0.022109839220535513, 0.9666136356113799, 0.011276525168084464]",338
22,"[0.006465230009977122, 0.575425303686657, 0.41810946630336593]",795
23,"[0.05613965204446519, 0.053349949691999035, 0.8905103982635358]",761
24,"[0.01758517560740229, 0.043531352209063894, 0.9388834721835337]",339
25,"[0.05000690679238708, 0.7013264047663442, 0.2486666884412688]",730
26,"[0.012415586328191033, 0.12600023553201337, 0.8615841781397956]",338
27,"[0.013657552847154385, 0.03532328098521204, 0.9510191661676335]",324
28,"[0.057179447546105926, 0.7130436512178353, 0.22977690123605873]",571
29,"[0.5191641482223177, 0.14328115666211813, 0.3375546951155641]",490
30,"[0.05275166030702807, 0.9389674808620954, 0.008280858830876602]",355
31,"[0.5925058568138619, 0.384163798961851, 0.023330344224286998]",539
32,"[0.1180294100140225, 0.4602083753930798, 0.42176221459289776]",502
33,"[0.009931570038378747, 0.9742107169352741, 0.015857713026347236]",324
34,"[0.9507267464496535, 0.014183519078830595, 0.035089734471515865]",765
35,"[0.3577759446221825, 0.43178292038577337, 0.21044113499204406]",715
36,"[0.022174148836047295, 0.08193801983058692, 0.8958878313333657]",587
