trial,judgment,num_cols
1,"[0.12069244589545643, 0.21331199319537666, 0.6659955609091669]",562
2,"[0.10987387459488665, 0.24797951143657915, 0.6421466139685341]",565
3,"[0.14078400004066957, 0.8364265460554002, 0.02278945390393023]",373
4,"[0.014283949064620459, 0.0460322634938967, 0.9396837874414828]",334
5,"[0.08383494366445937, 0.6297007118772676, 0.28646434445827296]",591
6,"[0.6157477600201127, 0.2889191402613259, 0.09533309971856149]",685
7,"[0.015484495346621423, 0.080761941834334, 0.9037535628190446]",737
8,"[0.5070764093384115, 0.2818395295365508, 0.2110840611250377]",631
9,"[0.9191188193417302, 0.028189806181017837, 0.052691374477251876]",706
10,"[0.45071830323116785, 0.14623255572063015, 0.4030491410482019]",551
11,"[0.017183952818504405, 0.02643392819184995, 0.9563821189896456]",1100
12,"[0.9129510953016912, 0.03439969888177737, 0.05264920581653162]",719
13,"[0.5676771110998072, 0.4187081565354581, 0.013614732364734672]",768
14,"[0.029363077420527694, 0.04179282598121549, 0.9288440965982568]",838
15,"[0.791285604740107, 0.1477501679263747, 0.06096422733351829]",347
16,"[0.28121418556277816, 0.6905249444080679, 0.028260870029153964]",545
17,"[0.6885324888641505, 0.21815569100203341, 0.09331182013381607]",585
18,"[0.2887907866610785, 0.6770809305714945, 0.03412828276742696]",563
19,"[0.8437523825221529, 0.1344693417006697, 0.02177827577717742]",352
20,"[0.9130808994946029, 0.01715264444050732, 0.06976645606488975]",721
21,"[0.046467453369200766, 0.9220977626411819, 0.03143478398961739]",373
22,"[0.010323766537751715, 0.4692190268992232, 0.5204572065630251]",840
23,"[0.049253690935051615, 0.21897512205314656, 0.7317711870118019]",768
24,"[0.026206803870918102, 0.08098104691481199, 0.8928121492142699]",358
25,"[0.2668926122259458, 0.5464009277089348, 0.18670646006511935]",734
26,"[0.02438650191538721, 0.12877984619963082, 0.8468336518849819]",357
27,"[0.02047179600497823, 0.0821354842245767, 0.8973927197704451]",358
28,"[0.1137561875220384, 0.6121295920652337, 0.2741142204127279]",556
29,"[0.5406537852863837, 0.2068599493836, 0.2524862653300164]",486
30,"[0.06888359566829151, 0.9078543387187242, 0.023262065612984335]",371
31,"[0.7107997119931514, 0.2438342572731473, 0.04536603073370117]",579
32,"[0.2566247972218492, 0.2618215531868508, 0.4815536495913001]",610
33,"[0.02491319928047877, 0.9371898096635426, 0.03789699105597865]",348
34,"[0.8600724022463033, 0.025469958171918237, 0.1144576395817784]",746
35,"[0.15404709022086488, 0.25783598922665285, 0.5881169205524823]",734
36,"[0.05446493418835323, 0.18752885916729023, 0.7580062066443566]",570
37,"[0.40477962023710684, 0.5747651291853453, 0.020455250577547802]",751
38,"[0.0466319996535021, 0.04615512394374066, 0.9072128764027572]",791
39,"[0.6112885469135761, 0.21996292912155163, 0.1687485239648722]",616
40,"[0.9396487918915242, 0.030017879046948456, 0.030333329061527317]",873
41,"[0.0649754405093497, 0.0192389912864635, 0.9157855682041868]",824
42,"[0.055994931708687024, 0.20591534912615891, 0.738089719165154]",762
43,"[0.5105780777248687, 0.31033048523681045, 0.1790914370383208]",673
44,"[0.07673302409619163, 0.14510890810863888, 0.7781580677951695]",774
45,"[0.925920777840972, 0.06394464360337568, 0.010134578555652097]",776
46,"[0.04668430466349976, 0.7018517676613538, 0.25146392767514647]",540
47,"[0.10620015480707934, 0.47902758245325544, 0.41477226273966517]",579
48,"[0.34149757222574656, 0.2726998474375472, 0.3858025803367063]",626
