trial,judgment,num_cols
1,"[0.19456719743021705, 0.41124497980103597, 0.3941878227687471]",506
2,"[0.15259052725203634, 0.4328885303109423, 0.4145209424370213]",499
3,"[0.3827538341985656, 0.4216476995057989, 0.19559846629563551]",539
4,"[0.18713358896024945, 0.14591662775723904, 0.6669497832825115]",446
5,"[0.11317398377681306, 0.3879738219570452, 0.49885219426614175]",500
6,"[0.39616635555127916, 0.4156754833563148, 0.18815816109240602]",659
7,"[0.16308709609997327, 0.1986622601385312, 0.6382506437614955]",648
8,"[0.39836078347642667, 0.28728489311790817, 0.3143543234056652]",646
9,"[0.6614985213557957, 0.17759487229639537, 0.16090660634780882]",615
10,"[0.3400291569039101, 0.3440204036364309, 0.3159504394596589]",493
11,"[0.08865085559894638, 0.20070420544570927, 0.7106449389553442]",890
12,"[0.6366331943819437, 0.3087141828766738, 0.05465262274138253]",603
13,"[0.43436211517880796, 0.4274245802235313, 0.1382133045976607]",699
14,"[0.15755515928273167, 0.2053435370642918, 0.6371013036529766]",715
15,"[0.477315460903954, 0.4417363267078146, 0.0809482123882314]",424
16,"[0.5189477305267237, 0.4175146349911618, 0.06353763448211436]",492
17,"[0.3452236068617197, 0.3594280246259152, 0.29534836851236507]",610
18,"[0.5128291686873523, 0.43278947026694853, 0.05438136104569937]",481
19,"[0.5290276219964838, 0.415226458876487, 0.05574591912702911]",469
20,"[0.6911336876186579, 0.17141542764384923, 0.13745088473749287]",667
21,"[0.2975033228744299, 0.4480505084179078, 0.2544461687076623]",620
22,"[0.12821373091782792, 0.4236178858324972, 0.4481683832496748]",773
23,"[0.05629232603664259, 0.23237459241600725, 0.7113330815473501]",772
24,"[0.14299231636949644, 0.37701253159048387, 0.4799951520400197]",586
25,"[0.2764313694195328, 0.3776273807399182, 0.345941249840549]",713
26,"[0.12747168502423886, 0.3771167797783211, 0.4954115351974401]",478
27,"[0.13288866920315287, 0.39554064693451113, 0.4715706838623359]",533
28,"[0.11664327700357988, 0.4026644356330495, 0.48069228736337055]",497
29,"[0.2847363501521643, 0.32462132237673785, 0.3906423274710978]",396
30,"[0.33176055114833364, 0.43251330854425724, 0.23572614030740915]",607
31,"[0.348073827024248, 0.3710193032674227, 0.28090686970832923]",633
32,"[0.2650666939119821, 0.4037457476949283, 0.33118755839308955]",556
33,"[0.2332083724694588, 0.5115440713680253, 0.255247556162516]",600
34,"[0.5426100858558205, 0.22033365313458267, 0.2370562610095968]",642
35,"[0.15861358069410014, 0.45064100517596667, 0.39074541412993324]",692
36,"[0.14781524593985684, 0.3963716871474412, 0.45581306691270196]",558
37,"[0.39311560788835315, 0.39463336174092634, 0.21225103037072043]",666
38,"[0.20774872745595915, 0.2176927122883768, 0.5745585602556641]",678
39,"[0.3659924805097038, 0.38971889662801845, 0.2442886228622777]",555
40,"[0.7022980912433554, 0.23569926763552107, 0.06200264112112353]",773
41,"[0.10723438370316023, 0.20525640898523406, 0.6875092073116057]",729
42,"[0.05342487921216325, 0.4016995008337733, 0.5448756199540633]",726
43,"[0.3745451271449238, 0.3333692981977949, 0.29208557465728135]",695
44,"[0.20068140214781338, 0.16444282096890475, 0.6348757768832818]",769
45,"[0.8465836706131494, 0.08609287230690664, 0.0673234570799439]",745
46,"[0.1104465149239932, 0.41139443615962124, 0.4781590489163855]",484
47,"[0.3054861113207463, 0.35502746480066877, 0.3394864238785849]",522
48,"[0.328435424551622, 0.32736451722848925, 0.3442000582198887]",631
49,"[0.10655943255235174, 0.1754951337052436, 0.7179454337424047]",796
50,"[0.1970102617656836, 0.339528599995437, 0.46346113823887936]",742
51,"[0.3323963897238847, 0.3474885164644938, 0.3201150938116215]",554
52,"[0.13100877097483352, 0.188030931120988, 0.6809602979041786]",783
53,"[0.3076899206514702, 0.3478826104388326, 0.3444274689096971]",689
54,"[0.06371462155200941, 0.34916490566822267, 0.5871204727797679]",744
55,"[0.06040597868892586, 0.42635226737224236, 0.5132417539388318]",837
56,"[0.1235601009396684, 0.4252313844185801, 0.4512085146417515]",689
57,"[0.10204535444063903, 0.4332031205202973, 0.46475152503906375]",506
58,"[0.3107726536648837, 0.3527796619248889, 0.3364476844102274]",531
59,"[0.36038952577277933, 0.31473701111394253, 0.32487346311327814]",680
60,"[0.10199565012712436, 0.2470962644113812, 0.6509080854614946]",771
61,"[0.11629954721626193, 0.2695616765326452, 0.6141387762510928]",676
62,"[0.399733020929069, 0.2712393663126421, 0.32902761275828885]",751
63,"[0.48798396686806184, 0.4153621031712378, 0.09665392996070041]",738
64,"[0.061250853814568886, 0.45220623503009955, 0.48654291115533155]",753
65,"[0.57747536284087, 0.24598580097660944, 0.17653883618252067]",647
66,"[0.43267726131964146, 0.40980284576961695, 0.1575198929107416]",766
67,"[0.5204877558367761, 0.4260662295910939, 0.053446014572129975]",484
68,"[0.15770861829148416, 0.39979861253250193, 0.44249276917601393]",510
69,"[0.3673493381863784, 0.40997888240946456, 0.22267177940415703]",547
70,"[0.6240844771024743, 0.16007839047934547, 0.21583713241818034]",748
71,"[0.3579092087228551, 0.39639537701780925, 0.2456954142593356]",703
72,"[0.7285190996610156, 0.20586372179907042, 0.06561717853991389]",573
73,"[0.13618313234447937, 0.4145016800219691, 0.4493151876335515]",557
74,"[0.2278647963540183, 0.31009462660014275, 0.462040577045839]",538
75,"[0.447195307479561, 0.4667854858347049, 0.08601920668573404]",668
76,"[0.634204577567184, 0.18786805631637063, 0.17792736611644544]",588
77,"[0.1319256953635023, 0.30521739066039405, 0.5628569139761036]",467
78,"[0.4576163831265254, 0.39121425099961626, 0.15116936587385835]",490
79,"[0.061130827993236714, 0.3787164129183849, 0.5601527590883784]",480
80,"[0.36440955855526835, 0.39414152891686777, 0.24144891252786382]",548
81,"[0.10289503690249424, 0.16443383943812906, 0.7326711236593767]",741
82,"[0.09564358483718471, 0.4056276481579949, 0.4987287670048205]",760
84,"[0.6622670166359185, 0.20607029144103084, 0.13166269192305072]",720
85,"[0.41396558202020123, 0.4218693935100607, 0.16416502446973807]",698
86,"[0.08674406605526581, 0.1500868295638023, 0.763169104380932]",747
90,"[0.04334975608699339, 0.17222704466348396, 0.7844231992495226]",802
91,"[0.16149985169494374, 0.43583338418449546, 0.4026667641205608]",702
93,"[0.26073800921125334, 0.478102550089055, 0.2611594406996916]",573
94,"[0.38273312207254756, 0.41064589763155895, 0.20662098029589349]",696
97,"[0.32039526383258693, 0.3476731894071291, 0.33193154676028397]",559
98,"[0.15483818797801768, 0.3212457694867638, 0.5239160425352184]",752
99,"[0.07524306110468498, 0.1934553093352466, 0.7313016295600684]",618
100,"[0.1610006413148401, 0.2589505292458525, 0.5800488294393074]",646
102,"[0.4046918212769736, 0.29231286616398733, 0.302995312559039]",586
103,"[0.5306068701408058, 0.35228826409323444, 0.11710486576595978]",697
106,"[0.15683527843482384, 0.3226043003526492, 0.520560421212527]",775
