trial,judgment,num_cols
1,"[0.14444423429896128, 0.2052368081887385, 0.6503189575123003]",571
2,"[0.1355164832745074, 0.23883078816758455, 0.625652728557908]",563
3,"[0.14354790205718637, 0.8272597245426434, 0.029192373400170144]",375
4,"[0.016979526585646436, 0.04385401607866032, 0.9391664573356933]",337
5,"[0.08762854331315402, 0.6314039472435248, 0.2809675094433211]",587
6,"[0.6079391262334577, 0.2829601031429168, 0.1091007706236254]",685
7,"[0.01657618936071488, 0.09318120590381525, 0.8902426047354699]",733
8,"[0.4842434995953266, 0.29412919445226227, 0.22162730595241115]",632
9,"[0.910158821493472, 0.028054684728454564, 0.06178649377807346]",704
10,"[0.4487706898686666, 0.14436039673384668, 0.40686891339748676]",552
11,"[0.017859316485683358, 0.02656224232007804, 0.9555784411942386]",1088
12,"[0.9064876766419605, 0.03542376941705654, 0.05808855394098296]",712
13,"[0.5722383012140616, 0.41145058559437, 0.0163111131915685]",768
14,"[0.03434213016413509, 0.03899305511452181, 0.9266648147213431]",833
15,"[0.7797896064279856, 0.14561497442794566, 0.07459541914406882]",343
16,"[0.27810460400446596, 0.6908929050462782, 0.031002490949255914]",546
17,"[0.6748368443809054, 0.21114019380574478, 0.11402296181334984]",592
18,"[0.2874898745555366, 0.677242072580165, 0.03526805286429837]",563
19,"[0.8426786282856629, 0.1357021906069422, 0.021619181107394993]",352
20,"[0.9043407645649124, 0.019995246545653333, 0.07566398888943422]",720
21,"[0.05146306491152432, 0.9122641377420853, 0.0362727973463905]",373
22,"[0.011796142280979223, 0.462032445845051, 0.5261714118739699]",838
23,"[0.05233130319885875, 0.23385405430777068, 0.7138146424933705]",770
24,"[0.03176302254655553, 0.07951681897944979, 0.8887201584739947]",364
25,"[0.2934147912494586, 0.5280857395327466, 0.17849946921779478]",735
26,"[0.026749728374685013, 0.1290736059655633, 0.8441766656597517]",358
27,"[0.024089424135331907, 0.08231867262006863, 0.8935919032445994]",361
28,"[0.14472494704805036, 0.5883302230192978, 0.26694482993265195]",558
29,"[0.5450796518304725, 0.2049469493445497, 0.24997339882497788]",490
30,"[0.07338610357720513, 0.8990303103155142, 0.02758358610728071]",375
31,"[0.7104414871413727, 0.23916533818410443, 0.05039317467452287]",578
32,"[0.2716230631581277, 0.2517164096769984, 0.4766605271648739]",615
33,"[0.02719220597071364, 0.9265955588327136, 0.04621223519657272]",355
34,"[0.8537113337423777, 0.0244305154521656, 0.12185815080545664]",738
35,"[0.16332119885416205, 0.2500211471535013, 0.5866576539923366]",734
36,"[0.06953234732021658, 0.1874653398740097, 0.7430023128057737]",576
37,"[0.40254730329391963, 0.573824184205132, 0.02362851250094831]",751
38,"[0.048798046410072314, 0.05315817126340795, 0.8980437823265196]",789
39,"[0.6068181331909941, 0.2145855512793849, 0.17859631552962096]",615
40,"[0.9315607424200796, 0.034697630671112735, 0.03374162690880773]",869
41,"[0.07385313947899218, 0.019107867608334574, 0.9070389929126733]",817
42,"[0.06005806876498775, 0.19907312921481504, 0.7408688020201972]",763
43,"[0.49931813807074155, 0.3133852565237505, 0.18729660540550797]",679
44,"[0.08898358466724093, 0.15510670685605019, 0.7559097084767089]",775
45,"[0.9183677782737535, 0.07192330273635855, 0.009708918989888142]",776
46,"[0.05689103522475949, 0.6971407517079569, 0.24596821306728375]",544
47,"[0.11229186768737501, 0.4759426981152068, 0.4117654341974183]",578
48,"[0.3408793721073183, 0.27742741189649156, 0.38169321599619005]",626
49,"[0.06008681065942756, 0.07994559230788194, 0.8599675970326904]",820
50,"[0.11420323470912878, 0.5331933422875693, 0.35260342300330194]",700
51,"[0.502719088692111, 0.19958898284492627, 0.2976919284629627]",611
52,"[0.037876160358493484, 0.04939586461207686, 0.9127279750294297]",941
53,"[0.23064535748319312, 0.5657064281735005, 0.20364821434330635]",731
54,"[0.020283742429174717, 0.4274186206690625, 0.5522976369017628]",772
55,"[0.010224280785332765, 0.4264219579493754, 0.5633537612652919]",864
56,"[0.06208993710069906, 0.5982266062087226, 0.3396834566905783]",669
57,"[0.01724272850848379, 0.14079449181438883, 0.8419627796771274]",358
58,"[0.35697310704130497, 0.1550742704250894, 0.48795262253360566]",589
59,"[0.3576290562373445, 0.2519375136284372, 0.3904334301342182]",663
60,"[0.07728163737121854, 0.08893886659634301, 0.8337794960324384]",799
61,"[0.07952735410037182, 0.027130478859179498, 0.8933421670404488]",810
62,"[0.36966899817235604, 0.05930998631523947, 0.5710210155124045]",790
63,"[0.3026612227751009, 0.5962650557692273, 0.10107372145567178]",709
64,"[0.03347886212494567, 0.6084870698548204, 0.3580340680202339]",723
65,"[0.8546563484169433, 0.029484188282418704, 0.11585946330063805]",745
66,"[0.26087410615071965, 0.5754917717612203, 0.16363412208806008]",733
67,"[0.8530346936512877, 0.13261703399525532, 0.01434827235345704]",349
68,"[0.13662990964608415, 0.6493209647767946, 0.21404912557712133]",570
69,"[0.12772129331665208, 0.8515312627274556, 0.020747443955892224]",364
70,"[0.679352388256961, 0.06564976036016311, 0.2549978513828759]",760
71,"[0.19472233622184118, 0.5821945650265049, 0.22308309875165397]",665
72,"[0.9047276591381513, 0.06017278608731079, 0.035099554774537904]",596
73,"[0.03593137515436325, 0.08001095822573447, 0.8840576666199023]",359
74,"[0.0659573240926417, 0.3316036844396304, 0.6024389914677278]",580
75,"[0.6600428086837424, 0.2858745969893293, 0.05408259432692821]",703
76,"[0.8125661862881555, 0.029172293152873157, 0.15826152055897133]",634
77,"[0.049087927702220584, 0.5848385863308608, 0.3660734859669185]",508
78,"[0.23412450297195064, 0.6266816608826218, 0.1391938361454275]",550
79,"[0.02342392609441115, 0.1031887009731803, 0.8733873729324085]",370
80,"[0.6225145963085206, 0.2100833325696839, 0.16740207112179561]",556
81,"[0.026345902011863945, 0.052013608153027885, 0.9216404898351082]",819
82,"[0.019004672227613414, 0.3556283640707221, 0.6253669637016644]",820
84,"[0.9115133731393669, 0.07265987385571404, 0.015826753004919203]",814
85,"[0.44208711585416854, 0.5391229358285178, 0.018789948317313596]",756
86,"[0.008835658314663965, 0.0387460251703871, 0.952418316514949]",807
90,"[0.027538362706722778, 0.03956505926461151, 0.9328965780286658]",892
91,"[0.13825325682687173, 0.5492536755102376, 0.3124930676628907]",708
93,"[0.04466483950189786, 0.8973578257952465, 0.05797733470285564]",362
94,"[0.3602700269413335, 0.4311753992949896, 0.20855457376367678]",692
97,"[0.45561871888797395, 0.1704403805878049, 0.37394090052422124]",626
98,"[0.15569786953857784, 0.11656690349081433, 0.7277352269706078]",797
99,"[0.09813808092215005, 0.025149021018221095, 0.8767128980596289]",669
100,"[0.17438355561295016, 0.033013681050987925, 0.7926027633360619]",731
102,"[0.4779409786027211, 0.388581766513261, 0.13347725488401793]",644
103,"[0.7394002242669157, 0.2036903460144403, 0.05690942971864392]",734
106,"[0.05555356317991866, 0.348986245164939, 0.5954601916551424]",802
107,"[0.4771598874606704, 0.27197530720081786, 0.25086480533851174]",686
109,"[0.04384197005886823, 0.23403973243924747, 0.7221182975018844]",758
111,"[0.9533752620456072, 0.030841779037205724, 0.015782958917187267]",352
112,"[0.012361005398861055, 0.21986274207704884, 0.7677762525240901]",934
113,"[0.5864173734630778, 0.33914575777699346, 0.07443686875992875]",742
114,"[0.6803302617534067, 0.3048988388349115, 0.014770899411681847]",319
115,"[0.01827412837248226, 0.12322964234943543, 0.8584962292780823]",748
118,"[0.047494999549465663, 0.06827935263460155, 0.8842256478159327]",773
121,"[0.9253369316775358, 0.05803466570577364, 0.01662840261669058]",653
122,"[0.04819767724367851, 0.03273645216259861, 0.9190658705937228]",759
123,"[0.42102940839063147, 0.20226023761202544, 0.37671035399734315]",657
126,"[0.022989190192650184, 0.04017730824321163, 0.9368335015641381]",887
127,"[0.18792594372946422, 0.13586766069286693, 0.6762063955776689]",775
129,"[0.6148835917475082, 0.21344074825910453, 0.1716756599933874]",614
132,"[0.7459111553834369, 0.22836931702234325, 0.025719527594219815]",727
133,"[0.8302780405207744, 0.1588509843438442, 0.01087097513538138]",654
139,"[0.2275780261422585, 0.6506761965938145, 0.12174577726392702]",550
140,"[0.33861294366388656, 0.5756085925306349, 0.08577846380547864]",337
142,"[0.02562263875469041, 0.6108335370030302, 0.3635438242422793]",653
143,"[0.4454381734857377, 0.18154522699038247, 0.37301659952387983]",698
144,"[0.9205444626665715, 0.018807817456694416, 0.060647719876734]",770
145,"[0.013715988618132205, 0.4056608833113754, 0.5806231280704923]",884
148,"[0.9422028078685404, 0.0373113995122516, 0.020485792619207955]",930
149,"[0.14437679745923301, 0.5734511932875228, 0.2821720092532442]",697
154,"[0.013207518549861361, 0.03580952578818672, 0.9509829556619519]",330
156,"[0.32868867562116316, 0.1857313822963448, 0.485579942082492]",606
158,"[0.04960271470726731, 0.018879677442602077, 0.9315176078501306]",731
163,"[0.9447475736532132, 0.0322035601216931, 0.0230488662250937]",884
166,"[0.009506837223283486, 0.3696194729396929, 0.6208736898370235]",809
170,"[0.062170883857155496, 0.07924109384117065, 0.8585880223016739]",702
173,"[0.0948304872752216, 0.1987407445384052, 0.7064287681863732]",765
179,"[0.8371759613218858, 0.0694325332347322, 0.09339150544338198]",816
183,"[0.020012230158286546, 0.05445131025028305, 0.9255364595914304]",347
186,"[0.9472073991391756, 0.04011186401169854, 0.012680736849125854]",698
190,"[0.0640455079785203, 0.15047456706594356, 0.7854799249555362]",809
192,"[0.9079351442766291, 0.08070246199618354, 0.011362393727187335]",782
196,"[0.021440602054829797, 0.03970221065529921, 0.938857187289871]",769
207,"[0.9143582477001486, 0.06376583524016237, 0.021875917059689148]",705
210,"[0.9492189278954146, 0.033647230373578245, 0.017133841731007113]",859
214,"[0.7076572678788257, 0.24340632609528967, 0.048936406025884636]",771
215,"[0.9700918300296336, 0.02060429726734962, 0.009303872703016743]",948
223,"[0.8074043416350297, 0.10475844206688266, 0.08783721629808774]",783
254,"[0.9378296286436815, 0.022704611145826805, 0.03946576021049169]",784
283,"[0.896364604698569, 0.029648647390417733, 0.07398674791101333]",804
289,"[0.9274238114521348, 0.04738742130445968, 0.025188767243405612]",627
297,"[0.905092958739825, 0.04358942292850154, 0.051317618331673566]",701
302,"[0.8259037510769902, 0.08887531187255217, 0.08522093705045772]",806
306,"[0.10508548212242921, 0.035919948279592835, 0.858994569597978]",757
307,"[0.9312419389683891, 0.023502050868629186, 0.0452560101629816]",750
316,"[0.0558319561406611, 0.022662012651530686, 0.9215060312078083]",931
319,"[0.9045064151769323, 0.07784388739752739, 0.017649697425540366]",788
326,"[0.8484943299860076, 0.10158743786106267, 0.04991823215292969]",700
332,"[0.678920569007225, 0.2758975723262833, 0.04518185866649183]",772
380,"[0.07572697715178099, 0.02418196528592068, 0.9000910575622982]",744
