trial,judgment,num_cols
1,"[0.08603029794604661, 0.4008924058503176, 0.5130772962036358]",512
2,"[0.06809928795711695, 0.4446255277623489, 0.4872751842805341]",505
3,"[0.23724445461946148, 0.7393204333956155, 0.023435111984922954]",402
4,"[0.021952260589668416, 0.05306789590877743, 0.9249798435015542]",345
5,"[0.07711734012884441, 0.4481408602613015, 0.47474179960985396]",519
6,"[0.5010283414494192, 0.3994826616710334, 0.09948899687954742]",670
7,"[0.020893070284460268, 0.09598276343495517, 0.8831241662805845]",729
8,"[0.502963864865833, 0.25888881299079286, 0.2381473221433741]",636
9,"[0.9063974170777773, 0.028419368216129958, 0.06518321470609276]",701
10,"[0.376541022334708, 0.28957832813542983, 0.3338806495298622]",516
11,"[0.014759489686124557, 0.023081032487506273, 0.9621594778263692]",1101
12,"[0.8945437566429717, 0.05320267055154617, 0.052253572805482075]",706
13,"[0.5071598304411836, 0.47383482565921137, 0.01900534389960495]",755
14,"[0.04101254113056439, 0.029812558604522768, 0.9291749002649129]",836
15,"[0.7037668867653402, 0.25114225403111945, 0.0450908592035404]",373
16,"[0.4808592808466519, 0.4901490428569913, 0.028991676296356735]",486
17,"[0.5017902838578745, 0.38524191340752195, 0.11296780273460344]",549
18,"[0.4714197809519267, 0.4947361473703426, 0.03384407167773047]",497
19,"[0.7744939599936493, 0.2003391010491711, 0.02516693895717964]",373
20,"[0.9047311483675634, 0.02389264572664252, 0.07137620590579401]",717
21,"[0.06488467702495576, 0.8892422054601468, 0.045873117514897456]",377
22,"[0.015484220753625943, 0.4918420683453811, 0.49267371090099304]",833
23,"[0.04358571746895155, 0.1964555458018638, 0.7599587367291846]",765
24,"[0.03151948228224373, 0.13265903421621197, 0.8358214835015443]",381
25,"[0.21417509233152193, 0.48985529006007944, 0.2959696176083987]",716
26,"[0.033470115105646625, 0.20282844554862428, 0.763701439345729]",385
27,"[0.025682344088917498, 0.15931630986940978, 0.8150013460416727]",384
28,"[0.07215418121781152, 0.455676192161719, 0.47216962662046946]",501
29,"[0.3261032148501911, 0.30356697308583885, 0.37032981206397]",420
30,"[0.11775814652394312, 0.8534115372861389, 0.02883031618991785]",399
31,"[0.515830420440986, 0.42988936352557133, 0.05428021603344262]",527
32,"[0.19274609161126965, 0.44501122917220143, 0.362242679216529]",549
33,"[0.026711057264891192, 0.9222923522432649, 0.05099659049184399]",361
34,"[0.8107327727235338, 0.0364178083332277, 0.15284941894323842]",725
35,"[0.14092855277851477, 0.4003676851219355, 0.4587037620995499]",703
36,"[0.05839884292142853, 0.3456850094308672, 0.5959161476477043]",533
37,"[0.4455590488791988, 0.5239244022678717, 0.03051654885292944]",736
38,"[0.0427449542813163, 0.03851058946446874, 0.918744456254215]",803
39,"[0.4780224658930992, 0.4032267141788668, 0.118750819928034]",526
40,"[0.940351884811227, 0.02581651027072443, 0.03383160491804871]",881
41,"[0.059897734657176, 0.03253240535680861, 0.9075698599860154]",817
42,"[0.04105042341596725, 0.3011050214348267, 0.657844555149206]",749
43,"[0.4849098691274083, 0.3062466113844017, 0.20884351948819002]",679
44,"[0.1010187337317173, 0.11512288259497154, 0.7838583836733112]",770
45,"[0.904739090768509, 0.08146799197330103, 0.013792917258189989]",775
46,"[0.041400384346080184, 0.5092494419465385, 0.4493501737073812]",484
47,"[0.20307976771612465, 0.41998572846714494, 0.37693450381673044]",550
48,"[0.33537465468153327, 0.28978948222419115, 0.3748358630942755]",626
49,"[0.05641784960089202, 0.07309418727192336, 0.8704879631271847]",817
50,"[0.1203399752832358, 0.47099666283726976, 0.4086633618794945]",716
51,"[0.4069289345179634, 0.36002343084738486, 0.23304763463465178]",547
52,"[0.03031792908211925, 0.029668454101358297, 0.9400136168165224]",962
53,"[0.27111635007230717, 0.43956230269132507, 0.2893213472363678]",700
54,"[0.014611009415981787, 0.3900025381235892, 0.595386452460429]",770
55,"[0.014175256599967257, 0.4071362072793738, 0.578688536120659]",860
56,"[0.06752762430588416, 0.5679799063817944, 0.3644924693123215]",672
57,"[0.023837844966617113, 0.23341013329351862, 0.7427520217398643]",384
58,"[0.3008362696260248, 0.307789789684292, 0.39137394068968323]",550
59,"[0.37468285817497105, 0.25917607563348233, 0.3661410661915467]",669
60,"[0.04939477631161049, 0.11168471716751557, 0.838920506520874]",790
61,"[0.07819989184641155, 0.04518452022169247, 0.8766155879318959]",805
62,"[0.41504243021286075, 0.08456467113379851, 0.5003928986533407]",784
63,"[0.4032562117650869, 0.5234586102697567, 0.07328517796515645]",725
64,"[0.03430656633408211, 0.5553375610044703, 0.4103558726614476]",737
65,"[0.8468551178818995, 0.04615006208071922, 0.10699482003738119]",736
66,"[0.36615207925578214, 0.5289851514905058, 0.10486276925371216]",758
67,"[0.7630462576906575, 0.2190528887745994, 0.01790085353474296]",376
68,"[0.10328769043716704, 0.499281595168611, 0.39743071439422206]",510
69,"[0.21401992892748425, 0.7671461601749435, 0.018833910897572168]",381
70,"[0.7318294140251704, 0.07337315414303318, 0.19479743183179643]",752
71,"[0.25044218821439285, 0.5578705294085664, 0.1916872823770408]",680
72,"[0.8726620426703977, 0.08673218514084872, 0.04060577218875355]",585
73,"[0.0425557049009896, 0.1464127025753677, 0.8110315925236428]",383
74,"[0.10475306103871607, 0.2815222617631468, 0.6137246771981372]",568
75,"[0.5424328129680754, 0.4168499952720168, 0.04071719175990768]",681
76,"[0.8402131103223961, 0.03495345739681034, 0.12483343228079348]",632
77,"[0.041495170162640684, 0.3541680779736844, 0.6043367518636749]",427
78,"[0.4294177539557815, 0.46765915460388385, 0.10292309144033458]",494
79,"[0.029064755586991353, 0.16433691806697281, 0.8065983263460359]",386
80,"[0.4627937321821005, 0.3926514761991007, 0.14455479161879878]",512
81,"[0.02562856467985265, 0.032940178317154276, 0.9414312570029931]",823
82,"[0.020052946946517825, 0.4021899469675017, 0.5777571060859805]",807
84,"[0.9021719347739767, 0.07809658062828648, 0.019731484597736878]",807
85,"[0.45935381258804764, 0.5162059124109476, 0.024440275001004607]",755
86,"[0.012342206089871095, 0.07952622268591035, 0.9081315712242185]",798
90,"[0.02446740918476574, 0.024588113317397305, 0.9509444774978368]",915
91,"[0.08641940247374119, 0.5333462110742984, 0.38023438645196034]",703
93,"[0.03801842786422763, 0.893380051048223, 0.06860152108754937]",359
94,"[0.3659484066892081, 0.4609007455415487, 0.17315084776924328]",694
97,"[0.3655910450137966, 0.32009091355558583, 0.31431804143061765]",555
98,"[0.09890856116804156, 0.19134146211249023, 0.7097499767194682]",778
99,"[0.06618008325789286, 0.03385056747634024, 0.8999693492657669]",672
100,"[0.1421249271108208, 0.04971741683798178, 0.8081576560511974]",731
102,"[0.48724319871038857, 0.2911258642314922, 0.22163093705811923]",619
103,"[0.6801688561660725, 0.2706982023070232, 0.049132941526904415]",725
106,"[0.06925780296499667, 0.3219041860823392, 0.6088380109526641]",796
107,"[0.4356985866382412, 0.2860479428753211, 0.2782534704864378]",693
109,"[0.04851227945427538, 0.2950884687214141, 0.6563992518243106]",744
111,"[0.9435271457345465, 0.03348047758307264, 0.022992376682380872]",358
112,"[0.014096892915272326, 0.20543209385074165, 0.7804710132339859]",925
113,"[0.5629736212458679, 0.3844079499717799, 0.05261842878235215]",738
114,"[0.7274423523550997, 0.2555620410792451, 0.01699560656565522]",321
115,"[0.024011860433854622, 0.14995930221951462, 0.8260288373466307]",738
118,"[0.040982902090019424, 0.06498228040162436, 0.8940348175083562]",774
121,"[0.9359914766198048, 0.043427041439929565, 0.020581481940265746]",654
122,"[0.04523851967816116, 0.05049451769753639, 0.9042669626243025]",750
123,"[0.40610822153018566, 0.2371877802756289, 0.35670399819418547]",664
126,"[0.02566708425397565, 0.03345388653763328, 0.9408790292083911]",892
127,"[0.15229913678062518, 0.21928443434111325, 0.6284164288782615]",755
129,"[0.45621454265976275, 0.3832636283424546, 0.16052182899778267]",563
132,"[0.7795181054667856, 0.19214467619139292, 0.028337218341821516]",725
133,"[0.8296806772605629, 0.15641687702190574, 0.013902445717531407]",655
139,"[0.4322546845641523, 0.4932577966951189, 0.07448751874072886]",480
140,"[0.25952021294438543, 0.5751359234115853, 0.16534386364402928]",367
142,"[0.03426157254640927, 0.572628125720629, 0.39311030173296185]",652
143,"[0.42081089649071074, 0.2445761125218363, 0.33461299098745295]",707
144,"[0.9035865716972169, 0.032565717848017234, 0.06384771045476582]",769
145,"[0.016936080322919506, 0.39999167669746716, 0.5830722429796134]",883
148,"[0.9551911309851054, 0.02794418318783676, 0.016864685827057774]",931
149,"[0.11515697719236188, 0.5272718114554881, 0.35757121135215003]",705
154,"[0.018461535605875608, 0.04691301717474719, 0.9346254472193771]",332
156,"[0.29594319573648803, 0.3508378433921032, 0.3532189608714087]",553
