trial,judgment,num_cols
1,"[0.13261851746859615, 0.3735995751069628, 0.493781907424441]",523
2,"[0.11127396813082717, 0.41262908778339275, 0.4760969440857801]",507
3,"[0.24292711339099593, 0.719353579696178, 0.03771930691282604]",407
4,"[0.036768355708702134, 0.04535332698617255, 0.9178783173051254]",345
5,"[0.08657122306511204, 0.4536032526413642, 0.45982552429352375]",531
6,"[0.4814525058336529, 0.38222660522898433, 0.13632088893736263]",668
7,"[0.030443981340228802, 0.1413521211195609, 0.8282038975402103]",715
8,"[0.462850771193897, 0.28912418430841746, 0.24802504449768548]",638
9,"[0.8621784112559743, 0.03761451340017933, 0.10020707534384626]",694
10,"[0.37361545741623137, 0.28366173509265397, 0.3427228074911146]",516
11,"[0.018639159304608594, 0.025930207253653036, 0.9554306334417384]",1091
12,"[0.8756211345044256, 0.07026950522930045, 0.05410936026627403]",705
13,"[0.5156766209936773, 0.4583314455085897, 0.02599193349773309]",755
14,"[0.055318470576321534, 0.034149655101493835, 0.9105318743221846]",828
15,"[0.6838448114069542, 0.24718673554438403, 0.06896845304866171]",373
16,"[0.473380080413471, 0.4928811820220657, 0.033738737564463245]",491
17,"[0.4910256510971028, 0.37096692982280205, 0.1380074190800952]",567
18,"[0.46845205205743706, 0.49456668280334903, 0.036981265139213834]",496
19,"[0.7728304260538559, 0.1973664575926642, 0.029803116353480003]",379
20,"[0.8678960871464498, 0.03524562725733096, 0.09685828559621913]",710
21,"[0.07738453240829735, 0.8633727775818666, 0.05924269000983616]",391
22,"[0.022826156543547096, 0.4798192342032852, 0.49735460925316766]",834
23,"[0.04894349612062514, 0.22463317651009548, 0.7264233273692794]",769
24,"[0.03889163140098578, 0.1334263352391079, 0.8276820333599063]",386
25,"[0.2622804455284546, 0.4571003396512489, 0.28061921482029667]",719
26,"[0.0438336811758127, 0.1984115628301289, 0.7577547559940584]",389
27,"[0.034353647128753176, 0.16739419998333852, 0.7982521528879083]",389
28,"[0.10127606957343316, 0.45442937641212605, 0.44429455401444073]",501
29,"[0.3340979192602087, 0.30065853869712234, 0.3652435420426688]",422
30,"[0.13137221097434465, 0.8302585405096645, 0.03836924851599073]",408
31,"[0.5132499176734653, 0.4089273771084723, 0.07782270521806249]",540
32,"[0.23195587567552714, 0.40920508917074283, 0.35883903515373006]",562
33,"[0.032620143004469256, 0.8871568232664512, 0.0802230337290797]",374
34,"[0.7673970787327402, 0.04578208380351114, 0.1868208374637487]",719
35,"[0.1439562064121504, 0.3840192160877795, 0.47202457750007004]",706
36,"[0.07579649389649294, 0.3485569724597613, 0.5756465336437457]",536
37,"[0.4381236963775863, 0.5219526063886114, 0.03992369723380217]",730
38,"[0.049150560233326486, 0.048429068949834085, 0.9024203708168393]",793
39,"[0.4644695026508024, 0.3745149579026808, 0.16101553944651686]",549
40,"[0.9188283358182361, 0.03803520101654633, 0.043136463165217576]",881
41,"[0.07487961435431235, 0.042042343163776516, 0.8830780424819111]",814
42,"[0.04930374628540388, 0.3076139648872232, 0.643082288827373]",747
43,"[0.4548855464884357, 0.3170716253614279, 0.22804282815013627]",684
44,"[0.13386540470388295, 0.13400707436678824, 0.7321275209293289]",770
45,"[0.894095768945754, 0.09158393590651642, 0.014320295147729483]",772
46,"[0.06344465578322159, 0.5058832280098593, 0.43067211620691914]",490
47,"[0.22709392291179523, 0.40740634792519226, 0.36549972916301243]",544
48,"[0.3357498207518911, 0.2950576006201141, 0.36919257862799487]",627
49,"[0.07003808233719173, 0.10510597940595667, 0.8248559382568516]",813
50,"[0.1438947889277358, 0.4499065797826514, 0.4061986312896128]",716
51,"[0.39020241499028524, 0.3397537957628387, 0.270043789246876]",548
52,"[0.03707209420094916, 0.03491712708849751, 0.9280107787105534]",951
