trial,judgment,num_cols
1,"[0.36313271925568064, 0.03564301795086135, 0.6012242627934581]",630
2,"[0.2439234711635995, 0.017385707289785484, 0.7386908215466149]",641
3,"[0.008635828424089333, 0.9827285040613107, 0.00863566751459996]",321
4,"[0.011302824877009659, 0.018709768253703622, 0.9699874068692868]",328
5,"[0.12038642995587283, 0.8545613582741229, 0.025052211770004218]",674
6,"[0.8857675550446104, 0.041950535167268634, 0.07228190978812099]",710
7,"[0.023907841997969338, 0.046906380277366704, 0.9291857777246639]",727
8,"[0.3974786867204045, 0.3900208799956426, 0.2125004332839528]",632
9,"[0.9615182417167483, 0.019805932600872676, 0.018675825682378955]",704
10,"[0.6422582755960179, 0.019999995306049446, 0.3377417290979325]",603
11,"[0.013142854931632883, 0.009858438538327038, 0.9769987065300402]",1064
12,"[0.6902975206099549, 0.03403866134708289, 0.2756638180429622]",762
13,"[0.7717283494343993, 0.20094117904964773, 0.02733047151595305]",770
14,"[0.016197996408671745, 0.015549803193377017, 0.9682522003979512]",824
15,"[0.8847426464503929, 0.008378209529570664, 0.10687914402003647]",310
16,"[0.018685991015699382, 0.9179544204541665, 0.06335958853013424]",652
17,"[0.9471199960437859, 0.01697473371962756, 0.035905270236586496]",611
18,"[0.020298763023145473, 0.9135205562797271, 0.06618068069712753]",646
19,"[0.9666117442427192, 0.015684923297002714, 0.01770333246027801]",325
20,"[0.9617987637087307, 0.009163009115169818, 0.029038227176099423]",720
21,"[0.00708582715240131, 0.9818549360558073, 0.011059236791791494]",329
22,"[0.003263847318194679, 0.9395346640058898, 0.05720148867591552]",760
23,"[0.42525421178982636, 0.3053367833239601, 0.2694090048862135]",785
24,"[0.015823245117373375, 0.010666087884097246, 0.9735106669985294]",338
25,"[0.31592065212772846, 0.6529996245981251, 0.031079723274146404]",761
26,"[0.018236023914141808, 0.01902709361690718, 0.9627368824689511]",347
27,"[0.008634461348322617, 0.0066718934638572555, 0.9846936451878201]",330
28,"[0.5370020739373854, 0.43299474530161197, 0.030003180761002776]",626
29,"[0.8964795578241901, 0.051760221087904915, 0.051760221087904915]",586
30,"[0.013141784835549314, 0.9729209198966986, 0.013937295267752146]",340
31,"[0.9109076240699463, 0.03269104035270914, 0.05640133557734457]",646
32,"[0.38830361485562137, 0.08908985433240742, 0.5226065308119713]",691
33,"[0.020838189929669668, 0.9592611193955906, 0.019900690674739815]",362
34,"[0.7830897665479251, 0.04529113017911356, 0.17161910327296134]",712
35,"[0.4476441896228829, 0.03689402412679221, 0.5154617862503249]",770
36,"[0.03836323387933782, 0.010862724621260342, 0.9507740414994018]",628
37,"[0.5649164726802369, 0.40955363964113184, 0.025529887678631215]",734
38,"[0.04859318357695805, 0.048593346854225734, 0.9028134695688163]",731
39,"[0.7488359738355642, 0.022896277150516262, 0.2282677490139196]",673
40,"[0.976750664366826, 0.012243337113058163, 0.0110059985201157]",861
41,"[0.40211526114112817, 0.043798235551512084, 0.5540865033073599]",783
42,"[0.3684215782493566, 0.055919404244899634, 0.5756590175057437]",796
43,"[0.481607992364141, 0.3261734841965236, 0.1922185234393355]",678
44,"[0.03186707405152199, 0.285452138477776, 0.6826807874707019]",805
45,"[0.788300459661337, 0.18645655188555493, 0.025242988453108087]",734
46,"[0.17546783572064584, 0.7988546055190519, 0.025677558760302217]",621
47,"[0.01853361402058679, 0.35554350739251167, 0.6259228785869015]",600
48,"[0.2127656332287965, 0.17463622317165936, 0.612598143599544]",614
49,"[0.12596621219981277, 0.06078465347779499, 0.8132491343223922]",813
50,"[0.09401876011048636, 0.8103524910460594, 0.09562874884345415]",638
51,"[0.708215829875339, 0.026556099323782972, 0.26522807080087796]",677
52,"[0.06361574943572727, 0.05220269359982221, 0.8841815569644506]",830
53,"[0.35085740481840255, 0.5751075828700953, 0.0740350123115021]",765
