,trial,judgment,num_cols
0,1,"[0.1557712053514975, 0.030136787767062346, 0.8140920068814401]",545
1,2,"[0.25855871866790503, 0.016550702814455642, 0.7248905785176393]",534
2,3,"[0.023381207807564103, 0.9655575477986931, 0.011061244393742807]",590
3,4,"[0.008861223643135968, 0.023235555414284244, 0.9679032209425799]",597
4,5,"[0.22103079593481278, 0.7320618651005547, 0.046907338964632485]",594
5,6,"[0.8995282962404637, 0.05023585187976811, 0.050235851879768124]",638
6,7,"[0.003647361318367974, 0.0759031666720294, 0.9204494720096026]",580
7,8,"[0.39577306284935587, 0.38453389644479957, 0.21969304070584467]",650
8,9,"[0.9511125546473981, 0.007903800845091694, 0.04098364450751019]",538
9,10,"[0.7954692899547022, 0.011591394040093642, 0.19293931600520411]",513
10,11,"[0.008806294937578537, 0.00915678623611136, 0.9820369188263102]",658
11,12,"[0.47111190586192786, 0.010325339652302978, 0.5185627544857693]",643
12,13,"[0.5009865172239124, 0.49107266781832315, 0.007940814957764426]",621
13,14,"[0.013413139347974775, 0.009992314106018432, 0.9765945465460067]",587
14,15,"[0.8264320996168492, 0.008281480459780988, 0.16528641992336982]",403
15,16,"[0.04440914080791236, 0.7388444230071359, 0.21674643618495162]",618
16,17,"[0.9438148559649163, 0.026204238370956236, 0.029980905664127398]",640
17,18,"[0.04577559150159644, 0.6995094983867516, 0.2547149101116518]",589
18,19,"[0.9719993621254096, 0.019317675282434974, 0.008682962592155489]",522
19,20,"[0.8594603802413834, 0.004975857388148995, 0.13556376237046772]",581
20,21,"[0.006444597639914516, 0.9882128474549094, 0.005342554905175964]",701
21,22,"[0.0005191828367832735, 0.8715087455824443, 0.12797207158077248]",699
22,23,"[0.24134312173980374, 0.18610302630058825, 0.572553851959608]",769
23,24,"[0.01872148388765698, 0.024327744472332304, 0.9569507716400107]",689
24,25,"[0.28815510833288166, 0.6678822055326404, 0.043962686134477846]",714
25,26,"[0.0074664343986537195, 0.011467956519058645, 0.9810656090822877]",561
26,27,"[0.005856635397510673, 0.007713586615462739, 0.9864297779870266]",614
27,28,"[0.3654955436496151, 0.6129853001830555, 0.021519156167329388]",529
28,29,"[0.8863553670821744, 0.05682231645891269, 0.05682231645891269]",417
29,30,"[0.01181918553830963, 0.9841649961962137, 0.004015818265476688]",639
30,31,"[0.9516543718906376, 0.02719415588523005, 0.02115147222413243]",703
31,32,"[0.4196834290073992, 0.130606055613172, 0.4497105153794288]",598
32,33,"[0.004641503619380532, 0.9857679135379475, 0.009590582842671794]",688
33,34,"[0.812807741081251, 0.012173871097993713, 0.17501838782075532]",577
34,35,"[0.4899882845317784, 0.042763612076692735, 0.46724810339152884]",717
35,36,"[0.03744814124826835, 0.007575465490473353, 0.9549763932612583]",590
36,37,"[0.56474166670931, 0.4280536918293548, 0.007204641461335228]",608
37,38,"[0.027405913205541026, 0.028495512971492852, 0.9440985738229661]",584
38,39,"[0.6991142141743385, 0.08575928442873004, 0.21512650139693146]",579
39,40,"[0.9623078640737892, 0.008458285585761791, 0.02923385034044889]",660
40,41,"[0.503666563461753, 0.008747952954832805, 0.48758548358341414]",638
41,42,"[0.21292951801053345, 0.027877984359493825, 0.7591924976299728]",734
42,43,"[0.38532644973893976, 0.25644404970645357, 0.35822950055460673]",694
43,44,"[0.1456240598853909, 0.5011581519112098, 0.35321778820339933]",747
44,45,"[0.9430407866671288, 0.05396970823430383, 0.002989505098567415]",581
45,46,"[0.14344119988874213, 0.7694564882869172, 0.08710231182434072]",569
46,47,"[0.019765110165961386, 0.3559463232690936, 0.624288566564945]",513
47,48,"[0.5025473381082969, 0.138645842500071, 0.3588068193916321]",631
48,49,"[0.16403705966817778, 0.18526250270982192, 0.6507004376220004]",744
49,50,"[0.1917825173932883, 0.6835082605014541, 0.12470922210525769]",745
50,51,"[0.5526739287238742, 0.03830320742201114, 0.4090228638541146]",564
51,52,"[0.0375256539054737, 0.03901413378259648, 0.9234602123119299]",667
52,53,"[0.1436000358890033, 0.7403419222414895, 0.1160580418695072]",692
53,54,"[0.05069428522838302, 0.5287612622730864, 0.42054445249853056]",621
54,55,"[0.004225701459199036, 0.501413920615013, 0.4943603779257879]",695
55,56,"[0.14551627457513572, 0.7297829979596109, 0.12470072746525343]",697
56,57,"[0.014456713520210128, 0.022514243869134254, 0.9630290426106556]",577
57,58,"[0.5413623212804763, 0.04831327135423369, 0.41032440736528997]",524
58,59,"[0.4983308344675261, 0.15903498473274744, 0.3426341807997266]",692
59,60,"[0.1289117501688323, 0.035376667374117966, 0.8357115824570497]",738
60,61,"[0.43980712583296555, 0.007644416976502816, 0.5525484571905317]",645
61,62,"[0.18903156025612097, 0.06645502981238106, 0.7445134099314981]",729
62,63,"[0.0649060613969815, 0.627517601577455, 0.3075763370255635]",715
63,64,"[0.28652984321571395, 0.5015343568922505, 0.2119357998920356]",744
64,65,"[0.7604794196294817, 0.013208417799852457, 0.2263121625706658]",572
65,66,"[0.1368709463264419, 0.41402966970954097, 0.44909938396401705]",724
66,67,"[0.9786379185320605, 0.013888102068898752, 0.007473979399040631]",612
67,68,"[0.1416298159255295, 0.8277285852247215, 0.030641598849749024]",561
68,69,"[0.022503192847978293, 0.971246035664144, 0.006250771487877706]",625
69,70,"[0.3806400452365092, 0.047128575250416097, 0.5722313795130748]",742
70,71,"[0.1608553098868327, 0.5205953332948373, 0.31854935681833]",714
71,72,"[0.9293893218072338, 0.010623166915140737, 0.05998751127762547]",617
72,73,"[0.018159515271533578, 0.014720599944639038, 0.9671198847838274]",583
73,74,"[0.013858203721034131, 0.24484504591924638, 0.7412967503597194]",504
74,75,"[0.749188039399525, 0.07462013149022972, 0.17619182911024525]",672
75,76,"[0.7669395529352027, 0.0128521722546358, 0.22020827481016142]",529
76,77,"[0.20281475134417362, 0.6452390801663597, 0.1519461684894668]",587
77,78,"[0.0409539583108804, 0.7026250687731631, 0.25642097291595634]",541
78,79,"[0.005637503978276825, 0.010166451152933333, 0.9841960448687898]",593
79,80,"[0.7117734905691454, 0.07980261944038806, 0.20842388999046654]",576
80,81,"[0.021077512243966093, 0.02191534657875124, 0.9570071411772827]",588
81,82,"[0.007110472515316426, 0.5573602117530614, 0.4355293157316221]",638
82,84,"[0.9433191046598705, 0.04961658705892489, 0.007064308281204574]",589
83,85,"[0.44123303836597944, 0.5502915927177779, 0.008475368916242485]",618
84,86,"[0.011407992302891695, 0.10109545696658229, 0.8874965507305259]",583
85,90,"[0.040569764674917734, 0.04217618706833032, 0.9172540482567519]",674
86,91,"[0.3834025820704665, 0.30747166421511224, 0.3091257537144212]",721
87,93,"[0.004208194980733816, 0.9870411576926725, 0.008750647326593712]",693
88,94,"[0.260318072240364, 0.5831134807290318, 0.1565684470306042]",716
89,97,"[0.5520647693911327, 0.035746426355813696, 0.41218880425305354]",554
90,98,"[0.520259369019788, 0.03595086661034793, 0.44378976436986417]",740
91,99,"[0.42582566053786625, 0.009051909088298886, 0.5651224303738349]",623
92,100,"[0.3282537460593926, 0.009093497169329024, 0.6626527567712783]",640
93,102,"[0.595052191548741, 0.3805859716340069, 0.024361836817252094]",548
94,103,"[0.6875598623115622, 0.09947494856310024, 0.2129651891253375]",680
95,106,"[0.05705879457162912, 0.4677370088452471, 0.4752041965831237]",759
96,107,"[0.5635631420935922, 0.13606033669790968, 0.30037652120849806]",715
97,109,"[0.05469388473203849, 0.18832452191893229, 0.7569815933490291]",706
98,111,"[0.9860390202047846, 0.007393040171523565, 0.00656793962369195]",692
99,112,"[0.004731881868594722, 0.16725994078416365, 0.8280081773472416]",704
100,113,"[0.22815912345343636, 0.5270621893493005, 0.24477868719726312]",765
101,114,"[0.6617952644724737, 0.33089763223623686, 0.00730710329128938]",516
102,115,"[0.02001047839311011, 0.10376050067072819, 0.8762290209361617]",564
103,118,"[0.3862978973131372, 0.22151925956630894, 0.39218284312055385]",753
104,121,"[0.6658405990853087, 0.3188383200387432, 0.01532108087594823]",535
105,122,"[0.24665592834572703, 0.007166429353265622, 0.7461776423010074]",732
106,123,"[0.5872730687523341, 0.13677201935484617, 0.2759549118928197]",682
107,126,"[0.007700534622721237, 0.00800485785517506, 0.9842946075221036]",686
108,127,"[0.4980188150676975, 0.03484076116460025, 0.46714042376770226]",755
109,129,"[0.7277317731194395, 0.04873475516534042, 0.22353347171522003]",614
110,132,"[0.7972288724453271, 0.12617982972906203, 0.0765912978256108]",698
111,133,"[0.857337965457532, 0.13479490365334354, 0.007867130889124366]",537
112,139,"[0.12497855742763991, 0.5626791051290846, 0.3123423374432756]",547
113,140,"[0.3289857351907858, 0.6579714703815716, 0.013042794427642477]",428
114,142,"[0.02182404842569381, 0.7786099872528499, 0.19956596432145632]",553
115,143,"[0.5391071738719665, 0.1998837212487364, 0.26100910487929696]",708
116,144,"[0.9304073486039465, 0.005140423789398086, 0.06445222760665556]",570
117,145,"[0.010048031470108585, 0.4668451790606765, 0.523106789469215]",694
118,148,"[0.979729547664406, 0.010135226167796921, 0.010135226167796921]",523
119,149,"[0.11109060112828845, 0.7494835496976585, 0.13942584917405293]",740
120,154,"[0.010445112107760255, 0.01384649425497148, 0.9757083936372684]",572
121,156,"[0.48819282141691517, 0.028455877990418876, 0.483351300592666]",570
122,158,"[0.1521405531548282, 0.0030858113212460826, 0.8447736355239258]",596
123,163,"[0.9225862876966885, 0.03878479564180489, 0.038628916661506564]",617
124,166,"[0.0027001535322854473, 0.20757939990413407, 0.7897204465635805]",656
125,170,"[0.046797681925225175, 0.1837673657000522, 0.7694349523747226]",682
126,173,"[0.27299112225485217, 0.2908791745068606, 0.43612970323828726]",768
127,179,"[0.46009468612620863, 0.103212683006415, 0.43669263086737625]",754
128,183,"[0.005016431715070429, 0.016612892220696184, 0.9783706760642334]",592
129,186,"[0.9365211273487551, 0.05321602574468877, 0.010262846906556015]",544
130,190,"[0.2380271578817521, 0.1821537885466979, 0.57981905357155]",761
131,192,"[0.7197866124019201, 0.27117473415306237, 0.009038653445017374]",608
132,196,"[0.007999196107482115, 0.14440995878159885, 0.8475908451109191]",566
133,207,"[0.9707391355087144, 0.0265467339675409, 0.0027141305237447814]",548
134,210,"[0.9896324271148556, 0.00577576785595673, 0.004591805029187787]",595
135,214,"[0.6357133522163676, 0.1492494490986716, 0.2150371986849608]",767
136,215,"[0.9927646532866725, 0.003771529855187573, 0.0034638168581399183]",635
137,223,"[0.6121936458424917, 0.05447278911440029, 0.33333356504310796]",713
138,254,"[0.644230363307356, 0.00694558916005914, 0.3488240475325848]",618
139,283,"[0.7483245619845603, 0.03008825744200511, 0.22158718057343457]",729
140,289,"[0.836796308248674, 0.15225177585460803, 0.01095191589671794]",542
141,297,"[0.8327088439598344, 0.01647580112077706, 0.1508153549193886]",680
142,302,"[0.4619054569225836, 0.2449399737120591, 0.2931545693653572]",749
143,306,"[0.26222362810779726, 0.027969845123664277, 0.7098065267685385]",729
144,307,"[0.8023284647773365, 0.0025685707776903926, 0.195102964444973]",628
145,316,"[0.37078237937955, 0.008838616485683171, 0.6203790041347669]",677
146,319,"[0.5516445731136769, 0.44081934300191933, 0.007536083884403727]",632
147,326,"[0.620346275411383, 0.12382024882475821, 0.2558334757638588]",737
148,332,"[0.5634301365044102, 0.19802386852491619, 0.23854599497067364]",767
149,380,"[0.1774425596969568, 0.002986564355097315, 0.8195708759479459]",628
