trial,hole,data_y,lower,upper
62,0,0.3448275862068966,0.1724137931034483,0.5172413793103449
62,1,0.034482758620689655,0.0,0.10344827586206896
62,2,0.6206896551724138,0.4482758620689655,0.7931034482758621
63,0,0.4444444444444444,0.25925925925925924,0.6296296296296297
63,1,0.48148148148148145,0.2962962962962963,0.6666666666666666
63,2,0.07407407407407407,0.0,0.18518518518518517
64,0,0.0,0.0,0.0
64,1,0.8620689655172413,0.7241379310344828,0.9655172413793104
64,2,0.13793103448275862,0.034482758620689655,0.27586206896551724
65,0,0.896551724137931,0.7931034482758621,1.0
65,1,0.0,0.0,0.0
65,2,0.10344827586206896,0.0,0.20689655172413793
66,0,0.17857142857142858,0.03571428571428571,0.32142857142857145
66,1,0.6785714285714286,0.5,0.8571428571428571
66,2,0.14285714285714285,0.03571428571428571,0.2857142857142857
67,0,1.0,1.0,1.0
67,1,0.0,0.0,0.0
67,2,0.0,0.0,0.0
68,0,0.0,0.0,0.0
68,1,0.9310344827586207,0.8275862068965517,1.0
68,2,0.06896551724137931,0.0,0.1724137931034483
69,0,0.0,0.0,0.0
69,1,1.0,1.0,1.0
69,2,0.0,0.0,0.0
70,0,0.8571428571428571,0.7142857142857143,0.9642857142857143
70,1,0.07142857142857142,0.0,0.17857142857142858
70,2,0.07142857142857142,0.0,0.17857142857142858
71,0,0.13333333333333333,0.03333333333333333,0.26666666666666666
71,1,0.8666666666666667,0.7333333333333333,0.9666666666666667
71,2,0.0,0.0,0.0
72,0,0.896551724137931,0.7586206896551724,1.0
72,1,0.034482758620689655,0.0,0.10344827586206896
72,2,0.06896551724137931,0.0,0.1724137931034483
73,0,0.0,0.0,0.0
73,1,0.03333333333333333,0.0,0.1
73,2,0.9666666666666667,0.9,1.0
74,0,0.0,0.0,0.0
74,1,0.3,0.16666666666666666,0.4666666666666667
74,2,0.7,0.5333333333333333,0.8333333333333334
75,0,0.7931034482758621,0.6551724137931034,0.9310344827586207
75,1,0.20689655172413793,0.06896551724137931,0.3448275862068966
75,2,0.0,0.0,0.0
76,0,0.896551724137931,0.7931034482758621,1.0
76,1,0.0,0.0,0.0
76,2,0.10344827586206896,0.0,0.20689655172413793
77,0,0.03333333333333333,0.0,0.1
77,1,0.8333333333333334,0.7,0.9666666666666667
77,2,0.13333333333333333,0.03333333333333333,0.26666666666666666
78,0,0.13333333333333333,0.03333333333333333,0.26666666666666666
78,1,0.7666666666666667,0.6,0.9
78,2,0.1,0.0,0.2
79,0,0.0,0.0,0.0
79,1,0.0,0.0,0.0
79,2,1.0,1.0,1.0
80,0,0.43333333333333335,0.26666666666666666,0.6
80,1,0.03333333333333333,0.0,0.1
80,2,0.5333333333333333,0.36666666666666664,0.7
81,0,0.0,0.0,0.0
81,1,0.0,0.0,0.0
81,2,1.0,1.0,1.0
82,0,0.037037037037037035,0.0,0.1111111111111111
82,1,0.48148148148148145,0.2962962962962963,0.6666666666666666
82,2,0.48148148148148145,0.2962962962962963,0.6666666666666666
84,0,0.8620689655172413,0.7241379310344828,0.9655172413793104
84,1,0.13793103448275862,0.034482758620689655,0.27586206896551724
84,2,0.0,0.0,0.0
85,0,0.5,0.3333333333333333,0.6666666666666666
85,1,0.5,0.3333333333333333,0.6666666666666666
85,2,0.0,0.0,0.0
86,0,0.03333333333333333,0.0,0.1
86,1,0.13333333333333333,0.03333333333333333,0.26666666666666666
86,2,0.8333333333333334,0.7,0.9666666666666667
90,0,0.1,0.0,0.2008333333333326
90,1,0.03333333333333333,0.0,0.1
90,2,0.8666666666666667,0.7333333333333333,0.9666666666666667
91,0,0.0,0.0,0.0
91,1,1.0,1.0,1.0
91,2,0.0,0.0,0.0
93,0,0.0,0.0,0.0
93,1,1.0,1.0,1.0
93,2,0.0,0.0,0.0
94,0,0.03333333333333333,0.0,0.1
94,1,0.9333333333333333,0.8333333333333334,1.0
94,2,0.03333333333333333,0.0,0.1
97,0,0.1,0.0,0.23333333333333334
97,1,0.1,0.0,0.23333333333333334
97,2,0.8,0.6666666666666666,0.9333333333333333
98,0,0.03333333333333333,0.0,0.1
98,1,0.03333333333333333,0.0,0.1
98,2,0.9333333333333333,0.8333333333333334,1.0
99,0,0.3,0.13333333333333333,0.4666666666666667
99,1,0.0,0.0,0.0
99,2,0.7,0.5333333333333333,0.8666666666666667
100,0,0.2413793103448276,0.10344827586206896,0.41379310344827586
100,1,0.034482758620689655,0.0,0.10344827586206896
100,2,0.7241379310344828,0.5517241379310345,0.896551724137931
102,0,0.7142857142857143,0.5357142857142857,0.8928571428571429
102,1,0.25,0.10714285714285714,0.42857142857142855
102,2,0.03571428571428571,0.0,0.10714285714285714
103,0,0.8333333333333334,0.7,0.9666666666666667
103,1,0.16666666666666666,0.03333333333333333,0.3
103,2,0.0,0.0,0.0
106,0,0.034482758620689655,0.0,0.10344827586206896
106,1,0.3793103448275862,0.20689655172413793,0.5517241379310345
106,2,0.5862068965517241,0.41379310344827586,0.7586206896551724
107,0,0.7857142857142857,0.6071428571428571,0.9285714285714286
107,1,0.07142857142857142,0.0,0.17857142857142858
107,2,0.14285714285714285,0.03571428571428571,0.2857142857142857
109,0,0.0,0.0,0.0
109,1,0.4482758620689655,0.27586206896551724,0.6206896551724138
109,2,0.5517241379310345,0.3793103448275862,0.7241379310344828
111,0,1.0,1.0,1.0
111,1,0.0,0.0,0.0
111,2,0.0,0.0,0.0
112,0,0.0,0.0,0.0
112,1,0.20689655172413793,0.06896551724137931,0.3448275862068966
112,2,0.7931034482758621,0.6551724137931034,0.9310344827586207
113,0,0.3333333333333333,0.19916666666666671,0.5
113,1,0.6666666666666666,0.5,0.8008333333333326
113,2,0.0,0.0,0.0
114,0,1.0,1.0,1.0
114,1,0.0,0.0,0.0
114,2,0.0,0.0,0.0
115,0,0.0,0.0,0.0
115,1,0.2413793103448276,0.10344827586206896,0.3801724137931026
115,2,0.7586206896551724,0.6198275862068966,0.896551724137931
118,0,0.0,0.0,0.0
118,1,0.25,0.10714285714285714,0.39285714285714285
118,2,0.75,0.6071428571428571,0.8928571428571429
121,0,0.896551724137931,0.7931034482758621,1.0
121,1,0.10344827586206896,0.0,0.20689655172413793
121,2,0.0,0.0,0.0
122,0,0.1724137931034483,0.034482758620689655,0.3103448275862069
122,1,0.0,0.0,0.0
122,2,0.8275862068965517,0.6896551724137931,0.9655172413793104
123,0,0.8,0.6666666666666666,0.9333333333333333
123,1,0.1,0.0,0.2
123,2,0.1,0.0,0.2
126,0,0.0,0.0,0.0
126,1,0.034482758620689655,0.0,0.10344827586206896
126,2,0.9655172413793104,0.896551724137931,1.0
127,0,0.2,0.06666666666666667,0.3333333333333333
127,1,0.03333333333333333,0.0,0.1
127,2,0.7666666666666667,0.6,0.9333333333333333
129,0,0.7333333333333333,0.5666666666666667,0.8674999999999993
129,1,0.1,0.0,0.23333333333333334
129,2,0.16666666666666666,0.03333333333333333,0.3
132,0,0.7857142857142857,0.6071428571428571,0.9285714285714286
132,1,0.17857142857142858,0.03571428571428571,0.32142857142857145
132,2,0.03571428571428571,0.0,0.10714285714285714
133,0,0.7241379310344828,0.5517241379310345,0.8629310344827578
133,1,0.27586206896551724,0.13706896551724143,0.4482758620689655
133,2,0.0,0.0,0.0
139,0,0.03333333333333333,0.0,0.1
139,1,0.9666666666666667,0.9,1.0
139,2,0.0,0.0,0.0
140,0,0.03333333333333333,0.0,0.1
140,1,0.9666666666666667,0.9,1.0
140,2,0.0,0.0,0.0
142,0,0.0,0.0,0.0
142,1,0.7,0.5333333333333333,0.8666666666666667
142,2,0.3,0.13333333333333333,0.4666666666666667
143,0,0.9333333333333333,0.8333333333333334,1.0
143,1,0.03333333333333333,0.0,0.1
143,2,0.03333333333333333,0.0,0.1
144,0,0.9655172413793104,0.896551724137931,1.0
144,1,0.0,0.0,0.0
144,2,0.034482758620689655,0.0,0.10344827586206896
145,0,0.0,0.0,0.0
145,1,0.4827586206896552,0.3103448275862069,0.6551724137931034
145,2,0.5172413793103449,0.3448275862068966,0.6896551724137931
148,0,1.0,1.0,1.0
148,1,0.0,0.0,0.0
148,2,0.0,0.0,0.0
149,0,0.03333333333333333,0.0,0.1
149,1,0.9333333333333333,0.8333333333333334,1.0
149,2,0.03333333333333333,0.0,0.1
154,0,0.0,0.0,0.0
154,1,0.0,0.0,0.0
154,2,1.0,1.0,1.0
156,0,0.5,0.3333333333333333,0.6666666666666666
156,1,0.06666666666666667,0.0,0.16666666666666666
156,2,0.43333333333333335,0.26666666666666666,0.6
158,0,0.0,0.0,0.0
158,1,0.0,0.0,0.0
158,2,1.0,1.0,1.0
163,0,0.9310344827586207,0.8275862068965517,1.0
163,1,0.06896551724137931,0.0,0.1724137931034483
163,2,0.0,0.0,0.0
166,0,0.0,0.0,0.0
166,1,0.3,0.13333333333333333,0.4666666666666667
166,2,0.7,0.5333333333333333,0.8666666666666667
170,0,0.0,0.0,0.0
170,1,0.27586206896551724,0.13793103448275862,0.4482758620689655
170,2,0.7241379310344828,0.5517241379310345,0.8620689655172413
173,0,0.03333333333333333,0.0,0.1
173,1,0.36666666666666664,0.2,0.5666666666666667
173,2,0.6,0.43333333333333335,0.7666666666666667
179,0,0.896551724137931,0.7931034482758621,1.0
179,1,0.06896551724137931,0.0,0.1724137931034483
179,2,0.034482758620689655,0.0,0.10344827586206896
183,0,0.0,0.0,0.0
183,1,0.0,0.0,0.0
183,2,1.0,1.0,1.0
186,0,0.9310344827586207,0.8275862068965517,1.0
186,1,0.06896551724137931,0.0,0.1724137931034483
186,2,0.0,0.0,0.0
190,0,0.03333333333333333,0.0,0.1
190,1,0.0,0.0,0.0
190,2,0.9666666666666667,0.9,1.0
192,0,0.6,0.43333333333333335,0.7666666666666667
192,1,0.36666666666666664,0.2,0.5333333333333333
192,2,0.03333333333333333,0.0,0.1
196,0,0.0,0.0,0.0
196,1,0.13333333333333333,0.03333333333333333,0.26666666666666666
196,2,0.8666666666666667,0.7333333333333333,0.9666666666666667
207,0,0.8,0.6666666666666666,0.9333333333333333
207,1,0.2,0.06666666666666667,0.3333333333333333
207,2,0.0,0.0,0.0
210,0,0.9655172413793104,0.896551724137931,1.0
210,1,0.034482758620689655,0.0,0.10344827586206896
210,2,0.0,0.0,0.0
214,0,0.6206896551724138,0.4482758620689655,0.7931034482758621
214,1,0.13793103448275862,0.034482758620689655,0.27586206896551724
214,2,0.2413793103448276,0.10344827586206896,0.41379310344827586
215,0,0.896551724137931,0.7586206896551724,1.0
215,1,0.10344827586206896,0.0,0.2413793103448276
215,2,0.0,0.0,0.0
223,0,0.8620689655172413,0.7241379310344828,0.9655172413793104
223,1,0.10344827586206896,0.0,0.2413793103448276
223,2,0.034482758620689655,0.0,0.10344827586206896
254,0,0.9,0.8,1.0
254,1,0.03333333333333333,0.0,0.1
254,2,0.06666666666666667,0.0,0.16666666666666666
283,0,0.6666666666666666,0.4666666666666667,0.8333333333333334
283,1,0.23333333333333334,0.1,0.4
283,2,0.1,0.0,0.23333333333333334
289,0,0.9310344827586207,0.8275862068965517,1.0
289,1,0.06896551724137931,0.0,0.1724137931034483
289,2,0.0,0.0,0.0
297,0,0.9,0.7666666666666667,1.0
297,1,0.06666666666666667,0.0,0.16666666666666666
297,2,0.03333333333333333,0.0,0.1
302,0,0.7586206896551724,0.5862068965517241,0.896551724137931
302,1,0.2413793103448276,0.10344827586206896,0.41379310344827586
302,2,0.0,0.0,0.0
306,0,0.07142857142857142,0.0,0.17857142857142858
306,1,0.03571428571428571,0.0,0.10714285714285714
306,2,0.8928571428571429,0.7857142857142857,1.0
307,0,0.9310344827586207,0.8275862068965517,1.0
307,1,0.0,0.0,0.0
307,2,0.06896551724137931,0.0,0.1724137931034483
316,0,0.03333333333333333,0.0,0.10083333333333258
316,1,0.0,0.0,0.0
316,2,0.9666666666666667,0.8991666666666668,1.0
319,0,0.7857142857142857,0.6071428571428571,0.9285714285714286
319,1,0.21428571428571427,0.07142857142857142,0.39285714285714285
319,2,0.0,0.0,0.0
326,0,0.7,0.5333333333333333,0.8666666666666667
326,1,0.26666666666666666,0.1,0.43333333333333335
326,2,0.03333333333333333,0.0,0.1
332,0,0.5714285714285714,0.39285714285714285,0.75
332,1,0.32142857142857145,0.17857142857142858,0.5
332,2,0.10714285714285714,0.0,0.25
380,0,0.10344827586206896,0.0,0.2413793103448276
380,1,0.034482758620689655,0.0,0.10344827586206896
380,2,0.8620689655172413,0.7241379310344828,0.9655172413793104
