,participant,trial,order,response,rt,experiment
1066,9,17,43,3,3399.38902854919,vision_sound
1067,9,18,90,2,1664.9489402771,vision_sound
1068,9,19,63,1,551.197052001953,vision_sound
1069,9,20,39,1,2981.01282119751,vision_sound
1070,9,21,121,2,798.055171966553,vision_sound
1071,9,22,54,3,4682.98816680908,vision_sound
1072,9,23,128,2,1021.76785469055,vision_sound
1073,9,24,135,3,984.722137451172,vision_sound
1074,9,25,45,2,14442.8200721741,vision_sound
1075,9,26,102,3,2869.50397491455,vision_sound
1076,9,27,36,3,1712.14199066162,vision_sound
1077,9,28,6,2,3661.01908683777,vision_sound
1078,9,29,28,1,3253.30281257629,vision_sound
1079,9,30,84,2,1793.90788078308,vision_sound
1080,9,31,100,1,1838.28186988831,vision_sound
1081,9,32,109,1,1745.7869052887,vision_sound
1082,9,33,99,2,828.123092651367,vision_sound
1083,9,34,20,1,3282.96113014221,vision_sound
1084,9,35,19,3,4518.07284355164,vision_sound
1085,9,36,136,3,2250.84209442139,vision_sound
1086,9,37,32,2,5195.25909423828,vision_sound
1087,9,38,17,3,4560.5161190033,vision_sound
1088,9,39,87,1,4927.00910568237,vision_sound
1089,9,40,148,1,1170.80116271973,vision_sound
1090,9,41,15,3,1923.05088043213,vision_sound
1091,9,42,105,3,12315.5031204224,vision_sound
1092,9,43,106,2,1935.88709831238,vision_sound
1093,9,44,125,2,1918.70784759521,vision_sound
1094,9,45,11,2,8702.61406898499,vision_sound
1095,9,46,35,2,4797.08099365234,vision_sound
1096,9,47,61,2,1443.08185577393,vision_sound
1097,9,48,113,2,1352.73814201355,vision_sound
1098,9,49,129,2,900.435924530029,vision_sound
1099,9,50,69,2,2134.70506668091,vision_sound
1100,9,51,130,1,2028.57303619385,vision_sound
1101,9,52,108,2,881.513833999634,vision_sound
1102,9,53,83,2,3142.44699478149,vision_sound
1103,9,54,107,2,6194.30017471313,vision_sound
1104,9,55,123,2,1914.51501846313,vision_sound
1105,9,56,144,2,1011.13820075989,vision_sound
1106,9,57,24,3,1306.8699836731,vision_sound
1107,9,58,31,1,2208.87994766235,vision_sound
1108,9,59,58,1,3390.80405235291,vision_sound
1109,9,60,34,2,6742.06209182739,vision_sound
1110,9,61,88,3,3367.63095855713,vision_sound
1111,9,62,78,2,1482.48696327209,vision_sound
1112,9,63,57,1,1676.08308792114,vision_sound
1113,9,64,114,3,2643.92399787903,vision_sound
1114,9,65,97,1,2642.0910358429,vision_sound
1115,9,66,101,1,4225.79002380371,vision_sound
1116,9,67,96,1,756.48307800293,vision_sound
1117,9,68,60,2,1284.63006019592,vision_sound
1118,9,69,64,2,707.592010498047,vision_sound
1119,9,70,56,1,2003.98993492126,vision_sound
1120,9,71,111,1,1764.94002342224,vision_sound
1121,9,72,52,1,3692.82221794128,vision_sound
1122,9,73,117,3,957.065105438232,vision_sound
1123,9,74,138,2,832.770109176636,vision_sound
1124,9,75,124,1,1571.02608680725,vision_sound
1125,9,76,40,1,9864.62998390198,vision_sound
1126,9,77,143,2,1004.06789779663,vision_sound
1127,9,78,23,1,1204.85210418701,vision_sound
1128,9,79,27,3,2663.5308265686,vision_sound
1129,9,80,79,1,2823.48322868347,vision_sound
1130,9,81,80,3,2564.06116485596,vision_sound
1131,9,82,67,2,2037.69397735596,vision_sound
1132,9,84,86,1,3190.88101387024,vision_sound
1133,9,85,16,2,5691.79511070251,vision_sound
1134,9,86,116,3,4010.78200340271,vision_sound
1135,9,90,59,3,1720.86811065674,vision_sound
1136,9,91,103,2,2138.5509967804,vision_sound
1137,9,93,2,2,525.789976119995,vision_sound
1138,9,94,22,2,1465.44909477234,vision_sound
1139,9,97,1,1,52.4320602416992,vision_sound
1140,9,98,92,3,1850.54898262024,vision_sound
1141,9,99,38,1,3976.76706314087,vision_sound
1142,9,100,10,3,6359.83800888062,vision_sound
1143,9,102,33,1,2795.39704322815,vision_sound
1144,9,103,73,1,3784.17277336121,vision_sound
1145,9,106,126,3,3128.50308418274,vision_sound
1146,9,107,140,1,853.303909301758,vision_sound
1147,9,109,133,2,2767.46606826782,vision_sound
1148,9,111,119,1,1397.16410636902,vision_sound
1149,9,112,21,2,2500.18191337585,vision_sound
1150,9,113,146,1,1392.59600639343,vision_sound
1151,9,114,93,1,679.754972457886,vision_sound
1152,9,115,75,2,3389.97507095337,vision_sound
1153,9,118,74,2,3443.88294219971,vision_sound
1154,9,121,7,1,2093.11103820801,vision_sound
1155,9,122,112,3,1681.07485771179,vision_sound
1156,9,123,115,2,1093.73903274536,vision_sound
1157,9,126,18,3,1649.80888366699,vision_sound
1158,9,127,12,1,3214.41912651062,vision_sound
1159,9,129,127,3,1656.34298324585,vision_sound
1160,9,132,5,1,7579.7278881073,vision_sound
1161,9,133,3,2,44.2280769348145,vision_sound
1162,9,139,71,2,1273.14496040344,vision_sound
1163,9,140,81,2,953.560829162598,vision_sound
1164,9,142,147,2,956.735849380493,vision_sound
1165,9,143,13,1,1499.50098991394,vision_sound
1166,9,144,9,1,4089.91193771362,vision_sound
1167,9,145,14,2,3933.10618400574,vision_sound
1168,9,148,122,1,2839.24794197083,vision_sound
1169,9,149,98,2,5635.96391677856,vision_sound
1170,9,154,62,3,2489.10808563232,vision_sound
1171,9,156,142,2,2311.14411354065,vision_sound
1172,9,158,46,3,1508.50105285645,vision_sound
1173,9,163,118,1,1937.46590614319,vision_sound
1174,9,166,70,3,2204.12182807922,vision_sound
1175,9,170,55,2,5448.75478744507,vision_sound
1176,9,173,37,3,2848.55318069458,vision_sound
1177,9,179,77,2,2336.74192428589,vision_sound
1178,9,183,66,3,912.770986557007,vision_sound
1179,9,186,44,1,1682.43408203125,vision_sound
1180,9,190,49,3,6126.69110298157,vision_sound
1181,9,192,4,2,6926.51009559631,vision_sound
1182,9,196,141,3,3934.3888759613,vision_sound
1183,9,207,94,1,2121.68502807617,vision_sound
1184,9,210,132,1,2006.90293312073,vision_sound
1185,9,214,145,1,1906.35108947754,vision_sound
1186,9,215,139,1,1306.81490898132,vision_sound
1187,9,223,65,1,2202.26001739502,vision_sound
1188,9,254,8,1,2194.04697418213,vision_sound
1189,9,283,76,1,1224.79200363159,vision_sound
1190,9,289,137,1,1074.69701766968,vision_sound
1191,9,297,25,1,4829.17308807373,vision_sound
1192,9,302,131,2,3779.92701530457,vision_sound
1193,9,306,120,3,3075.43182373047,vision_sound
1194,9,307,51,1,2237.08510398865,vision_sound
1195,9,316,53,3,1434.49401855469,vision_sound
1196,9,319,42,2,2611.46688461304,vision_sound
1197,9,326,150,1,1129.02116775513,vision_sound
1198,9,332,26,2,2874.11308288574,vision_sound
1199,9,380,89,3,10342.5629138947,vision_sound
1200,10,1,103,3,1828.8300037384,vision_sound
1201,10,2,7,3,2410.94708442688,vision_sound
1202,10,3,58,2,679.656028747559,vision_sound
1203,10,4,41,3,1131.74200057983,vision_sound
1204,10,5,87,2,1364.00198936462,vision_sound
1205,10,6,78,1,3151.15690231323,vision_sound
1206,10,7,70,3,1702.16798782349,vision_sound
1207,10,8,50,1,4036.64112091064,vision_sound
1208,10,9,92,1,1968.28007698059,vision_sound
1209,10,10,139,1,5831.28786087036,vision_sound
1210,10,11,38,3,3096.51803970337,vision_sound
1211,10,12,46,1,1762.55106925964,vision_sound
1212,10,13,29,1,4311.22207641602,vision_sound
1213,10,14,117,3,1522.23300933838,vision_sound
1214,10,15,90,1,804.418087005615,vision_sound
1215,10,16,125,2,1002.19297409058,vision_sound
1216,10,17,147,1,9037.44101524353,vision_sound
1217,10,18,115,2,1790.43102264404,vision_sound
1218,10,19,32,1,1199.67794418335,vision_sound
1219,10,20,118,1,2780.64703941345,vision_sound
1220,10,21,143,2,886.638879776001,vision_sound
1221,10,22,36,2,2622.07412719727,vision_sound
1222,10,23,82,3,1290.55309295654,vision_sound
1223,10,24,37,3,990.885019302368,vision_sound
1224,10,25,24,2,3622.36309051514,vision_sound
1225,10,26,88,3,689.723014831543,vision_sound
1226,10,27,145,3,669.584989547729,vision_sound
1227,10,28,93,2,1306.11777305603,vision_sound
1228,10,29,123,1,1429.55303192139,vision_sound
1229,10,30,97,2,658.066987991333,vision_sound
1230,10,31,141,1,2593.34897994995,vision_sound
1231,10,32,110,3,3313.35997581482,vision_sound
1232,10,33,111,2,589.416027069092,vision_sound
1233,10,34,16,1,2569.7910785675,vision_sound
1234,10,35,40,3,10830.6350708008,vision_sound
1235,10,36,96,3,3085.19196510315,vision_sound
1236,10,37,128,2,2679.98194694519,vision_sound
1237,10,38,83,3,2374.24898147583,vision_sound
1238,10,39,45,1,2075.64306259155,vision_sound
1239,10,40,102,1,1068.61591339111,vision_sound
1240,10,41,142,3,2324.1720199585,vision_sound
1241,10,42,107,3,1266.41893386841,vision_sound
1242,10,43,43,1,2941.22409820557,vision_sound
1243,10,44,44,3,2470.2570438385,vision_sound
1244,10,45,91,1,2460.14499664307,vision_sound
1245,10,46,89,2,1255.51199913025,vision_sound
1246,10,47,114,2,1169.83294487,vision_sound
1247,10,48,81,1,1591.46904945374,vision_sound
1248,10,49,23,3,2011.32893562317,vision_sound
1249,10,50,106,2,1512.90702819824,vision_sound
1250,10,51,11,1,6250.34308433533,vision_sound
1251,10,52,121,3,1671.13995552063,vision_sound
1252,10,53,79,2,1715.65198898315,vision_sound
1253,10,54,48,2,2657.25612640381,vision_sound
1254,10,55,39,3,2352.12087631226,vision_sound
1255,10,56,53,2,2766.61109924316,vision_sound
1256,10,57,95,3,1022.92418479919,vision_sound
1257,10,58,98,1,4597.02897071838,vision_sound
1258,10,59,113,1,1151.36218070984,vision_sound
1259,10,60,144,3,961.458921432495,vision_sound
1260,10,61,73,3,1374.7718334198,vision_sound
1261,10,62,130,3,4941.17212295532,vision_sound
1262,10,63,109,2,2744.34089660645,vision_sound
1263,10,64,54,2,3053.227186203,vision_sound
1264,10,65,33,1,1813.54689598083,vision_sound
1265,10,66,100,2,1428.29895019531,vision_sound
1266,10,67,138,1,772.944927215576,vision_sound
1267,10,68,63,2,1606.69803619385,vision_sound
1268,10,69,34,2,887.362003326416,vision_sound
1269,10,70,76,1,1383.68201255798,vision_sound
1270,10,71,31,2,3465.91401100159,vision_sound
1271,10,72,10,1,2174.62205886841,vision_sound
1272,10,73,127,3,669.981956481934,vision_sound
1273,10,74,69,3,1412.16015815735,vision_sound
1274,10,75,18,1,2604.31909561157,vision_sound
1275,10,76,101,1,1927.570104599,vision_sound
1276,10,77,150,2,2433.14385414124,vision_sound
1277,10,78,116,2,1973.19388389587,vision_sound
1278,10,79,2,3,1246.16289138794,vision_sound
1279,10,80,74,1,1788.6688709259,vision_sound
1280,10,81,85,3,1467.64421463013,vision_sound
1281,10,82,8,2,3785.62092781067,vision_sound
1282,10,84,148,1,3321.88701629639,vision_sound
1283,10,85,146,1,1613.95502090454,vision_sound
1284,10,86,15,3,2861.27686500549,vision_sound
1285,10,90,149,3,2662.69898414612,vision_sound
1286,10,91,13,2,2064.87798690796,vision_sound
1287,10,93,65,2,925.412178039551,vision_sound
1288,10,94,52,2,2462.87393569946,vision_sound
1289,10,97,12,1,9427.61993408203,vision_sound
1290,10,98,55,3,3584.27000045776,vision_sound
1291,10,99,67,3,2337.02301979065,vision_sound
1292,10,100,71,3,3110.59999465942,vision_sound
1293,10,102,49,1,3342.1049118042,vision_sound
1294,10,103,131,1,2318.18103790283,vision_sound
1295,10,106,61,3,1436.91897392273,vision_sound
1296,10,107,42,1,4608.35695266724,vision_sound
1297,10,109,30,3,3954.67209815979,vision_sound
1298,10,111,57,1,814.438104629517,vision_sound
1299,10,112,84,3,2912.86516189575,vision_sound
1300,10,113,14,2,4377.45499610901,vision_sound
1301,10,114,112,1,531.280994415283,vision_sound
1302,10,115,124,3,3051.28502845764,vision_sound
1303,10,118,4,3,4285.64286231995,vision_sound
1304,10,121,134,1,903.45311164856,vision_sound
1305,10,122,80,3,2304.35514450073,vision_sound
1306,10,123,64,1,1321.60806655884,vision_sound
1307,10,126,94,3,1097.54490852356,vision_sound
1308,10,127,6,3,2372.11513519287,vision_sound
1309,10,129,66,1,2260.60390472412,vision_sound
1310,10,132,108,1,2368.70121955872,vision_sound
1311,10,133,26,1,13702.0261287689,vision_sound
1312,10,139,5,2,1110.60500144958,vision_sound
1313,10,140,105,2,856.165885925293,vision_sound
1314,10,142,133,2,1716.60304069519,vision_sound
1315,10,143,47,1,1359.87186431885,vision_sound
1316,10,144,25,1,2099.28107261658,vision_sound
1317,10,145,22,2,2758.31389427185,vision_sound
1318,10,148,21,1,2320.2121257782,vision_sound
1319,10,149,35,2,1418.88093948364,vision_sound
1320,10,154,86,3,795.001983642578,vision_sound
1321,10,156,28,1,7983.5798740387,vision_sound
1322,10,158,27,3,3294.73495483398,vision_sound
1323,10,163,20,1,4905.08484840393,vision_sound
1324,10,166,129,3,1750.68998336792,vision_sound
1325,10,170,17,3,11279.314994812,vision_sound
1326,10,173,135,3,1268.92900466919,vision_sound
1327,10,179,120,1,1211.79795265198,vision_sound
1328,10,183,122,3,906.791925430298,vision_sound
1329,10,186,3,1,5312.63303756714,vision_sound
1330,10,190,75,3,1259.90700721741,vision_sound
1331,10,192,140,1,1310.88995933533,vision_sound
1332,10,196,62,3,2420.25113105774,vision_sound
1333,10,207,132,1,4955.02996444702,vision_sound
1334,10,210,99,1,1832.594871521,vision_sound
1335,10,214,68,1,4044.98696327209,vision_sound
1336,10,215,56,1,2379.93597984314,vision_sound
1337,10,223,104,1,1393.30101013184,vision_sound
1338,10,254,77,1,2881.85095787048,vision_sound
1339,10,283,60,1,1451.65109634399,vision_sound
1340,10,289,126,1,1028.56516838074,vision_sound
1341,10,297,1,1,6527.37998962402,vision_sound
1342,10,302,136,1,933.398008346558,vision_sound
1343,10,306,9,3,2314.82315063477,vision_sound
1344,10,307,51,1,1940.36293029785,vision_sound
1345,10,316,72,3,1778.27596664429,vision_sound
1346,10,319,59,1,1365.47183990479,vision_sound
1347,10,326,137,1,1704.73909378052,vision_sound
1348,10,332,19,1,3263.18502426147,vision_sound
1349,10,380,119,3,2044.63291168213,vision_sound
1350,11,1,97,1,1205.04808425903,vision_sound
1351,11,2,92,1,4998.02494049072,vision_sound
1352,11,3,89,2,1441.98799133301,vision_sound
1353,11,4,50,3,1745.80097198486,vision_sound
1354,11,5,134,2,1634.90605354309,vision_sound
1355,11,6,45,1,3950.38509368896,vision_sound
1356,11,7,33,2,1797.56784439087,vision_sound
1357,11,8,136,1,1744.93384361267,vision_sound
1358,11,9,81,1,4417.56391525269,vision_sound
1359,11,10,130,3,2792.44709014893,vision_sound
1360,11,11,34,3,3754.74905967712,vision_sound
1361,11,12,149,2,1463.29307556152,vision_sound
1362,11,13,60,1,1695.89614868164,vision_sound
1363,11,14,86,2,2556.75101280212,vision_sound
1364,11,15,117,1,3350.35109519958,vision_sound
1365,11,16,37,2,2887.24994659424,vision_sound
1366,11,17,54,3,2029.76608276367,vision_sound
1367,11,18,102,2,2069.83804702759,vision_sound
1368,11,19,84,1,1294.22807693481,vision_sound
1369,11,20,118,2,4943.53604316711,vision_sound
1370,11,21,94,2,1268.72396469116,vision_sound
1371,11,22,68,3,2033.30206871033,vision_sound
1372,11,23,124,2,1611.85598373413,vision_sound
1373,11,24,145,3,939.40806388855,vision_sound
1374,11,25,80,2,2735.48483848572,vision_sound
1375,11,26,111,3,1391.48902893066,vision_sound
1376,11,27,62,3,1543.26891899109,vision_sound
1377,11,28,106,2,1705.60884475708,vision_sound
1378,11,29,9,1,1510.20503044128,vision_sound
1379,11,30,47,2,1457.52811431885,vision_sound
1380,11,31,100,3,1621.11806869507,vision_sound
1381,11,32,55,3,1856.74381256104,vision_sound
1382,11,33,58,2,1958.31513404846,vision_sound
1383,11,34,105,3,2397.39680290222,vision_sound
1384,11,35,76,3,2725.28600692749,vision_sound
1385,11,36,20,3,1376.45196914673,vision_sound
1386,11,37,16,1,6061.72394752502,vision_sound
1387,11,38,11,1,4036.80801391602,vision_sound
1388,11,39,35,1,2273.01597595215,vision_sound
1389,11,40,28,1,7517.53997802734,vision_sound
1390,11,41,42,2,3582.24701881409,vision_sound
1391,11,42,99,1,1797.99318313599,vision_sound
1392,11,43,125,2,1481.50706291199,vision_sound
1393,11,44,46,2,1778.3579826355,vision_sound
1394,11,45,53,2,2127.16293334961,vision_sound
1395,11,46,150,2,1494.81010437012,vision_sound
1396,11,47,32,2,2708.15205574036,vision_sound
1397,11,48,74,1,1322.20602035522,vision_sound
1398,11,49,41,2,2504.075050354,vision_sound
1399,11,50,90,2,1507.5740814209,vision_sound
1400,11,51,126,3,2402.02379226685,vision_sound
1401,11,52,103,3,3095.50380706787,vision_sound
1402,11,53,67,2,1810.13011932373,vision_sound
1403,11,54,77,2,4975.61407089233,vision_sound
1404,11,55,123,2,4266.65902137756,vision_sound
1405,11,56,4,3,1946.05994224548,vision_sound
1406,11,57,82,3,2378.13901901245,vision_sound
1407,11,58,15,1,1948.52900505066,vision_sound
1408,11,59,104,2,1614.14504051208,vision_sound
1409,11,60,133,2,3921.1220741272,vision_sound
1410,11,61,88,1,3504.93288040161,vision_sound
1411,11,62,19,3,5073.28581809998,vision_sound
1412,11,63,127,1,3420.1078414917,vision_sound
1413,11,64,2,3,1453.86004447937,vision_sound
1414,11,65,112,1,5084.88798141479,vision_sound
1415,11,66,48,2,3210.47616004944,vision_sound
1416,11,67,107,1,2202.29697227478,vision_sound
1417,11,68,12,2,1791.84579849243,vision_sound
1418,11,69,132,2,2439.46290016174,vision_sound
1419,11,70,131,2,5743.61610412598,vision_sound
1420,11,71,26,2,1669.32010650635,vision_sound
1421,11,72,144,1,3074.39494132996,vision_sound
1422,11,73,140,3,1073.31705093384,vision_sound
1423,11,74,66,2,1419.98410224915,vision_sound
1424,11,75,115,1,1756.8519115448,vision_sound
1425,11,76,49,1,2700.72603225708,vision_sound
1426,11,77,22,2,2524.22285079956,vision_sound
1427,11,78,56,2,1356.07695579529,vision_sound
1428,11,79,24,3,1956.32910728455,vision_sound
1429,11,80,18,2,4534.04498100281,vision_sound
1430,11,81,21,3,2378.3860206604,vision_sound
1431,11,82,75,2,5614.19200897217,vision_sound
1432,11,84,14,1,3919.22783851624,vision_sound
1433,11,85,10,2,1309.99517440796,vision_sound
1434,11,86,122,2,4663.18988800049,vision_sound
1435,11,90,6,1,1905.0281047821,vision_sound
1436,11,91,139,2,2403.08904647827,vision_sound
1437,11,93,17,2,2812.69788742065,vision_sound
1438,11,94,143,2,2085.23988723755,vision_sound
1439,11,97,23,3,2733.26301574707,vision_sound
1440,11,98,113,3,3888.46898078918,vision_sound
1441,11,99,31,3,1813.48013877869,vision_sound
1442,11,100,128,1,3507.08913803101,vision_sound
1443,11,102,138,2,1377.77495384216,vision_sound
1444,11,103,148,2,3057.26385116577,vision_sound
1445,11,106,79,2,1370.75209617615,vision_sound
1446,11,107,65,1,3008.24904441833,vision_sound
1447,11,109,13,2,1378.96299362183,vision_sound
1448,11,111,135,1,938.383817672729,vision_sound
1449,11,112,57,3,207.625150680542,vision_sound
1450,11,113,40,1,4555.09901046753,vision_sound
1451,11,114,114,1,1370.74613571167,vision_sound
1452,11,115,72,3,2487.20407485962,vision_sound
1453,11,118,109,2,1823.79698753357,vision_sound
1454,11,121,69,2,2373.62194061279,vision_sound
1455,11,122,59,1,4745.3989982605,vision_sound
1456,11,123,129,2,1286.27705574036,vision_sound
1457,11,126,44,2,2097.21899032593,vision_sound
1458,11,127,5,3,1546.68498039246,vision_sound
1459,11,129,108,1,1295.10402679443,vision_sound
1460,11,132,116,2,7757.10320472717,vision_sound
1461,11,133,110,2,6029.93988990784,vision_sound
1462,11,139,120,2,2697.40390777588,vision_sound
1463,11,140,38,2,1910.93111038208,vision_sound
1464,11,142,93,3,2859.84086990356,vision_sound
1465,11,143,30,1,1829.18190956116,vision_sound
1466,11,144,63,1,2728.81007194519,vision_sound
1467,11,145,71,2,2011.84105873108,vision_sound
1468,11,148,142,1,1974.23696517944,vision_sound
1469,11,149,27,2,1678.88593673706,vision_sound
1470,11,154,1,3,3504.23693656921,vision_sound
1471,11,156,43,3,3007.89403915405,vision_sound
1472,11,158,73,3,1419.44885253906,vision_sound
1473,11,163,70,2,1913.04612159729,vision_sound
1474,11,166,8,2,2394.22988891602,vision_sound
1475,11,170,87,2,1409.14297103882,vision_sound
1476,11,173,119,2,2208.33206176758,vision_sound
1477,11,179,25,1,4202.0959854126,vision_sound
1478,11,183,83,3,1221.32611274719,vision_sound
1479,11,186,137,1,1915.69709777832,vision_sound
1480,11,190,7,1,6446.07496261597,vision_sound
1481,11,192,29,2,3303.71904373169,vision_sound
1482,11,196,95,2,1504.82201576233,vision_sound
1483,11,207,51,2,7342.13781356812,vision_sound
1484,11,210,147,2,2965.13080596924,vision_sound
1485,11,214,64,3,2290.22908210754,vision_sound
1486,11,215,91,1,2147.34411239624,vision_sound
1487,11,223,146,1,1702.82196998596,vision_sound
1488,11,254,3,1,1426.72514915466,vision_sound
1489,11,283,121,2,3080.21092414856,vision_sound
1490,11,289,52,1,2668.6851978302,vision_sound
1491,11,297,85,1,3328.15384864807,vision_sound
1492,11,302,61,2,4603.17802429199,vision_sound
1493,11,306,101,1,1816.98083877563,vision_sound
1494,11,307,78,1,2896.26407623291,vision_sound
1495,11,316,98,3,1644.05202865601,vision_sound
1496,11,319,96,2,1613.45815658569,vision_sound
1497,11,326,141,2,4731.62198066711,vision_sound
1498,11,332,36,2,1845.65997123718,vision_sound
1499,11,380,39,1,4279.05511856079,vision_sound
1500,12,1,65,1,1336.11011505127,vision_sound
1501,12,2,40,3,4401.5588760376,vision_sound
1502,12,3,69,2,982.957124710083,vision_sound
1503,12,4,147,3,923.341035842896,vision_sound
1504,12,5,38,2,2100.46911239624,vision_sound
1505,12,6,85,1,1594.54202651978,vision_sound
1506,12,7,41,2,1497.75719642639,vision_sound
1507,12,8,57,1,975.037097930908,vision_sound
1508,12,9,115,1,970.832824707031,vision_sound
1509,12,10,54,1,1526.84807777405,vision_sound
1510,12,11,135,3,1365.49186706543,vision_sound
1511,12,12,137,1,1965.73209762573,vision_sound
1512,12,13,99,1,1432.34705924988,vision_sound
1513,12,14,46,3,3305.00388145447,vision_sound
1514,12,15,96,1,617.048025131226,vision_sound
1515,12,16,31,1,1537.76407241821,vision_sound
1516,12,17,117,1,3777.71091461182,vision_sound
1517,12,18,44,2,1202.92782783508,vision_sound
1518,12,19,23,1,808.738946914673,vision_sound
1519,12,20,8,1,2493.17789077759,vision_sound
1520,12,21,140,2,746.910810470581,vision_sound
1521,12,22,129,3,1928.307056427,vision_sound
1522,12,23,53,2,1237.13707923889,vision_sound
1523,12,24,81,3,1580.50513267517,vision_sound
1524,12,25,143,1,1136.97791099548,vision_sound
1525,12,26,59,3,1081.79497718811,vision_sound
1526,12,27,82,3,1152.39310264587,vision_sound
1527,12,28,26,2,2421.34690284729,vision_sound
1528,12,29,105,1,2772.69315719604,vision_sound
1529,12,30,55,2,748.711824417114,vision_sound
1530,12,31,127,1,2993.47615242004,vision_sound
1531,12,32,110,1,1218.78814697266,vision_sound
1532,12,33,112,2,736.154079437256,vision_sound
1533,12,34,39,3,4007.28988647461,vision_sound
1534,12,35,49,1,1487.19000816345,vision_sound
1535,12,36,108,3,2699.10001754761,vision_sound
1536,12,37,102,2,2421.59104347229,vision_sound
1537,12,38,88,3,1377.2509098053,vision_sound
1538,12,39,35,1,1043.67995262146,vision_sound
1539,12,40,30,1,1384.09781455994,vision_sound
1540,12,41,92,3,1257.79294967651,vision_sound
1541,12,42,45,3,1942.49701499939,vision_sound
1542,12,43,91,2,1524.69301223755,vision_sound
1543,12,44,101,1,1654.11400794983,vision_sound
1544,12,45,36,2,2538.26808929443,vision_sound
1545,12,46,75,2,1562.50715255737,vision_sound
1546,12,47,12,2,1819.57697868347,vision_sound
1547,12,48,80,3,3449.38111305237,vision_sound
1548,12,49,42,2,2027.73404121399,vision_sound
1549,12,50,109,2,2678.6470413208,vision_sound
1550,12,51,132,1,1784.71398353577,vision_sound
1551,12,52,16,3,2108.47091674805,vision_sound
1552,12,53,123,2,2733.62588882446,vision_sound
1553,12,54,37,2,2564.20993804932,vision_sound
1554,12,55,149,3,1742.88988113403,vision_sound
1555,12,56,125,3,2189.01896476746,vision_sound
1556,12,57,50,3,1043.52688789368,vision_sound
1557,12,58,119,3,1676.47004127502,vision_sound
1558,12,59,148,1,1585.2530002594,vision_sound
1559,12,60,29,2,3422.53398895264,vision_sound
1560,12,61,68,3,8173.24495315552,vision_sound
1561,12,62,133,1,2005.79500198364,vision_sound
1562,12,63,51,1,1585.73222160339,vision_sound
1563,12,64,76,2,1610.12506484985,vision_sound
1564,12,65,34,3,6200.04200935364,vision_sound
1565,12,66,25,1,2183.61687660217,vision_sound
1566,12,67,71,1,660.048007965088,vision_sound
1567,12,68,1,3,21459.3939781189,vision_sound
1568,12,69,20,2,885.46085357666,vision_sound
1569,12,70,32,2,1542.79708862305,vision_sound
1570,12,71,116,2,2033.5431098938,vision_sound
1571,12,72,61,1,1361.64689064026,vision_sound
1572,12,73,84,3,797.266960144043,vision_sound
1573,12,74,24,2,2180.16505241394,vision_sound
1574,12,75,98,1,2477.52904891968,vision_sound
1575,12,76,66,1,5297.27005958557,vision_sound
1576,12,77,2,3,2365.6919002533,vision_sound
1577,12,78,122,2,1007.23505020142,vision_sound
1578,12,79,97,3,824.485778808594,vision_sound
1579,12,80,28,3,2038.21992874146,vision_sound
1580,12,81,128,3,1240.64493179321,vision_sound
1581,12,82,77,3,4293.29299926758,vision_sound
1582,12,84,5,2,1464.64920043945,vision_sound
1583,12,85,70,2,2145.34187316895,vision_sound
1584,12,86,144,1,1752.48003005981,vision_sound
1585,12,90,73,3,1619.55189704895,vision_sound
1586,12,91,47,2,1744.41885948181,vision_sound
1587,12,93,87,2,699.190855026245,vision_sound
1588,12,94,21,2,1893.82100105286,vision_sound
1589,12,97,134,3,1953.75108718872,vision_sound
1590,12,98,64,3,1731.86206817627,vision_sound
1591,12,99,150,3,1452.29005813599,vision_sound
1592,12,100,4,2,1567.37899780273,vision_sound
1593,12,102,72,1,2894.39105987549,vision_sound
1594,12,103,113,1,2988.4991645813,vision_sound
1595,12,106,141,3,2299.74985122681,vision_sound
1596,12,107,146,2,1764.79911804199,vision_sound
1597,12,109,43,2,1980.79204559326,vision_sound
1598,12,111,104,1,641.383171081543,vision_sound
1599,12,112,100,3,1865.31901359558,vision_sound
1600,12,113,11,2,4040.38691520691,vision_sound
1601,12,114,138,1,646.443128585815,vision_sound
1602,12,115,145,3,1484.69710350037,vision_sound
1603,12,118,19,2,3036.55004501343,vision_sound
1604,12,121,95,1,1139.89782333374,vision_sound
1605,12,122,79,3,3596.75407409668,vision_sound
1606,12,123,114,1,1029.01816368103,vision_sound
1607,12,126,3,3,1696.22611999512,vision_sound
1608,12,127,58,1,2257.86304473877,vision_sound
1609,12,129,62,1,2588.18793296814,vision_sound
1610,12,132,63,2,5246.07610702515,vision_sound
1611,12,133,118,1,2165.78483581543,vision_sound
1612,12,139,48,2,990.137100219727,vision_sound
1613,12,140,124,2,1300.35996437073,vision_sound
1614,12,142,94,3,2969.99216079712,vision_sound
1615,12,143,93,1,1445.06287574768,vision_sound
1616,12,144,90,1,1449.56207275391,vision_sound
1617,12,145,89,3,1935.13917922974,vision_sound
1618,12,148,14,1,2655.68780899048,vision_sound
1619,12,149,111,2,952.975988388062,vision_sound
1620,12,154,107,3,903.473138809204,vision_sound
1621,12,156,17,3,2119.52185630798,vision_sound
1622,12,158,7,3,3426.15604400635,vision_sound
1623,12,163,121,1,1591.31383895874,vision_sound
1624,12,166,120,3,1861.58394813538,vision_sound
1625,12,170,106,2,1273.98896217346,vision_sound
1626,12,173,15,2,5378.34405899048,vision_sound
