trial,hole,data_y,lower,upper
53,2,0.3103448275862069,0.13793103448275862,0.4827586206896552
54,0,0.034482758620689655,0.0,0.10344827586206896
54,1,0.10344827586206896,0.0,0.20689655172413793
54,2,0.8620689655172413,0.7241379310344828,0.9655172413793104
55,0,0.0,0.0,0.0
55,1,0.20689655172413793,0.06896551724137931,0.3448275862068966
55,2,0.7931034482758621,0.6551724137931034,0.9310344827586207
56,0,0.06896551724137931,0.0,0.1724137931034483
56,1,0.8275862068965517,0.6896551724137931,0.9310344827586207
56,2,0.10344827586206896,0.0,0.2077586206896544
57,0,0.034482758620689655,0.0,0.10344827586206896
57,1,0.20689655172413793,0.06896551724137931,0.3448275862068966
57,2,0.7586206896551724,0.5862068965517241,0.896551724137931
58,0,0.03333333333333333,0.0,0.1
58,1,0.9,0.7666666666666667,1.0
58,2,0.06666666666666667,0.0,0.16666666666666666
59,0,0.6071428571428571,0.42857142857142855,0.7857142857142857
59,1,0.10714285714285714,0.0,0.25
59,2,0.2857142857142857,0.10714285714285714,0.4642857142857143
60,0,0.034482758620689655,0.0,0.10344827586206896
60,1,0.10344827586206896,0.0,0.2077586206896544
60,2,0.8620689655172413,0.7241379310344828,0.9655172413793104
61,0,0.03333333333333333,0.0,0.1
61,1,0.06666666666666667,0.0,0.16666666666666666
61,2,0.9,0.8,1.0
62,0,0.8275862068965517,0.6896551724137931,0.9655172413793104
62,1,0.13793103448275862,0.034482758620689655,0.27586206896551724
62,2,0.034482758620689655,0.0,0.10344827586206896
63,0,0.27586206896551724,0.13793103448275862,0.41379310344827586
63,1,0.6551724137931034,0.4827586206896552,0.8275862068965517
63,2,0.06896551724137931,0.0,0.1724137931034483
64,0,0.0,0.0,0.0
64,1,0.7,0.5333333333333333,0.8333333333333334
64,2,0.3,0.16666666666666666,0.4666666666666667
65,0,0.9666666666666667,0.9,1.0
65,1,0.03333333333333333,0.0,0.1
65,2,0.0,0.0,0.0
66,0,0.3448275862068966,0.1724137931034483,0.5172413793103449
66,1,0.5862068965517241,0.41379310344827586,0.7586206896551724
66,2,0.06896551724137931,0.0,0.1724137931034483
67,0,0.8666666666666667,0.7333333333333333,0.9666666666666667
67,1,0.1,0.0,0.2
67,2,0.03333333333333333,0.0,0.1
68,0,0.0,0.0,0.0
68,1,0.26666666666666666,0.13333333333333333,0.43333333333333335
68,2,0.7333333333333333,0.5666666666666667,0.8666666666666667
69,0,0.06666666666666667,0.0,0.16666666666666666
69,1,0.8666666666666667,0.7333333333333333,0.9666666666666667
69,2,0.06666666666666667,0.0,0.16666666666666666
70,0,0.9333333333333333,0.8333333333333334,1.0
70,1,0.06666666666666667,0.0,0.16666666666666666
70,2,0.0,0.0,0.0
71,0,0.3103448275862069,0.13793103448275862,0.4827586206896552
71,1,0.6206896551724138,0.4482758620689655,0.7931034482758621
71,2,0.06896551724137931,0.0,0.1724137931034483
72,0,0.9666666666666667,0.9,1.0
72,1,0.03333333333333333,0.0,0.1
72,2,0.0,0.0,0.0
73,0,0.0,0.0,0.0
73,1,0.13333333333333333,0.03333333333333333,0.26666666666666666
73,2,0.8666666666666667,0.7333333333333333,0.9666666666666667
74,0,0.0,0.0,0.0
74,1,0.2,0.06666666666666667,0.36666666666666664
74,2,0.8,0.6333333333333333,0.9333333333333333
75,0,0.20689655172413793,0.06896551724137931,0.345689655172413
75,1,0.7586206896551724,0.6206896551724138,0.896551724137931
75,2,0.034482758620689655,0.0,0.10344827586206896
76,0,0.8275862068965517,0.6896551724137931,0.9655172413793104
76,1,0.0,0.0,0.0
76,2,0.1724137931034483,0.034482758620689655,0.3103448275862069
77,0,0.06896551724137931,0.0,0.1724137931034483
77,1,0.13793103448275862,0.034482758620689655,0.27586206896551724
77,2,0.7931034482758621,0.6206896551724138,0.9310344827586207
78,0,0.8333333333333334,0.7,0.9666666666666667
78,1,0.13333333333333333,0.03333333333333333,0.26666666666666666
78,2,0.03333333333333333,0.0,0.1
79,0,0.0,0.0,0.0
79,1,0.23333333333333334,0.1,0.3674999999999992
79,2,0.7666666666666667,0.6325000000000001,0.9
80,0,0.1,0.0,0.23333333333333334
80,1,0.8,0.6666666666666666,0.9333333333333333
