,trial,distance
0,1,57.207035064697266
1,2,67.50692749023438
2,3,67.37589263916016
3,4,57.605384826660156
4,5,61.74896240234375
5,6,74.33879852294922
6,7,61.869590759277344
7,8,41.34242248535156
8,9,92.6246337890625
9,10,58.449371337890625
10,11,94.4020767211914
11,12,112.0198745727539
12,13,50.97671890258789
13,14,103.27049255371094
14,15,74.4919204711914
15,16,66.13929748535156
16,17,43.016571044921875
17,18,77.43925476074219
18,19,90.92989349365234
19,20,76.22758483886719
20,21,46.67219161987305
21,22,54.901676177978516
22,23,81.21784210205078
23,24,53.4128303527832
24,25,58.81456756591797
25,26,72.32861328125
26,27,79.51821899414062
27,28,98.94691467285156
28,29,69.7837905883789
29,30,60.53831481933594
30,31,60.12895584106445
31,32,55.70546340942383
32,33,50.478389739990234
33,34,95.76277160644531
34,35,71.5948257446289
35,36,55.30762481689453
36,37,55.07999801635742
37,38,68.91030883789062
38,39,63.41442108154297
39,40,92.8641357421875
40,41,76.88628387451172
41,42,96.8337173461914
42,43,45.707725524902344
43,44,99.3187255859375
44,45,67.48565673828125
45,46,99.02482604980469
46,47,37.254539489746094
47,48,35.93194580078125
48,49,65.68559265136719
49,50,72.0210189819336
50,51,39.299903869628906
51,52,75.1178207397461
52,53,49.29936599731445
53,54,69.46631622314453
54,55,68.5049819946289
55,56,53.37281799316406
56,57,79.2359848022461
57,58,62.77180862426758
58,59,49.34002685546875
59,60,78.0623550415039
60,61,79.1055679321289
61,62,61.96162033081055
62,63,82.61773681640625
63,64,73.51628112792969
64,65,102.13200378417969
65,66,71.67855834960938
66,67,125.05216217041016
67,68,77.6156005859375
68,69,66.03933715820312
69,70,115.69866180419922
70,71,35.96162414550781
71,72,95.28266143798828
72,73,80.08003234863281
73,74,50.318397521972656
74,75,53.83235168457031
75,76,62.32262420654297
76,77,70.30757904052734
77,78,109.26811981201172
78,79,67.09984588623047
79,80,55.936012268066406
80,81,97.09043884277344
81,82,61.63146209716797
82,84,57.24479675292969
83,85,53.77289581298828
84,86,67.46341705322266
85,90,92.22821807861328
86,91,62.80804443359375
87,93,51.80232620239258
88,94,63.052764892578125
89,97,62.32144546508789
90,98,69.44567108154297
91,99,77.45823669433594
92,100,78.6214828491211
93,102,49.83867263793945
94,103,97.09873962402344
95,106,89.31050109863281
96,107,33.20463180541992
97,109,89.77536010742188
98,111,63.458805084228516
99,112,73.76746368408203
100,113,64.73834991455078
101,114,118.22789764404297
102,115,72.63778686523438
103,118,64.89042663574219
104,121,72.94840240478516
105,122,85.77711486816406
106,123,38.99018096923828
107,126,89.31229400634766
108,127,89.71701049804688
109,129,37.983402252197266
110,132,96.57186126708984
111,133,60.20558547973633
112,139,102.59105682373047
113,140,52.891578674316406
114,142,61.35515594482422
115,143,45.59078598022461
116,144,95.67437744140625
117,145,81.3143310546875
118,148,79.77912139892578
119,149,79.78303527832031
120,154,69.17810821533203
121,156,47.171546936035156
122,158,99.25489044189453
123,163,79.3622055053711
124,166,70.20838165283203
125,170,81.0555648803711
126,173,90.0568618774414
127,179,81.3128890991211
128,183,55.98958969116211
129,186,75.57334899902344
130,190,97.467529296875
131,192,68.11614227294922
132,196,62.20977783203125
133,207,52.4351692199707
134,210,68.36200714111328
135,214,81.29261779785156
136,215,77.14550018310547
137,223,85.3079833984375
138,254,97.54850769042969
139,283,59.45462417602539
140,289,59.207733154296875
141,297,75.12976837158203
142,302,84.8548812866211
143,306,90.47559356689453
144,307,72.56159973144531
145,316,87.09371948242188
146,319,80.49898529052734
147,326,106.03251647949219
148,332,106.52027893066406
149,380,94.81963348388672
