,trial,distance
0,1,65.38944244384766
1,2,40.488258361816406
2,3,79.12759399414062
3,4,52.7910041809082
4,5,44.2369384765625
5,6,59.5914192199707
6,7,58.6877555847168
7,8,48.20860290527344
8,9,41.72855758666992
9,10,53.52885055541992
10,11,48.442283630371094
11,12,60.741886138916016
12,13,47.33240509033203
13,14,57.1544303894043
14,15,68.25958251953125
15,16,53.388797760009766
16,17,69.70842742919922
17,18,56.25251388549805
18,19,73.72345733642578
19,20,33.30416488647461
20,21,47.031124114990234
21,22,51.31475067138672
22,23,44.313175201416016
23,24,34.50905990600586
24,25,65.21993255615234
25,26,54.64917755126953
26,27,63.88218688964844
27,28,77.44405364990234
28,29,73.0358657836914
29,30,57.49888229370117
30,31,85.44245910644531
31,32,52.71381759643555
32,33,50.441097259521484
33,34,52.66990661621094
34,35,67.86701965332031
35,36,34.378150939941406
36,37,52.76387405395508
37,38,35.49506378173828
38,39,67.93125915527344
39,40,48.98643493652344
40,41,37.25764465332031
41,42,67.90446472167969
42,43,52.936614990234375
43,44,56.898193359375
44,45,50.88667297363281
45,46,79.18616485595703
46,47,33.87886047363281
47,48,40.516693115234375
48,49,30.01482582092285
49,50,52.646244049072266
50,51,46.98202896118164
51,52,35.84950637817383
52,53,46.079410552978516
53,54,52.95392608642578
54,55,56.30575942993164
55,56,33.082332611083984
56,57,58.566131591796875
57,58,63.33572006225586
58,59,55.63136672973633
59,60,42.641483306884766
60,61,39.28075408935547
61,62,57.926368713378906
62,63,59.75432205200195
63,64,58.29825210571289
64,65,61.8824577331543
65,66,55.131404876708984
66,67,106.05242919921875
67,68,63.41459274291992
68,69,77.43180084228516
69,70,84.16732025146484
70,71,28.139923095703125
71,72,44.729644775390625
72,73,61.289737701416016
73,74,44.119850158691406
74,75,41.42609405517578
75,76,23.04412841796875
76,77,55.65098571777344
77,78,93.23631286621094
78,79,48.847503662109375
79,80,64.43824768066406
80,81,45.25824737548828
81,82,55.41279983520508
82,84,54.57113265991211
83,85,49.244850158691406
84,86,49.02615737915039
85,90,53.793758392333984
86,91,47.60560989379883
87,93,56.57716751098633
88,94,50.5816764831543
89,97,67.96620178222656
90,98,50.9255256652832
91,99,31.807876586914062
92,100,41.499263763427734
93,102,58.69662857055664
94,103,59.466678619384766
95,106,62.84117889404297
96,107,39.126617431640625
97,109,60.45139694213867
98,111,61.092533111572266
99,112,54.78409194946289
100,113,47.02676010131836
101,114,116.50352478027344
102,115,52.57525634765625
103,118,33.071346282958984
104,121,45.06389617919922
105,122,32.184139251708984
106,123,41.86551284790039
107,126,49.06534194946289
108,127,62.763973236083984
109,129,52.25322723388672
110,132,57.45911407470703
111,133,37.22826385498047
112,139,88.71903228759766
113,140,52.509315490722656
114,142,56.71549987792969
115,143,43.98561096191406
116,144,41.44511032104492
117,145,69.81584167480469
118,148,69.05229187011719
119,149,59.804931640625
120,154,68.90640258789062
121,156,47.011260986328125
122,158,47.03443145751953
123,163,53.139373779296875
124,166,54.180564880371094
125,170,40.4885139465332
126,173,52.64134216308594
127,179,37.563568115234375
128,183,56.15986633300781
129,186,49.07960510253906
130,190,55.8048210144043
131,192,41.30373001098633
132,196,41.35245895385742
133,207,40.99726104736328
134,210,42.24776077270508
135,214,47.516727447509766
136,215,52.55227279663086
137,223,46.98531723022461
138,254,50.47660827636719
139,283,26.711200714111328
140,289,49.09092712402344
141,297,31.29463005065918
142,302,39.89598083496094
143,306,50.22850036621094
144,307,30.4121036529541
145,316,43.31831359863281
146,319,49.08629608154297
147,326,65.611572265625
148,332,66.21137237548828
149,380,45.21622085571289
