trial,distance
1,124.3853530883789
2,95.38101959228516
3,119.4262924194336
4,127.84515380859375
5,120.89037322998047
6,127.22757720947266
7,138.65582275390625
8,104.19695281982422
9,95.0487060546875
10,85.32259368896484
11,141.55349731445312
12,81.97916412353516
13,117.7826919555664
14,124.79386901855469
15,124.83438110351562
16,115.84931945800781
17,104.28289794921875
18,144.58099365234375
19,108.82070922851562
20,90.63675689697266
21,132.90367126464844
22,142.90748596191406
23,95.97332000732422
24,126.51006317138672
25,149.26356506347656
26,130.34080505371094
27,117.45407104492188
28,126.36467742919922
29,126.71153259277344
30,115.74951934814453
31,109.94954681396484
32,95.43650817871094
33,134.89907836914062
34,73.44156646728516
35,109.78026580810547
36,77.46350860595703
37,163.31362915039062
38,129.13925170898438
39,82.21363067626953
40,139.31735229492188
41,142.3660125732422
42,124.8930435180664
43,108.17828369140625
44,119.09320068359375
45,113.19254302978516
46,106.38711547851562
47,120.62059020996094
48,94.24971008300781
49,147.7655487060547
50,93.6353759765625
51,83.00735473632812
52,127.01805114746094
53,128.65460205078125
54,118.5327377319336
55,117.19023132324219
56,145.9132843017578
57,104.14434051513672
58,104.27830505371094
59,109.27794647216797
60,109.57192993164062
61,113.38761901855469
62,84.4080581665039
63,118.68463134765625
64,126.6273422241211
65,84.5455551147461
66,123.68940734863281
67,120.90135192871094
68,108.62610626220703
69,123.24679565429688
70,101.67509460449219
71,104.5118637084961
72,83.89737701416016
73,123.16361236572266
74,122.2424545288086
75,107.57701110839844
76,101.86832427978516
77,151.40277099609375
78,140.85411071777344
79,111.36845397949219
80,117.48565673828125
81,125.96175384521484
82,126.29071807861328
84,157.86964416503906
85,138.140869140625
86,153.62440490722656
90,104.42938232421875
91,141.16827392578125
93,114.59210968017578
94,100.15492248535156
97,76.06415557861328
98,102.63613891601562
99,88.25255584716797
100,80.07250213623047
102,147.95333862304688
103,118.03302001953125
106,102.10348510742188
107,88.56977844238281
109,115.7188949584961
111,125.11161804199219
112,155.92173767089844
113,121.2392578125
114,111.82319641113281
115,143.10728454589844
118,118.08013916015625
121,122.6354751586914
122,90.55534362792969
123,83.23575592041016
126,117.699462890625
127,130.92799377441406
129,92.9704360961914
132,118.91875457763672
133,134.56600952148438
139,120.62130737304688
140,128.5773468017578
142,141.8153076171875
143,105.31721496582031
144,145.38169860839844
145,114.72471618652344
148,167.6626434326172
149,98.84813690185547
154,124.02318572998047
156,109.81753540039062
158,141.94886779785156
163,146.73866271972656
166,122.40814208984375
170,97.99142456054688
173,123.23211669921875
179,109.0035629272461
183,110.2662124633789
186,145.55191040039062
190,109.78772735595703
192,116.67135620117188
196,162.2029266357422
207,144.2711944580078
210,164.9658203125
214,114.03268432617188
215,147.70327758789062
223,127.13191223144531
254,128.81045532226562
283,95.95783233642578
289,117.69429016113281
297,114.9351806640625
302,106.8144760131836
306,93.02381134033203
307,143.72459411621094
316,151.8671112060547
319,131.32269287109375
326,115.8284912109375
332,105.67433166503906
380,130.95645141601562
